Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIAN A,LLIANCE,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date high,High,Date Low,Low,Closing,Trades(No.), Shares(No.),Turnover(Rs.),Last Traded,Days Traded
2007-04-04 00:00:00,2007-04-04 00:00:00,21,2007-04-04 00:00:00,20.5,21,5,2100,43575,2007-04-04 00:00:00,1
2007-04-09 00:00:00,2007-04-09 00:00:00,21,2007-04-09 00:00:00,20,21,2,200,4100,2007-04-09 00:00:00,1
2007-04-11 00:00:00,2007-04-11 00:00:00,21,2007-04-11 00:00:00,21,21,5,2300,48300,2007-04-11 00:00:00,1
2007-04-16 00:00:00,2007-04-16 00:00:00,20.5,2007-04-16 00:00:00,20.5,20.5,4,10800,221400,2007-04-16 00:00:00,1
2007-04-17 00:00:00,2007-04-17 00:00:00,21.25,2007-04-17 00:00:00,20.5,20.5,3,5100,104675,2007-04-17 00:00:00,1
2007-04-19 00:00:00,2007-04-19 00:00:00,21.25,2007-04-19 00:00:00,21.25,21.25,1,100,2125,2007-04-19 00:00:00,1
2007-04-20 00:00:00,2007-04-20 00:00:00,21,2007-04-20 00:00:00,21,21,6,10000,210000,2007-04-20 00:00:00,1
2007-04-23 00:00:00,2007-04-23 00:00:00,21,2007-04-23 00:00:00,20.5,20.5,9,11600,237850,2007-04-23 00:00:00,1
2007-04-24 00:00:00,2007-04-24 00:00:00,20.5,2007-04-24 00:00:00,20.5,20.5,8,39200,803600,2007-04-24 00:00:00,1
2007-04-25 00:00:00,2007-04-25 00:00:00,21,2007-04-25 00:00:00,20.5,21,2,200,4150,2007-04-25 00:00:00,1
2007-04-26 00:00:00,2007-04-26 00:00:00,21,2007-04-26 00:00:00,21,21,3,10200,214200,2007-04-26 00:00:00,1
2007-04-27 00:00:00,2007-04-27 00:00:00,21,2007-04-27 00:00:00,20.5,20.75,4,7300,150900,2007-04-27 00:00:00,1
2007-04-30 00:00:00,2007-04-30 00:00:00,20.5,2007-04-30 00:00:00,20.5,20.5,5,11000,225500,2007-04-30 00:00:00,1
2007-05-03 00:00:00,2007-05-03 00:00:00,20.5,2007-05-03 00:00:00,20.5,20.5,2,300,6150,2007-05-03 00:00:00,1
2007-05-04 00:00:00,2007-05-04 00:00:00,21.75,2007-05-04 00:00:00,20.5,21.5,36,77700,1639675,2007-05-04 00:00:00,1
2007-05-07 00:00:00,2007-05-07 00:00:00,21.75,2007-05-07 00:00:00,21.25,21.25,3,1100,23750,2007-05-07 00:00:00,1
2007-05-08 00:00:00,2007-05-08 00:00:00,21,2007-05-08 00:00:00,20.5,21,12,19700,410400,2007-05-08 00:00:00,1
2007-05-09 00:00:00,2007-05-09 00:00:00,21,2007-05-09 00:00:00,20.5,20.75,3,200500,4160450,2007-05-09 00:00:00,1
2007-05-10 00:00:00,2007-05-10 00:00:00,21.25,2007-05-10 00:00:00,21,21.25,7,13400,284025,2007-05-10 00:00:00,1
2007-05-11 00:00:00,2007-05-11 00:00:00,21,2007-05-11 00:00:00,21,21,1,100,2100,2007-05-11 00:00:00,1
2007-05-14 00:00:00,2007-05-14 00:00:00,20.5,2007-05-14 00:00:00,20.5,20.5,1,1800,36900,2007-05-14 00:00:00,1
2007-05-15 00:00:00,2007-05-15 00:00:00,20.5,2007-05-15 00:00:00,20,20.5,25,100700,2029850,2007-05-15 00:00:00,1
2007-05-16 00:00:00,2007-05-16 00:00:00,21,2007-05-16 00:00:00,20.5,20.75,12,43700,900900,2007-05-16 00:00:00,1
2007-05-17 00:00:00,2007-05-17 00:00:00,20.5,2007-05-17 00:00:00,20.5,20.5,4,4100,84050,2007-05-17 00:00:00,1
2007-05-21 00:00:00,2007-05-21 00:00:00,21,2007-05-21 00:00:00,21,21,1,300,6300,2007-05-21 00:00:00,1
2007-05-23 00:00:00,2007-05-23 00:00:00,21,2007-05-23 00:00:00,21,21,1,100,2100,2007-05-23 00:00:00,1
2007-05-25 00:00:00,2007-05-25 00:00:00,21,2007-05-25 00:00:00,21,21,1,100,2100,2007-05-25 00:00:00,1
2007-05-30 00:00:00,2007-05-30 00:00:00,20.5,2007-05-30 00:00:00,20.5,20.5,2,1000,20500,2007-05-30 00:00:00,1
2007-06-01 00:00:00,2007-06-01 00:00:00,20.5,2007-06-01 00:00:00,20.5,20.5,2,4000,82000,2007-06-01 00:00:00,1
2007-06-05 00:00:00,2007-06-05 00:00:00,21,2007-06-05 00:00:00,21,21,1,500,10500,2007-06-05 00:00:00,1
2007-06-06 00:00:00,2007-06-06 00:00:00,25,2007-06-06 00:00:00,21,23,47,38900,891350,2007-06-06 00:00:00,1
2007-06-08 00:00:00,2007-06-08 00:00:00,24.5,2007-06-08 00:00:00,22,22,11,166000,3657200,2007-06-08 00:00:00,1
2007-06-11 00:00:00,2007-06-11 00:00:00,23,2007-06-11 00:00:00,22.25,22.5,12,15700,354575,2007-06-11 00:00:00,1
2007-06-12 00:00:00,2007-06-12 00:00:00,23,2007-06-12 00:00:00,23,23,2,4000,92000,2007-06-12 00:00:00,1
2007-06-15 00:00:00,2007-06-15 00:00:00,23,2007-06-15 00:00:00,22.75,23,2,1100,25050,2007-06-15 00:00:00,1
2007-06-18 00:00:00,2007-06-18 00:00:00,24.5,2007-06-18 00:00:00,23,24,41,284600,6807850,2007-06-18 00:00:00,1
2007-06-20 00:00:00,2007-06-20 00:00:00,24,2007-06-20 00:00:00,24,24,1,100,2400,2007-06-20 00:00:00,1
2007-06-22 00:00:00,2007-06-22 00:00:00,23.5,2007-06-22 00:00:00,23,23.5,10,19600,452050,2007-06-22 00:00:00,1
2007-06-25 00:00:00,2007-06-25 00:00:00,24,2007-06-25 00:00:00,23.75,24,8,44900,1076850,2007-06-25 00:00:00,1
2007-06-27 00:00:00,2007-06-27 00:00:00,24,2007-06-27 00:00:00,24,24,2,9200,220800,2007-06-27 00:00:00,1
2007-06-28 00:00:00,2007-06-28 00:00:00,24.5,2007-06-28 00:00:00,24.5,24.5,1,100,2450,2007-06-28 00:00:00,1
2007-06-29 00:00:00,2007-06-29 00:00:00,23.25,2007-06-29 00:00:00,23.25,23.25,1,1000,23250,2007-06-29 00:00:00,1
2007-07-03 00:00:00,2007-07-03 00:00:00,23.25,2007-07-03 00:00:00,23.25,23.25,3,700,16275,2007-07-03 00:00:00,1
2007-07-04 00:00:00,2007-07-04 00:00:00,23.25,2007-07-04 00:00:00,23.25,23.25,2,700,16275,2007-07-04 00:00:00,1
2007-07-05 00:00:00,2007-07-05 00:00:00,23.5,2007-07-05 00:00:00,23.25,23.25,7,9700,225650,2007-07-05 00:00:00,1
2007-07-06 00:00:00,2007-07-06 00:00:00,24.5,2007-07-06 00:00:00,24,24.5,9,26300,642950,2007-07-06 00:00:00,1
2007-07-09 00:00:00,2007-07-09 00:00:00,25,2007-07-09 00:00:00,24,25,22,87200,2174425,2007-07-09 00:00:00,1
2007-07-10 00:00:00,2007-07-10 00:00:00,27,2007-07-10 00:00:00,27,27,1,100,2700,2007-07-10 00:00:00,1
2007-07-12 00:00:00,2007-07-12 00:00:00,25.25,2007-07-12 00:00:00,25,25.25,6,14300,357825,2007-07-12 00:00:00,1
2007-07-13 00:00:00,2007-07-13 00:00:00,25.25,2007-07-13 00:00:00,25.25,25.25,6,6000,151500,2007-07-13 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,3,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIAN A,LLIANCE,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-07-16 00:00:00,2007-07-16 00:00:00,26,2007-07-16 00:00:00,25.25,25.25,2,400,10175,2007-07-16 00:00:00,1
2007-07-17 00:00:00,2007-07-17 00:00:00,25.25,2007-07-17 00:00:00,25,25,2,400,10025,2007-07-17 00:00:00,1
2007-07-18 00:00:00,2007-07-18 00:00:00,25.5,2007-07-18 00:00:00,25,25,7,15300,384575,2007-07-18 00:00:00,1
2007-07-19 00:00:00,2007-07-19 00:00:00,26,2007-07-19 00:00:00,25.75,26,4,6100,158575,2007-07-19 00:00:00,1
2007-07-20 00:00:00,2007-07-20 00:00:00,25.25,2007-07-20 00:00:00,25.25,25.25,1,200,5050,2007-07-20 00:00:00,1
2007-07-23 00:00:00,2007-07-23 00:00:00,25.25,2007-07-23 00:00:00,25.25,25.25,5,3000,75750,2007-07-23 00:00:00,1
2007-07-24 00:00:00,2007-07-24 00:00:00,25.5,2007-07-24 00:00:00,25.5,25.5,1,100,2550,2007-07-24 00:00:00,1
2007-07-25 00:00:00,2007-07-25 00:00:00,29.5,2007-07-25 00:00:00,26.75,27.5,7,4000,109750,2007-07-25 00:00:00,1
2007-07-27 00:00:00,2007-07-27 00:00:00,28,2007-07-27 00:00:00,28,28,3,1500,42000,2007-07-27 00:00:00,1
2007-07-30 00:00:00,2007-07-30 00:00:00,28,2007-07-30 00:00:00,26.75,26.75,9,8000,215825,2007-07-30 00:00:00,1
2007-07-31 00:00:00,2007-07-31 00:00:00,26.75,2007-07-31 00:00:00,26.75,26.75,1,500,13375,2007-07-31 00:00:00,1
2007-08-01 00:00:00,2007-08-01 00:00:00,28,2007-08-01 00:00:00,26.75,28,7,3100,86300,2007-08-01 00:00:00,1
2007-08-02 00:00:00,2007-08-02 00:00:00,34,2007-08-02 00:00:00,28.75,33.25,156,89400,2837425,2007-08-02 00:00:00,1
2007-08-03 00:00:00,2007-08-03 00:00:00,38.75,2007-08-03 00:00:00,33,37.25,79,55000,1989125,2007-08-03 00:00:00,1
2007-08-06 00:00:00,2007-08-06 00:00:00,44.75,2007-08-06 00:00:00,38,39,193,85600,3500525,2007-08-06 00:00:00,1
2007-08-07 00:00:00,2007-08-07 00:00:00,41.5,2007-08-07 00:00:00,37.5,37.75,71,42000,1658175,2007-08-07 00:00:00,1
2007-08-09 00:00:00,2007-08-09 00:00:00,37.5,2007-08-09 00:00:00,33.5,35,15,5400,194500,2007-08-09 00:00:00,1
2007-08-10 00:00:00,2007-08-10 00:00:00,34,2007-08-10 00:00:00,30,33.75,19,5800,188975,2007-08-10 00:00:00,1
2007-08-13 00:00:00,2007-08-13 00:00:00,32.5,2007-08-13 00:00:00,30.75,30.75,24,6300,194450,2007-08-13 00:00:00,1
2007-08-14 00:00:00,2007-08-14 00:00:00,30.75,2007-08-14 00:00:00,30.25,30.5,7,1300,39575,2007-08-14 00:00:00,1
2007-08-15 00:00:00,2007-08-15 00:00:00,36.5,2007-08-15 00:00:00,32,34.25,49,16800,584625,2007-08-15 00:00:00,1
2007-08-16 00:00:00,2007-08-16 00:00:00,36,2007-08-16 00:00:00,34,34,20,6000,205775,2007-08-16 00:00:00,1
2007-08-17 00:00:00,2007-08-17 00:00:00,35,2007-08-17 00:00:00,35,35,1,200,7000,2007-08-17 00:00:00,1
2007-08-20 00:00:00,2007-08-20 00:00:00,35.75,2007-08-20 00:00:00,35,35,8,2800,98150,2007-08-20 00:00:00,1
2007-08-21 00:00:00,2007-08-21 00:00:00,33,2007-08-21 00:00:00,33,33,2,1200,39600,2007-08-21 00:00:00,1
2007-08-22 00:00:00,2007-08-22 00:00:00,33.25,2007-08-22 00:00:00,33,33.25,3,500,16550,2007-08-22 00:00:00,1
2007-08-23 00:00:00,2007-08-23 00:00:00,33,2007-08-23 00:00:00,33,33,1,700,23100,2007-08-23 00:00:00,1
2007-08-24 00:00:00,2007-08-24 00:00:00,34.75,2007-08-24 00:00:00,33,34,7,2600,87375,2007-08-24 00:00:00,1
2007-09-06 00:00:00,2007-09-06 00:00:00,31,2007-09-06 00:00:00,31,31,1,100,3100,2007-09-06 00:00:00,1
2007-09-07 00:00:00,2007-09-07 00:00:00,34,2007-09-07 00:00:00,31,31.75,17,12600,397050,2007-09-07 00:00:00,1
2007-09-10 00:00:00,2007-09-10 00:00:00,32.5,2007-09-10 00:00:00,31.5,31.75,8,1600,50775,2007-09-10 00:00:00,1
2007-09-11 00:00:00,2007-09-11 00:00:00,33.75,2007-09-11 00:00:00,33,33.25,4,2500,83575,2007-09-11 00:00:00,1
2007-09-12 00:00:00,2007-09-12 00:00:00,34.25,2007-09-12 00:00:00,33.25,34,11,5700,193375,2007-09-12 00:00:00,1
2007-09-13 00:00:00,2007-09-13 00:00:00,39.5,2007-09-13 00:00:00,34.25,38.5,97,66700,2479475,2007-09-13 00:00:00,1
2007-09-14 00:00:00,2007-09-14 00:00:00,50,2007-09-14 00:00:00,39.75,46.75,191,508800,24822475,2007-09-14 00:00:00,1
2007-09-17 00:00:00,2007-09-17 00:00:00,47.5,2007-09-17 00:00:00,45,46.25,32,21500,997400,2007-09-17 00:00:00,1
2007-09-18 00:00:00,2007-09-18 00:00:00,46,2007-09-18 00:00:00,43,45,4,300400,14418000,2007-09-18 00:00:00,1
2007-09-19 00:00:00,2007-09-19 00:00:00,44.5,2007-09-19 00:00:00,40,41.75,14,4200,175725,2007-09-19 00:00:00,1
2007-09-20 00:00:00,2007-09-20 00:00:00,45,2007-09-20 00:00:00,42.25,45,15,5500,240675,2007-09-20 00:00:00,1
2007-09-21 00:00:00,2007-09-21 00:00:00,46.75,2007-09-21 00:00:00,45,46,14,3600,164425,2007-09-21 00:00:00,1
2007-09-24 00:00:00,2007-09-24 00:00:00,46.75,2007-09-24 00:00:00,46,46.25,4,400,18525,2007-09-24 00:00:00,1
2007-09-25 00:00:00,2007-09-25 00:00:00,45,2007-09-25 00:00:00,44.25,44.5,3,4000,178750,2007-09-25 00:00:00,1
2007-09-27 00:00:00,2007-09-27 00:00:00,44,2007-09-27 00:00:00,44,44,3,1600,70400,2007-09-27 00:00:00,1
2007-09-28 00:00:00,2007-09-28 00:00:00,45,2007-09-28 00:00:00,45,45,1,500,22500,2007-09-28 00:00:00,1
2007-10-02 00:00:00,2007-10-02 00:00:00,42.25,2007-10-02 00:00:00,42.25,42.25,1,100,4225,2007-10-02 00:00:00,1
2007-10-03 00:00:00,2007-10-03 00:00:00,44,2007-10-03 00:00:00,42,42,8,3000,130500,2007-10-03 00:00:00,1
2007-10-04 00:00:00,2007-10-04 00:00:00,46.5,2007-10-04 00:00:00,42.25,45.5,36,15200,684100,2007-10-04 00:00:00,1
2007-10-05 00:00:00,2007-10-05 00:00:00,46,2007-10-05 00:00:00,43.75,45,5,600,27000,2007-10-05 00:00:00,1
2007-10-08 00:00:00,2007-10-08 00:00:00,47,2007-10-08 00:00:00,46.75,47,3,300,14075,2007-10-08 00:00:00,1
2007-10-09 00:00:00,2007-10-09 00:00:00,46.25,2007-10-09 00:00:00,46.25,46.25,1,500,23125,2007-10-09 00:00:00,1
2007-10-10 00:00:00,2007-10-10 00:00:00,46.5,2007-10-10 00:00:00,44,44.75,2,400,17850,2007-10-10 00:00:00,1
2007-10-12 00:00:00,2007-10-12 00:00:00,44,2007-10-12 00:00:00,44,44,1,300,13200,2007-10-12 00:00:00,1
2007-10-15 00:00:00,2007-10-15 00:00:00,46.75,2007-10-15 00:00:00,45,45.5,4,2400,109175,2007-10-15 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,4,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ASIAN A,LLIANCE,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-10-17 00:00:00,2007-10-17 00:00:00,45,2007-10-17 00:00:00,45,45,6,3400,153000,2007-10-17 00:00:00,1
2007-10-18 00:00:00,2007-10-18 00:00:00,44.75,2007-10-18 00:00:00,44.75,44.75,6,1700,76075,2007-10-18 00:00:00,1
2007-10-24 00:00:00,2007-10-24 00:00:00,41,2007-10-24 00:00:00,41,41,1,100,4100,2007-10-24 00:00:00,1
2007-10-30 00:00:00,2007-10-30 00:00:00,43,2007-10-30 00:00:00,42,42.5,4,700,29600,2007-10-30 00:00:00,1
2007-11-01 00:00:00,2007-11-01 00:00:00,38.5,2007-11-01 00:00:00,37,38.5,3,300,11250,2007-11-01 00:00:00,1
2007-11-05 00:00:00,2007-11-05 00:00:00,46,2007-11-05 00:00:00,42.25,43.5,18,8600,371950,2007-11-05 00:00:00,1
2007-11-06 00:00:00,2007-11-06 00:00:00,46.25,2007-11-06 00:00:00,46.25,46.25,1,100,4625,2007-11-06 00:00:00,1
2007-11-07 00:00:00,2007-11-07 00:00:00,46,2007-11-07 00:00:00,45.75,46,2,200,9175,2007-11-07 00:00:00,1
2007-11-09 00:00:00,2007-11-09 00:00:00,45,2007-11-09 00:00:00,44,44.75,4,1700,75375,2007-11-09 00:00:00,1
2007-11-12 00:00:00,2007-11-12 00:00:00,45,2007-11-12 00:00:00,45,45,1,100,4500,2007-11-12 00:00:00,1
2007-11-13 00:00:00,2007-11-13 00:00:00,45,2007-11-13 00:00:00,45,45,1,100,4500,2007-11-13 00:00:00,1
2007-11-14 00:00:00,2007-11-14 00:00:00,45,2007-11-14 00:00:00,45,45,1,100,4500,2007-11-14 00:00:00,1
2007-11-28 00:00:00,2007-11-28 00:00:00,40,2007-11-28 00:00:00,40,40,2,300,12000,2007-11-28 00:00:00,1
2007-11-29 00:00:00,2007-11-29 00:00:00,40.25,2007-11-29 00:00:00,40,40,4,1000,40025,2007-11-29 00:00:00,1
2007-11-30 00:00:00,2007-11-30 00:00:00,45,2007-11-30 00:00:00,42,44.5,8,6000,266725,2007-11-30 00:00:00,1
2007-12-03 00:00:00,2007-12-03 00:00:00,45,2007-12-03 00:00:00,45,45,1,100,4500,2007-12-03 00:00:00,1
2007-12-04 00:00:00,2007-12-04 00:00:00,44.75,2007-12-04 00:00:00,40.25,40.25,3,3600,160650,2007-12-04 00:00:00,1
2007-12-05 00:00:00,2007-12-05 00:00:00,40,2007-12-05 00:00:00,40,40,3,300,12000,2007-12-05 00:00:00,1
2007-12-10 00:00:00,2007-12-10 00:00:00,40.25,2007-12-10 00:00:00,40,40,4,2000,80225,2007-12-10 00:00:00,1
2007-12-11 00:00:00,2007-12-11 00:00:00,42.75,2007-12-11 00:00:00,40.25,40.25,2,1400,58600,2007-12-11 00:00:00,1
2007-12-12 00:00:00,2007-12-12 00:00:00,44.75,2007-12-12 00:00:00,43.5,44.25,3,500,22175,2007-12-12 00:00:00,1
2007-12-19 00:00:00,2007-12-19 00:00:00,43,2007-12-19 00:00:00,40,40,16,6700,272150,2007-12-19 00:00:00,1
2007-12-20 00:00:00,2007-12-20 00:00:00,42.75,2007-12-20 00:00:00,42.75,42.75,1,100,4275,2007-12-20 00:00:00,1
2007-12-28 00:00:00,2007-12-28 00:00:00,39,2007-12-28 00:00:00,39,39,4,600,23400,2007-12-28 00:00:00,1
2007-12-31 00:00:00,2007-12-31 00:00:00,42,2007-12-31 00:00:00,39.5,39.75,9,3900,156200,2007-12-31 00:00:00,1
Company Id,:  ABAN,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ABANS,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-01-02 00:00:00,2007-01-02 00:00:00,107,2007-01-02 00:00:00,107,107,1,100,10700,2007-01-02 00:00:00,1
2007-01-12 00:00:00,2007-01-12 00:00:00,108,2007-01-12 00:00:00,105,105,3,1300,137400,2007-01-12 00:00:00,1
2007-01-18 00:00:00,2007-01-18 00:00:00,105,2007-01-18 00:00:00,105,105,1,100,10500,2007-01-18 00:00:00,1
2007-01-19 00:00:00,2007-01-19 00:00:00,101.75,2007-01-19 00:00:00,101.75,101.75,1,100,10175,2007-01-19 00:00:00,1
2007-01-22 00:00:00,2007-01-22 00:00:00,105,2007-01-22 00:00:00,105,105,4,1000,105000,2007-01-22 00:00:00,1
2007-01-25 00:00:00,2007-01-25 00:00:00,102.5,2007-01-25 00:00:00,102.5,102.5,1,100,10250,2007-01-25 00:00:00,1
2007-01-29 00:00:00,2007-01-29 00:00:00,103,2007-01-29 00:00:00,103,103,1,100,10300,2007-01-29 00:00:00,1
2007-01-30 00:00:00,2007-01-30 00:00:00,103,2007-01-30 00:00:00,103,103,2,300,30900,2007-01-30 00:00:00,1
2007-01-31 00:00:00,2007-01-31 00:00:00,103.75,2007-01-31 00:00:00,103.75,103.75,1,100,10375,2007-01-31 00:00:00,1
2007-02-06 00:00:00,2007-02-06 00:00:00,103.75,2007-02-06 00:00:00,103.75,103.75,6,1000,103750,2007-02-06 00:00:00,1
2007-02-08 00:00:00,2007-02-08 00:00:00,104.25,2007-02-08 00:00:00,104,104,3,2100,218425,2007-02-08 00:00:00,1
2007-02-12 00:00:00,2007-02-12 00:00:00,105,2007-02-12 00:00:00,105,105,1,100,10500,2007-02-12 00:00:00,1
2007-02-15 00:00:00,2007-02-15 00:00:00,106,2007-02-15 00:00:00,106,106,1,100,10600,2007-02-15 00:00:00,1
2007-02-23 00:00:00,2007-02-23 00:00:00,105.25,2007-02-23 00:00:00,105,105.25,2,1900,199950,2007-02-23 00:00:00,1
2007-03-01 00:00:00,2007-03-01 00:00:00,105,2007-03-01 00:00:00,105,105,1,100,10500,2007-03-01 00:00:00,1
2007-03-06 00:00:00,2007-03-06 00:00:00,105,2007-03-06 00:00:00,105,105,1,100,10500,2007-03-06 00:00:00,1
2007-03-07 00:00:00,2007-03-07 00:00:00,100,2007-03-07 00:00:00,100,100,1,100,10000,2007-03-07 00:00:00,1
2007-03-08 00:00:00,2007-03-08 00:00:00,100,2007-03-08 00:00:00,94.25,94.25,5,700,69425,2007-03-08 00:00:00,1
2007-03-09 00:00:00,2007-03-09 00:00:00,99,2007-03-09 00:00:00,99,99,2,200,19800,2007-03-09 00:00:00,1
2007-03-12 00:00:00,2007-03-12 00:00:00,96,2007-03-12 00:00:00,96,96,1,100,9600,2007-03-12 00:00:00,1
2007-03-14 00:00:00,2007-03-14 00:00:00,95,2007-03-14 00:00:00,94.5,94.75,5,1500,142250,2007-03-14 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2008-01-11 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSIN,G PRICES,AS AT    11-JAN-,2008          PAGE:,5,
,,,==========,===========,===========,=========,================,=,,
Company Id,:  ABAN,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  ABANS,,,,,,,,,
-----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,-----------,---------,----------------,--------------------,------------,-------
2007-03-15 00:00:00,2007-03-15 00:00:00,96,2007-03-15 00:00:00,90,95.75,4,900,82900,2007-03-15 00:00:00,1
2007-03-20 00:00:00,2007-03-20 00:00:00,92.75,2007-03-20 00:00:00,81,92.25,7,700,60400,2007-03-20 00:00:00,1
2007-03-22 00:00:00,2007-03-22 00:00:00,95,2007-03-22 00:00:00,95,95,12,1800,171000,2007-03-22 00:00:00,1
2007-03-27 00:00:00,2007-03-27 00:00:00,95,2007-03-27 00:00:00,91.25,95,2,300,28125,2007-03-27 00:00:00,1
2007-03-28 00:00:00,2007-03-28 00:00:00,91.25,2007-03-28 00:00:00,91,91.25,2,200,18225,2007-03-28 00:00:00,1
2007-03-29 00:00:00,2007-03-29 00:00:00,91,2007-03-29 00:00:00,91,91,1,200,18200,2007-03-29 00:00:00,1
2007-03-30 00:00:00,2007-03-30 00:00:00,91.5,2007-03-30 00:00:00,91.5,91.5,3,300,27450,2007-03-30 00:00:00,1
2007-04-10 00:00:00,2007-04-10 00:00:00,92.25,2007-04-10 00:00:00,92.25,92.25,2,200,18450,2007-04-10 00:00:00,1
2007-04-16 00:00:00,2007-04-16 00:00:00,92.25,2007-04-16 00:00:00,92.25,92.25,1,100,9225,2007-04-16 00:00:00,1
2007-04-23 00:00:00,2007-04-23 00:00:00,95,2007-04-23 00:00:00,94,94.75,4,1100,104100,2007-04-23 00:00:00,1
2007-04-25 00:00:00,2007-04-25 00:00:00,95.5,2007-04-25 00:00:00,95,95,2,600,57050,2007-04-25 00:00:00,1
2007-05-08 00:00:00,2007-05-08 00:00:00,82.75,2007-05-08 00:00:00,82.75,82.75,1,100,8275,2007-05-08 00:00:00,1
2007-05-11 00:00:00,2007-05-11 00:00:00,88,2007-05-11 00:00:00,87,87.5,2,200,17500,2007-05-11 00:00:00,1
2007-05-14 00:00:00,2007-05-14 00:00:00,89,2007-05-14 00:00:00,84,84.25,4,1200,101825,2007-05-14 00:00:00,1
2007-05-15 00:00:00,2007-05-15 00:00:00,83.75,2007-05-15 00:00:00,82.75,83,3,300,24925,2007-05-15 00:00:00,1
2007-05-16 00:00:00,2007-05-16 00:00:00,83,2007-05-16 00:00:00,75,75,11,3100,234700,2007-05-16 00:00:00,1
2007-05-17 00:00:00,2007-05-17 00:00:00,72,2007-05-17 00:00:00,66.5,66.5,3,300,20500,2007-05-17 00:00:00,1
2007-05-18 00:00:00,2007-05-18 00:00:00,82,2007-05-18 00:00:00,81,81,2,200,16300,2007-05-18 00:00:00,1
2007-05-21 00:00:00,2007-05-21 00:00:00,85,2007-05-21 00:00:00,80,84.25,8,2000,168625,2007-05-21 00:00:00,1
2007-05-22 00:00:00,2007-05-22 00:00:00,82,2007-05-22 00:00:00,80,80.75,14,1700,137650,2007-05-22 00:00:00,1
2007-05-23 00:00:00,2007-05-23 00:00:00,82,2007-05-23 00:00:00,76.5,79.25,2,200,15850,2007-05-23 00:00:00,1
2007-05-24 00:00:00,2007-05-24 00:00:00,76,2007-05-24 00:00:00,76,76,3,2800,212800,2007-05-24 00:00:00,1
2007-05-25 00:00:00,2007-05-25 00:00:00,77.25,2007-05-25 00:00:00,76.25,77.25,3,400,30675,2007-05-25 00:00:00,1
2007-05-28 00:00:00,2007-05-28 00:00:00,78.25,2007-05-28 00:00:00,77,77.75,5,1400,109075,2007-05-28 00:00:00,1
2007-05-29 00:00:00,2007-05-29 00:00:00,76,2007-05-29 00:00:00,75,75.25,4,900,67825,2007-05-29 00:00:00,1
2007-05-30 00:00:00,2007-05-30 00:00:00,79.75,2007-05-30 00:00:00,75.25,75.25,2,300,23025,2007-05-30 00:00:00,1
2007-06-04 00:00:00,2007-06-04 00:00:00,75.25,2007-06-04 00:00:00,75.25,75.25,1,100,7525,2007-06-04 00:00:00,1
2007-06-05 00:00:00,2007-06-05 00:00:00,75.25,2007-06-05 00:00:00,75.25,75.25,1,100,7525,2007-06-05 00:00:00,1
2007-06-06 00:00:00,2007-06-06 00:00:00,75,2007-06-06 00:00:00,75,75,1,100,7500,2007-06-06 00:00:00,1
