2001-03-02 00:00:00,ACME-N-000,4.25,4000,2001-05-04 00:00:00,HNB-N-0000,38
2001-03-15 00:00:00,ACME-N-000,4.25,1000,2001-05-14 00:00:00,HNB-N-0000,39
2001-03-22 00:00:00,ACME-N-000,4.25,100,2001-05-16 00:00:00,HNB-N-0000,40
2001-03-23 00:00:00,ACME-N-000,4.25,6300,2001-05-21 00:00:00,HNB-N-0000,39
2001-03-29 00:00:00,ACME-N-000,4.25,100,2001-05-23 00:00:00,HNB-N-0000,39
2001-03-30 00:00:00,ACME-N-000,5,300,2001-05-24 00:00:00,HNB-N-0000,39
2001-04-05 00:00:00,ACME-N-000,4.5,200,2001-05-28 00:00:00,HNB-N-0000,39
2001-04-06 00:00:00,ACME-N-000,4.5,300,2001-05-29 00:00:00,HNB-N-0000,39
2001-04-27 00:00:00,ACME-N-000,4.5,400,2001-05-30 00:00:00,HNB-N-0000,39
2001-05-15 00:00:00,ACME-N-000,4.5,400,2001-05-31 00:00:00,HNB-N-0000,38.5
2001-05-16 00:00:00,ACME-N-000,5.5,900,2001-06-06 00:00:00,HNB-N-0000,38.5
2001-05-18 00:00:00,ACME-N-000,5,1000,2001-06-08 00:00:00,HNB-N-0000,38.5
2001-05-28 00:00:00,ACME-N-000,5.5,100,2001-06-11 00:00:00,HNB-N-0000,38.25
2001-05-30 00:00:00,ACME-N-000,5.75,4000,2001-06-12 00:00:00,HNB-N-0000,38.25
2001-05-31 00:00:00,ACME-N-000,5.75,800,2001-06-14 00:00:00,HNB-N-0000,38.5
2001-06-04 00:00:00,ACME-N-000,5,2100,2001-06-15 00:00:00,HNB-N-0000,38.5
2001-06-06 00:00:00,ACME-N-000,5.25,5500,2001-06-21 00:00:00,HNB-N-0000,38.5
2001-06-07 00:00:00,ACME-N-000,5.25,8000,2001-06-22 00:00:00,HNB-N-0000,38.5
2001-06-21 00:00:00,ACME-N-000,5.5,500,2001-06-25 00:00:00,HNB-N-0000,38
2001-07-11 00:00:00,ACME-N-000,5.25,1700,2001-06-26 00:00:00,HNB-N-0000,38.5
2001-07-24 00:00:00,ACME-N-000,5,2100,2001-06-27 00:00:00,HNB-N-0000,39
2001-07-30 00:00:00,ACME-N-000,5,1600,2001-07-02 00:00:00,HNB-N-0000,39
2001-08-06 00:00:00,ACME-N-000,5,2000,2001-07-04 00:00:00,HNB-N-0000,38.25
2001-08-07 00:00:00,ACME-N-000,4.75,100,2001-07-06 00:00:00,HNB-N-0000,38
2001-08-08 00:00:00,ACME-N-000,4.75,300,2001-07-09 00:00:00,HNB-N-0000,37.5
2001-08-14 00:00:00,ACME-N-000,4.75,1400,2001-07-10 00:00:00,HNB-N-0000,37
2001-08-16 00:00:00,ACME-N-000,4.5,100,2001-07-11 00:00:00,HNB-N-0000,35.5
2001-08-22 00:00:00,ACME-N-000,4.5,1200,2001-07-12 00:00:00,HNB-N-0000,36
2001-08-27 00:00:00,ACME-N-000,4.5,1300,2001-07-13 00:00:00,HNB-N-0000,36
2001-09-03 00:00:00,ACME-N-000,4.5,1200,2001-07-16 00:00:00,HNB-N-0000,36
2001-09-05 00:00:00,ACME-N-000,4.5,100,2001-07-17 00:00:00,HNB-N-0000,36
2001-09-07 00:00:00,ACME-N-000,4.5,3400,2001-07-18 00:00:00,HNB-N-0000,36
2001-09-10 00:00:00,ACME-N-000,4.5,1200,2001-07-19 00:00:00,HNB-N-0000,36
2001-09-17 00:00:00,ACME-N-000,4.5,1200,2001-07-23 00:00:00,HNB-N-0000,36
2001-09-18 00:00:00,ACME-N-000,4.75,4600,2001-07-24 00:00:00,HNB-N-0000,35.5
2001-09-19 00:00:00,ACME-N-000,5,8000,2001-07-25 00:00:00,HNB-N-0000,35.75
2001-09-20 00:00:00,ACME-N-000,6,200,2001-07-26 00:00:00,HNB-N-0000,36.5
2001-09-21 00:00:00,ACME-N-000,6,300,2001-08-01 00:00:00,HNB-N-0000,36.5
2001-09-24 00:00:00,ACME-N-000,5,1100,2001-08-02 00:00:00,HNB-N-0000,36.5
2001-09-26 00:00:00,ACME-N-000,5.25,100,2001-08-06 00:00:00,HNB-N-0000,36
2001-09-27 00:00:00,ACME-N-000,5.25,400,2001-08-07 00:00:00,HNB-N-0000,35
2001-09-28 00:00:00,ACME-N-000,6,8200,2001-08-08 00:00:00,HNB-N-0000,35
2001-10-01 00:00:00,ACME-N-000,5.25,1000,2001-08-09 00:00:00,HNB-N-0000,35
2001-10-08 00:00:00,ACME-N-000,5.5,1000,2001-08-10 00:00:00,HNB-N-0000,35
2001-10-09 00:00:00,ACME-N-000,6,15100,2001-08-13 00:00:00,HNB-N-0000,35
2001-10-11 00:00:00,ACME-N-000,7,2500,2001-08-14 00:00:00,HNB-N-0000,33
2001-10-12 00:00:00,ACME-N-000,7.5,6100,2001-08-15 00:00:00,HNB-N-0000,32
2001-10-15 00:00:00,ACME-N-000,7.5,5900,2001-08-17 00:00:00,HNB-N-0000,34
2001-10-16 00:00:00,ACME-N-000,7.5,3100,2001-08-20 00:00:00,HNB-N-0000,34
2001-10-17 00:00:00,ACME-N-000,7.5,1700,2001-08-21 00:00:00,HNB-N-0000,34
2001-10-18 00:00:00,ACME-N-000,7.5,9300,2001-08-24 00:00:00,HNB-N-0000,34
2001-10-22 00:00:00,ACME-N-000,7.5,1100,2001-08-27 00:00:00,HNB-N-0000,35
2001-11-02 00:00:00,ACME-N-000,6,2000,2001-09-03 00:00:00,HNB-N-0000,35.25
2001-11-05 00:00:00,ACME-N-000,5.75,13600,2001-09-04 00:00:00,HNB-N-0000,35
2001-11-06 00:00:00,ACME-N-000,6,1300,2001-09-06 00:00:00,HNB-N-0000,35
2001-11-07 00:00:00,ACME-N-000,6,1000,2001-09-12 00:00:00,HNB-N-0000,35
2001-11-12 00:00:00,ACME-N-000,6,900,2001-09-19 00:00:00,HNB-N-0000,32.5
2001-11-13 00:00:00,ACME-N-000,6,2600,2001-09-20 00:00:00,HNB-N-0000,32
2001-11-14 00:00:00,ACME-N-000,6,2000,2001-09-21 00:00:00,HNB-N-0000,32.5
2001-11-15 00:00:00,ACME-N-000,7,13800,2001-09-25 00:00:00,HNB-N-0000,32.5
2001-11-16 00:00:00,ACME-N-000,7.5,17100,2001-09-27 00:00:00,HNB-N-0000,32.5
2001-11-19 00:00:00,ACME-N-000,6.75,1900,2001-09-28 00:00:00,HNB-N-0000,33
2001-11-20 00:00:00,ACME-N-000,6.75,700,2001-10-08 00:00:00,HNB-N-0000,33
2001-11-21 00:00:00,ACME-N-000,7.5,5000,2001-10-09 00:00:00,HNB-N-0000,35
2001-11-22 00:00:00,ACME-N-000,9,3900,2001-10-10 00:00:00,HNB-N-0000,38.75
2001-11-23 00:00:00,ACME-N-000,7.75,7500,2001-10-11 00:00:00,HNB-N-0000,42
2001-11-26 00:00:00,ACME-N-000,8.25,7400,2001-10-12 00:00:00,HNB-N-0000,41
2001-11-27 00:00:00,ACME-N-000,8.25,700,2001-10-15 00:00:00,HNB-N-0000,41
2001-11-28 00:00:00,ACME-N-000,8.5,5000,2001-10-16 00:00:00,HNB-N-0000,39
2001-11-29 00:00:00,ACME-N-000,8.25,8200,2001-10-17 00:00:00,HNB-N-0000,39.75
2001-12-03 00:00:00,ACME-N-000,8.25,800,2001-10-18 00:00:00,HNB-N-0000,40
2001-12-05 00:00:00,ACME-N-000,7.75,2500,2001-10-19 00:00:00,HNB-N-0000,40
