Daily high low and closing share prices - 2009,,,,,,,,,,
Day,Date High,Low,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2009-01-12 00:00:00,2009-01-12 00:00:00,24,2009-01-12 00:00:00,23.5,24,5,1300,30850,2009-01-12 00:00:00,1
2009-01-13 00:00:00,2009-01-13 00:00:00,24.5,2009-01-13 00:00:00,23.75,24,22,6900,166800,2009-01-13 00:00:00,1
2009-01-15 00:00:00,2009-01-15 00:00:00,25,2009-01-15 00:00:00,24.75,25,6,3600,89500,2009-01-15 00:00:00,1
2009-01-16 00:00:00,2009-01-16 00:00:00,25,2009-01-16 00:00:00,24.75,25,11,4200,104125,2009-01-16 00:00:00,1
2009-01-19 00:00:00,2009-01-19 00:00:00,26.5,2009-01-19 00:00:00,25,25,34,58900,1483475,2009-01-19 00:00:00,1
2009-01-20 00:00:00,2009-01-20 00:00:00,28.5,2009-01-20 00:00:00,25.5,27,107,168600,4438150,2009-01-20 00:00:00,1
2009-01-21 00:00:00,2009-01-21 00:00:00,26.5,2009-01-21 00:00:00,25.5,25.5,28,14300,369950,2009-01-21 00:00:00,1
2009-01-22 00:00:00,2009-01-22 00:00:00,26.75,2009-01-22 00:00:00,25.5,26.75,19,10900,284250,2009-01-22 00:00:00,1
2009-01-23 00:00:00,2009-01-23 00:00:00,27.25,2009-01-23 00:00:00,26.5,27,12,4800,129900,2009-01-23 00:00:00,1
2009-01-26 00:00:00,2009-01-26 00:00:00,27.5,2009-01-26 00:00:00,27,27.25,40,34500,941950,2009-01-26 00:00:00,1
2009-01-27 00:00:00,2009-01-27 00:00:00,28,2009-01-27 00:00:00,26,26.5,56,30500,819525,2009-01-27 00:00:00,1
2009-01-28 00:00:00,2009-01-28 00:00:00,27.5,2009-01-28 00:00:00,27,27.25,3,300,8150,2009-01-28 00:00:00,1
2009-01-29 00:00:00,2009-01-29 00:00:00,28.75,2009-01-29 00:00:00,26.75,28,61,648900,18016875,2009-01-29 00:00:00,1
2009-01-30 00:00:00,2009-01-30 00:00:00,29.25,2009-01-30 00:00:00,28,28,35,370700,10396525,2009-01-30 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  CARG,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  CARGILL,S,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-02-02 00:00:00,2009-02-02 00:00:00,29.5,2009-02-02 00:00:00,28,28,28,21600,606125,2009-02-02 00:00:00,1
2009-02-03 00:00:00,2009-02-03 00:00:00,28.25,2009-02-03 00:00:00,28,28,12,6100,171075,2009-02-03 00:00:00,1
2009-02-05 00:00:00,2009-02-05 00:00:00,27.5,2009-02-05 00:00:00,27,27,7,2600,70275,2009-02-05 00:00:00,1
2009-02-06 00:00:00,2009-02-06 00:00:00,27,2009-02-06 00:00:00,27,27,9,3600,97200,2009-02-06 00:00:00,1
2009-02-10 00:00:00,2009-02-10 00:00:00,27.25,2009-02-10 00:00:00,26,26.25,13,12900,342800,2009-02-10 00:00:00,1
2009-02-11 00:00:00,2009-02-11 00:00:00,27,2009-02-11 00:00:00,26.5,26.5,7,2100,55800,2009-02-11 00:00:00,1
2009-02-12 00:00:00,2009-02-12 00:00:00,27.25,2009-02-12 00:00:00,26,26.25,3,400,10525,2009-02-12 00:00:00,1
2009-02-13 00:00:00,2009-02-13 00:00:00,27.25,2009-02-13 00:00:00,27,27.25,4,2100,57200,2009-02-13 00:00:00,1
2009-02-16 00:00:00,2009-02-16 00:00:00,27,2009-02-16 00:00:00,26.5,26.5,8,4600,122225,2009-02-16 00:00:00,1
2009-02-17 00:00:00,2009-02-17 00:00:00,26.5,2009-02-17 00:00:00,26,26,4,2900,75500,2009-02-17 00:00:00,1
2009-02-18 00:00:00,2009-02-18 00:00:00,27.25,2009-02-18 00:00:00,26.5,26.5,8,15900,422575,2009-02-18 00:00:00,1
2009-02-19 00:00:00,2009-02-19 00:00:00,26.5,2009-02-19 00:00:00,26,26.5,11,9900,262175,2009-02-19 00:00:00,1
2009-02-20 00:00:00,2009-02-20 00:00:00,26.25,2009-02-20 00:00:00,26,26.25,6,1800,47150,2009-02-20 00:00:00,1
2009-02-24 00:00:00,2009-02-24 00:00:00,27.25,2009-02-24 00:00:00,26.25,26.25,13,8800,231200,2009-02-24 00:00:00,1
2009-02-25 00:00:00,2009-02-25 00:00:00,26.75,2009-02-25 00:00:00,26.25,26.25,9,2500,66075,2009-02-25 00:00:00,1
2009-02-26 00:00:00,2009-02-26 00:00:00,26.5,2009-02-26 00:00:00,26,26,14,6600,173875,2009-02-26 00:00:00,1
2009-02-27 00:00:00,2009-02-27 00:00:00,26,2009-02-27 00:00:00,25,25.5,17,19700,509250,2009-02-27 00:00:00,1
2009-03-02 00:00:00,2009-03-02 00:00:00,25.5,2009-03-02 00:00:00,24.5,24.75,16,6800,171350,2009-03-02 00:00:00,1
2009-03-03 00:00:00,2009-03-03 00:00:00,24.5,2009-03-03 00:00:00,24,24,12,7700,185050,2009-03-03 00:00:00,1
2009-03-04 00:00:00,2009-03-04 00:00:00,23.5,2009-03-04 00:00:00,23.25,23.5,9,10000,234875,2009-03-04 00:00:00,1
2009-03-05 00:00:00,2009-03-05 00:00:00,23.5,2009-03-05 00:00:00,22,22.25,24,29200,664000,2009-03-05 00:00:00,1
2009-03-06 00:00:00,2009-03-06 00:00:00,23.5,2009-03-06 00:00:00,23,23.5,11,7200,167175,2009-03-06 00:00:00,1
2009-03-09 00:00:00,2009-03-09 00:00:00,23.5,2009-03-09 00:00:00,23.5,23.5,3,1300,30550,2009-03-09 00:00:00,1
2009-03-11 00:00:00,2009-03-11 00:00:00,23.5,2009-03-11 00:00:00,23,23.5,6,11200,258200,2009-03-11 00:00:00,1
2009-03-12 00:00:00,2009-03-12 00:00:00,23,2009-03-12 00:00:00,23,23,14,15600,358800,2009-03-12 00:00:00,1
2009-03-13 00:00:00,2009-03-13 00:00:00,23.25,2009-03-13 00:00:00,23,23.25,9,8400,194550,2009-03-13 00:00:00,1
2009-03-16 00:00:00,2009-03-16 00:00:00,25,2009-03-16 00:00:00,23.25,23.75,5,31000,773600,2009-03-16 00:00:00,1
2009-03-17 00:00:00,2009-03-17 00:00:00,24.75,2009-03-17 00:00:00,23.25,24.5,7,1700,40950,2009-03-17 00:00:00,1
2009-03-18 00:00:00,2009-03-18 00:00:00,23.5,2009-03-18 00:00:00,23.25,23.25,8,2700,62850,2009-03-18 00:00:00,1
2009-03-19 00:00:00,2009-03-19 00:00:00,25,2009-03-19 00:00:00,23.5,23.75,6,2500,60825,2009-03-19 00:00:00,1
2009-03-20 00:00:00,2009-03-20 00:00:00,23.75,2009-03-20 00:00:00,23.75,23.75,9,32900,781375,2009-03-20 00:00:00,1
2009-03-24 00:00:00,2009-03-24 00:00:00,24,2009-03-24 00:00:00,23.75,24,12,12300,294625,2009-03-24 00:00:00,1
2009-03-25 00:00:00,2009-03-25 00:00:00,24,2009-03-25 00:00:00,24,24,4,4900,117600,2009-03-25 00:00:00,1
2009-03-26 00:00:00,2009-03-26 00:00:00,24,2009-03-26 00:00:00,23.5,23.5,16,39000,926075,2009-03-26 00:00:00,1
2009-03-27 00:00:00,2009-03-27 00:00:00,23.75,2009-03-27 00:00:00,23.5,23.75,6,52700,1251575,2009-03-27 00:00:00,1
2009-03-30 00:00:00,2009-03-30 00:00:00,24.5,2009-03-30 00:00:00,23.5,23.5,7,2100,49525,2009-03-30 00:00:00,1
2009-03-31 00:00:00,2009-03-31 00:00:00,24.5,2009-03-31 00:00:00,23.5,23.5,6,1400,33025,2009-03-31 00:00:00,1
2009-04-01 00:00:00,2009-04-01 00:00:00,24.5,2009-04-01 00:00:00,23.75,24.5,6,800,19450,2009-04-01 00:00:00,1
2009-04-02 00:00:00,2009-04-02 00:00:00,24.5,2009-04-02 00:00:00,23.5,24.25,8,5200,122375,2009-04-02 00:00:00,1
2009-04-03 00:00:00,2009-04-03 00:00:00,23.5,2009-04-03 00:00:00,23.5,23.5,1,100,2350,2009-04-03 00:00:00,1
2009-04-06 00:00:00,2009-04-06 00:00:00,23.5,2009-04-06 00:00:00,23,23.5,7,9600,224625,2009-04-06 00:00:00,1
2009-04-07 00:00:00,2009-04-07 00:00:00,23.5,2009-04-07 00:00:00,23,23.25,9,3400,78775,2009-04-07 00:00:00,1
2009-04-08 00:00:00,2009-04-08 00:00:00,23.5,2009-04-08 00:00:00,23,23.25,12,23500,546400,2009-04-08 00:00:00,1
2009-04-15 00:00:00,2009-04-15 00:00:00,24.5,2009-04-15 00:00:00,24.5,24.5,1,100,2450,2009-04-15 00:00:00,1
2009-04-16 00:00:00,2009-04-16 00:00:00,24.5,2009-04-16 00:00:00,24.5,24.5,4,9200,225400,2009-04-16 00:00:00,1
2009-04-17 00:00:00,2009-04-17 00:00:00,24.25,2009-04-17 00:00:00,24,24.25,11,11000,265125,2009-04-17 00:00:00,1
2009-04-20 00:00:00,2009-04-20 00:00:00,25,2009-04-20 00:00:00,24,24.75,56,66500,1632875,2009-04-20 00:00:00,1
2009-04-21 00:00:00,2009-04-21 00:00:00,26,2009-04-21 00:00:00,24.75,24.75,37,24200,619775,2009-04-21 00:00:00,1
2009-04-22 00:00:00,2009-04-22 00:00:00,25.5,2009-04-22 00:00:00,25,25,27,206300,5158850,2009-04-22 00:00:00,1
2009-04-23 00:00:00,2009-04-23 00:00:00,26,2009-04-23 00:00:00,25.5,25.5,9,8200,209950,2009-04-23 00:00:00,1
2009-04-24 00:00:00,2009-04-24 00:00:00,26.75,2009-04-24 00:00:00,26,26,63,87100,2299475,2009-04-24 00:00:00,1
2009-04-27 00:00:00,2009-04-27 00:00:00,26.5,2009-04-27 00:00:00,25.5,26,43,48000,1243325,2009-04-27 00:00:00,1
2009-04-28 00:00:00,2009-04-28 00:00:00,26.25,2009-04-28 00:00:00,25.75,25.75,9,7300,189250,2009-04-28 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  CARG,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  CARGILL,S,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-04-29 00:00:00,2009-04-29 00:00:00,26.75,2009-04-29 00:00:00,26,26.5,20,22600,598875,2009-04-29 00:00:00,1
2009-04-30 00:00:00,2009-04-30 00:00:00,28.5,2009-04-30 00:00:00,26.5,28,74,63700,1751000,2009-04-30 00:00:00,1
2009-05-04 00:00:00,2009-05-04 00:00:00,29,2009-05-04 00:00:00,27.25,27.75,38,30800,850725,2009-05-04 00:00:00,1
2009-05-05 00:00:00,2009-05-05 00:00:00,29.25,2009-05-05 00:00:00,28,29,71,83200,2382600,2009-05-05 00:00:00,1
2009-05-06 00:00:00,2009-05-06 00:00:00,33.75,2009-05-06 00:00:00,29.25,33,179,113400,3610350,2009-05-06 00:00:00,1
2009-05-07 00:00:00,2009-05-07 00:00:00,34,2009-05-07 00:00:00,32.5,34,84,578700,19350700,2009-05-07 00:00:00,1
2009-05-11 00:00:00,2009-05-11 00:00:00,34,2009-05-11 00:00:00,34,34,64,94000,3196000,2009-05-11 00:00:00,1
2009-05-12 00:00:00,2009-05-12 00:00:00,33.5,2009-05-12 00:00:00,32.75,33.25,19,15100,499950,2009-05-12 00:00:00,1
2009-05-13 00:00:00,2009-05-13 00:00:00,33,2009-05-13 00:00:00,32.75,33,22,11000,361475,2009-05-13 00:00:00,1
2009-05-14 00:00:00,2009-05-14 00:00:00,33,2009-05-14 00:00:00,32.75,33,2,200,6575,2009-05-14 00:00:00,1
2009-05-15 00:00:00,2009-05-15 00:00:00,34,2009-05-15 00:00:00,33.5,34,16,14200,482700,2009-05-15 00:00:00,1
2009-05-18 00:00:00,2009-05-18 00:00:00,38.75,2009-05-18 00:00:00,34.75,36.75,118,128200,4735475,2009-05-18 00:00:00,1
2009-05-19 00:00:00,2009-05-19 00:00:00,39,2009-05-19 00:00:00,35.5,36.5,68,43100,1585350,2009-05-19 00:00:00,1
2009-05-21 00:00:00,2009-05-21 00:00:00,38.5,2009-05-21 00:00:00,37,37.5,53,39300,1486350,2009-05-21 00:00:00,1
2009-05-22 00:00:00,2009-05-22 00:00:00,38,2009-05-22 00:00:00,36,36.75,26,12800,470375,2009-05-22 00:00:00,1
2009-05-25 00:00:00,2009-05-25 00:00:00,37.5,2009-05-25 00:00:00,35,35.25,38,29600,1073350,2009-05-25 00:00:00,1
2009-05-26 00:00:00,2009-05-26 00:00:00,37,2009-05-26 00:00:00,35,36.5,11,8600,314300,2009-05-26 00:00:00,1
2009-05-27 00:00:00,2009-05-27 00:00:00,39,2009-05-27 00:00:00,36.25,38.5,54,54100,2042950,2009-05-27 00:00:00,1
2009-05-28 00:00:00,2009-05-28 00:00:00,38.5,2009-05-28 00:00:00,37.75,38.25,19,13600,518300,2009-05-28 00:00:00,1
2009-05-29 00:00:00,2009-05-29 00:00:00,39,2009-05-29 00:00:00,37.75,38,34,51300,1958075,2009-05-29 00:00:00,1
2009-06-01 00:00:00,2009-06-01 00:00:00,38.25,2009-06-01 00:00:00,37.5,37.75,10,23600,888575,2009-06-01 00:00:00,1
2009-06-02 00:00:00,2009-06-02 00:00:00,37.5,2009-06-02 00:00:00,36.5,37.25,20,14900,556600,2009-06-02 00:00:00,1
2009-06-03 00:00:00,2009-06-03 00:00:00,37.75,2009-06-03 00:00:00,36.5,36.5,15,7500,275775,2009-06-03 00:00:00,1
2009-06-04 00:00:00,2009-06-04 00:00:00,39.5,2009-06-04 00:00:00,37,39,124,361200,14074525,2009-06-04 00:00:00,1
2009-06-05 00:00:00,2009-06-05 00:00:00,39.5,2009-06-05 00:00:00,37.5,39.5,41,41800,1641200,2009-06-05 00:00:00,1
2009-06-08 00:00:00,2009-06-08 00:00:00,39.5,2009-06-08 00:00:00,38.5,38.5,7,13900,538175,2009-06-08 00:00:00,1
2009-06-09 00:00:00,2009-06-09 00:00:00,39.25,2009-06-09 00:00:00,38.5,39,39,81600,3184700,2009-06-09 00:00:00,1
2009-06-10 00:00:00,2009-06-10 00:00:00,39.5,2009-06-10 00:00:00,39,39.25,22,41400,1617450,2009-06-10 00:00:00,1
2009-06-11 00:00:00,2009-06-11 00:00:00,41,2009-06-11 00:00:00,39.25,40.25,36,39100,1565975,2009-06-11 00:00:00,1
2009-06-12 00:00:00,2009-06-12 00:00:00,44.75,2009-06-12 00:00:00,41.5,44.25,263,475300,20950725,2009-06-12 00:00:00,1
2009-06-15 00:00:00,2009-06-15 00:00:00,46.5,2009-06-15 00:00:00,44.5,45.5,121,252500,11430725,2009-06-15 00:00:00,1
2009-06-16 00:00:00,2009-06-16 00:00:00,47.5,2009-06-16 00:00:00,46,47.5,142,220200,10362600,2009-06-16 00:00:00,1
2009-06-17 00:00:00,2009-06-17 00:00:00,51.5,2009-06-17 00:00:00,47.5,50.5,244,542600,26954975,2009-06-17 00:00:00,1
2009-06-18 00:00:00,2009-06-18 00:00:00,51.5,2009-06-18 00:00:00,49.75,50.5,78,105500,5305850,2009-06-18 00:00:00,1
2009-06-19 00:00:00,2009-06-19 00:00:00,52,2009-06-19 00:00:00,50.5,52,92,148000,7634850,2009-06-19 00:00:00,1
2009-06-22 00:00:00,2009-06-22 00:00:00,52,2009-06-22 00:00:00,50.25,50.25,42,31600,1595925,2009-06-22 00:00:00,1
2009-06-23 00:00:00,2009-06-23 00:00:00,50.25,2009-06-23 00:00:00,48.5,50,46,66800,3324375,2009-06-23 00:00:00,1
2009-06-24 00:00:00,2009-06-24 00:00:00,51,2009-06-24 00:00:00,49.5,50,32,48900,2443100,2009-06-24 00:00:00,1
2009-06-25 00:00:00,2009-06-25 00:00:00,49,2009-06-25 00:00:00,47.75,48.5,29,31400,1516750,2009-06-25 00:00:00,1
2009-06-26 00:00:00,2009-06-26 00:00:00,50,2009-06-26 00:00:00,49,50,18,12200,607775,2009-06-26 00:00:00,1
2009-06-29 00:00:00,2009-06-29 00:00:00,49.25,2009-06-29 00:00:00,49,49,5,5600,274425,2009-06-29 00:00:00,1
2009-06-30 00:00:00,2009-06-30 00:00:00,50,2009-06-30 00:00:00,49,49,26,15300,752600,2009-06-30 00:00:00,1
2009-07-01 00:00:00,2009-07-01 00:00:00,49,2009-07-01 00:00:00,47.75,47.75,19,19200,924325,2009-07-01 00:00:00,1
2009-07-02 00:00:00,2009-07-02 00:00:00,49,2009-07-02 00:00:00,47,47.25,23,23500,1125125,2009-07-02 00:00:00,1
2009-07-03 00:00:00,2009-07-03 00:00:00,48,2009-07-03 00:00:00,46.5,47,24,24500,1152375,2009-07-03 00:00:00,1
2009-07-07 00:00:00,2009-07-07 00:00:00,47,2009-07-07 00:00:00,45,45.25,26,15100,690600,2009-07-07 00:00:00,1
2009-07-08 00:00:00,2009-07-08 00:00:00,44.5,2009-07-08 00:00:00,44,44.5,36,26700,1180700,2009-07-08 00:00:00,1
2009-07-09 00:00:00,2009-07-09 00:00:00,44,2009-07-09 00:00:00,43.25,43.5,19,5200,226775,2009-07-09 00:00:00,1
2009-07-10 00:00:00,2009-07-10 00:00:00,45,2009-07-10 00:00:00,43.25,44.5,13,6600,290850,2009-07-10 00:00:00,1
2009-07-13 00:00:00,2009-07-13 00:00:00,44.5,2009-07-13 00:00:00,44,44.5,3,1300,57550,2009-07-13 00:00:00,1
2009-07-14 00:00:00,2009-07-14 00:00:00,44.5,2009-07-14 00:00:00,44,44.5,10,11600,513400,2009-07-14 00:00:00,1
2009-07-15 00:00:00,2009-07-15 00:00:00,44,2009-07-15 00:00:00,43.75,44,17,5300,232525,2009-07-15 00:00:00,1
2009-07-16 00:00:00,2009-07-16 00:00:00,44,2009-07-16 00:00:00,43.75,43.75,9,6000,263000,2009-07-16 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  CARG,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  CARGILL,S,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-07-17 00:00:00,2009-07-17 00:00:00,46,2009-07-17 00:00:00,44,45.25,25,80500,3638625,2009-07-17 00:00:00,1
2009-07-20 00:00:00,2009-07-20 00:00:00,46,2009-07-20 00:00:00,45.75,46,7,4200,193050,2009-07-20 00:00:00,1
2009-07-21 00:00:00,2009-07-21 00:00:00,48.5,2009-07-21 00:00:00,46.5,47.5,33,28100,1328725,2009-07-21 00:00:00,1
2009-07-22 00:00:00,2009-07-22 00:00:00,48,2009-07-22 00:00:00,46.25,46.5,31,51200,2413025,2009-07-22 00:00:00,1
2009-07-23 00:00:00,2009-07-23 00:00:00,47,2009-07-23 00:00:00,47,47,2,900,42300,2009-07-23 00:00:00,1
2009-07-24 00:00:00,2009-07-24 00:00:00,48,2009-07-24 00:00:00,46.5,48,12,82500,3946500,2009-07-24 00:00:00,1
2009-07-27 00:00:00,2009-07-27 00:00:00,47.75,2009-07-27 00:00:00,46,47.5,17,33300,1584000,2009-07-27 00:00:00,1
2009-07-28 00:00:00,2009-07-28 00:00:00,46,2009-07-28 00:00:00,46,46,3,900,41400,2009-07-28 00:00:00,1
2009-07-29 00:00:00,2009-07-29 00:00:00,45.5,2009-07-29 00:00:00,45,45,15,17700,796850,2009-07-29 00:00:00,1
2009-07-30 00:00:00,2009-07-30 00:00:00,45.75,2009-07-30 00:00:00,45,45.5,16,36100,1632800,2009-07-30 00:00:00,1
2009-07-31 00:00:00,2009-07-31 00:00:00,46.75,2009-07-31 00:00:00,45.25,45.25,4,500,22800,2009-07-31 00:00:00,1
2009-08-03 00:00:00,2009-08-03 00:00:00,45.25,2009-08-03 00:00:00,45,45,12,12100,545100,2009-08-03 00:00:00,1
2009-08-04 00:00:00,2009-08-04 00:00:00,46,2009-08-04 00:00:00,46,46,4,800,36800,2009-08-04 00:00:00,1
2009-08-06 00:00:00,2009-08-06 00:00:00,45,2009-08-06 00:00:00,45,45,9,2600,117000,2009-08-06 00:00:00,1
2009-08-07 00:00:00,2009-08-07 00:00:00,46,2009-08-07 00:00:00,45.75,46,19,515500,23587950,2009-08-07 00:00:00,1
2009-08-10 00:00:00,2009-08-10 00:00:00,46,2009-08-10 00:00:00,45.5,45.75,13,21300,976875,2009-08-10 00:00:00,1
2009-08-11 00:00:00,2009-08-11 00:00:00,45.5,2009-08-11 00:00:00,45.25,45.25,12,17600,799200,2009-08-11 00:00:00,1
2009-08-12 00:00:00,2009-08-12 00:00:00,45.5,2009-08-12 00:00:00,45.5,45.5,1,100,4550,2009-08-12 00:00:00,1
2009-08-13 00:00:00,2009-08-13 00:00:00,45.75,2009-08-13 00:00:00,45,45.25,12,11700,529650,2009-08-13 00:00:00,1
2009-08-14 00:00:00,2009-08-14 00:00:00,45,2009-08-14 00:00:00,45,45,20,61600,2772000,2009-08-14 00:00:00,1
2009-08-17 00:00:00,2009-08-17 00:00:00,46.75,2009-08-17 00:00:00,45,46.75,21,76500,3482000,2009-08-17 00:00:00,1
2009-08-18 00:00:00,2009-08-18 00:00:00,46.5,2009-08-18 00:00:00,46,46,15,469700,21606300,2009-08-18 00:00:00,1
2009-08-19 00:00:00,2009-08-19 00:00:00,46.5,2009-08-19 00:00:00,46.5,46.5,3,1100,51150,2009-08-19 00:00:00,1
2009-08-20 00:00:00,2009-08-20 00:00:00,47,2009-08-20 00:00:00,46.25,46.25,10,5900,276825,2009-08-20 00:00:00,1
2009-08-21 00:00:00,2009-08-21 00:00:00,46.25,2009-08-21 00:00:00,46,46.25,12,14300,660050,2009-08-21 00:00:00,1
2009-08-24 00:00:00,2009-08-24 00:00:00,48,2009-08-24 00:00:00,46.25,48,66,83300,3961500,2009-08-24 00:00:00,1
2009-08-25 00:00:00,2009-08-25 00:00:00,48,2009-08-25 00:00:00,47,48,9,7900,378875,2009-08-25 00:00:00,1
2009-08-26 00:00:00,2009-08-26 00:00:00,48.5,2009-08-26 00:00:00,48,48.5,24,27900,1349575,2009-08-26 00:00:00,1
2009-08-27 00:00:00,2009-08-27 00:00:00,50,2009-08-27 00:00:00,49,49.75,65,87300,4304300,2009-08-27 00:00:00,1
2009-08-28 00:00:00,2009-08-28 00:00:00,51.25,2009-08-28 00:00:00,49.75,51,78,78100,3932300,2009-08-28 00:00:00,1
2009-08-31 00:00:00,2009-08-31 00:00:00,51,2009-08-31 00:00:00,50.25,51,16,11400,575175,2009-08-31 00:00:00,1
2009-09-01 00:00:00,2009-09-01 00:00:00,51.5,2009-09-01 00:00:00,51,51,17,12500,638475,2009-09-01 00:00:00,1
2009-09-02 00:00:00,2009-09-02 00:00:00,53.5,2009-09-02 00:00:00,51.5,53,80,108300,5686175,2009-09-02 00:00:00,1
2009-09-03 00:00:00,2009-09-03 00:00:00,54.25,2009-09-03 00:00:00,52,52,35,30700,1641500,2009-09-03 00:00:00,1
2009-09-07 00:00:00,2009-09-07 00:00:00,52.75,2009-09-07 00:00:00,52,52.75,12,11400,596175,2009-09-07 00:00:00,1
2009-09-08 00:00:00,2009-09-08 00:00:00,54,2009-09-08 00:00:00,52.5,54,30,173700,9197450,2009-09-08 00:00:00,1
2009-09-09 00:00:00,2009-09-09 00:00:00,58,2009-09-09 00:00:00,54.25,56.5,99,151900,8621150,2009-09-09 00:00:00,1
2009-09-10 00:00:00,2009-09-10 00:00:00,56,2009-09-10 00:00:00,54,54.75,35,22200,1223725,2009-09-10 00:00:00,1
2009-09-11 00:00:00,2009-09-11 00:00:00,56,2009-09-11 00:00:00,54.25,55.75,25,34700,1929500,2009-09-11 00:00:00,1
2009-09-14 00:00:00,2009-09-14 00:00:00,57,2009-09-14 00:00:00,55.5,56,34,35500,1997925,2009-09-14 00:00:00,1
2009-09-15 00:00:00,2009-09-15 00:00:00,55,2009-09-15 00:00:00,54.5,55,13,5600,307625,2009-09-15 00:00:00,1
2009-09-16 00:00:00,2009-09-16 00:00:00,59.75,2009-09-16 00:00:00,55,57,54,82000,4723350,2009-09-16 00:00:00,1
2009-09-17 00:00:00,2009-09-17 00:00:00,58.25,2009-09-17 00:00:00,57,57,22,30700,1761425,2009-09-17 00:00:00,1
2009-09-18 00:00:00,2009-09-18 00:00:00,57,2009-09-18 00:00:00,56.25,57,26,361900,20915100,2009-09-18 00:00:00,1
2009-09-22 00:00:00,2009-09-22 00:00:00,57.75,2009-09-22 00:00:00,56,57,27,40000,2285700,2009-09-22 00:00:00,1
2009-09-23 00:00:00,2009-09-23 00:00:00,57,2009-09-23 00:00:00,56.25,56.5,14,10200,577350,2009-09-23 00:00:00,1
2009-09-24 00:00:00,2009-09-24 00:00:00,56.5,2009-09-24 00:00:00,55,55,30,36600,2032225,2009-09-24 00:00:00,1
2009-09-25 00:00:00,2009-09-25 00:00:00,56.5,2009-09-25 00:00:00,54.75,55.5,17,26900,1502600,2009-09-25 00:00:00,1
2009-09-28 00:00:00,2009-09-28 00:00:00,56,2009-09-28 00:00:00,56,56,12,11200,627200,2009-09-28 00:00:00,1
2009-09-29 00:00:00,2009-09-29 00:00:00,56.5,2009-09-29 00:00:00,56,56.5,6,1800,101500,2009-09-29 00:00:00,1
2009-09-30 00:00:00,2009-09-30 00:00:00,57,2009-09-30 00:00:00,56.25,57,22,50600,2883300,2009-09-30 00:00:00,1
2009-10-01 00:00:00,2009-10-01 00:00:00,58,2009-10-01 00:00:00,57,58,24,56200,3209150,2009-10-01 00:00:00,1
2009-10-02 00:00:00,2009-10-02 00:00:00,58,2009-10-02 00:00:00,57.75,58,11,28000,1623925,2009-10-02 00:00:00,1
_x000c_ REPORT :,HIGHLOW Re,v 2.1,,,,,,RUN :,2010-01-20 00:00:00,
,,,DAILY,"HIGH, LOW",AND CLOSING,PRICES,AS AT    20-JAN-,2010          PAGE:,**,
,,,==========,===========,============,========,================,=,,
Company Id,:  CARG,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name,:  CARGILL,S,,,,,,,,
-----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
Day,Date Hig,h       High,Date Low,Low,Closing,Trades(N,o.)  Shares(No.),Turnover(Rs.),Last Traded,Days Tr
----------,----------,-------------,------------,-----------,------------,--------,----------------,--------------------,------------,-------
2009-10-05 00:00:00,2009-10-05 00:00:00,59.5,2009-10-05 00:00:00,58,59,42,35200,2073400,2009-10-05 00:00:00,1
2009-10-06 00:00:00,2009-10-06 00:00:00,62.75,2009-10-06 00:00:00,59,62,184,433600,26257250,2009-10-06 00:00:00,1
