Company's Daily Share Prices (Closing) and Highest - Lowest price of the date,,,,,,,,,,
Company Id :,AAIC,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,ASIAN ALLIA,NCE,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-08-29 00:00:00,2003-08-29 00:00:00,9,2003-08-29 00:00:00,8.75,8.75,7,11200,100550,2003-08-29 00:00:00,1
2003-09-05 00:00:00,2003-09-05 00:00:00,9,2003-09-05 00:00:00,9,9,1,200,1800,2003-09-05 00:00:00,1
2003-09-11 00:00:00,2003-09-11 00:00:00,9.25,2003-09-11 00:00:00,9,9.25,6,3100,28150,2003-09-11 00:00:00,1
2003-09-12 00:00:00,2003-09-12 00:00:00,8.75,2003-09-12 00:00:00,8.75,8.75,1,1000,8750,2003-09-12 00:00:00,1
2003-09-22 00:00:00,2003-09-22 00:00:00,9,2003-09-22 00:00:00,9,9,2,3200,28800,2003-09-22 00:00:00,1
2003-09-24 00:00:00,2003-09-24 00:00:00,9.5,2003-09-24 00:00:00,9.5,9.5,3,6500,61750,2003-09-24 00:00:00,1
2003-09-25 00:00:00,2003-09-25 00:00:00,9.5,2003-09-25 00:00:00,9.5,9.5,3,4600,43700,2003-09-25 00:00:00,1
2003-09-26 00:00:00,2003-09-26 00:00:00,9.5,2003-09-26 00:00:00,9.5,9.5,4,5000,47500,2003-09-26 00:00:00,1
2003-09-29 00:00:00,2003-09-29 00:00:00,9,2003-09-29 00:00:00,9,9,5,6500,58500,2003-09-29 00:00:00,1
2003-10-02 00:00:00,2003-10-02 00:00:00,9.5,2003-10-02 00:00:00,9.5,9.5,1,200,1900,2003-10-02 00:00:00,1
2003-10-03 00:00:00,2003-10-03 00:00:00,9.5,2003-10-03 00:00:00,9.5,9.5,3,3000,28500,2003-10-03 00:00:00,1
2003-10-06 00:00:00,2003-10-06 00:00:00,11.75,2003-10-06 00:00:00,10,11,20,31100,336325,2003-10-06 00:00:00,1
2003-10-07 00:00:00,2003-10-07 00:00:00,15,2003-10-07 00:00:00,11.5,11.5,28,68500,795175,2003-10-07 00:00:00,1
2003-10-08 00:00:00,2003-10-08 00:00:00,12,2003-10-08 00:00:00,11.5,12,8,15900,184950,2003-10-08 00:00:00,1
2003-10-10 00:00:00,2003-10-10 00:00:00,12,2003-10-10 00:00:00,11.75,11.75,8,10600,124675,2003-10-10 00:00:00,1
2003-10-13 00:00:00,2003-10-13 00:00:00,14.75,2003-10-13 00:00:00,14.75,14.75,3,2200,32450,2003-10-13 00:00:00,1
2003-10-14 00:00:00,2003-10-14 00:00:00,12,2003-10-14 00:00:00,11.25,12,7,5100,60250,2003-10-14 00:00:00,1
2003-10-15 00:00:00,2003-10-15 00:00:00,12.5,2003-10-15 00:00:00,12.5,12.5,3,1000,12500,2003-10-15 00:00:00,1
2003-10-17 00:00:00,2003-10-17 00:00:00,13,2003-10-17 00:00:00,12.25,12.5,9,3900,48875,2003-10-17 00:00:00,1
2003-10-20 00:00:00,2003-10-20 00:00:00,13.5,2003-10-20 00:00:00,12,13.5,5,5000,65875,2003-10-20 00:00:00,1
2003-10-21 00:00:00,2003-10-21 00:00:00,12.5,2003-10-21 00:00:00,12.5,12.5,1,500,6250,2003-10-21 00:00:00,1
2003-10-22 00:00:00,2003-10-22 00:00:00,13,2003-10-22 00:00:00,12.5,12.5,6,11000,137750,2003-10-22 00:00:00,1
2003-10-23 00:00:00,2003-10-23 00:00:00,13.75,2003-10-23 00:00:00,12.5,13,22,27000,358900,2003-10-23 00:00:00,1
2003-10-27 00:00:00,2003-10-27 00:00:00,13.75,2003-10-27 00:00:00,13.25,13.75,10,9000,120825,2003-10-27 00:00:00,1
2003-10-28 00:00:00,2003-10-28 00:00:00,13.75,2003-10-28 00:00:00,13.5,13.5,8,5100,69050,2003-10-28 00:00:00,1
2003-10-29 00:00:00,2003-10-29 00:00:00,13.5,2003-10-29 00:00:00,13.25,13.5,9,12500,168225,2003-10-29 00:00:00,1
2003-10-30 00:00:00,2003-10-30 00:00:00,13.5,2003-10-30 00:00:00,13,13,3,4000,53500,2003-10-30 00:00:00,1
2003-10-31 00:00:00,2003-10-31 00:00:00,13.25,2003-10-31 00:00:00,13.25,13.25,1,2000,26500,2003-10-31 00:00:00,1
2003-11-03 00:00:00,2003-11-03 00:00:00,13,2003-11-03 00:00:00,12,12,4,14000,169000,2003-11-03 00:00:00,1
2003-11-04 00:00:00,2003-11-04 00:00:00,13,2003-11-04 00:00:00,10.75,11.25,15,45500,519925,2003-11-04 00:00:00,1
2003-11-05 00:00:00,2003-11-05 00:00:00,10.75,2003-11-05 00:00:00,8,10.75,7,47000,405750,2003-11-05 00:00:00,1
2003-11-07 00:00:00,2003-11-07 00:00:00,11,2003-11-07 00:00:00,10.5,11,8,43400,476400,2003-11-07 00:00:00,1
2003-11-10 00:00:00,2003-11-10 00:00:00,10.5,2003-11-10 00:00:00,10.5,10.5,1,1000,10500,2003-11-10 00:00:00,1
2003-11-11 00:00:00,2003-11-11 00:00:00,10,2003-11-11 00:00:00,10,10,2,1000,10000,2003-11-11 00:00:00,1
2003-11-12 00:00:00,2003-11-12 00:00:00,10.25,2003-11-12 00:00:00,10.25,10.25,1,1000,10250,2003-11-12 00:00:00,1
2003-11-13 00:00:00,2003-11-13 00:00:00,11.5,2003-11-13 00:00:00,11.25,11.25,2,4100,46200,2003-11-13 00:00:00,1
2003-11-18 00:00:00,2003-11-18 00:00:00,11,2003-11-18 00:00:00,11,11,2,1200,13200,2003-11-18 00:00:00,1
2003-11-19 00:00:00,2003-11-19 00:00:00,11,2003-11-19 00:00:00,11,11,1,200,2200,2003-11-19 00:00:00,1
2003-11-20 00:00:00,2003-11-20 00:00:00,11,2003-11-20 00:00:00,11,11,2,300,3300,2003-11-20 00:00:00,1
2003-11-21 00:00:00,2003-11-21 00:00:00,12,2003-11-21 00:00:00,11,11.25,5,4000,44925,2003-11-21 00:00:00,1
2003-11-24 00:00:00,2003-11-24 00:00:00,11.5,2003-11-24 00:00:00,11.5,11.5,2,2000,23000,2003-11-24 00:00:00,1
2003-11-25 00:00:00,2003-11-25 00:00:00,11,2003-11-25 00:00:00,11,11,1,200,2200,2003-11-25 00:00:00,1
2003-11-27 00:00:00,2003-11-27 00:00:00,12,2003-11-27 00:00:00,12,12,5,20000,240000,2003-11-27 00:00:00,1
2003-11-28 00:00:00,2003-11-28 00:00:00,12,2003-11-28 00:00:00,12,12,1,200,2400,2003-11-28 00:00:00,1
2003-12-04 00:00:00,2003-12-04 00:00:00,11.5,2003-12-04 00:00:00,11.5,11.5,1,1000,11500,2003-12-04 00:00:00,1
2003-12-11 00:00:00,2003-12-11 00:00:00,11,2003-12-11 00:00:00,9,10,8,9200,91300,2003-12-11 00:00:00,1
2003-12-18 00:00:00,2003-12-18 00:00:00,10,2003-12-18 00:00:00,10,10,1,500,5000,2003-12-18 00:00:00,1
2003-12-23 00:00:00,2003-12-23 00:00:00,11,2003-12-23 00:00:00,11,11,1,1000,11000,2003-12-23 00:00:00,1
2003-12-24 00:00:00,2003-12-24 00:00:00,11,2003-12-24 00:00:00,11,11,1,1000,11000,2003-12-24 00:00:00,1
2003-12-26 00:00:00,2003-12-26 00:00:00,11,2003-12-26 00:00:00,11,11,2,1000,11000,2003-12-26 00:00:00,1
2003-12-29 00:00:00,2003-12-29 00:00:00,11.25,2003-12-29 00:00:00,11,11,3,3000,33250,2003-12-29 00:00:00,1
2003-12-30 00:00:00,2003-12-30 00:00:00,11.25,2003-12-30 00:00:00,10.75,10.75,2,3600,40350,2003-12-30 00:00:00,1
Company Id :,ABAN,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,ABANS,,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-31 00:00:00,2003-01-31 00:00:00,35.25,2003-01-31 00:00:00,35.25,35.25,1,100,3525,2003-01-31 00:00:00,1
2003-03-28 00:00:00,2003-03-28 00:00:00,37.25,2003-03-28 00:00:00,37.25,37.25,1,200,7450,2003-03-28 00:00:00,1
2003-04-01 00:00:00,2003-04-01 00:00:00,40,2003-04-01 00:00:00,37.25,38.5,3,300,11525,2003-04-01 00:00:00,1
2003-04-02 00:00:00,2003-04-02 00:00:00,40,2003-04-02 00:00:00,40,40,1,100,4000,2003-04-02 00:00:00,1
2003-04-04 00:00:00,2003-04-04 00:00:00,40,2003-04-04 00:00:00,40,40,2,2100,84000,2003-04-04 00:00:00,1
2003-04-17 00:00:00,2003-04-17 00:00:00,42,2003-04-17 00:00:00,42,42,1,500,21000,2003-04-17 00:00:00,1
2003-04-25 00:00:00,2003-04-25 00:00:00,45,2003-04-25 00:00:00,45,45,1,300,13500,2003-04-25 00:00:00,1
2003-05-07 00:00:00,2003-05-07 00:00:00,45,2003-05-07 00:00:00,45,45,2,1700,76500,2003-05-07 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,46,2003-05-13 00:00:00,46,46,2,26900,1237400,2003-05-13 00:00:00,1
2003-05-22 00:00:00,2003-05-22 00:00:00,47,2003-05-22 00:00:00,47,47,1,100,4700,2003-05-22 00:00:00,1
2003-06-06 00:00:00,2003-06-06 00:00:00,50,2003-06-06 00:00:00,50,50,1,700,35000,2003-06-06 00:00:00,1
2003-06-09 00:00:00,2003-06-09 00:00:00,50,2003-06-09 00:00:00,50,50,1,1000,50000,2003-06-09 00:00:00,1
2003-06-16 00:00:00,2003-06-16 00:00:00,50,2003-06-16 00:00:00,50,50,1,1100,55000,2003-06-16 00:00:00,1
2003-06-17 00:00:00,2003-06-17 00:00:00,50,2003-06-17 00:00:00,50,50,2,1700,85000,2003-06-17 00:00:00,1
2003-06-27 00:00:00,2003-06-27 00:00:00,50,2003-06-27 00:00:00,50,50,1,100,5000,2003-06-27 00:00:00,1
2003-07-09 00:00:00,2003-07-09 00:00:00,48.5,2003-07-09 00:00:00,48.5,48.5,5,1100,53350,2003-07-09 00:00:00,1
2003-07-11 00:00:00,2003-07-11 00:00:00,48.5,2003-07-11 00:00:00,48.5,48.5,1,300,14550,2003-07-11 00:00:00,1
2003-07-14 00:00:00,2003-07-14 00:00:00,48.5,2003-07-14 00:00:00,48.5,48.5,1,300,14550,2003-07-14 00:00:00,1
2003-07-21 00:00:00,2003-07-21 00:00:00,48,2003-07-21 00:00:00,48,48,1,200,9600,2003-07-21 00:00:00,1
2003-07-22 00:00:00,2003-07-22 00:00:00,50,2003-07-22 00:00:00,50,50,1,100,5000,2003-07-22 00:00:00,1
2003-07-24 00:00:00,2003-07-24 00:00:00,50,2003-07-24 00:00:00,50,50,1,100,5000,2003-07-24 00:00:00,1
2003-07-25 00:00:00,2003-07-25 00:00:00,51,2003-07-25 00:00:00,50,50.75,2,1200,61000,2003-07-25 00:00:00,1
2003-07-31 00:00:00,2003-07-31 00:00:00,52,2003-07-31 00:00:00,52,52,1,500,26000,2003-07-31 00:00:00,1
2003-08-05 00:00:00,2003-08-05 00:00:00,52,2003-08-05 00:00:00,52,52,1,100,5200,2003-08-05 00:00:00,1
2003-08-08 00:00:00,2003-08-08 00:00:00,52.25,2003-08-08 00:00:00,52,52,5,1000,52075,2003-08-08 00:00:00,1
2003-08-12 00:00:00,2003-08-12 00:00:00,52,2003-08-12 00:00:00,52,52,1,200,10400,2003-08-12 00:00:00,1
2003-08-18 00:00:00,2003-08-18 00:00:00,52,2003-08-18 00:00:00,52,52,1,100,5200,2003-08-18 00:00:00,1
2003-08-28 00:00:00,2003-08-28 00:00:00,50,2003-08-28 00:00:00,50,50,1,100,5000,2003-08-28 00:00:00,1
2003-09-16 00:00:00,2003-09-16 00:00:00,52,2003-09-16 00:00:00,52,52,1,200,10400,2003-09-16 00:00:00,1
2003-09-25 00:00:00,2003-09-25 00:00:00,52,2003-09-25 00:00:00,52,52,2,400,20800,2003-09-25 00:00:00,1
2003-10-08 00:00:00,2003-10-08 00:00:00,52,2003-10-08 00:00:00,52,52,1,200,10400,2003-10-08 00:00:00,1
2003-10-13 00:00:00,2003-10-13 00:00:00,53,2003-10-13 00:00:00,53,53,1,500,26500,2003-10-13 00:00:00,1
2003-10-14 00:00:00,2003-10-14 00:00:00,53,2003-10-14 00:00:00,53,53,2,300,15900,2003-10-14 00:00:00,1
2003-10-17 00:00:00,2003-10-17 00:00:00,52,2003-10-17 00:00:00,52,52,1,100,5200,2003-10-17 00:00:00,1
2003-10-21 00:00:00,2003-10-21 00:00:00,52,2003-10-21 00:00:00,52,52,1,200,10400,2003-10-21 00:00:00,1
2003-10-28 00:00:00,2003-10-28 00:00:00,52,2003-10-28 00:00:00,52,52,1,100,5200,2003-10-28 00:00:00,1
2003-10-30 00:00:00,2003-10-30 00:00:00,52,2003-10-30 00:00:00,52,52,1,100,5200,2003-10-30 00:00:00,1
2003-11-21 00:00:00,2003-11-21 00:00:00,50,2003-11-21 00:00:00,50,50,1,300,15000,2003-11-21 00:00:00,1
2003-11-24 00:00:00,2003-11-24 00:00:00,46,2003-11-24 00:00:00,46,46,1,500,23000,2003-11-24 00:00:00,1
2003-11-25 00:00:00,2003-11-25 00:00:00,45,2003-11-25 00:00:00,45,45,1,500,22500,2003-11-25 00:00:00,1
2003-11-27 00:00:00,2003-11-27 00:00:00,37,2003-11-27 00:00:00,36,36.25,5,700,25325,2003-11-27 00:00:00,1
2003-12-15 00:00:00,2003-12-15 00:00:00,45,2003-12-15 00:00:00,44,44.5,2,1000,44500,2003-12-15 00:00:00,1
2003-12-19 00:00:00,2003-12-19 00:00:00,53,2003-12-19 00:00:00,50,51.75,2,1200,62100,2003-12-19 00:00:00,1
Company Id :,ACAP,Security,Type :  N,Sub T,ype :  0000,,,,,
Short Name :,ASIA CAPITA,L,,,,,,,,
------------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
-----------,-------------,---------,------------,-----------,------------,-------------,------------,--------------------,-----------,-------
2003-01-02 00:00:00,2003-01-02 00:00:00,10.25,2003-01-02 00:00:00,9.75,9.75,28,33100,325900,2003-01-02 00:00:00,1
2003-01-03 00:00:00,2003-01-03 00:00:00,10,2003-01-03 00:00:00,9.5,9.5,23,21000,201700,2003-01-03 00:00:00,1
2003-01-06 00:00:00,2003-01-06 00:00:00,9.75,2003-01-06 00:00:00,9.5,9.75,22,36600,351350,2003-01-06 00:00:00,1
2003-01-07 00:00:00,2003-01-07 00:00:00,9.75,2003-01-07 00:00:00,9.5,9.5,21,28600,276075,2003-01-07 00:00:00,1
2003-01-08 00:00:00,2003-01-08 00:00:00,10,2003-01-08 00:00:00,9.75,10,38,77700,758825,2003-01-08 00:00:00,1
2003-01-09 00:00:00,2003-01-09 00:00:00,10,2003-01-09 00:00:00,10,10,12,17900,179000,2003-01-09 00:00:00,1
2003-01-10 00:00:00,2003-01-10 00:00:00,10,2003-01-10 00:00:00,9.75,9.75,17,50100,488900,2003-01-10 00:00:00,1
2003-01-13 00:00:00,2003-01-13 00:00:00,9.75,2003-01-13 00:00:00,9.5,9.5,21,65000,618250,2003-01-13 00:00:00,1
2003-01-14 00:00:00,2003-01-14 00:00:00,9.5,2003-01-14 00:00:00,9.25,9.25,33,42200,393650,2003-01-14 00:00:00,1
2003-01-16 00:00:00,2003-01-16 00:00:00,9.25,2003-01-16 00:00:00,9.25,9.25,17,73400,678950,2003-01-16 00:00:00,1
2003-01-20 00:00:00,2003-01-20 00:00:00,9.5,2003-01-20 00:00:00,9.25,9.25,22,31100,287700,2003-01-20 00:00:00,1
2003-01-21 00:00:00,2003-01-21 00:00:00,9.25,2003-01-21 00:00:00,9.25,9.25,16,37300,345025,2003-01-21 00:00:00,1
2003-01-22 00:00:00,2003-01-22 00:00:00,9.25,2003-01-22 00:00:00,9,9,29,30300,274900,2003-01-22 00:00:00,1
2003-01-23 00:00:00,2003-01-23 00:00:00,9,2003-01-23 00:00:00,9,9,67,248100,2232900,2003-01-23 00:00:00,1
2003-01-24 00:00:00,2003-01-24 00:00:00,9,2003-01-24 00:00:00,8.75,9,24,72700,643500,2003-01-24 00:00:00,1
2003-01-27 00:00:00,2003-01-27 00:00:00,8.75,2003-01-27 00:00:00,8.5,8.5,60,87800,767875,2003-01-27 00:00:00,1
2003-01-28 00:00:00,2003-01-28 00:00:00,8.5,2003-01-28 00:00:00,8,8.25,65,132200,1101125,2003-01-28 00:00:00,1
2003-01-29 00:00:00,2003-01-29 00:00:00,8.5,2003-01-29 00:00:00,8.25,8.25,27,74200,612200,2003-01-29 00:00:00,1
2003-01-30 00:00:00,2003-01-30 00:00:00,8.75,2003-01-30 00:00:00,8.25,8.75,35,121600,1044150,2003-01-30 00:00:00,1
2003-01-31 00:00:00,2003-01-31 00:00:00,8.75,2003-01-31 00:00:00,8.25,8.25,32,121500,1036800,2003-01-31 00:00:00,1
2003-02-03 00:00:00,2003-02-03 00:00:00,8.75,2003-02-03 00:00:00,8.5,8.5,36,169900,1444400,2003-02-03 00:00:00,1
2003-02-05 00:00:00,2003-02-05 00:00:00,8.75,2003-02-05 00:00:00,8.5,8.5,18,26500,225750,2003-02-05 00:00:00,1
2003-02-06 00:00:00,2003-02-06 00:00:00,8.5,2003-02-06 00:00:00,8.25,8.25,44,71500,595450,2003-02-06 00:00:00,1
2003-02-07 00:00:00,2003-02-07 00:00:00,8,2003-02-07 00:00:00,8,8,4,4000,32000,2003-02-07 00:00:00,1
2003-02-10 00:00:00,2003-02-10 00:00:00,8,2003-02-10 00:00:00,8,8,9,13600,108800,2003-02-10 00:00:00,1
2003-02-13 00:00:00,2003-02-13 00:00:00,8,2003-02-13 00:00:00,7.75,7.75,24,43800,344450,2003-02-13 00:00:00,1
2003-02-14 00:00:00,2003-02-14 00:00:00,8,2003-02-14 00:00:00,7.75,8,9,14000,108750,2003-02-14 00:00:00,1
2003-02-17 00:00:00,2003-02-17 00:00:00,7.75,2003-02-17 00:00:00,7.5,7.5,20,30500,235875,2003-02-17 00:00:00,1
2003-02-18 00:00:00,2003-02-18 00:00:00,7.75,2003-02-18 00:00:00,7.25,7.5,60,144700,1084875,2003-02-18 00:00:00,1
2003-02-19 00:00:00,2003-02-19 00:00:00,8,2003-02-19 00:00:00,7.75,7.75,15,37000,293000,2003-02-19 00:00:00,1
2003-02-20 00:00:00,2003-02-20 00:00:00,8,2003-02-20 00:00:00,7.75,7.75,28,69000,545775,2003-02-20 00:00:00,1
2003-02-21 00:00:00,2003-02-21 00:00:00,7.75,2003-02-21 00:00:00,7.75,7.75,11,6300,48825,2003-02-21 00:00:00,1
2003-02-24 00:00:00,2003-02-24 00:00:00,7.75,2003-02-24 00:00:00,7.5,7.5,25,35500,267225,2003-02-24 00:00:00,1
2003-02-25 00:00:00,2003-02-25 00:00:00,7.25,2003-02-25 00:00:00,6.75,7,53,161200,1130325,2003-02-25 00:00:00,1
2003-02-26 00:00:00,2003-02-26 00:00:00,7.5,2003-02-26 00:00:00,6.75,6.75,57,321700,2239500,2003-02-26 00:00:00,1
2003-02-27 00:00:00,2003-02-27 00:00:00,7.75,2003-02-27 00:00:00,6.75,7.5,105,1714700,12665925,2003-02-27 00:00:00,1
2003-02-28 00:00:00,2003-02-28 00:00:00,8,2003-02-28 00:00:00,7.75,7.75,22,64800,502250,2003-02-28 00:00:00,1
2003-03-03 00:00:00,2003-03-03 00:00:00,7.5,2003-03-03 00:00:00,7.5,7.5,28,184300,1382250,2003-03-03 00:00:00,1
2003-03-04 00:00:00,2003-03-04 00:00:00,7.5,2003-03-04 00:00:00,7.5,7.5,17,103500,776250,2003-03-04 00:00:00,1
2003-03-05 00:00:00,2003-03-05 00:00:00,8,2003-03-05 00:00:00,7.5,7.75,49,142300,1083975,2003-03-05 00:00:00,1
2003-03-06 00:00:00,2003-03-06 00:00:00,7.75,2003-03-06 00:00:00,7.5,7.5,15,52500,400450,2003-03-06 00:00:00,1
2003-03-07 00:00:00,2003-03-07 00:00:00,7.5,2003-03-07 00:00:00,7.5,7.5,3,9500,71250,2003-03-07 00:00:00,1
2003-03-10 00:00:00,2003-03-10 00:00:00,7.5,2003-03-10 00:00:00,7.25,7.5,14,416600,3124475,2003-03-10 00:00:00,1
2003-03-11 00:00:00,2003-03-11 00:00:00,7.25,2003-03-11 00:00:00,7,7,9,20900,147800,2003-03-11 00:00:00,1
2003-03-12 00:00:00,2003-03-12 00:00:00,7.25,2003-03-12 00:00:00,7,7,32,119000,839575,2003-03-12 00:00:00,1
2003-03-13 00:00:00,2003-03-13 00:00:00,7.25,2003-03-13 00:00:00,7.25,7.25,22,52800,382800,2003-03-13 00:00:00,1
2003-03-14 00:00:00,2003-03-14 00:00:00,7.5,2003-03-14 00:00:00,7.25,7.25,19,37400,271450,2003-03-14 00:00:00,1
2003-03-17 00:00:00,2003-03-17 00:00:00,7.25,2003-03-17 00:00:00,7,7.25,12,48900,350675,2003-03-17 00:00:00,1
2003-03-19 00:00:00,2003-03-19 00:00:00,7,2003-03-19 00:00:00,6.75,6.75,17,39900,272125,2003-03-19 00:00:00,1
2003-03-20 00:00:00,2003-03-20 00:00:00,7.25,2003-03-20 00:00:00,6.75,7,20,53600,374625,2003-03-20 00:00:00,1
2003-03-21 00:00:00,2003-03-21 00:00:00,7.25,2003-03-21 00:00:00,7,7.25,10,15000,107500,2003-03-21 00:00:00,1
2003-03-24 00:00:00,2003-03-24 00:00:00,7.25,2003-03-24 00:00:00,7,7,7,3800,26975,2003-03-24 00:00:00,1
2003-03-25 00:00:00,2003-03-25 00:00:00,7,2003-03-25 00:00:00,6.75,6.75,19,41700,286900,2003-03-25 00:00:00,1
2003-03-26 00:00:00,2003-03-26 00:00:00,7,2003-03-26 00:00:00,7,7,13,21800,152600,2003-03-26 00:00:00,1
2003-03-27 00:00:00,2003-03-27 00:00:00,7.5,2003-03-27 00:00:00,7.25,7.5,26,75500,564550,2003-03-27 00:00:00,1
2003-03-28 00:00:00,2003-03-28 00:00:00,7.5,2003-03-28 00:00:00,7,7,41,106800,762350,2003-03-28 00:00:00,1
2003-03-31 00:00:00,2003-03-31 00:00:00,7.5,2003-03-31 00:00:00,7,7.25,23,89600,655150,2003-03-31 00:00:00,1
2003-04-01 00:00:00,2003-04-01 00:00:00,7,2003-04-01 00:00:00,7,7,35,87500,612500,2003-04-01 00:00:00,1
2003-04-02 00:00:00,2003-04-02 00:00:00,7,2003-04-02 00:00:00,7,7,14,8000,56000,2003-04-02 00:00:00,1
2003-04-03 00:00:00,2003-04-03 00:00:00,7.5,2003-04-03 00:00:00,7,7.25,42,150000,1100725,2003-04-03 00:00:00,1
2003-04-04 00:00:00,2003-04-04 00:00:00,8,2003-04-04 00:00:00,7.5,8,111,373600,2929625,2003-04-04 00:00:00,1
2003-04-07 00:00:00,2003-04-07 00:00:00,8,2003-04-07 00:00:00,7.75,7.75,37,84200,657925,2003-04-07 00:00:00,1
2003-04-08 00:00:00,2003-04-08 00:00:00,8.5,2003-04-08 00:00:00,7.75,8.25,158,4978400,48874575,2003-04-08 00:00:00,1
2003-04-09 00:00:00,2003-04-09 00:00:00,8.75,2003-04-09 00:00:00,8.25,8.25,75,1299400,12519150,2003-04-09 00:00:00,1
2003-04-10 00:00:00,2003-04-10 00:00:00,8.25,2003-04-10 00:00:00,8,8.25,25,58200,472625,2003-04-10 00:00:00,1
2003-04-11 00:00:00,2003-04-11 00:00:00,8.25,2003-04-11 00:00:00,8,8,33,105300,857350,2003-04-11 00:00:00,1
2003-04-17 00:00:00,2003-04-17 00:00:00,8.5,2003-04-17 00:00:00,8.25,8.5,36,104000,870875,2003-04-17 00:00:00,1
2003-04-22 00:00:00,2003-04-22 00:00:00,8.25,2003-04-22 00:00:00,7.5,8.25,34,113600,925375,2003-04-22 00:00:00,1
2003-04-23 00:00:00,2003-04-23 00:00:00,8.25,2003-04-23 00:00:00,8.25,8.25,42,145400,1199550,2003-04-23 00:00:00,1
2003-04-24 00:00:00,2003-04-24 00:00:00,8.25,2003-04-24 00:00:00,8,8.25,14,64900,533950,2003-04-24 00:00:00,1
2003-04-25 00:00:00,2003-04-25 00:00:00,8.25,2003-04-25 00:00:00,8,8,14,39400,317625,2003-04-25 00:00:00,1
2003-04-28 00:00:00,2003-04-28 00:00:00,8,2003-04-28 00:00:00,8,8,23,47800,382400,2003-04-28 00:00:00,1
2003-04-29 00:00:00,2003-04-29 00:00:00,8,2003-04-29 00:00:00,7.75,8,18,42600,339900,2003-04-29 00:00:00,1
2003-04-30 00:00:00,2003-04-30 00:00:00,8,2003-04-30 00:00:00,7.75,8,13,20700,160600,2003-04-30 00:00:00,1
2003-05-02 00:00:00,2003-05-02 00:00:00,8,2003-05-02 00:00:00,7.75,8,10,19500,152875,2003-05-02 00:00:00,1
2003-05-06 00:00:00,2003-05-06 00:00:00,8.25,2003-05-06 00:00:00,7.75,8,51,186000,1498425,2003-05-06 00:00:00,1
2003-05-07 00:00:00,2003-05-07 00:00:00,8.25,2003-05-07 00:00:00,8,8,12,21600,172850,2003-05-07 00:00:00,1
2003-05-08 00:00:00,2003-05-08 00:00:00,8,2003-05-08 00:00:00,8,8,27,81900,655200,2003-05-08 00:00:00,1
2003-05-09 00:00:00,2003-05-09 00:00:00,8.25,2003-05-09 00:00:00,8,8,18,69600,556950,2003-05-09 00:00:00,1
2003-05-12 00:00:00,2003-05-12 00:00:00,8,2003-05-12 00:00:00,7.75,8,39,61200,476125,2003-05-12 00:00:00,1
2003-05-13 00:00:00,2003-05-13 00:00:00,7.75,2003-05-13 00:00:00,7.75,7.75,20,50200,389050,2003-05-13 00:00:00,1
2003-05-19 00:00:00,2003-05-19 00:00:00,7.75,2003-05-19 00:00:00,7.75,7.75,5,5000,38750,2003-05-19 00:00:00,1
2003-05-20 00:00:00,2003-05-20 00:00:00,8,2003-05-20 00:00:00,7.75,8,16,63600,504800,2003-05-20 00:00:00,1
2003-05-21 00:00:00,2003-05-21 00:00:00,8,2003-05-21 00:00:00,7.75,7.75,20,138100,1070525,2003-05-21 00:00:00,1
2003-05-22 00:00:00,2003-05-22 00:00:00,7.75,2003-05-22 00:00:00,7.75,7.75,8,19500,151125,2003-05-22 00:00:00,1
2003-05-23 00:00:00,2003-05-23 00:00:00,7.75,2003-05-23 00:00:00,7.25,7.5,37,93400,702950,2003-05-23 00:00:00,1
2003-05-26 00:00:00,2003-05-26 00:00:00,7.75,2003-05-26 00:00:00,7.5,7.75,7,22000,165250,2003-05-26 00:00:00,1
2003-05-27 00:00:00,2003-05-27 00:00:00,7.5,2003-05-27 00:00:00,7.5,7.5,6,5200,39000,2003-05-27 00:00:00,1
2003-05-28 00:00:00,2003-05-28 00:00:00,7.5,2003-05-28 00:00:00,7.5,7.5,5,9300,69750,2003-05-28 00:00:00,1
2003-05-29 00:00:00,2003-05-29 00:00:00,7.5,2003-05-29 00:00:00,7.5,7.5,11,20500,153750,2003-05-29 00:00:00,1
2003-05-30 00:00:00,2003-05-30 00:00:00,8,2003-05-30 00:00:00,7.75,7.75,38,102900,799800,2003-05-30 00:00:00,1
2003-06-02 00:00:00,2003-06-02 00:00:00,8,2003-06-02 00:00:00,7.5,7.75,8,16600,128050,2003-06-02 00:00:00,1
