"DAILY HIGH, LOW AND CLOSING PRICES 2021 (Octomber to December)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
SDF,N,0000,SARVODAYA DEVFIN,21-DEC-21,     19.60,     19.00,     19.00,     19.60,94,42148,805321.9
SDF,N,0000,SARVODAYA DEVFIN,22-DEC-21,     20.20,     19.00,     19.50,     19.20,122,120892,2338284.8
SDF,N,0000,SARVODAYA DEVFIN,23-DEC-21,     19.40,     18.50,     18.80,     19.20,61,60159,1132449.9
SDF,N,0000,SARVODAYA DEVFIN,24-DEC-21,     18.90,     18.70,     18.80,     18.80,25,13965,262248.6
SDF,N,0000,SARVODAYA DEVFIN,27-DEC-21,     18.90,     18.50,     18.60,     18.80,46,36424,679345.7
SDF,N,0000,SARVODAYA DEVFIN,28-DEC-21,     18.80,     17.80,     17.90,     18.80,93,89417,1622097
SDF,N,0000,SARVODAYA DEVFIN,29-DEC-21,     19.00,     17.70,     18.90,     18.00,72,115315,2125033.2
SDF,N,0000,SARVODAYA DEVFIN,30-DEC-21,     20.00,     18.60,     19.60,     18.60,93,69162,1352277.6
SDF,N,0000,SARVODAYA DEVFIN,31-DEC-21,     20.00,     18.70,     19.40,     20.00,58,34470,654904.7
SELI,N,0000,SELINSING,01-OCT-21,    718.50,    718.50,    723.25,    718.50,1,50,35925
SELI,N,0000,SELINSING,07-OCT-21,    699.50,    660.75,    723.25,    660.75,5,20,13942.5
SELI,N,0000,SELINSING,14-OCT-21,    722.00,    720.00,    723.25,    720.00,3,3,2164
SELI,N,0000,SELINSING,15-OCT-21,    721.00,    721.00,    723.25,    721.00,1,3,2163
SELI,N,0000,SELINSING,01-NOV-21,    720.00,    720.00,    723.25,    720.00,1,2,1440
SELI,N,0000,SELINSING,02-NOV-21,    640.25,    640.25,    723.25,    640.25,1,10,6402.5
SELI,N,0000,SELINSING,03-NOV-21,    720.00,    715.00,    723.25,    720.00,2,11,7870
SELI,N,0000,SELINSING,10-NOV-21,    715.00,    700.00,    723.25,    715.00,3,12,8430
SELI,N,0000,SELINSING,15-NOV-21,    717.25,    717.25,    723.25,    717.25,1,30,21517.5
SELI,N,0000,SELINSING,17-NOV-21,    677.00,    670.00,    723.25,    677.00,3,50,33570
SELI,N,0000,SELINSING,19-NOV-21,    710.00,    670.00,    723.25,    680.00,7,98,66435.5
SELI,N,0000,SELINSING,25-NOV-21,    713.75,    675.00,    723.25,    675.00,2,51,34463.75
SELI,N,0000,SELINSING,29-NOV-21,    699.75,    660.00,    723.25,    699.75,2,4,2719.5
SELI,N,0000,SELINSING,30-NOV-21,    700.00,    675.00,    723.25,    675.00,3,31,20950
SELI,N,0000,SELINSING,01-DEC-21,    675.25,    670.00,    723.25,    675.00,5,5,3370.25
SELI,N,0000,SELINSING,02-DEC-21,    720.00,    676.00,    717.75,    676.00,10,183,130660.5
SELI,N,0000,SELINSING,03-DEC-21,    725.00,    720.00,    723.00,    720.00,6,102,73749
SELI,N,0000,SELINSING,06-DEC-21,    723.00,    675.25,    723.00,    723.00,8,48,33883.5
SELI,N,0000,SELINSING,07-DEC-21,    700.00,    680.00,    723.00,    680.00,2,63,44080
SELI,N,0000,SELINSING,08-DEC-21,    700.00,    700.00,    723.00,    700.00,1,90,63000
SELI,N,0000,SELINSING,14-DEC-21,    725.00,    700.00,    723.00,    700.00,4,23,16373
SELI,N,0000,SELINSING,15-DEC-21,    700.00,    700.00,    723.00,    700.00,4,9,6300
SELI,N,0000,SELINSING,17-DEC-21,    701.00,    701.00,    723.00,    701.00,1,10,7010
SELI,N,0000,SELINSING,20-DEC-21,    799.00,    700.00,    709.25,    700.00,5,108,76590
SELI,N,0000,SELINSING,21-DEC-21,    701.00,    701.00,    709.25,    701.00,1,5,3505
SELI,N,0000,SELINSING,22-DEC-21,    701.00,    701.00,    709.25,    701.00,1,5,3505
SELI,N,0000,SELINSING,23-DEC-21,    700.00,    700.00,    700.00,    700.00,2,100,70000
SELI,N,0000,SELINSING,30-DEC-21,    701.00,    701.00,    700.00,    701.00,3,40,28040
SELI,N,0000,SELINSING,31-DEC-21,    780.00,    700.25,    700.00,    700.25,5,7,5220.5
SEMB,N,0000,S M B LEASING,01-OCT-21,       .90,       .70,       .80,       .80,356,47973537,38730016.7
SEMB,N,0000,S M B LEASING,04-OCT-21,       .90,       .80,       .80,       .80,71,2036066,1656994.2
SEMB,N,0000,S M B LEASING,05-OCT-21,       .90,       .80,       .80,       .90,51,3948478,3208560.3
SEMB,N,0000,S M B LEASING,06-OCT-21,      1.00,       .80,       .90,       .90,684,68725713,61875170.7
SEMB,N,0000,S M B LEASING,07-OCT-21,      1.00,       .80,       .90,       .90,191,9666381,8665427.5
SEMB,N,0000,S M B LEASING,08-OCT-21,      1.00,       .80,       .90,       .90,212,8005210,7183773.3
SEMB,N,0000,S M B LEASING,11-OCT-21,      1.00,       .80,       .90,       .90,64,2163066,1919369.3
SEMB,N,0000,S M B LEASING,12-OCT-21,       .90,       .80,       .80,       .90,61,1542143,1249010.5
SEMB,N,0000,S M B LEASING,13-OCT-21,       .90,       .80,       .80,       .90,32,697520,563194.8
SEMB,N,0000,S M B LEASING,14-OCT-21,       .90,       .80,       .80,       .80,26,268910,228280.7
SEMB,N,0000,S M B LEASING,15-OCT-21,       .90,       .80,       .80,       .90,27,315383,252744.7
SEMB,N,0000,S M B LEASING,18-OCT-21,       .90,       .80,       .80,       .90,66,671312,554727
SEMB,N,0000,S M B LEASING,21-OCT-21,       .90,       .80,       .80,       .90,46,3233726,2608188.4
SEMB,N,0000,S M B LEASING,22-OCT-21,       .90,       .80,       .80,       .80,36,727957,599727.2
SEMB,N,0000,S M B LEASING,25-OCT-21,       .90,       .70,       .80,       .90,218,17618174,14207098.8
SEMB,N,0000,S M B LEASING,26-OCT-21,       .80,       .70,       .80,       .80,83,4081770,3265365
SEMB,N,0000,S M B LEASING,27-OCT-21,       .80,       .70,       .80,       .80,75,6815831,4823649.4
SEMB,N,0000,S M B LEASING,28-OCT-21,       .80,       .70,       .80,       .80,63,203358,162336.4
SEMB,N,0000,S M B LEASING,29-OCT-21,       .80,       .70,       .80,       .80,19,159452,121522.7
SEMB,N,0000,S M B LEASING,01-NOV-21,       .80,       .70,       .70,       .80,17,1091651,865316.3
SEMB,N,0000,S M B LEASING,02-NOV-21,       .80,       .70,       .70,       .80,21,65207,50914.1
SEMB,N,0000,S M B LEASING,03-NOV-21,       .80,       .70,       .80,       .70,22,311802,219306
SEMB,N,0000,S M B LEASING,05-NOV-21,       .80,       .70,       .70,       .80,53,2916909,2043556
SEMB,N,0000,S M B LEASING,08-NOV-21,       .80,       .70,       .70,       .80,59,2053319,1567191.2
SEMB,N,0000,S M B LEASING,09-NOV-21,       .90,       .70,       .80,       .80,194,12444239,9929991.9
SEMB,N,0000,S M B LEASING,10-NOV-21,       .90,       .70,       .80,       .80,115,3407950,2719393.4
SEMB,N,0000,S M B LEASING,11-NOV-21,       .90,       .80,       .80,       .90,42,1701640,1362194.2
SEMB,N,0000,S M B LEASING,12-NOV-21,       .90,       .80,       .90,       .80,79,2395274,1918927.3
SEMB,N,0000,S M B LEASING,15-NOV-21,       .90,       .70,       .80,       .80,75,6770323,5419515.3
SEMB,N,0000,S M B LEASING,16-NOV-21,       .90,       .80,       .80,       .80,124,8126279,6525671.2
SEMB,N,0000,S M B LEASING,17-NOV-21,       .90,       .80,       .80,       .80,94,2095633,1812503.2
SEMB,N,0000,S M B LEASING,19-NOV-21,       .90,       .80,       .80,       .90,115,4132473,3332098.1
