"DAILY HIGH, LOW AND CLOSING PRICES 2021 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
REXP,N,0000,RICH PIERIS EXP,22-MAR-21,    350.00,    340.00,    349.75,    349.75,16,1266,441474.25
REXP,N,0000,RICH PIERIS EXP,23-MAR-21,    350.00,    340.00,    340.50,    340.50,22,1510,514773.5
REXP,N,0000,RICH PIERIS EXP,24-MAR-21,    350.00,    347.00,    347.25,    347.25,15,2321,805625
REXP,N,0000,RICH PIERIS EXP,25-MAR-21,    400.00,    360.00,    370.25,    370.25,278,24873,9364848.75
REXP,N,0000,RICH PIERIS EXP,26-MAR-21,    379.00,    368.00,    370.50,    370.50,79,8667,3222707.25
REXP,N,0000,RICH PIERIS EXP,29-MAR-21,    390.00,    375.00,    379.25,    379.25,62,3460,1308374.25
REXP,N,0000,RICH PIERIS EXP,30-MAR-21,    380.00,    371.00,    377.75,    377.75,55,3225,1217516.5
REXP,N,0000,RICH PIERIS EXP,31-MAR-21,    380.00,    373.75,    374.00,    374.00,36,1499,562262.75
RFL,N,0000,RAMBODA FALLS,04-JAN-21,     18.80,     18.80,     18.80,     18.80,2,100,1880
RFL,N,0000,RAMBODA FALLS,05-JAN-21,     19.30,     19.30,     18.80,     18.80,2,8,154.4
RFL,N,0000,RAMBODA FALLS,06-JAN-21,     21.00,     19.30,     20.80,     20.80,10,500,10383.6
RFL,N,0000,RAMBODA FALLS,07-JAN-21,     20.90,     20.00,     20.10,     20.10,6,601,12100.9
RFL,N,0000,RAMBODA FALLS,11-JAN-21,     21.70,     21.50,     21.70,     21.70,3,100,2165
RFL,N,0000,RAMBODA FALLS,12-JAN-21,     21.00,     21.00,     21.70,     21.70,1,5,105
RFL,N,0000,RAMBODA FALLS,13-JAN-21,     20.50,     19.00,     20.40,     20.40,12,145,2966.5
RFL,N,0000,RAMBODA FALLS,15-JAN-21,     21.00,     20.60,     20.40,     20.40,2,2,41.6
RFL,N,0000,RAMBODA FALLS,18-JAN-21,     19.70,     19.40,     19.40,     19.40,8,770,14969.6
RFL,N,0000,RAMBODA FALLS,19-JAN-21,     20.90,     20.80,     20.90,     20.90,4,119,2485.2
RFL,N,0000,RAMBODA FALLS,20-JAN-21,     20.00,     19.00,     19.00,     19.00,17,14500,275535
RFL,N,0000,RAMBODA FALLS,21-JAN-21,     20.80,     19.30,     19.30,     19.30,5,937,18088.6
RFL,N,0000,RAMBODA FALLS,22-JAN-21,     20.80,     18.80,     19.10,     19.10,13,1745,33292.9
RFL,N,0000,RAMBODA FALLS,26-JAN-21,     18.60,     18.60,     19.10,     19.10,1,3,55.8
RFL,N,0000,RAMBODA FALLS,27-JAN-21,     20.00,     18.50,     20.00,     20.00,4,303,6053.1
RFL,N,0000,RAMBODA FALLS,29-JAN-21,     18.50,     18.20,     18.20,     18.20,10,1359,24786.3
RFL,N,0000,RAMBODA FALLS,01-FEB-21,     20.00,     18.50,     18.50,     18.50,4,515,9536.5
RFL,N,0000,RAMBODA FALLS,02-FEB-21,     18.50,     18.00,     18.30,     18.30,5,850,15520
RFL,N,0000,RAMBODA FALLS,08-FEB-21,     17.50,     17.00,     17.20,     17.20,7,999,17229.2
RFL,N,0000,RAMBODA FALLS,11-FEB-21,     17.80,     16.40,     16.50,     16.50,7,1600,26380
RFL,N,0000,RAMBODA FALLS,12-FEB-21,     17.10,     17.10,     16.50,     16.50,1,50,855
RFL,N,0000,RAMBODA FALLS,17-FEB-21,     17.90,     17.00,     16.50,     16.50,3,51,867.9
RFL,N,0000,RAMBODA FALLS,19-FEB-21,     17.60,     17.60,     17.60,     17.60,2,203,3572.8
RFL,N,0000,RAMBODA FALLS,23-FEB-21,     17.60,     16.70,     16.80,     16.80,5,1732,29133.2
RFL,N,0000,RAMBODA FALLS,24-FEB-21,     17.00,     17.00,     16.80,     16.80,1,10,170
RFL,N,0000,RAMBODA FALLS,25-FEB-21,     17.70,     16.20,     17.10,     17.10,9,762,12974.3
RFL,N,0000,RAMBODA FALLS,02-MAR-21,     16.50,     16.50,     16.50,     16.50,2,100,1650
RFL,N,0000,RAMBODA FALLS,03-MAR-21,     16.50,     16.50,     16.50,     16.50,1,50,825
RFL,N,0000,RAMBODA FALLS,04-MAR-21,     16.50,     16.50,     16.50,     16.50,4,400,6600
RFL,N,0000,RAMBODA FALLS,05-MAR-21,     17.70,     16.50,     16.80,     16.80,14,862,14516.6
RFL,N,0000,RAMBODA FALLS,08-MAR-21,     17.70,     17.70,     16.80,     16.80,1,10,177
RFL,N,0000,RAMBODA FALLS,09-MAR-21,     18.00,     16.50,     17.80,     17.80,3,572,10180.5
RFL,N,0000,RAMBODA FALLS,10-MAR-21,     18.00,     17.00,     17.20,     17.20,3,530,9110
RFL,N,0000,RAMBODA FALLS,29-MAR-21,     19.00,     17.50,     18.30,     18.30,2,100,1825
RFL,N,0000,RAMBODA FALLS,30-MAR-21,     18.20,     16.00,     16.10,     16.10,11,1010,16343.6
RFL,N,0000,RAMBODA FALLS,31-MAR-21,     17.50,     17.50,     16.10,     16.10,1,50,875
RGEM,N,0000,RADIANT GEMS,04-JAN-21,     36.40,     34.00,     34.00,     34.00,3,5201,176836.4
RGEM,N,0000,RADIANT GEMS,05-JAN-21,     34.00,     30.10,     30.60,     30.60,47,15230,462699.2
RGEM,N,0000,RADIANT GEMS,06-JAN-21,     30.60,     29.90,     29.90,     29.90,29,6909,208597.4
RGEM,N,0000,RADIANT GEMS,07-JAN-21,     31.50,     29.70,     30.70,     30.70,13,5121,156053.5
RGEM,N,0000,RADIANT GEMS,08-JAN-21,     36.00,     26.20,     31.20,     31.20,15,7312,234653
RGEM,N,0000,RADIANT GEMS,12-JAN-21,     31.50,     30.30,     30.40,     30.40,9,3113,94507.7
RGEM,N,0000,RADIANT GEMS,13-JAN-21,     31.40,     30.10,     30.90,     30.90,12,1651,50620.1
RGEM,N,0000,RADIANT GEMS,15-JAN-21,     31.50,     30.10,     30.10,     30.10,11,7100,223490
RGEM,N,0000,RADIANT GEMS,18-JAN-21,     32.20,     29.50,     32.00,     32.00,18,3068,95136.9
RGEM,N,0000,RADIANT GEMS,19-JAN-21,     35.00,     30.00,     30.20,     30.20,28,11521,361906.3
RGEM,N,0000,RADIANT GEMS,20-JAN-21,     30.10,     29.00,     29.30,     29.30,13,10605,310640.5
RGEM,N,0000,RADIANT GEMS,21-JAN-21,     30.80,     29.10,     29.10,     29.10,6,355,10360
RGEM,N,0000,RADIANT GEMS,22-JAN-21,     31.30,     28.00,     29.20,     29.20,25,10239,298985.5
RGEM,N,0000,RADIANT GEMS,25-JAN-21,     32.50,     30.00,     30.20,     30.20,15,2930,90322
RGEM,N,0000,RADIANT GEMS,26-JAN-21,     33.90,     29.20,     29.60,     29.60,26,5641,174763.2
RGEM,N,0000,RADIANT GEMS,27-JAN-21,     30.90,     29.20,     29.90,     29.90,6,2198,65538.2
RGEM,N,0000,RADIANT GEMS,29-JAN-21,     30.00,     30.00,     30.00,     30.00,4,1170,35100
