"DAILY HIGH, LOW AND CLOSING PRICES 2022 (April to June ) ",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
NTB,N,0000,NATIONS TRUST,21-JUN-22,     34.90,     33.60,     33.80,     33.60,4,373,12609.7
NTB,N,0000,NATIONS TRUST,22-JUN-22,     35.00,     34.90,     35.00,     34.90,6,575,20100.7
NTB,N,0000,NATIONS TRUST,23-JUN-22,     34.90,     34.00,     34.00,     34.00,4,839,28928.5
NTB,N,0000,NATIONS TRUST,24-JUN-22,     34.90,     34.90,     34.90,     34.90,3,190,6631
NTB,N,0000,NATIONS TRUST,27-JUN-22,     34.90,     34.90,     34.90,     34.90,2,1350,47115
NTB,N,0000,NATIONS TRUST,28-JUN-22,     34.90,     33.00,     33.30,     34.90,22,7915,268658.1
NTB,N,0000,NATIONS TRUST,29-JUN-22,     35.10,     32.50,     33.30,     34.00,13,4118,139714.5
NTB,N,0000,NATIONS TRUST,30-JUN-22,     34.50,     33.00,     34.00,     33.00,6,5283,179376.5
NTB,X,0000,NATIONS TRUST,27-APR-22,     60.00,     60.00,     60.08,     60.00,1,10,600
NTB,X,0000,NATIONS TRUST,28-APR-22,     60.00,     60.00,     60.08,     60.00,1,4,240
NTB,X,0000,NATIONS TRUST,04-MAY-22,     60.00,     60.00,     60.08,     60.00,1,4,240
NTB,X,0000,NATIONS TRUST,05-MAY-22,     60.00,     60.00,     60.08,     60.00,1,1,60
NTB,X,0000,NATIONS TRUST,09-MAY-22,     53.10,     53.10,     60.08,     53.10,2,26,1380.6
NTB,X,0000,NATIONS TRUST,12-MAY-22,     59.90,     59.90,     60.08,     59.90,1,5,299.5
NTB,X,0000,NATIONS TRUST,18-MAY-22,     59.10,     59.10,     60.08,     59.10,1,1,59.1
NTB,X,0000,NATIONS TRUST,19-MAY-22,     59.00,     59.00,     60.08,     59.00,1,1,59
NTB,X,0000,NATIONS TRUST,23-MAY-22,     59.00,     59.00,     60.08,     59.00,1,5,295
NTB,X,0000,NATIONS TRUST,01-JUN-22,     60.00,     46.00,     60.08,     59.90,4,57,3401
NTB,X,0000,NATIONS TRUST,03-JUN-22,     45.20,     45.20,     60.08,     45.20,1,1,45.2
NTB,X,0000,NATIONS TRUST,06-JUN-22,     45.30,     45.30,     60.08,     45.30,1,1,45.3
NTB,X,0000,NATIONS TRUST,09-JUN-22,     59.50,     46.20,     60.08,     46.20,2,26,1533.7
NTB,X,0000,NATIONS TRUST,13-JUN-22,     61.50,     61.50,     60.08,     61.50,1,75,4612.5
NTB,X,0000,NATIONS TRUST,17-JUN-22,     60.00,     60.00,     60.08,     60.00,1,41,2460
NTB,X,0000,NATIONS TRUST,27-JUN-22,     60.10,     46.00,     60.08,     46.00,3,70,3925
ODEL,N,0000,ODEL PLC,04-APR-22,     18.00,     17.50,     17.80,     18.00,6,2300,40901.5
