"DAILY HIGH, LOW AND CLOSING PRICES 2022 (January to March)",,,,,,,,,,,
COMPANY ID, MAIN TYPE ,SUB TYPE, SHORT NAME ,TRADING DATE, PRICE HIGH (Rs.), PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.) ,SHARE VOLUME (No.) ,TURNOVER (Rs.)
AAF,P,0000,ASIA ASSET,06-JAN-22,     10.80,     10.00,     10.80,     10.00,7,3088,32931.4
AAF,P,0000,ASIA ASSET,07-JAN-22,     10.80,     10.20,     10.30,     10.80,10,4316,46553.1
AAF,P,0000,ASIA ASSET,10-JAN-22,     10.80,     10.10,     10.80,     10.30,6,1520,16404
AAF,P,0000,ASIA ASSET,11-JAN-22,     10.80,     10.10,     10.50,     10.80,4,170,1787
AAF,P,0000,ASIA ASSET,12-JAN-22,     10.10,     10.10,     10.50,     10.10,2,28,282.8
AAF,P,0000,ASIA ASSET,18-JAN-22,     10.10,     10.10,     10.10,     10.10,2,357,3605.7
AAF,P,0000,ASIA ASSET,19-JAN-22,     10.70,     10.70,     10.70,     10.70,2,101,1080.7
AAF,P,0000,ASIA ASSET,20-JAN-22,     10.60,     10.60,     10.60,     10.60,4,1500,15900
AAF,P,0000,ASIA ASSET,27-JAN-22,     10.60,     10.60,     10.60,     10.60,1,34,360.4
AAF,P,0000,ASIA ASSET,31-JAN-22,     11.40,     10.60,     10.90,     10.60,16,23205,249735.6
AAF,P,0000,ASIA ASSET,01-FEB-22,     11.50,     10.70,     10.70,     11.10,8,6000,67279.6
AAF,P,0000,ASIA ASSET,02-FEB-22,     10.70,     10.70,     10.70,     10.70,6,9799,104849.3
AAF,P,0000,ASIA ASSET,03-FEB-22,     10.70,     10.60,     10.60,     10.70,8,3052,32371.3
AAF,P,0000,ASIA ASSET,07-FEB-22,     11.50,      9.20,     10.70,      9.20,10,5933,64359.9
AAF,P,0000,ASIA ASSET,09-FEB-22,     10.10,     10.10,     10.10,     10.10,3,1000,10100
AAF,P,0000,ASIA ASSET,11-FEB-22,     12.10,     11.40,     11.90,     12.10,6,1270,15117
AAF,P,0000,ASIA ASSET,14-FEB-22,     11.90,     11.20,     11.20,     11.90,3,116,1310.4
AAF,P,0000,ASIA ASSET,17-FEB-22,     11.00,     11.00,     11.00,     11.00,1,100,1100
AAF,P,0000,ASIA ASSET,25-FEB-22,     11.00,      9.90,     11.00,      9.90,2,385,3932.5
