DAILY HIGH LOW AND CLOSING PRICE OF 02ND JANUARY TO 31ST DECEMBER 2012,,,,,,,,,,
Company Id,:  AAF,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name,:  ASIA ASSET,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Traded 
2012-09-24 00:00:00,2012-09-24 00:00:00,625,2012-09-24 00:00:00,625,625,2,3,1875,2012-09-24 00:00:00,1
2012-09-26 00:00:00,2012-09-26 00:00:00,599.9,2012-09-26 00:00:00,599.9,599.9,1,10,5999,2012-09-26 00:00:00,1
2012-10-02 00:00:00,2012-10-02 00:00:00,580,2012-10-02 00:00:00,580,580,4,43,24940,2012-10-02 00:00:00,1
2012-10-15 00:00:00,2012-10-15 00:00:00,595,2012-10-15 00:00:00,580,593.5,2,100,59350,2012-10-15 00:00:00,1
2012-10-16 00:00:00,2012-10-16 00:00:00,595,2012-10-16 00:00:00,589,589,10,139,82683.5,2012-10-16 00:00:00,1
2012-10-19 00:00:00,2012-10-19 00:00:00,599,2012-10-19 00:00:00,599,599,1,2,1198,2012-10-19 00:00:00,1
2012-10-22 00:00:00,2012-10-22 00:00:00,575,2012-10-22 00:00:00,505,575,6,109,55675,2012-10-22 00:00:00,1
2012-10-23 00:00:00,2012-10-23 00:00:00,590,2012-10-23 00:00:00,580,580,6,122,70782,2012-10-23 00:00:00,1
2012-10-24 00:00:00,2012-10-24 00:00:00,580,2012-10-24 00:00:00,580,580,1,97,56260,2012-10-24 00:00:00,1
2012-10-26 00:00:00,2012-10-26 00:00:00,541,2012-10-26 00:00:00,540,541,2,3,1621,2012-10-26 00:00:00,1
2012-10-30 00:00:00,2012-10-30 00:00:00,521,2012-10-30 00:00:00,521,521,2,7,3647,2012-10-30 00:00:00,1
2012-11-01 00:00:00,2012-11-01 00:00:00,580,2012-11-01 00:00:00,546,575.1,3,21,12078,2012-11-01 00:00:00,1
2012-11-05 00:00:00,2012-11-05 00:00:00,511,2012-11-05 00:00:00,511,511,1,1,511,2012-11-05 00:00:00,1
2012-11-12 00:00:00,2012-11-12 00:00:00,520.1,2012-11-12 00:00:00,520.1,520.1,1,10,5201,2012-11-12 00:00:00,1
2012-11-14 00:00:00,2012-11-14 00:00:00,520,2012-11-14 00:00:00,520,520,1,100,52000,2012-11-14 00:00:00,1
2012-11-16 00:00:00,2012-11-16 00:00:00,505,2012-11-16 00:00:00,502.3,502.3,3,65,32784.5,2012-11-16 00:00:00,1
2012-11-19 00:00:00,2012-11-19 00:00:00,495,2012-11-19 00:00:00,490,493.8,2,133,65670,2012-11-19 00:00:00,1
2012-11-20 00:00:00,2012-11-20 00:00:00,491,2012-11-20 00:00:00,490,490,8,127,62259.5,2012-11-20 00:00:00,1
2012-11-21 00:00:00,2012-11-21 00:00:00,466.1,2012-11-21 00:00:00,465.1,465.2,5,100,46517.9,2012-11-21 00:00:00,1
2012-11-22 00:00:00,2012-11-22 00:00:00,476,2012-11-22 00:00:00,461,462.4,11,1344,621441.3,2012-11-22 00:00:00,1
2012-11-28 00:00:00,2012-11-28 00:00:00,461.2,2012-11-28 00:00:00,461,461,4,257,118483.7,2012-11-28 00:00:00,1
2012-11-29 00:00:00,2012-11-29 00:00:00,475,2012-11-29 00:00:00,475,475,1,5,2375,2012-11-29 00:00:00,1
2012-12-04 00:00:00,2012-12-04 00:00:00,460,2012-12-04 00:00:00,460,460,6,450,207000,2012-12-04 00:00:00,1
2012-12-06 00:00:00,2012-12-06 00:00:00,455,2012-12-06 00:00:00,450,455,2,15,6800,2012-12-06 00:00:00,1
2012-12-10 00:00:00,2012-12-10 00:00:00,450,2012-12-10 00:00:00,450,450,1,1,450,2012-12-10 00:00:00,1
2012-12-11 00:00:00,2012-12-11 00:00:00,450,2012-12-11 00:00:00,446.5,446.5,3,34,15228,2012-12-11 00:00:00,1
2012-12-12 00:00:00,2012-12-12 00:00:00,460,2012-12-12 00:00:00,446,460,9,117,53207.5,2012-12-12 00:00:00,1
2012-12-31 00:00:00,2012-12-31 00:00:00,446,2012-12-31 00:00:00,445,445,3,197,87670,2012-12-31 00:00:00,1
Company Id,:  UDPL,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name,:  UDAPUSSELLAWA,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Traded 
2012-01-02 00:00:00,2012-01-02 00:00:00,30.1,2012-01-02 00:00:00,30.1,30.1,1,100,3010,2012-01-02 00:00:00,1
2012-01-09 00:00:00,2012-01-09 00:00:00,33,2012-01-09 00:00:00,32,32.7,7,900,29400,2012-01-09 00:00:00,1
2012-01-12 00:00:00,2012-01-12 00:00:00,30.2,2012-01-12 00:00:00,30.2,30.2,1,100,3020,2012-01-12 00:00:00,1
2012-01-13 00:00:00,2012-01-13 00:00:00,32.5,2012-01-13 00:00:00,31,31.1,3,400,12710,2012-01-13 00:00:00,1
2012-01-17 00:00:00,2012-01-17 00:00:00,31.5,2012-01-17 00:00:00,31.5,31.5,1,200,6300,2012-01-17 00:00:00,1
2012-01-19 00:00:00,2012-01-19 00:00:00,27.4,2012-01-19 00:00:00,27.3,27.3,3,300,8200,2012-01-19 00:00:00,1
2012-01-20 00:00:00,2012-01-20 00:00:00,29,2012-01-20 00:00:00,28,28.3,6,600,16980,2012-01-20 00:00:00,1
2012-01-23 00:00:00,2012-01-23 00:00:00,29.5,2012-01-23 00:00:00,27,27.9,5,500,13830,2012-01-23 00:00:00,1
2012-01-24 00:00:00,2012-01-24 00:00:00,25,2012-01-24 00:00:00,25,25,1,300,7500,2012-01-24 00:00:00,1
2012-01-27 00:00:00,2012-01-27 00:00:00,28.6,2012-01-27 00:00:00,26,27.3,2,400,10920,2012-01-27 00:00:00,1
2012-01-30 00:00:00,2012-01-30 00:00:00,29.7,2012-01-30 00:00:00,28.5,29.1,4,400,11520,2012-01-30 00:00:00,1
2012-02-01 00:00:00,2012-02-01 00:00:00,32,2012-02-01 00:00:00,31.9,32,2,1400,44780,2012-02-01 00:00:00,1
2012-02-09 00:00:00,2012-02-09 00:00:00,22.1,2012-02-09 00:00:00,20.1,21.1,2,200,4220,2012-02-09 00:00:00,1
2012-02-13 00:00:00,2012-02-13 00:00:00,22.2,2012-02-13 00:00:00,21.8,22,4,400,8800,2012-02-13 00:00:00,1
2012-02-15 00:00:00,2012-02-15 00:00:00,20,2012-02-15 00:00:00,19.5,19.5,3,300,5900,2012-02-15 00:00:00,1
2012-02-21 00:00:00,2012-02-21 00:00:00,20.1,2012-02-21 00:00:00,20.1,20.1,2,200,4020,2012-02-21 00:00:00,1
2012-02-23 00:00:00,2012-02-23 00:00:00,28.8,2012-02-23 00:00:00,23,28.8,5,600,14780,2012-02-23 00:00:00,1
2012-02-24 00:00:00,2012-02-24 00:00:00,33.8,2012-02-24 00:00:00,28.8,28.8,2,500,14405,2012-02-24 00:00:00,1
2012-02-27 00:00:00,2012-02-27 00:00:00,28.5,2012-02-27 00:00:00,28.5,28.5,1,2,57,2012-02-27 00:00:00,1
2012-02-28 00:00:00,2012-02-28 00:00:00,28.5,2012-02-28 00:00:00,28.5,28.5,1,1,28.5,2012-02-28 00:00:00,1
2012-03-01 00:00:00,2012-03-01 00:00:00,31.8,2012-03-01 00:00:00,28,28,7,201,5870.3,2012-03-01 00:00:00,1
2012-03-02 00:00:00,2012-03-02 00:00:00,31.8,2012-03-02 00:00:00,28,29,5,964,28094,2012-03-02 00:00:00,1
2012-03-05 00:00:00,2012-03-05 00:00:00,29.5,2012-03-05 00:00:00,25.2,25.2,3,150,3978.1,2012-03-05 00:00:00,1
2012-03-06 00:00:00,2012-03-06 00:00:00,25.5,2012-03-06 00:00:00,25.3,25.3,2,100,2531,2012-03-06 00:00:00,1
2012-03-08 00:00:00,2012-03-08 00:00:00,29.9,2012-03-08 00:00:00,25.3,29.9,2,200,5520,2012-03-08 00:00:00,1
2012-03-14 00:00:00,2012-03-14 00:00:00,31.9,2012-03-14 00:00:00,31.8,31.8,2,31,985.9,2012-03-14 00:00:00,1
2012-03-16 00:00:00,2012-03-16 00:00:00,31.5,2012-03-16 00:00:00,31.5,31.5,1,10,315,2012-03-16 00:00:00,1
2012-03-19 00:00:00,2012-03-19 00:00:00,31.4,2012-03-19 00:00:00,31.4,31.4,2,100,3140,2012-03-19 00:00:00,1
2012-03-20 00:00:00,2012-03-20 00:00:00,26.3,2012-03-20 00:00:00,26.1,26.3,3,201,5286.1,2012-03-20 00:00:00,1
2012-03-21 00:00:00,2012-03-21 00:00:00,30.5,2012-03-21 00:00:00,30.5,30.5,1,10,305,2012-03-21 00:00:00,1
2012-03-23 00:00:00,2012-03-23 00:00:00,30.5,2012-03-23 00:00:00,30.4,30.5,3,7,213.4,2012-03-23 00:00:00,1
2012-03-26 00:00:00,2012-03-26 00:00:00,30,2012-03-26 00:00:00,27,27.2,2,32,870,2012-03-26 00:00:00,1
2012-03-28 00:00:00,2012-03-28 00:00:00,27,2012-03-28 00:00:00,24,24.5,5,200,5156,2012-03-28 00:00:00,1
2012-03-29 00:00:00,2012-03-29 00:00:00,27.2,2012-03-29 00:00:00,27.2,27.2,3,9,244.8,2012-03-29 00:00:00,1
2012-04-04 00:00:00,2012-04-04 00:00:00,24,2012-04-04 00:00:00,24,24,1,100,2400,2012-04-04 00:00:00,1
2012-04-05 00:00:00,2012-04-05 00:00:00,25,2012-04-05 00:00:00,24,24.3,6,400,9720,2012-04-05 00:00:00,1
2012-04-10 00:00:00,2012-04-10 00:00:00,28.9,2012-04-10 00:00:00,28.9,28.9,1,10,289,2012-04-10 00:00:00,1
2012-04-11 00:00:00,2012-04-11 00:00:00,29.9,2012-04-11 00:00:00,28.9,29.9,2,102,2949.8,2012-04-11 00:00:00,1
2012-04-17 00:00:00,2012-04-17 00:00:00,29.4,2012-04-17 00:00:00,29.4,29.4,1,1,29.4,2012-04-17 00:00:00,1
2012-04-19 00:00:00,2012-04-19 00:00:00,28.7,2012-04-19 00:00:00,26,26.1,3,219,5721,2012-04-19 00:00:00,1
2012-04-20 00:00:00,2012-04-20 00:00:00,28.8,2012-04-20 00:00:00,28.8,28.8,2,500,14400,2012-04-20 00:00:00,1
2012-04-23 00:00:00,2012-04-23 00:00:00,28.8,2012-04-23 00:00:00,28.8,28.8,1,15,432,2012-04-23 00:00:00,1
2012-04-27 00:00:00,2012-04-27 00:00:00,27.5,2012-04-27 00:00:00,27.5,27.5,2,5,137.5,2012-04-27 00:00:00,1
2012-04-30 00:00:00,2012-04-30 00:00:00,30.8,2012-04-30 00:00:00,27.5,30.5,6,5843,178258.6,2012-04-30 00:00:00,1
2012-05-02 00:00:00,2012-05-02 00:00:00,27,2012-05-02 00:00:00,24.2,24.6,36,1717,42911.2,2012-05-02 00:00:00,1
2012-05-03 00:00:00,2012-05-03 00:00:00,24.3,2012-05-03 00:00:00,24.3,24.3,2,200,4860,2012-05-03 00:00:00,1
2012-05-08 00:00:00,2012-05-08 00:00:00,26.5,2012-05-08 00:00:00,22,22,3,112,2486.5,2012-05-08 00:00:00,1
2012-05-10 00:00:00,2012-05-10 00:00:00,22,2012-05-10 00:00:00,22,22,3,118,2596,2012-05-10 00:00:00,1
2012-05-11 00:00:00,2012-05-11 00:00:00,18.1,2012-05-11 00:00:00,18.1,18.1,2,1200,21720,2012-05-11 00:00:00,1
2012-05-14 00:00:00,2012-05-14 00:00:00,19.5,2012-05-14 00:00:00,18,18,3,25,465,2012-05-14 00:00:00,1
2012-05-15 00:00:00,2012-05-15 00:00:00,17.1,2012-05-15 00:00:00,17.1,17.1,1,64,1094.4,2012-05-15 00:00:00,1
2012-05-16 00:00:00,2012-05-16 00:00:00,21,2012-05-16 00:00:00,19.5,19.8,5,90,1795,2012-05-16 00:00:00,1
2012-05-17 00:00:00,2012-05-17 00:00:00,22.8,2012-05-17 00:00:00,22.8,22.8,1,60,1368,2012-05-17 00:00:00,1
2012-05-18 00:00:00,2012-05-18 00:00:00,22.7,2012-05-18 00:00:00,22.7,22.7,2,51,1157.7,2012-05-18 00:00:00,1
2012-05-21 00:00:00,2012-05-21 00:00:00,22,2012-05-21 00:00:00,22,22,1,1,22,2012-05-21 00:00:00,1
2012-05-22 00:00:00,2012-05-22 00:00:00,21.5,2012-05-22 00:00:00,21.5,21.5,2,6,129,2012-05-22 00:00:00,1
2012-05-23 00:00:00,2012-05-23 00:00:00,19.7,2012-05-23 00:00:00,18,18,10,1200,21607,2012-05-23 00:00:00,1
2012-05-24 00:00:00,2012-05-24 00:00:00,20,2012-05-24 00:00:00,19.8,20,3,21,419.8,2012-05-24 00:00:00,1
2012-05-25 00:00:00,2012-05-25 00:00:00,19.8,2012-05-25 00:00:00,19.8,19.8,3,63,1247.4,2012-05-25 00:00:00,1
2012-05-28 00:00:00,2012-05-28 00:00:00,19.8,2012-05-28 00:00:00,19.5,19.5,7,38,743.1,2012-05-28 00:00:00,1
2012-05-29 00:00:00,2012-05-29 00:00:00,19.6,2012-05-29 00:00:00,17.3,17.9,6,227,4089.7,2012-05-29 00:00:00,1
2012-05-30 00:00:00,2012-05-30 00:00:00,17.3,2012-05-30 00:00:00,17.3,17.3,5,38,657.4,2012-05-30 00:00:00,1
2012-05-31 00:00:00,2012-05-31 00:00:00,17.3,2012-05-31 00:00:00,17,17,6,27,464.1,2012-05-31 00:00:00,1
2012-06-01 00:00:00,2012-06-01 00:00:00,17.3,2012-06-01 00:00:00,17.3,17.3,10,142,2456.6,2012-06-01 00:00:00,1
2012-06-05 00:00:00,2012-06-05 00:00:00,17.3,2012-06-05 00:00:00,16.8,16.9,5,257,4341.1,2012-06-05 00:00:00,1
2012-06-06 00:00:00,2012-06-06 00:00:00,16.8,2012-06-06 00:00:00,15,15.5,13,1352,20458,2012-06-06 00:00:00,1
2012-06-07 00:00:00,2012-06-07 00:00:00,18.9,2012-06-07 00:00:00,18,18,4,9,167.5,2012-06-07 00:00:00,1
2012-06-08 00:00:00,2012-06-08 00:00:00,18.9,2012-06-08 00:00:00,18,18,6,148,2665.8,2012-06-08 00:00:00,1
2012-06-11 00:00:00,2012-06-11 00:00:00,18.9,2012-06-11 00:00:00,18,18.5,7,323,5925.7,2012-06-11 00:00:00,1
2012-06-12 00:00:00,2012-06-12 00:00:00,18.9,2012-06-12 00:00:00,18.8,18.9,4,39,736.6,2012-06-12 00:00:00,1
2012-06-13 00:00:00,2012-06-13 00:00:00,19.4,2012-06-13 00:00:00,19,19,5,18,346.6,2012-06-13 00:00:00,1
2012-06-14 00:00:00,2012-06-14 00:00:00,19,2012-06-14 00:00:00,19,19,3,7,133,2012-06-14 00:00:00,1
2012-06-15 00:00:00,2012-06-15 00:00:00,19.1,2012-06-15 00:00:00,19,19.1,9,417,7944.7,2012-06-15 00:00:00,1
2012-06-18 00:00:00,2012-06-18 00:00:00,19.2,2012-06-18 00:00:00,19.2,19.2,1,1,19.2,2012-06-18 00:00:00,1
2012-06-19 00:00:00,2012-06-19 00:00:00,19.2,2012-06-19 00:00:00,17.6,19,7,2819,53160.8,2012-06-19 00:00:00,1
2012-06-20 00:00:00,2012-06-20 00:00:00,21.9,2012-06-20 00:00:00,17.6,19.5,5,9,175.6,2012-06-20 00:00:00,1
2012-06-21 00:00:00,2012-06-21 00:00:00,21.9,2012-06-21 00:00:00,17.6,17.7,8,1007,17871.6,2012-06-21 00:00:00,1
2012-06-22 00:00:00,2012-06-22 00:00:00,20,2012-06-22 00:00:00,17.8,17.8,2,150,2780,2012-06-22 00:00:00,1
2012-06-26 00:00:00,2012-06-26 00:00:00,18.5,2012-06-26 00:00:00,18.5,18.5,1,1,18.5,2012-06-26 00:00:00,1
2012-06-27 00:00:00,2012-06-27 00:00:00,20,2012-06-27 00:00:00,20,20,2,2,40,2012-06-27 00:00:00,1
2012-06-28 00:00:00,2012-06-28 00:00:00,20,2012-06-28 00:00:00,19,19.2,3,120,2300,2012-06-28 00:00:00,1
2012-06-29 00:00:00,2012-06-29 00:00:00,20.1,2012-06-29 00:00:00,20.1,20.1,1,1,20.1,2012-06-29 00:00:00,1
2012-07-06 00:00:00,2012-07-06 00:00:00,21.9,2012-07-06 00:00:00,21.9,21.9,1,10,219,2012-07-06 00:00:00,1
2012-07-09 00:00:00,2012-07-09 00:00:00,20,2012-07-09 00:00:00,16.5,19,19,1913,36285.6,2012-07-09 00:00:00,1
2012-07-10 00:00:00,2012-07-10 00:00:00,19,2012-07-10 00:00:00,18.5,19,3,111,2108.5,2012-07-10 00:00:00,1
2012-07-11 00:00:00,2012-07-11 00:00:00,19,2012-07-11 00:00:00,18.5,19,10,253,4701,2012-07-11 00:00:00,1
2012-07-13 00:00:00,2012-07-13 00:00:00,18,2012-07-13 00:00:00,17.8,17.9,2,28,502.4,2012-07-13 00:00:00,1
2012-07-16 00:00:00,2012-07-16 00:00:00,18.5,2012-07-16 00:00:00,18,18,3,238,4288,2012-07-16 00:00:00,1
2012-07-17 00:00:00,2012-07-17 00:00:00,22,2012-07-17 00:00:00,21,21.9,5,205,4486.4,2012-07-17 00:00:00,1
2012-07-18 00:00:00,2012-07-18 00:00:00,18.9,2012-07-18 00:00:00,18.7,18.8,9,289,5429.3,2012-07-18 00:00:00,1
2012-07-20 00:00:00,2012-07-20 00:00:00,21,2012-07-20 00:00:00,21,21,1,1,21,2012-07-20 00:00:00,1
2012-07-23 00:00:00,2012-07-23 00:00:00,18.6,2012-07-23 00:00:00,18.5,18.5,3,250,4635,2012-07-23 00:00:00,1
2012-07-24 00:00:00,2012-07-24 00:00:00,18.5,2012-07-24 00:00:00,18.5,18.5,1,8,148,2012-07-24 00:00:00,1
2012-07-25 00:00:00,2012-07-25 00:00:00,20,2012-07-25 00:00:00,20,20,1,91,1820,2012-07-25 00:00:00,1
2012-07-26 00:00:00,2012-07-26 00:00:00,19,2012-07-26 00:00:00,19,19,1,17,323,2012-07-26 00:00:00,1
2012-07-30 00:00:00,2012-07-30 00:00:00,19,2012-07-30 00:00:00,19,19,4,200,3800,2012-07-30 00:00:00,1
2012-07-31 00:00:00,2012-07-31 00:00:00,19,2012-07-31 00:00:00,17,19,2,5330,91270,2012-07-31 00:00:00,1
2012-08-02 00:00:00,2012-08-02 00:00:00,21,2012-08-02 00:00:00,20,20.9,4,1000,20920,2012-08-02 00:00:00,1
2012-08-03 00:00:00,2012-08-03 00:00:00,22,2012-08-03 00:00:00,21,21.9,3,5356,117476,2012-08-03 00:00:00,1
2012-08-06 00:00:00,2012-08-06 00:00:00,23,2012-08-06 00:00:00,23,23,1,314,7222,2012-08-06 00:00:00,1
2012-08-07 00:00:00,2012-08-07 00:00:00,22.9,2012-08-07 00:00:00,18.7,22.7,4,304,6093,2012-08-07 00:00:00,1
2012-08-08 00:00:00,2012-08-08 00:00:00,22.5,2012-08-08 00:00:00,19.1,22.5,5,400,8310,2012-08-08 00:00:00,1
2012-08-09 00:00:00,2012-08-09 00:00:00,24,2012-08-09 00:00:00,19.3,23.5,10,6542,155550.3,2012-08-09 00:00:00,1
2012-08-10 00:00:00,2012-08-10 00:00:00,23.4,2012-08-10 00:00:00,23.4,23.4,1,2,46.8,2012-08-10 00:00:00,1
2012-08-14 00:00:00,2012-08-14 00:00:00,22,2012-08-14 00:00:00,22,22,1,4,88,2012-08-14 00:00:00,1
2012-08-15 00:00:00,2012-08-15 00:00:00,19.8,2012-08-15 00:00:00,19.8,19.8,11,686,13582.8,2012-08-15 00:00:00,1
2012-08-16 00:00:00,2012-08-16 00:00:00,21,2012-08-16 00:00:00,19.5,20,5,670,13378.5,2012-08-16 00:00:00,1
2012-08-17 00:00:00,2012-08-17 00:00:00,19.7,2012-08-17 00:00:00,19.5,19.7,3,195,3832.5,2012-08-17 00:00:00,1
2012-08-20 00:00:00,2012-08-20 00:00:00,20,2012-08-20 00:00:00,19.9,20,4,420,8398.8,2012-08-20 00:00:00,1
2012-08-21 00:00:00,2012-08-21 00:00:00,20.1,2012-08-21 00:00:00,20,20.1,3,53,1065.2,2012-08-21 00:00:00,1
2012-08-22 00:00:00,2012-08-22 00:00:00,20.1,2012-08-22 00:00:00,20.1,20.1,2,100,2010,2012-08-22 00:00:00,1
2012-08-27 00:00:00,2012-08-27 00:00:00,20,2012-08-27 00:00:00,20,20,2,1000,20000,2012-08-27 00:00:00,1
2012-08-29 00:00:00,2012-08-29 00:00:00,22.4,2012-08-29 00:00:00,21.2,22.4,6,457,9958,2012-08-29 00:00:00,1
2012-08-30 00:00:00,2012-08-30 00:00:00,21.7,2012-08-30 00:00:00,21.7,21.7,4,786,17056.2,2012-08-30 00:00:00,1
2012-09-03 00:00:00,2012-09-03 00:00:00,22.4,2012-09-03 00:00:00,20.5,20.5,2,8591,176239,2012-09-03 00:00:00,1
2012-09-04 00:00:00,2012-09-04 00:00:00,25,2012-09-04 00:00:00,21.1,22.3,14,3121,71778.5,2012-09-04 00:00:00,1
2012-09-05 00:00:00,2012-09-05 00:00:00,26,2012-09-05 00:00:00,24.6,25.3,18,7539,188330.5,2012-09-05 00:00:00,1
2012-09-06 00:00:00,2012-09-06 00:00:00,26.7,2012-09-06 00:00:00,23,26.7,22,3118,82330.4,2012-09-06 00:00:00,1
2012-09-07 00:00:00,2012-09-07 00:00:00,26.8,2012-09-07 00:00:00,26,26.5,5,3512,92146.3,2012-09-07 00:00:00,1
2012-09-10 00:00:00,2012-09-10 00:00:00,27.5,2012-09-10 00:00:00,26.8,27.1,10,4432,119736.9,2012-09-10 00:00:00,1
2012-09-11 00:00:00,2012-09-11 00:00:00,26,2012-09-11 00:00:00,25.7,26,18,6207,161347.8,2012-09-11 00:00:00,1
2012-09-12 00:00:00,2012-09-12 00:00:00,27.6,2012-09-12 00:00:00,27.6,27.6,1,10,276,2012-09-12 00:00:00,1
2012-09-13 00:00:00,2012-09-13 00:00:00,26.5,2012-09-13 00:00:00,26.5,26.5,5,1201,31826.5,2012-09-13 00:00:00,1
2012-09-14 00:00:00,2012-09-14 00:00:00,27.3,2012-09-14 00:00:00,26.5,27.3,6,1190,32107,2012-09-14 00:00:00,1
2012-09-17 00:00:00,2012-09-17 00:00:00,28.5,2012-09-17 00:00:00,28,28,5,1742,49026,2012-09-17 00:00:00,1
2012-09-18 00:00:00,2012-09-18 00:00:00,28,2012-09-18 00:00:00,28,28,3,500,14000,2012-09-18 00:00:00,1
2012-09-19 00:00:00,2012-09-19 00:00:00,26.3,2012-09-19 00:00:00,26.3,26.3,1,1,26.3,2012-09-19 00:00:00,1
2012-09-20 00:00:00,2012-09-20 00:00:00,28.5,2012-09-20 00:00:00,26,26.9,4,3100,83500,2012-09-20 00:00:00,1
2012-09-21 00:00:00,2012-09-21 00:00:00,33.9,2012-09-21 00:00:00,28.5,30.1,39,28754,895830.4,2012-09-21 00:00:00,1
2012-09-24 00:00:00,2012-09-24 00:00:00,31.7,2012-09-24 00:00:00,24,28,4,284,7155.7,2012-09-24 00:00:00,1
2012-09-25 00:00:00,2012-09-25 00:00:00,31.5,2012-09-25 00:00:00,25.3,28.7,8,403,11572.2,2012-09-25 00:00:00,1
2012-09-26 00:00:00,2012-09-26 00:00:00,31,2012-09-26 00:00:00,30,30.1,5,103,3097,2012-09-26 00:00:00,1
2012-09-27 00:00:00,2012-09-27 00:00:00,31,2012-09-27 00:00:00,29,29,10,13203,394735.9,2012-09-27 00:00:00,1
2012-09-28 00:00:00,2012-09-28 00:00:00,29.1,2012-09-28 00:00:00,29,29,2,1300,37710,2012-09-28 00:00:00,1
2012-10-01 00:00:00,2012-10-01 00:00:00,31.7,2012-10-01 00:00:00,29.2,29.2,3,101,2951.7,2012-10-01 00:00:00,1
2012-10-02 00:00:00,2012-10-02 00:00:00,31.6,2012-10-02 00:00:00,28.4,28.5,2,31,883.6,2012-10-02 00:00:00,1
2012-10-03 00:00:00,2012-10-03 00:00:00,30,2012-10-03 00:00:00,28.7,28.7,3,1183,35252.1,2012-10-03 00:00:00,1
2012-10-04 00:00:00,2012-10-04 00:00:00,28.4,2012-10-04 00:00:00,28,28.1,4,1008,28344,2012-10-04 00:00:00,1
2012-10-05 00:00:00,2012-10-05 00:00:00,28.2,2012-10-05 00:00:00,28,28.2,4,301,8428.2,2012-10-05 00:00:00,1
2012-10-08 00:00:00,2012-10-08 00:00:00,28,2012-10-08 00:00:00,28,28,1,100,2800,2012-10-08 00:00:00,1
2012-10-09 00:00:00,2012-10-09 00:00:00,31.8,2012-10-09 00:00:00,31.8,31.8,1,1,31.8,2012-10-09 00:00:00,1
2012-10-11 00:00:00,2012-10-11 00:00:00,31.5,2012-10-11 00:00:00,28,28.2,7,11500,342220,2012-10-11 00:00:00,1
2012-10-12 00:00:00,2012-10-12 00:00:00,31,2012-10-12 00:00:00,30.7,30.7,2,3400,105100,2012-10-12 00:00:00,1
2012-10-15 00:00:00,2012-10-15 00:00:00,28.3,2012-10-15 00:00:00,28.3,28.3,1,28,792.4,2012-10-15 00:00:00,1
2012-10-16 00:00:00,2012-10-16 00:00:00,28.3,2012-10-16 00:00:00,28,28,3,3100,86830.8,2012-10-16 00:00:00,1
2012-10-17 00:00:00,2012-10-17 00:00:00,30.8,2012-10-17 00:00:00,29,30.8,3,112,3269.6,2012-10-17 00:00:00,1
2012-10-18 00:00:00,2012-10-18 00:00:00,32.5,2012-10-18 00:00:00,30,32.1,20,6447,204745.8,2012-10-18 00:00:00,1
2012-10-19 00:00:00,2012-10-19 00:00:00,33,2012-10-19 00:00:00,32.9,32.9,3,1001,32982.9,2012-10-19 00:00:00,1
2012-10-22 00:00:00,2012-10-22 00:00:00,29.6,2012-10-22 00:00:00,29.6,29.6,2,2,59.2,2012-10-22 00:00:00,1
2012-10-23 00:00:00,2012-10-23 00:00:00,33.2,2012-10-23 00:00:00,30,33,8,683,22399,2012-10-23 00:00:00,1
2012-10-24 00:00:00,2012-10-24 00:00:00,32.9,2012-10-24 00:00:00,32.9,32.9,1,100,3290,2012-10-24 00:00:00,1
2012-10-25 00:00:00,2012-10-25 00:00:00,32.8,2012-10-25 00:00:00,32.8,32.8,1,1,32.8,2012-10-25 00:00:00,1
2012-10-26 00:00:00,2012-10-26 00:00:00,32.9,2012-10-26 00:00:00,32.9,32.9,1,1,32.9,2012-10-26 00:00:00,1
2012-10-31 00:00:00,2012-10-31 00:00:00,32.6,2012-10-31 00:00:00,28.2,31,6,387,10925.6,2012-10-31 00:00:00,1
2012-11-02 00:00:00,2012-11-02 00:00:00,27,2012-11-02 00:00:00,27,27,1,15,405,2012-11-02 00:00:00,1
2012-11-05 00:00:00,2012-11-05 00:00:00,29.9,2012-11-05 00:00:00,29.9,29.9,1,2,59.8,2012-11-05 00:00:00,1
2012-11-06 00:00:00,2012-11-06 00:00:00,29.4,2012-11-06 00:00:00,28.1,28.1,4,103,2911.2,2012-11-06 00:00:00,1
2012-11-07 00:00:00,2012-11-07 00:00:00,32.5,2012-11-07 00:00:00,28.1,28.2,8,830,24980.2,2012-11-07 00:00:00,1
2012-11-08 00:00:00,2012-11-08 00:00:00,28.3,2012-11-08 00:00:00,28,28,7,1265,35485.8,2012-11-08 00:00:00,1
2012-11-09 00:00:00,2012-11-09 00:00:00,30.8,2012-11-09 00:00:00,30.8,30.8,3,148,4558.4,2012-11-09 00:00:00,1
2012-11-12 00:00:00,2012-11-12 00:00:00,30.9,2012-11-12 00:00:00,30.9,30.9,5,279,8621.1,2012-11-12 00:00:00,1
2012-11-14 00:00:00,2012-11-14 00:00:00,29,2012-11-14 00:00:00,29,29,4,1073,31117,2012-11-14 00:00:00,1
2012-11-15 00:00:00,2012-11-15 00:00:00,30.9,2012-11-15 00:00:00,30.9,30.9,4,2059,63623.1,2012-11-15 00:00:00,1
