Company Id :,AAF,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,ASIA ASSET,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,Trades(No.),Shares(No.),Turnover(Rs.),Last Traded,Days Tr
2013-02-19 00:00:00,2013-02-19 00:00:00,9.7,2013-02-19 00:00:00,9.5,9.5,2,50,475.2,2013-02-19 00:00:00,1
2013-02-20 00:00:00,2013-02-20 00:00:00,9.3,2013-02-20 00:00:00,9,9.3,5,3246,29214.3,2013-02-20 00:00:00,1
2013-02-21 00:00:00,2013-02-21 00:00:00,9,2013-02-21 00:00:00,8.8,9,2,1001,9008.8,2013-02-21 00:00:00,1
2013-02-22 00:00:00,2013-02-22 00:00:00,9.5,2013-02-22 00:00:00,9.4,9.4,3,3000,28304.6,2013-02-22 00:00:00,1
2013-02-26 00:00:00,2013-02-26 00:00:00,9.4,2013-02-26 00:00:00,8.5,8.5,6,7740,66044,2013-02-26 00:00:00,1
2013-02-27 00:00:00,2013-02-27 00:00:00,10.3,2013-02-27 00:00:00,9.6,9.8,3,939,9232.4,2013-02-27 00:00:00,1
2013-02-28 00:00:00,2013-02-28 00:00:00,10.3,2013-02-28 00:00:00,9.7,10,20,47500,476719.1,2013-02-28 00:00:00,1
2013-03-01 00:00:00,2013-03-01 00:00:00,10,2013-03-01 00:00:00,9.9,10,2,100,995,2013-03-01 00:00:00,1
2013-03-05 00:00:00,2013-03-05 00:00:00,9,2013-03-05 00:00:00,8.7,8.8,22,22331,199479,2013-03-05 00:00:00,1
2013-03-06 00:00:00,2013-03-06 00:00:00,8.8,2013-03-06 00:00:00,8,8.1,33,22292,179808,2013-03-06 00:00:00,1
2013-03-07 00:00:00,2013-03-07 00:00:00,8.4,2013-03-07 00:00:00,8.4,8.4,1,1,8.4,2013-03-07 00:00:00,1
2013-03-08 00:00:00,2013-03-08 00:00:00,8.5,2013-03-08 00:00:00,8.1,8.4,4,1600,13360,2013-03-08 00:00:00,1
2013-03-12 00:00:00,2013-03-12 00:00:00,8.3,2013-03-12 00:00:00,7.8,7.8,11,1504734,12488058.9,2013-03-12 00:00:00,1
2013-03-13 00:00:00,2013-03-13 00:00:00,8.1,2013-03-13 00:00:00,6.4,7.3,34,1558045,12605533.2,2013-03-13 00:00:00,1
2013-03-14 00:00:00,2013-03-14 00:00:00,7.2,2013-03-14 00:00:00,6.7,6.8,55,59513,413933.4,2013-03-14 00:00:00,1
2013-03-15 00:00:00,2013-03-15 00:00:00,6.8,2013-03-15 00:00:00,6.8,6.8,7,2100,14280,2013-03-15 00:00:00,1
2013-03-18 00:00:00,2013-03-18 00:00:00,7,2013-03-18 00:00:00,6.5,6.6,16,9152,60008.7,2013-03-18 00:00:00,1
2013-03-19 00:00:00,2013-03-19 00:00:00,6.7,2013-03-19 00:00:00,6.4,6.6,14,9150,59273.5,2013-03-19 00:00:00,1
2013-03-20 00:00:00,2013-03-20 00:00:00,6.5,2013-03-20 00:00:00,6.1,6.5,11,8170,50121.1,2013-03-20 00:00:00,1
2013-03-21 00:00:00,2013-03-21 00:00:00,6.6,2013-03-21 00:00:00,6.6,6.6,4,650,4290,2013-03-21 00:00:00,1
2013-03-22 00:00:00,2013-03-22 00:00:00,6.6,2013-03-22 00:00:00,6.5,6.6,7,2651,17251.6,2013-03-22 00:00:00,1
2013-03-25 00:00:00,2013-03-25 00:00:00,7.5,2013-03-25 00:00:00,6.8,7.1,12,10202,72071.7,2013-03-25 00:00:00,1
2013-03-28 00:00:00,2013-03-28 00:00:00,7,2013-03-28 00:00:00,6.3,6.4,16,4373,28368.4,2013-03-28 00:00:00,1
2013-04-01 00:00:00,2013-04-01 00:00:00,6.8,2013-04-01 00:00:00,6.4,6.4,8,14301,92196.9,2013-04-01 00:00:00,1
2013-04-02 00:00:00,2013-04-02 00:00:00,6.6,2013-04-02 00:00:00,6.6,6.6,1,1,6.6,2013-04-02 00:00:00,1
2013-04-03 00:00:00,2013-04-03 00:00:00,6.8,2013-04-03 00:00:00,6.5,6.5,2,660,4293,2013-04-03 00:00:00,1
2013-04-04 00:00:00,2013-04-04 00:00:00,6.5,2013-04-04 00:00:00,6,6.1,13,4320,26431,2013-04-04 00:00:00,1
2013-04-05 00:00:00,2013-04-05 00:00:00,6.5,2013-04-05 00:00:00,5.7,6.4,15,9853,60963.6,2013-04-05 00:00:00,1
2013-04-08 00:00:00,2013-04-08 00:00:00,6.1,2013-04-08 00:00:00,6.1,6.1,1,1000,6100,2013-04-08 00:00:00,1
2013-04-09 00:00:00,2013-04-09 00:00:00,6.4,2013-04-09 00:00:00,6.1,6.2,6,1192,7489.6,2013-04-09 00:00:00,1
2013-04-11 00:00:00,2013-04-11 00:00:00,7,2013-04-11 00:00:00,6.5,7,7,2434,15995.1,2013-04-11 00:00:00,1
2013-04-12 00:00:00,2013-04-12 00:00:00,6.1,2013-04-12 00:00:00,6.1,6.1,1,34,207.4,2013-04-12 00:00:00,1
2013-04-17 00:00:00,2013-04-17 00:00:00,6.9,2013-04-17 00:00:00,6,6,55,59139,357209.4,2013-04-17 00:00:00,1
2013-04-18 00:00:00,2013-04-18 00:00:00,6.1,2013-04-18 00:00:00,5.9,6,29,89759,538544,2013-04-18 00:00:00,1
2013-04-19 00:00:00,2013-04-19 00:00:00,6.1,2013-04-19 00:00:00,5.8,6,13,54940,329399,2013-04-19 00:00:00,1
2013-04-23 00:00:00,2013-04-23 00:00:00,6,2013-04-23 00:00:00,5.7,5.7,18,10553,61210.5,2013-04-23 00:00:00,1
2013-04-24 00:00:00,2013-04-24 00:00:00,6,2013-04-24 00:00:00,5.7,5.9,12,5180,30540,2013-04-24 00:00:00,1
2013-04-26 00:00:00,2013-04-26 00:00:00,6.2,2013-04-26 00:00:00,5.9,6.2,37,24276,147662.6,2013-04-26 00:00:00,1
2013-04-29 00:00:00,2013-04-29 00:00:00,6.1,2013-04-29 00:00:00,5.9,5.9,26,14110,84979,2013-04-29 00:00:00,1
2013-04-30 00:00:00,2013-04-30 00:00:00,6,2013-04-30 00:00:00,5.9,6,4,3290,19620,2013-04-30 00:00:00,1
2013-05-02 00:00:00,2013-05-02 00:00:00,6,2013-05-02 00:00:00,6,6,5,1874,11244,2013-05-02 00:00:00,1
2013-05-03 00:00:00,2013-05-03 00:00:00,5.9,2013-05-03 00:00:00,5.9,5.9,1,1,5.9,2013-05-03 00:00:00,1
2013-05-06 00:00:00,2013-05-06 00:00:00,6,2013-05-06 00:00:00,5.8,5.9,10,13230,77869.9,2013-05-06 00:00:00,1
2013-05-07 00:00:00,2013-05-07 00:00:00,6,2013-05-07 00:00:00,5.9,6,21,17635,105630,2013-05-07 00:00:00,1
2013-05-08 00:00:00,2013-05-08 00:00:00,6.1,2013-05-08 00:00:00,5.9,6,5,6452,38710.2,2013-05-08 00:00:00,1
2013-05-09 00:00:00,2013-05-09 00:00:00,6.2,2013-05-09 00:00:00,6,6,6,4010,24062,2013-05-09 00:00:00,1
2013-05-10 00:00:00,2013-05-10 00:00:00,6.2,2013-05-10 00:00:00,6,6.2,26,90026,553281.2,2013-05-10 00:00:00,1
2013-05-13 00:00:00,2013-05-13 00:00:00,6.3,2013-05-13 00:00:00,6,6,21,31146,191491.2,2013-05-13 00:00:00,1
2013-05-14 00:00:00,2013-05-14 00:00:00,6.1,2013-05-14 00:00:00,6.1,6.1,2,506,3086.6,2013-05-14 00:00:00,1
2013-05-15 00:00:00,2013-05-15 00:00:00,6.3,2013-05-15 00:00:00,5.9,6,56,97979,591062.2,2013-05-15 00:00:00,1
2013-05-16 00:00:00,2013-05-16 00:00:00,6,2013-05-16 00:00:00,5.8,5.8,19,29590,174954,2013-05-16 00:00:00,1
2013-05-17 00:00:00,2013-05-17 00:00:00,6,2013-05-17 00:00:00,5.8,5.9,17,53002,315555.7,2013-05-17 00:00:00,1
2013-05-20 00:00:00,2013-05-20 00:00:00,5.9,2013-05-20 00:00:00,5.8,5.8,2,2999,17494.2,2013-05-20 00:00:00,1
2013-05-21 00:00:00,2013-05-21 00:00:00,6,2013-05-21 00:00:00,5.7,5.7,10,4651,26681,2013-05-21 00:00:00,1
2013-05-22 00:00:00,2013-05-22 00:00:00,6,2013-05-22 00:00:00,5.6,5.6,8,7451,41981,2013-05-22 00:00:00,1
2013-05-23 00:00:00,2013-05-23 00:00:00,5.9,2013-05-23 00:00:00,5.7,5.7,7,7681,44283.1,2013-05-23 00:00:00,1
2013-05-27 00:00:00,2013-05-27 00:00:00,5.9,2013-05-27 00:00:00,5.7,5.7,6,19932,115398.8,2013-05-27 00:00:00,1
2013-05-28 00:00:00,2013-05-28 00:00:00,5.7,2013-05-28 00:00:00,5.6,5.6,11,16477,92421.2,2013-05-28 00:00:00,1
2013-05-29 00:00:00,2013-05-29 00:00:00,5.6,2013-05-29 00:00:00,5.4,5.4,21,33432,184887,2013-05-29 00:00:00,1
2013-05-30 00:00:00,2013-05-30 00:00:00,5.8,2013-05-30 00:00:00,5.3,5.3,2,5,28.5,2013-05-30 00:00:00,1
2013-05-31 00:00:00,2013-05-31 00:00:00,5.4,2013-05-31 00:00:00,5.4,5.4,4,1000,5400,2013-05-31 00:00:00,1
2013-06-03 00:00:00,2013-06-03 00:00:00,5.4,2013-06-03 00:00:00,5,5.1,32,23524,123573.7,2013-06-03 00:00:00,1
2013-06-04 00:00:00,2013-06-04 00:00:00,5,2013-06-04 00:00:00,4.9,4.9,18,30555,151680,2013-06-04 00:00:00,1
2013-06-05 00:00:00,2013-06-05 00:00:00,5.1,2013-06-05 00:00:00,4.8,5.1,2,36,173.1,2013-06-05 00:00:00,1
2013-06-06 00:00:00,2013-06-06 00:00:00,5.1,2013-06-06 00:00:00,4.8,4.8,13,22251,107805.1,2013-06-06 00:00:00,1
2013-06-07 00:00:00,2013-06-07 00:00:00,4.7,2013-06-07 00:00:00,4.2,4.2,27,46767,211341.1,2013-06-07 00:00:00,1
2013-06-10 00:00:00,2013-06-10 00:00:00,4.3,2013-06-10 00:00:00,4,4,22,17307,70475.4,2013-06-10 00:00:00,1
2013-06-11 00:00:00,2013-06-11 00:00:00,4,2013-06-11 00:00:00,4,4,5,3315,13260,2013-06-11 00:00:00,1
2013-06-12 00:00:00,2013-06-12 00:00:00,4.1,2013-06-12 00:00:00,3.9,3.9,15,16890,66401,2013-06-12 00:00:00,1
2013-06-13 00:00:00,2013-06-13 00:00:00,3.9,2013-06-13 00:00:00,3.8,3.9,4,5842,22204.5,2013-06-13 00:00:00,1
2013-06-14 00:00:00,2013-06-14 00:00:00,5,2013-06-14 00:00:00,3.7,4.2,22,17645,74862,2013-06-14 00:00:00,1
2013-06-17 00:00:00,2013-06-17 00:00:00,5,2013-06-17 00:00:00,4.9,4.9,4,1700,8400,2013-06-17 00:00:00,1
2013-06-18 00:00:00,2013-06-18 00:00:00,4.7,2013-06-18 00:00:00,4,4.3,14,38150,161035,2013-06-18 00:00:00,1
2013-06-19 00:00:00,2013-06-19 00:00:00,4.7,2013-06-19 00:00:00,4,4.2,20,21701,91959.4,2013-06-19 00:00:00,1
2013-06-20 00:00:00,2013-06-20 00:00:00,4.7,2013-06-20 00:00:00,4,4,5,2708,10835.5,2013-06-20 00:00:00,1
2013-06-21 00:00:00,2013-06-21 00:00:00,4.4,2013-06-21 00:00:00,4.4,4.4,1,1,4.4,2013-06-21 00:00:00,1
2013-06-24 00:00:00,2013-06-24 00:00:00,4.2,2013-06-24 00:00:00,3.8,3.8,11,7600,29202,2013-06-24 00:00:00,1
2013-06-25 00:00:00,2013-06-25 00:00:00,4.3,2013-06-25 00:00:00,3.7,3.8,6,1401,5324.3,2013-06-25 00:00:00,1
2013-06-26 00:00:00,2013-06-26 00:00:00,4.1,2013-06-26 00:00:00,3.4,3.5,12,19151,67104.1,2013-06-26 00:00:00,1
2013-06-27 00:00:00,2013-06-27 00:00:00,4.1,2013-06-27 00:00:00,3.6,3.7,19,68495,253583.2,2013-06-27 00:00:00,1
2013-06-28 00:00:00,2013-06-28 00:00:00,3.7,2013-06-28 00:00:00,3.7,3.7,12,31010,114737,2013-06-28 00:00:00,1
2013-07-01 00:00:00,2013-07-01 00:00:00,3.9,2013-07-01 00:00:00,3.2,3.4,28,43810,148851.8,2013-07-01 00:00:00,1
2013-07-02 00:00:00,2013-07-02 00:00:00,3.8,2013-07-02 00:00:00,3,3.1,17,40561,123753.8,2013-07-02 00:00:00,1
2013-07-03 00:00:00,2013-07-03 00:00:00,3,2013-07-03 00:00:00,2.6,2.6,29,64326,175080.2,2013-07-03 00:00:00,1
2013-07-04 00:00:00,2013-07-04 00:00:00,3.2,2013-07-04 00:00:00,2.7,2.7,15,40304,113991.9,2013-07-04 00:00:00,1
2013-07-05 00:00:00,2013-07-05 00:00:00,2.9,2013-07-05 00:00:00,2.8,2.8,4,512,1483.7,2013-07-05 00:00:00,1
2013-07-08 00:00:00,2013-07-08 00:00:00,3,2013-07-08 00:00:00,2.6,2.6,3,509,1325.4,2013-07-08 00:00:00,1
2013-07-09 00:00:00,2013-07-09 00:00:00,2.9,2013-07-09 00:00:00,2.6,2.8,7,918,2547.1,2013-07-09 00:00:00,1
2013-07-10 00:00:00,2013-07-10 00:00:00,3,2013-07-10 00:00:00,2.5,2.5,276,1007206,2805036.9,2013-07-10 00:00:00,1
2013-07-11 00:00:00,2013-07-11 00:00:00,2.5,2013-07-11 00:00:00,2.1,2.2,46,103852,251529.6,2013-07-11 00:00:00,1
2013-07-12 00:00:00,2013-07-12 00:00:00,2.3,2013-07-12 00:00:00,2,2,70,214018,441929.1,2013-07-12 00:00:00,1
2013-07-15 00:00:00,2013-07-15 00:00:00,2.1,2013-07-15 00:00:00,2,2.1,17,51202,103724.2,2013-07-15 00:00:00,1
2013-07-16 00:00:00,2013-07-16 00:00:00,2,2013-07-16 00:00:00,1.8,1.8,66,121198,226005.3,2013-07-16 00:00:00,1
2013-07-17 00:00:00,2013-07-17 00:00:00,1.8,2013-07-17 00:00:00,1.7,1.8,17,21002,37433.5,2013-07-17 00:00:00,1
2013-07-18 00:00:00,2013-07-18 00:00:00,1.8,2013-07-18 00:00:00,1.6,1.7,16,53249,90612.3,2013-07-18 00:00:00,1
2013-07-19 00:00:00,2013-07-19 00:00:00,1.8,2013-07-19 00:00:00,1.7,1.7,23,24801,43161.8,2013-07-19 00:00:00,1
2013-07-23 00:00:00,2013-07-23 00:00:00,1.7,2013-07-23 00:00:00,1.6,1.7,9,13202,22430.2,2013-07-23 00:00:00,1
2013-07-24 00:00:00,2013-07-24 00:00:00,1.7,2013-07-24 00:00:00,1.6,1.6,11,121460,194347,2013-07-24 00:00:00,1
2013-07-25 00:00:00,2013-07-25 00:00:00,1.6,2013-07-25 00:00:00,1.4,1.4,18,45750,70160,2013-07-25 00:00:00,1
2013-07-26 00:00:00,2013-07-26 00:00:00,1.5,2013-07-26 00:00:00,1.4,1.5,7,14503,21304.5,2013-07-26 00:00:00,1
2013-07-29 00:00:00,2013-07-29 00:00:00,1.5,2013-07-29 00:00:00,1.5,1.5,12,82805,124207.5,2013-07-29 00:00:00,1
2013-07-30 00:00:00,2013-07-30 00:00:00,1.4,2013-07-30 00:00:00,1.4,1.4,11,17710,24794,2013-07-30 00:00:00,1
2013-07-31 00:00:00,2013-07-31 00:00:00,1.4,2013-07-31 00:00:00,1.3,1.3,7,64000,88930,2013-07-31 00:00:00,1
2013-08-01 00:00:00,2013-08-01 00:00:00,1.4,2013-08-01 00:00:00,1.3,1.4,7,37635,52525.5,2013-08-01 00:00:00,1
2013-08-02 00:00:00,2013-08-02 00:00:00,1.6,2013-08-02 00:00:00,1.4,1.6,99,30555887,46050009.2,2013-08-02 00:00:00,1
2013-08-05 00:00:00,2013-08-05 00:00:00,1.6,2013-08-05 00:00:00,1.5,1.5,18,2780599,4172948.5,2013-08-05 00:00:00,1
2013-08-06 00:00:00,2013-08-06 00:00:00,1.6,2013-08-06 00:00:00,1.5,1.5,10,81003,124004.8,2013-08-06 00:00:00,1
2013-08-07 00:00:00,2013-08-07 00:00:00,1.5,2013-08-07 00:00:00,1.4,1.5,16,32614,48920.7,2013-08-07 00:00:00,1
2013-08-08 00:00:00,2013-08-08 00:00:00,1.5,2013-08-08 00:00:00,1.3,1.3,22,136203,189004.2,2013-08-08 00:00:00,1
2013-08-12 00:00:00,2013-08-12 00:00:00,1.4,2013-08-12 00:00:00,1.2,1.3,25,124900,162760,2013-08-12 00:00:00,1
2013-08-13 00:00:00,2013-08-13 00:00:00,1.3,2013-08-13 00:00:00,1.3,1.3,16,80300,104390,2013-08-13 00:00:00,1
2013-08-14 00:00:00,2013-08-14 00:00:00,1.3,2013-08-14 00:00:00,1,1.1,35,259809,303532.3,2013-08-14 00:00:00,1
2013-08-15 00:00:00,2013-08-15 00:00:00,1.3,2013-08-15 00:00:00,1.1,1.2,119,1288413,1573978.1,2013-08-15 00:00:00,1
2013-08-16 00:00:00,2013-08-16 00:00:00,1.3,2013-08-16 00:00:00,1,1.1,96,1314133,1522307.3,2013-08-16 00:00:00,1
2013-08-19 00:00:00,2013-08-19 00:00:00,1.2,2013-08-19 00:00:00,1,1.1,32,1182401,1300631.1,2013-08-19 00:00:00,1
2013-08-21 00:00:00,2013-08-21 00:00:00,1.2,2013-08-21 00:00:00,1,1.1,39,3067882,3192630.4,2013-08-21 00:00:00,1
2013-08-22 00:00:00,2013-08-22 00:00:00,1.2,2013-08-22 00:00:00,1.1,1.2,8,84201,100921.2,2013-08-22 00:00:00,1
2013-08-23 00:00:00,2013-08-23 00:00:00,1.2,2013-08-23 00:00:00,1.1,1.1,11,64032,70445.3,2013-08-23 00:00:00,1
2013-08-26 00:00:00,2013-08-26 00:00:00,1.2,2013-08-26 00:00:00,1,1,4,1503,1703.6,2013-08-26 00:00:00,1
2013-08-27 00:00:00,2013-08-27 00:00:00,1.2,2013-08-27 00:00:00,1,1.2,4,3513,3515.6,2013-08-27 00:00:00,1
2013-08-28 00:00:00,2013-08-28 00:00:00,1.2,2013-08-28 00:00:00,1.1,1.1,4,10003,11003.5,2013-08-28 00:00:00,1
2013-08-29 00:00:00,2013-08-29 00:00:00,1.3,2013-08-29 00:00:00,1.2,1.2,25,121493,145891.7,2013-08-29 00:00:00,1
2013-08-30 00:00:00,2013-08-30 00:00:00,1.5,2013-08-30 00:00:00,1.2,1.5,85,648855,934104.2,2013-08-30 00:00:00,1
2013-09-02 00:00:00,2013-09-02 00:00:00,1.7,2013-09-02 00:00:00,1.5,1.5,64,527909,861799.4,2013-09-02 00:00:00,1
2013-09-03 00:00:00,2013-09-03 00:00:00,1.4,2013-09-03 00:00:00,1.2,1.2,27,114200,142090,2013-09-03 00:00:00,1
2013-09-04 00:00:00,2013-09-04 00:00:00,1.4,2013-09-04 00:00:00,1.3,1.3,8,55020,71528,2013-09-04 00:00:00,1
2013-09-05 00:00:00,2013-09-05 00:00:00,1.3,2013-09-05 00:00:00,1.2,1.2,4,8750,10505,2013-09-05 00:00:00,1
2013-09-06 00:00:00,2013-09-06 00:00:00,1.4,2013-09-06 00:00:00,1.2,1.3,6,7600,9840,2013-09-06 00:00:00,1
2013-09-09 00:00:00,2013-09-09 00:00:00,1.4,2013-09-09 00:00:00,1.3,1.3,6,4201,5471.4,2013-09-09 00:00:00,1
2013-09-10 00:00:00,2013-09-10 00:00:00,1.5,2013-09-10 00:00:00,1.3,1.5,46,270761,378489.3,2013-09-10 00:00:00,1
2013-09-11 00:00:00,2013-09-11 00:00:00,1.7,2013-09-11 00:00:00,1.3,1.5,33,306649,459643.5,2013-09-11 00:00:00,1
2013-09-12 00:00:00,2013-09-12 00:00:00,1.7,2013-09-12 00:00:00,1.5,1.6,42,561945,897024.2,2013-09-12 00:00:00,1
2013-09-13 00:00:00,2013-09-13 00:00:00,1.9,2013-09-13 00:00:00,1.6,1.7,92,1409821,2460715.9,2013-09-13 00:00:00,1
2013-09-16 00:00:00,2013-09-16 00:00:00,2,2013-09-16 00:00:00,1.7,1.7,158,2737076,5003829.3,2013-09-16 00:00:00,1
2013-09-17 00:00:00,2013-09-17 00:00:00,1.7,2013-09-17 00:00:00,1.6,1.7,17,191401,313941.7,2013-09-17 00:00:00,1
2013-09-18 00:00:00,2013-09-18 00:00:00,1.8,2013-09-18 00:00:00,1.7,1.7,25,328943,559303.4,2013-09-18 00:00:00,1
2013-09-20 00:00:00,2013-09-20 00:00:00,1.9,2013-09-20 00:00:00,1.7,1.8,60,1161493,2085807.4,2013-09-20 00:00:00,1
2013-09-23 00:00:00,2013-09-23 00:00:00,1.8,2013-09-23 00:00:00,1.7,1.7,35,954391,1622476.5,2013-09-23 00:00:00,1
2013-09-24 00:00:00,2013-09-24 00:00:00,1.9,2013-09-24 00:00:00,1.7,1.8,95,1831323,3246787.4,2013-09-24 00:00:00,1
2013-09-25 00:00:00,2013-09-25 00:00:00,1.9,2013-09-25 00:00:00,1.6,1.6,41,851861,1468358.7,2013-09-25 00:00:00,1
2013-09-26 00:00:00,2013-09-26 00:00:00,1.8,2013-09-26 00:00:00,1.6,1.6,27,836357,1345381.6,2013-09-26 00:00:00,1
2013-09-27 00:00:00,2013-09-27 00:00:00,1.8,2013-09-27 00:00:00,1.6,1.6,48,319129,543079.3,2013-09-27 00:00:00,1
2013-09-30 00:00:00,2013-09-30 00:00:00,1.7,2013-09-30 00:00:00,1.6,1.6,19,371775,614907.7,2013-09-30 00:00:00,1
2013-10-01 00:00:00,2013-10-01 00:00:00,1.6,2013-10-01 00:00:00,1.6,1.6,1,700,1120,2013-10-01 00:00:00,1
2013-10-02 00:00:00,2013-10-02 00:00:00,1.7,2013-10-02 00:00:00,1.6,1.6,9,351685,562711,2013-10-02 00:00:00,1
2013-10-03 00:00:00,2013-10-03 00:00:00,1.8,2013-10-03 00:00:00,1.6,1.6,33,1004885,1753452.5,2013-10-03 00:00:00,1
2013-10-04 00:00:00,2013-10-04 00:00:00,1.9,2013-10-04 00:00:00,1.7,1.7,154,4416071,7680967.2,2013-10-04 00:00:00,1
2013-10-07 00:00:00,2013-10-07 00:00:00,1.8,2013-10-07 00:00:00,1.7,1.7,30,427800,727290,2013-10-07 00:00:00,1
2013-10-08 00:00:00,2013-10-08 00:00:00,1.7,2013-10-08 00:00:00,1.6,1.7,13,184301,313301.7,2013-10-08 00:00:00,1
2013-10-09 00:00:00,2013-10-09 00:00:00,1.8,2013-10-09 00:00:00,1.6,1.7,30,610303,1036545.4,2013-10-09 00:00:00,1
2013-10-10 00:00:00,2013-10-10 00:00:00,1.8,2013-10-10 00:00:00,1.6,1.7,91,2277393,3871418.1,2013-10-10 00:00:00,1
2013-10-11 00:00:00,2013-10-11 00:00:00,1.8,2013-10-11 00:00:00,1.7,1.7,50,847905,1441448.5,2013-10-11 00:00:00,1
2013-10-14 00:00:00,2013-10-14 00:00:00,1.7,2013-10-14 00:00:00,1.7,1.7,5,7302,12413.4,2013-10-14 00:00:00,1
2013-10-15 00:00:00,2013-10-15 00:00:00,1.7,2013-10-15 00:00:00,1.6,1.7,3,11200,19010,2013-10-15 00:00:00,1
2013-10-17 00:00:00,2013-10-17 00:00:00,1.7,2013-10-17 00:00:00,1.7,1.7,11,4057,6896.9,2013-10-17 00:00:00,1
2013-10-21 00:00:00,2013-10-21 00:00:00,1.7,2013-10-21 00:00:00,1.6,1.6,34,1025650,1641140,2013-10-21 00:00:00,1
2013-10-22 00:00:00,2013-10-22 00:00:00,1.6,2013-10-22 00:00:00,1.5,1.6,22,362966,547109.1,2013-10-22 00:00:00,1
2013-10-23 00:00:00,2013-10-23 00:00:00,1.6,2013-10-23 00:00:00,1.5,1.5,18,334589,502253.5,2013-10-23 00:00:00,1
2013-10-24 00:00:00,2013-10-24 00:00:00,1.6,2013-10-24 00:00:00,1.5,1.6,6,20010,31816,2013-10-24 00:00:00,1
2013-10-25 00:00:00,2013-10-25 00:00:00,1.7,2013-10-25 00:00:00,1.5,1.7,74,2521455,4092003,2013-10-25 00:00:00,1
2013-10-28 00:00:00,2013-10-28 00:00:00,1.7,2013-10-28 00:00:00,1.5,1.6,27,483629,771408.9,2013-10-28 00:00:00,1
2013-10-29 00:00:00,2013-10-29 00:00:00,1.7,2013-10-29 00:00:00,1.6,1.7,106,2143458,3615990.5,2013-10-29 00:00:00,1
2013-10-30 00:00:00,2013-10-30 00:00:00,1.7,2013-10-30 00:00:00,1.6,1.6,56,1865567,2985234.7,2013-10-30 00:00:00,1
2013-10-31 00:00:00,2013-10-31 00:00:00,1.6,2013-10-31 00:00:00,1.6,1.6,13,168840,270144,2013-10-31 00:00:00,1
2013-11-01 00:00:00,2013-11-01 00:00:00,1.6,2013-11-01 00:00:00,1.5,1.6,24,757511,1196541.6,2013-11-01 00:00:00,1
2013-11-04 00:00:00,2013-11-04 00:00:00,1.6,2013-11-04 00:00:00,1.5,1.5,11,90350,137535,2013-11-04 00:00:00,1
2013-11-05 00:00:00,2013-11-05 00:00:00,1.6,2013-11-05 00:00:00,1.5,1.6,19,250016,375025.6,2013-11-05 00:00:00,1
2013-11-06 00:00:00,2013-11-06 00:00:00,1.6,2013-11-06 00:00:00,1.6,1.6,2,100400,160640,2013-11-06 00:00:00,1
2013-11-07 00:00:00,2013-11-07 00:00:00,1.6,2013-11-07 00:00:00,1.5,1.5,9,153001,229701.6,2013-11-07 00:00:00,1
2013-11-08 00:00:00,2013-11-08 00:00:00,1.6,2013-11-08 00:00:00,1.5,1.5,38,1636667,2455000.7,2013-11-08 00:00:00,1
2013-11-12 00:00:00,2013-11-12 00:00:00,1.5,2013-11-12 00:00:00,1.4,1.5,16,244869,357176.6,2013-11-12 00:00:00,1
2013-11-13 00:00:00,2013-11-13 00:00:00,1.4,2013-11-13 00:00:00,1.4,1.4,8,72702,101782.8,2013-11-13 00:00:00,1
2013-11-14 00:00:00,2013-11-14 00:00:00,1.5,2013-11-14 00:00:00,1.4,1.5,12,120016,170022.4,2013-11-14 00:00:00,1
2013-11-15 00:00:00,2013-11-15 00:00:00,1.6,2013-11-15 00:00:00,1.5,1.5,16,337451,506176.6,2013-11-15 00:00:00,1
2013-11-18 00:00:00,2013-11-18 00:00:00,1.5,2013-11-18 00:00:00,1.4,1.5,7,1600,2290,2013-11-18 00:00:00,1
2013-11-19 00:00:00,2013-11-19 00:00:00,1.5,2013-11-19 00:00:00,1.3,1.4,9,31197,43477.5,2013-11-19 00:00:00,1
2013-11-20 00:00:00,2013-11-20 00:00:00,1.6,2013-11-20 00:00:00,1.4,1.5,25,553074,814511.1,2013-11-20 00:00:00,1
2013-11-21 00:00:00,2013-11-21 00:00:00,1.6,2013-11-21 00:00:00,1.5,1.5,7,178910,268375,2013-11-21 00:00:00,1
2013-11-22 00:00:00,2013-11-22 00:00:00,1.5,2013-11-22 00:00:00,1.5,1.5,5,35808,53712,2013-11-22 00:00:00,1
2013-11-25 00:00:00,2013-11-25 00:00:00,1.5,2013-11-25 00:00:00,1.5,1.5,2,125000,187500,2013-11-25 00:00:00,1
2013-11-28 00:00:00,2013-11-28 00:00:00,1.4,2013-11-28 00:00:00,1.4,1.4,4,10000,14000,2013-11-28 00:00:00,1
2013-11-29 00:00:00,2013-11-29 00:00:00,1.6,2013-11-29 00:00:00,1.4,1.4,51,1465789,2198693.4,2013-11-29 00:00:00,1
2013-12-02 00:00:00,2013-12-02 00:00:00,1.5,2013-12-02 00:00:00,1.5,1.5,5,111171,166756.5,2013-12-02 00:00:00,1
2013-12-03 00:00:00,2013-12-03 00:00:00,1.6,2013-12-03 00:00:00,1.5,1.5,9,53303,79954.8,2013-12-03 00:00:00,1
2013-12-04 00:00:00,2013-12-04 00:00:00,1.5,2013-12-04 00:00:00,1.4,1.5,27,195116,283463.5,2013-12-04 00:00:00,1
