Daily High Low and Closing Share Prices - 2011,,,,,,,,,,
Company Id :  AAIC,,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name :  ASIAN ALLIANCE,,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-02-18 00:00:00,2011-02-18 00:00:00,,2011-02-18 00:00:00,,,1,300000,46200000,2011-02-18 00:00:00,1
2011-02-21 00:00:00,2011-02-21 00:00:00,154.1,2011-02-21 00:00:00,154.1,154.1,2,300,46230,2011-02-21 00:00:00,1
2011-02-22 00:00:00,2011-02-22 00:00:00,154.1,2011-02-22 00:00:00,154.1,154.1,1,300,46230,2011-02-22 00:00:00,1
2011-02-23 00:00:00,2011-02-23 00:00:00,150,2011-02-23 00:00:00,150,150,4,1000,150000,2011-02-23 00:00:00,1
2011-02-25 00:00:00,2011-02-25 00:00:00,169,2011-02-25 00:00:00,169,169,1,100,16900,2011-02-25 00:00:00,1
2011-02-28 00:00:00,2011-02-28 00:00:00,150.6,2011-02-28 00:00:00,150.5,150.6,4,130300,20975170,2011-02-28 00:00:00,1
2011-03-01 00:00:00,2011-03-01 00:00:00,,2011-03-01 00:00:00,,,1,750000,108750000,2011-03-01 00:00:00,1
2011-03-03 00:00:00,2011-03-03 00:00:00,152,2011-03-03 00:00:00,151,151.8,3,1200,182200,2011-03-03 00:00:00,1
2011-03-04 00:00:00,2011-03-04 00:00:00,152,2011-03-04 00:00:00,152,152,3,700,106400,2011-03-04 00:00:00,1
2011-03-08 00:00:00,2011-03-08 00:00:00,160,2011-03-08 00:00:00,151,156.6,9,1000,158290,2011-03-08 00:00:00,1
2011-03-10 00:00:00,2011-03-10 00:00:00,150,2011-03-10 00:00:00,150,150,3,1100,165000,2011-03-10 00:00:00,1
2011-03-14 00:00:00,2011-03-14 00:00:00,150,2011-03-14 00:00:00,150,150,1,100,15000,2011-03-14 00:00:00,1
2011-03-15 00:00:00,2011-03-15 00:00:00,150,2011-03-15 00:00:00,150,150,4,3000,450000,2011-03-15 00:00:00,1
2011-03-16 00:00:00,2011-03-16 00:00:00,150,2011-03-16 00:00:00,150,150,5,1900,285000,2011-03-16 00:00:00,1
2011-03-17 00:00:00,2011-03-17 00:00:00,155,2011-03-17 00:00:00,155,155,1,100,15500,2011-03-17 00:00:00,1
2011-03-18 00:00:00,2011-03-18 00:00:00,150,2011-03-18 00:00:00,150,150,1,100,15000,2011-03-18 00:00:00,1
2011-03-22 00:00:00,2011-03-22 00:00:00,150,2011-03-22 00:00:00,150,150,1,1000,150000,2011-03-22 00:00:00,1
2011-03-23 00:00:00,2011-03-23 00:00:00,150,2011-03-23 00:00:00,150,150,1,1000,150000,2011-03-23 00:00:00,1
2011-03-24 00:00:00,2011-03-24 00:00:00,150,2011-03-24 00:00:00,149,149,2,2000,299000,2011-03-24 00:00:00,1
2011-03-25 00:00:00,2011-03-25 00:00:00,150,2011-03-25 00:00:00,150,150,1,3600,540000,2011-03-25 00:00:00,1
2011-03-28 00:00:00,2011-03-28 00:00:00,175,2011-03-28 00:00:00,154,170,17,3500,591410,2011-03-28 00:00:00,1
2011-03-29 00:00:00,2011-03-29 00:00:00,175,2011-03-29 00:00:00,155,163.9,27,1209300,229513400,2011-03-29 00:00:00,1
2011-03-30 00:00:00,2011-03-30 00:00:00,167,2011-03-30 00:00:00,157,157,2,200,32400,2011-03-30 00:00:00,1
2011-03-31 00:00:00,2011-03-31 00:00:00,157,2011-03-31 00:00:00,157,157,2,800,125600,2011-03-31 00:00:00,1
2011-04-05 00:00:00,2011-04-05 00:00:00,157.1,2011-04-05 00:00:00,157.1,157.1,2,200,31420,2011-04-05 00:00:00,1
2011-04-07 00:00:00,2011-04-07 00:00:00,157.1,2011-04-07 00:00:00,157.1,157.1,1,400,62840,2011-04-07 00:00:00,1
2011-04-08 00:00:00,2011-04-08 00:00:00,143,2011-04-08 00:00:00,143,143,1,200,28600,2011-04-08 00:00:00,1
2011-04-11 00:00:00,2011-04-11 00:00:00,145.2,2011-04-11 00:00:00,145.2,145.2,1,200,29040,2011-04-11 00:00:00,1
2011-04-12 00:00:00,2011-04-12 00:00:00,169,2011-04-12 00:00:00,150,156.4,17,3100,484580,2011-04-12 00:00:00,1
2011-04-18 00:00:00,2011-04-18 00:00:00,163.9,2011-04-18 00:00:00,160,160,3,800,128780,2011-04-18 00:00:00,1
2011-04-20 00:00:00,2011-04-20 00:00:00,154,2011-04-20 00:00:00,154,154,1,100,15400,2011-04-20 00:00:00,1
2011-04-21 00:00:00,2011-04-21 00:00:00,155,2011-04-21 00:00:00,155,155,2,500,77500,2011-04-21 00:00:00,1
2011-04-26 00:00:00,2011-04-26 00:00:00,152,2011-04-26 00:00:00,133,146.3,14,5800,842300,2011-04-26 00:00:00,1
2011-04-28 00:00:00,2011-04-28 00:00:00,145,2011-04-28 00:00:00,145,145,1,500,72500,2011-04-28 00:00:00,1
2011-04-29 00:00:00,2011-04-29 00:00:00,140,2011-04-29 00:00:00,135.1,138.7,5,1700,236040,2011-04-29 00:00:00,1
2011-05-03 00:00:00,2011-05-03 00:00:00,135,2011-05-03 00:00:00,133,133.6,3,1000,133600,2011-05-03 00:00:00,1
2011-05-04 00:00:00,2011-05-04 00:00:00,133,2011-05-04 00:00:00,121.1,124.2,5,500,62120,2011-05-04 00:00:00,1
2011-05-06 00:00:00,2011-05-06 00:00:00,150,2011-05-06 00:00:00,140,145.1,17,3700,537030,2011-05-06 00:00:00,1
2011-05-09 00:00:00,2011-05-09 00:00:00,133.3,2011-05-09 00:00:00,131,133.3,4,1100,146400,2011-05-09 00:00:00,1
2011-05-11 00:00:00,2011-05-11 00:00:00,135.2,2011-05-11 00:00:00,135.1,135.1,3,900,121670,2011-05-11 00:00:00,1
2011-05-12 00:00:00,2011-05-12 00:00:00,140,2011-05-12 00:00:00,140,140,1,100,14000,2011-05-12 00:00:00,1
2011-05-16 00:00:00,2011-05-16 00:00:00,149.2,2011-05-16 00:00:00,135.2,142.2,2,200,28440,2011-05-16 00:00:00,1
2011-05-19 00:00:00,2011-05-19 00:00:00,150,2011-05-19 00:00:00,143.9,146.9,5,2000,293790,2011-05-19 00:00:00,1
2011-05-23 00:00:00,2011-05-23 00:00:00,150,2011-05-23 00:00:00,130,131,230,484600,63143360,2011-05-23 00:00:00,1
2011-05-24 00:00:00,2011-05-24 00:00:00,135,2011-05-24 00:00:00,130,130.4,25,408200,53071750,2011-05-24 00:00:00,1
2011-05-25 00:00:00,2011-05-25 00:00:00,130.1,2011-05-25 00:00:00,129,129.6,12,4400,571030,2011-05-25 00:00:00,1
2011-05-26 00:00:00,2011-05-26 00:00:00,129.4,2011-05-26 00:00:00,128,128,4,1300,167540,2011-05-26 00:00:00,1
2011-05-27 00:00:00,2011-05-27 00:00:00,132.4,2011-05-27 00:00:00,124,127.2,41,11900,1533880,2011-05-27 00:00:00,1
2011-05-30 00:00:00,2011-05-30 00:00:00,132.5,2011-05-30 00:00:00,126.2,130.4,16,5100,665210,2011-05-30 00:00:00,1
2011-05-31 00:00:00,2011-05-31 00:00:00,130,2011-05-31 00:00:00,125.1,125.9,5,1900,239180,2011-05-31 00:00:00,1
2011-06-01 00:00:00,2011-06-01 00:00:00,133,2011-06-01 00:00:00,126.5,126.5,7,1700,219830,2011-06-01 00:00:00,1
2011-06-02 00:00:00,2011-06-02 00:00:00,125.2,2011-06-02 00:00:00,125.2,125.2,1,600,75120,2011-06-02 00:00:00,1
2011-06-03 00:00:00,2011-06-03 00:00:00,135,2011-06-03 00:00:00,125.3,132,40,11700,1564710,2011-06-03 00:00:00,1
2011-06-06 00:00:00,2011-06-06 00:00:00,175,2011-06-06 00:00:00,150,150.5,333,119900,19042430,2011-06-06 00:00:00,1
2011-06-07 00:00:00,2011-06-07 00:00:00,153,2011-06-07 00:00:00,140.1,140.5,26,5600,814480,2011-06-07 00:00:00,1
2011-06-08 00:00:00,2011-06-08 00:00:00,140.4,2011-06-08 00:00:00,139.9,139.9,10,2100,294190,2011-06-08 00:00:00,1
2011-06-09 00:00:00,2011-06-09 00:00:00,145,2011-06-09 00:00:00,131.6,137.4,30,7800,1069330,2011-06-09 00:00:00,1
2011-06-10 00:00:00,2011-06-10 00:00:00,138,2011-06-10 00:00:00,135,136.5,2,200,27300,2011-06-10 00:00:00,1
2011-06-13 00:00:00,2011-06-13 00:00:00,142,2011-06-13 00:00:00,136.5,137.1,10,5200,712110,2011-06-13 00:00:00,1
2011-06-14 00:00:00,2011-06-14 00:00:00,143.9,2011-06-14 00:00:00,140,140,16,5700,805620,2011-06-14 00:00:00,1
2011-06-16 00:00:00,2011-06-16 00:00:00,142.5,2011-06-16 00:00:00,135,139.7,15,6800,933640,2011-06-16 00:00:00,1
2011-06-17 00:00:00,2011-06-17 00:00:00,145.5,2011-06-17 00:00:00,139,140.9,13,5300,753450,2011-06-17 00:00:00,1
2011-06-20 00:00:00,2011-06-20 00:00:00,165,2011-06-20 00:00:00,146,162,118,38100,5960540,2011-06-20 00:00:00,1
2011-06-21 00:00:00,2011-06-21 00:00:00,171,2011-06-21 00:00:00,146,146.7,108,62000,9974580,2011-06-21 00:00:00,1
2011-06-22 00:00:00,2011-06-22 00:00:00,153,2011-06-22 00:00:00,143,143.2,14,5700,856180,2011-06-22 00:00:00,1
2011-06-23 00:00:00,2011-06-23 00:00:00,143.5,2011-06-23 00:00:00,143.1,143.2,10,1600,229160,2011-06-23 00:00:00,1
2011-06-24 00:00:00,2011-06-24 00:00:00,143.2,2011-06-24 00:00:00,140,140,16,5100,716870,2011-06-24 00:00:00,1
2011-06-27 00:00:00,2011-06-27 00:00:00,136.2,2011-06-27 00:00:00,135,135.1,6,1100,148900,2011-06-27 00:00:00,1
2011-06-28 00:00:00,2011-06-28 00:00:00,154.9,2011-06-28 00:00:00,137,140.4,50,16100,2326400,2011-06-28 00:00:00,1
2011-06-29 00:00:00,2011-06-29 00:00:00,149.9,2011-06-29 00:00:00,140,141,16,3200,463110,2011-06-29 00:00:00,1
2011-06-30 00:00:00,2011-06-30 00:00:00,140.9,2011-06-30 00:00:00,135,136.5,19,8300,1135820,2011-06-30 00:00:00,1
2011-07-01 00:00:00,2011-07-01 00:00:00,138.9,2011-07-01 00:00:00,136,138.7,23,6100,830130,2011-07-01 00:00:00,1
2011-07-04 00:00:00,2011-07-04 00:00:00,136.1,2011-07-04 00:00:00,135,135.6,11,4900,664620,2011-07-04 00:00:00,1
2011-07-05 00:00:00,2011-07-05 00:00:00,139.9,2011-07-05 00:00:00,135,138.7,14,3400,466440,2011-07-05 00:00:00,1
2011-07-06 00:00:00,2011-07-06 00:00:00,133.2,2011-07-06 00:00:00,132.1,132.9,7,2200,292270,2011-07-06 00:00:00,1
2011-07-07 00:00:00,2011-07-07 00:00:00,130.2,2011-07-07 00:00:00,130,130.1,5,1600,208210,2011-07-07 00:00:00,1
2011-07-08 00:00:00,2011-07-08 00:00:00,140,2011-07-08 00:00:00,130,138.5,14,3900,535170,2011-07-08 00:00:00,1
2011-07-11 00:00:00,2011-07-11 00:00:00,145,2011-07-11 00:00:00,135,136,22,7500,1039980,2011-07-11 00:00:00,1
2011-07-12 00:00:00,2011-07-12 00:00:00,145.2,2011-07-12 00:00:00,124,134.2,21,7900,1055010,2011-07-12 00:00:00,1
2011-07-13 00:00:00,2011-07-13 00:00:00,131.9,2011-07-13 00:00:00,131,131.6,2,300,39480,2011-07-13 00:00:00,1
2011-07-15 00:00:00,2011-07-15 00:00:00,132,2011-07-15 00:00:00,121.1,132,8,800,102410,2011-07-15 00:00:00,1
2011-07-18 00:00:00,2011-07-18 00:00:00,135,2011-07-18 00:00:00,124.5,128.8,8,2900,383930,2011-07-18 00:00:00,1
2011-07-19 00:00:00,2011-07-19 00:00:00,124.9,2011-07-19 00:00:00,121.1,123.9,14,3900,476010,2011-07-19 00:00:00,1
2011-07-20 00:00:00,2011-07-20 00:00:00,122,2011-07-20 00:00:00,121.1,122,7,1700,206430,2011-07-20 00:00:00,1
2011-07-21 00:00:00,2011-07-21 00:00:00,121.1,2011-07-21 00:00:00,120,120.1,8,3300,396330,2011-07-21 00:00:00,1
2011-07-22 00:00:00,2011-07-22 00:00:00,112,2011-07-22 00:00:00,112,112,1,200,22400,2011-07-22 00:00:00,1
2011-07-25 00:00:00,2011-07-25 00:00:00,112.5,2011-07-25 00:00:00,112.5,112.5,1,300,33750,2011-07-25 00:00:00,1
2011-07-28 00:00:00,2011-07-28 00:00:00,115.1,2011-07-28 00:00:00,115.1,115.1,1,100,11510,2011-07-28 00:00:00,1
2011-07-29 00:00:00,2011-07-29 00:00:00,133.3,2011-07-29 00:00:00,129.1,132,11,3400,444760,2011-07-29 00:00:00,1
2011-08-01 00:00:00,2011-08-01 00:00:00,132,2011-08-01 00:00:00,125,125,6,2800,354900,2011-08-01 00:00:00,1
2011-08-02 00:00:00,2011-08-02 00:00:00,128,2011-08-02 00:00:00,127.2,127.7,4,500,63920,2011-08-02 00:00:00,1
2011-08-05 00:00:00,2011-08-05 00:00:00,135,2011-08-05 00:00:00,130,132.3,6,6200,820200,2011-08-05 00:00:00,1
2011-08-08 00:00:00,2011-08-08 00:00:00,132.5,2011-08-08 00:00:00,132.5,132.5,2,200,26500,2011-08-08 00:00:00,1
2011-08-10 00:00:00,2011-08-10 00:00:00,120.5,2011-08-10 00:00:00,120.5,120.5,1,1000,120500,2011-08-10 00:00:00,1
2011-08-12 00:00:00,2011-08-12 00:00:00,134,2011-08-12 00:00:00,120,132.7,30,27583116,3310046020,2011-08-12 00:00:00,1
2011-08-15 00:00:00,2011-08-15 00:00:00,135.5,2011-08-15 00:00:00,127.1,134.8,7,1200,161730,2011-08-15 00:00:00,1
2011-08-16 00:00:00,2011-08-16 00:00:00,149,2011-08-16 00:00:00,135,138,37,7600,1062210,2011-08-16 00:00:00,1
2011-08-17 00:00:00,2011-08-17 00:00:00,140,2011-08-17 00:00:00,138,138.3,8,2000,277080,2011-08-17 00:00:00,1
2011-08-18 00:00:00,2011-08-18 00:00:00,139,2011-08-18 00:00:00,139,139,1,100,13900,2011-08-18 00:00:00,1
2011-08-19 00:00:00,2011-08-19 00:00:00,137,2011-08-19 00:00:00,137,137,1,600,82200,2011-08-19 00:00:00,1
2011-08-22 00:00:00,2011-08-22 00:00:00,131,2011-08-22 00:00:00,128,128,6,1000,130300,2011-08-22 00:00:00,1
2011-08-23 00:00:00,2011-08-23 00:00:00,128,2011-08-23 00:00:00,121,121.4,13,3300,407770,2011-08-23 00:00:00,1
2011-08-29 00:00:00,2011-08-29 00:00:00,118.1,2011-08-29 00:00:00,118.1,118.1,1,100,11810,2011-08-29 00:00:00,1
2011-08-30 00:00:00,2011-08-30 00:00:00,120,2011-08-30 00:00:00,119,119.8,4,600,71900,2011-08-30 00:00:00,1
2011-09-05 00:00:00,2011-09-05 00:00:00,127,2011-09-05 00:00:00,121,121,6,2000,248400,2011-09-05 00:00:00,1
2011-09-06 00:00:00,2011-09-06 00:00:00,121,2011-09-06 00:00:00,120.5,120.5,4,1500,180800,2011-09-06 00:00:00,1
2011-09-07 00:00:00,2011-09-07 00:00:00,120.6,2011-09-07 00:00:00,120.6,120.6,1,100,12060,2011-09-07 00:00:00,1
2011-09-08 00:00:00,2011-09-08 00:00:00,120.5,2011-09-08 00:00:00,119,120,10,4800,576370,2011-09-08 00:00:00,1
2011-09-13 00:00:00,2011-09-13 00:00:00,112.6,2011-09-13 00:00:00,112.6,112.6,1,100,11260,2011-09-13 00:00:00,1
2011-09-14 00:00:00,2011-09-14 00:00:00,120,2011-09-14 00:00:00,120,120,1,100,12000,2011-09-14 00:00:00,1
2011-09-15 00:00:00,2011-09-15 00:00:00,123.8,2011-09-15 00:00:00,113.5,113.5,3,1000,122380,2011-09-15 00:00:00,1
2011-09-16 00:00:00,2011-09-16 00:00:00,130,2011-09-16 00:00:00,120,125.3,24,9300,1176110,2011-09-16 00:00:00,1
2011-09-20 00:00:00,2011-09-20 00:00:00,187.9,2011-09-20 00:00:00,120.1,187.3,498,1814600,236367710,2011-09-20 00:00:00,1
2011-09-21 00:00:00,2011-09-21 00:00:00,202,2011-09-21 00:00:00,180,199.4,172,214500,42540540,2011-09-21 00:00:00,1
2011-09-22 00:00:00,2011-09-22 00:00:00,202,2011-09-22 00:00:00,190,190.7,65,183600,35393310,2011-09-22 00:00:00,1
2011-09-23 00:00:00,2011-09-23 00:00:00,209,2011-09-23 00:00:00,174,201.5,110,363500,71767590,2011-09-23 00:00:00,1
2011-09-26 00:00:00,2011-09-26 00:00:00,221.6,2011-09-26 00:00:00,194,213.3,359,132700,28294560,2011-09-26 00:00:00,1
2011-09-27 00:00:00,2011-09-27 00:00:00,234.6,2011-09-27 00:00:00,215.1,234,386,355300,82922260,2011-09-27 00:00:00,1
2011-09-28 00:00:00,2011-09-28 00:00:00,245,2011-09-28 00:00:00,206,233.8,778,439000,99704980,2011-09-28 00:00:00,1
2011-09-29 00:00:00,2011-09-29 00:00:00,350.7,2011-09-29 00:00:00,224,350.6,1443,787700,233583350,2011-09-29 00:00:00,1
2011-09-30 00:00:00,2011-09-30 00:00:00,384.7,2011-09-30 00:00:00,335,358.5,574,176700,63278490,2011-09-30 00:00:00,1
2011-10-03 00:00:00,2011-10-03 00:00:00,394.3,2011-10-03 00:00:00,325,380.9,888,598300,217977890,2011-10-03 00:00:00,1
2011-10-04 00:00:00,2011-10-04 00:00:00,405,2011-10-04 00:00:00,360,371.1,255,69500,26883650,2011-10-04 00:00:00,1
2011-10-05 00:00:00,2011-10-05 00:00:00,372,2011-10-05 00:00:00,350,357.7,61,11100,4015680,2011-10-05 00:00:00,1
2011-10-06 00:00:00,2011-10-06 00:00:00,367,2011-10-06 00:00:00,331.3,354.6,80,23000,8134540,2011-10-06 00:00:00,1
2011-10-07 00:00:00,2011-10-07 00:00:00,364,2011-10-07 00:00:00,336,339.1,62,12800,4406170,2011-10-07 00:00:00,1
2011-10-10 00:00:00,2011-10-10 00:00:00,344.8,2011-10-10 00:00:00,324,332.3,35,8600,2882750,2011-10-10 00:00:00,1
2011-10-12 00:00:00,2011-10-12 00:00:00,311,2011-10-12 00:00:00,240,244.1,392,105400,28440510,2011-10-12 00:00:00,1
2011-10-13 00:00:00,2011-10-13 00:00:00,275,2011-10-13 00:00:00,240,249.8,299,85500,21565550,2011-10-13 00:00:00,1
2011-10-14 00:00:00,2011-10-14 00:00:00,250,2011-10-14 00:00:00,231.2,240.3,46,7800,1880370,2011-10-14 00:00:00,1
2011-10-17 00:00:00,2011-10-17 00:00:00,223,2011-10-17 00:00:00,205,209.8,40,6500,1393300,2011-10-17 00:00:00,1
2011-10-18 00:00:00,2011-10-18 00:00:00,209.9,2011-10-18 00:00:00,179,182.4,92,35900,6735040,2011-10-18 00:00:00,1
2011-10-19 00:00:00,2011-10-19 00:00:00,207,2011-10-19 00:00:00,175.1,181,265,77900,15167660,2011-10-19 00:00:00,1
2011-10-20 00:00:00,2011-10-20 00:00:00,190.4,2011-10-20 00:00:00,182,184.2,65,41100,7778330,2011-10-20 00:00:00,1
2011-10-21 00:00:00,2011-10-21 00:00:00,234,2011-10-21 00:00:00,185.1,213,176,38500,8047880,2011-10-21 00:00:00,1
2011-10-24 00:00:00,2011-10-24 00:00:00,242,2011-10-24 00:00:00,220,229.3,191,92500,21291150,2011-10-24 00:00:00,1
2011-10-25 00:00:00,2011-10-25 00:00:00,232,2011-10-25 00:00:00,207,212.1,53,13000,2826130,2011-10-25 00:00:00,1
2011-10-27 00:00:00,2011-10-27 00:00:00,219,2011-10-27 00:00:00,190.1,215.3,32,6700,1371560,2011-10-27 00:00:00,1
2011-10-28 00:00:00,2011-10-28 00:00:00,215,2011-10-28 00:00:00,200,202.6,40,11800,2379830,2011-10-28 00:00:00,1
2011-10-31 00:00:00,2011-10-31 00:00:00,200,2011-10-31 00:00:00,193,193.3,21,3300,644370,2011-10-31 00:00:00,1
2011-11-01 00:00:00,2011-11-01 00:00:00,209,2011-11-01 00:00:00,191.5,202,44,8400,1684220,2011-11-01 00:00:00,1
2011-11-02 00:00:00,2011-11-02 00:00:00,229,2011-11-02 00:00:00,200.3,219.8,134,71200,15646660,2011-11-02 00:00:00,1
2011-11-03 00:00:00,2011-11-03 00:00:00,225,2011-11-03 00:00:00,193.1,208.9,74,27600,5878210,2011-11-03 00:00:00,1
2011-11-04 00:00:00,2011-11-04 00:00:00,212,2011-11-04 00:00:00,201,205.3,5,2000,415300,2011-11-04 00:00:00,1
2011-11-08 00:00:00,2011-11-08 00:00:00,198,2011-11-08 00:00:00,197.1,197.7,7,1200,237110,2011-11-08 00:00:00,1
2011-11-09 00:00:00,2011-11-09 00:00:00,204,2011-11-09 00:00:00,194.7,202.2,21,5600,1118100,2011-11-09 00:00:00,1
2011-11-11 00:00:00,2011-11-11 00:00:00,220.5,2011-11-11 00:00:00,200,206.6,5,2100,435350,2011-11-11 00:00:00,1
2011-11-14 00:00:00,2011-11-14 00:00:00,200,2011-11-14 00:00:00,196,196.6,31,11500,2269060,2011-11-14 00:00:00,1
2011-11-15 00:00:00,2011-11-15 00:00:00,195.7,2011-11-15 00:00:00,182,184,24,5500,1025930,2011-11-15 00:00:00,1
2011-11-16 00:00:00,2011-11-16 00:00:00,197,2011-11-16 00:00:00,180,180.2,14,3900,731050,2011-11-16 00:00:00,1
2011-11-17 00:00:00,2011-11-17 00:00:00,195,2011-11-17 00:00:00,121.7,187.8,55,10700,1931410,2011-11-17 00:00:00,1
2011-11-18 00:00:00,2011-11-18 00:00:00,210,2011-11-18 00:00:00,185,194.3,56,11900,2378620,2011-11-18 00:00:00,1
2011-11-21 00:00:00,2011-11-21 00:00:00,198,2011-11-21 00:00:00,185,185.6,43,23000,4414260,2011-11-21 00:00:00,1
2011-11-22 00:00:00,2011-11-22 00:00:00,186,2011-11-22 00:00:00,179,179.6,41,9900,1791210,2011-11-22 00:00:00,1
2011-11-23 00:00:00,2011-11-23 00:00:00,188.9,2011-11-23 00:00:00,182,182,13,4100,771140,2011-11-23 00:00:00,1
2011-11-24 00:00:00,2011-11-24 00:00:00,178,2011-11-24 00:00:00,165.1,176.5,9,1300,228310,2011-11-24 00:00:00,1
2011-11-25 00:00:00,2011-11-25 00:00:00,183.9,2011-11-25 00:00:00,155,165.5,33,9300,1548200,2011-11-25 00:00:00,1
2011-11-28 00:00:00,2011-11-28 00:00:00,190,2011-11-28 00:00:00,170,187.4,71,19600,3592270,2011-11-28 00:00:00,1
2011-11-29 00:00:00,2011-11-29 00:00:00,200,2011-11-29 00:00:00,174,175.5,96,40800,7401600,2011-11-29 00:00:00,1
2011-11-30 00:00:00,2011-11-30 00:00:00,188.9,2011-11-30 00:00:00,164,184.7,48,16100,2932130,2011-11-30 00:00:00,1
2011-12-01 00:00:00,2011-12-01 00:00:00,235.6,2011-12-01 00:00:00,176,178.3,181,71500,12899220,2011-12-01 00:00:00,1
2011-12-02 00:00:00,2011-12-02 00:00:00,187.9,2011-12-02 00:00:00,177.3,179,82,35200,6373920,2011-12-02 00:00:00,1
2011-12-05 00:00:00,2011-12-05 00:00:00,180,2011-12-05 00:00:00,172,173.7,19,16200,2895280,2011-12-05 00:00:00,1
2011-12-06 00:00:00,2011-12-06 00:00:00,175,2011-12-06 00:00:00,172,172.3,10,1500,258640,2011-12-06 00:00:00,1
2011-12-07 00:00:00,2011-12-07 00:00:00,177,2011-12-07 00:00:00,172,172.3,23,4400,762080,2011-12-07 00:00:00,1
2011-12-08 00:00:00,2011-12-08 00:00:00,181,2011-12-08 00:00:00,175,177,28,7300,1306070,2011-12-08 00:00:00,1
2011-12-09 00:00:00,2011-12-09 00:00:00,183,2011-12-09 00:00:00,169,171.5,58,18700,3275130,2011-12-09 00:00:00,1
2011-12-12 00:00:00,2011-12-12 00:00:00,170.3,2011-12-12 00:00:00,169.2,169.2,11,3500,594670,2011-12-12 00:00:00,1
2011-12-13 00:00:00,2011-12-13 00:00:00,170,2011-12-13 00:00:00,164,169,23,10300,1726090,2011-12-13 00:00:00,1
2011-12-14 00:00:00,2011-12-14 00:00:00,166,2011-12-14 00:00:00,166,166,1,300,49800,2011-12-14 00:00:00,1
2011-12-15 00:00:00,2011-12-15 00:00:00,163,2011-12-15 00:00:00,163,163,3,1100,179300,2011-12-15 00:00:00,1
2011-12-16 00:00:00,2011-12-16 00:00:00,160.5,2011-12-16 00:00:00,150.4,156.9,10,2300,362890,2011-12-16 00:00:00,1
2011-12-19 00:00:00,2011-12-19 00:00:00,163,2011-12-19 00:00:00,152,153.7,15,2900,450850,2011-12-19 00:00:00,1
2011-12-20 00:00:00,2011-12-20 00:00:00,159,2011-12-20 00:00:00,151,153.1,14,2600,401820,2011-12-20 00:00:00,1
2011-12-21 00:00:00,2011-12-21 00:00:00,151,2011-12-21 00:00:00,150,150.5,4,600,90410,2011-12-21 00:00:00,1
2011-12-22 00:00:00,2011-12-22 00:00:00,159.9,2011-12-22 00:00:00,153,157.4,31,6300,991030,2011-12-22 00:00:00,1
2011-12-23 00:00:00,2011-12-23 00:00:00,167,2011-12-23 00:00:00,160.9,163,13,1500,244520,2011-12-23 00:00:00,1
2011-12-27 00:00:00,2011-12-27 00:00:00,160.2,2011-12-27 00:00:00,160,160.1,7,900,144060,2011-12-27 00:00:00,1
2011-12-28 00:00:00,2011-12-28 00:00:00,169.9,2011-12-28 00:00:00,157,162.1,12,2100,337830,2011-12-28 00:00:00,1
2011-12-29 00:00:00,2011-12-29 00:00:00,174.8,2011-12-29 00:00:00,163,165.3,32,7800,1323360,2011-12-29 00:00:00,1
2011-12-30 00:00:00,2011-12-30 00:00:00,170,2011-12-30 00:00:00,160,166.7,35,32700,5362600,2011-12-30 00:00:00,1
Company Id,:  ABAN,Security Type :  N,,Sub Type :  0000,,,,,,
Short Name,:  ABANS,,,,,,,,,
Day,Date High,High,Date Low,Low,Closing,No. of Trades,No. of Shares,Turnover,Last Traded,Days Traded
2011-01-03 00:00:00,2011-01-03 00:00:00,260,2011-01-03 00:00:00,260,260,4,4400,1144000,2011-01-03 00:00:00,1
2011-01-04 00:00:00,2011-01-04 00:00:00,265,2011-01-04 00:00:00,251,251,3,400,104600,2011-01-04 00:00:00,1
2011-01-06 00:00:00,2011-01-06 00:00:00,252,2011-01-06 00:00:00,251.5,252,7,1100,277100,2011-01-06 00:00:00,1
2011-01-07 00:00:00,2011-01-07 00:00:00,260,2011-01-07 00:00:00,252,256.9,7,6400,1629400,2011-01-07 00:00:00,1
2011-01-10 00:00:00,2011-01-10 00:00:00,266,2011-01-10 00:00:00,258,265.7,15,15700,4162400,2011-01-10 00:00:00,1
2011-01-11 00:00:00,2011-01-11 00:00:00,299,2011-01-11 00:00:00,265,282.1,57,41700,11443520,2011-01-11 00:00:00,1
2011-01-12 00:00:00,2011-01-12 00:00:00,297,2011-01-12 00:00:00,289,291.7,45,25600,7444620,2011-01-12 00:00:00,1
2011-01-13 00:00:00,2011-01-13 00:00:00,299.9,2011-01-13 00:00:00,288,297.5,31,11000,3212820,2011-01-13 00:00:00,1
2011-01-14 00:00:00,2011-01-14 00:00:00,300,2011-01-14 00:00:00,295,295.6,28,68700,20306100,2011-01-14 00:00:00,1
2011-01-17 00:00:00,2011-01-17 00:00:00,308,2011-01-17 00:00:00,297,300.3,21,24900,7474290,2011-01-17 00:00:00,1
2011-01-18 00:00:00,2011-01-18 00:00:00,345,2011-01-18 00:00:00,300.2,335.3,75,23200,7677890,2011-01-18 00:00:00,1
2011-01-20 00:00:00,2011-01-20 00:00:00,341,2011-01-20 00:00:00,334.9,334.9,18,7300,2469450,2011-01-20 00:00:00,1
