"DAILY HIGH, LOW AND CLOSING PRICE OF 02ND JANUARY TO 31st DECEMBER 2015",,,,,,,,,,
ASIA ASSET FINANCE PLC,,,,,,,,,,
Company Id :,AAF,Security Type :  N,,Sub Type :  0000,,,,,,
2015-07-23 00:00:00,2015-07-23 00:00:00,1.6,2015-07-23 00:00:00,1.5,1.5,11,14081,21816.6,2015-07-23 00:00:00,1
2015-07-24 00:00:00,2015-07-24 00:00:00,1.6,2015-07-24 00:00:00,1.5,1.6,67,1164776,1747195.1,2015-07-24 00:00:00,1
2015-07-27 00:00:00,2015-07-27 00:00:00,1.6,2015-07-27 00:00:00,1.5,1.5,14,158591,237886.6,2015-07-27 00:00:00,1
2015-07-28 00:00:00,2015-07-28 00:00:00,1.6,2015-07-28 00:00:00,1.5,1.5,27,153937,233225.5,2015-07-28 00:00:00,1
2015-07-29 00:00:00,2015-07-29 00:00:00,1.6,2015-07-29 00:00:00,1.5,1.5,83,1205067,1808050.6,2015-07-29 00:00:00,1
2015-07-30 00:00:00,2015-07-30 00:00:00,1.6,2015-07-30 00:00:00,1.5,1.5,5,109605,164407.6,2015-07-30 00:00:00,1
2015-08-03 00:00:00,2015-08-03 00:00:00,1.6,2015-08-03 00:00:00,1.5,1.5,8,63391,95325.5,2015-08-03 00:00:00,1
2015-08-04 00:00:00,2015-08-04 00:00:00,1.6,2015-08-04 00:00:00,1.5,1.5,11,100863,151294.6,2015-08-04 00:00:00,1
2015-08-05 00:00:00,2015-08-05 00:00:00,1.6,2015-08-05 00:00:00,1.5,1.5,60,849514,1275281.4,2015-08-05 00:00:00,1
2015-08-06 00:00:00,2015-08-06 00:00:00,1.6,2015-08-06 00:00:00,1.4,1.5,61,927562,1391293.3,2015-08-06 00:00:00,1
2015-08-07 00:00:00,2015-08-07 00:00:00,1.5,2015-08-07 00:00:00,1.4,1.5,46,423510,632529,2015-08-07 00:00:00,1
2015-08-10 00:00:00,2015-08-10 00:00:00,1.6,2015-08-10 00:00:00,1.5,1.5,24,154218,235437,2015-08-10 00:00:00,1
2015-08-11 00:00:00,2015-08-11 00:00:00,1.6,2015-08-11 00:00:00,1.5,1.5,34,206443,309665.5,2015-08-11 00:00:00,1
2015-08-12 00:00:00,2015-08-12 00:00:00,1.6,2015-08-12 00:00:00,1.5,1.5,23,134084,202206.4,2015-08-12 00:00:00,1
2015-08-13 00:00:00,2015-08-13 00:00:00,1.6,2015-08-13 00:00:00,1.5,1.5,34,331512,499109.2,2015-08-13 00:00:00,1
2015-08-14 00:00:00,2015-08-14 00:00:00,1.6,2015-08-14 00:00:00,1.5,1.6,17,73151,115276.5,2015-08-14 00:00:00,1
2015-08-17 00:00:00,2015-08-17 00:00:00,1.6,2015-08-17 00:00:00,1.5,1.6,9,140000,222000,2015-08-17 00:00:00,1
2015-08-18 00:00:00,2015-08-18 00:00:00,1.6,2015-08-18 00:00:00,1.5,1.6,11,14950,23490,2015-08-18 00:00:00,1
2015-08-19 00:00:00,2015-08-19 00:00:00,1.6,2015-08-19 00:00:00,1.5,1.5,18,237755,358307.5,2015-08-19 00:00:00,1
2015-08-20 00:00:00,2015-08-20 00:00:00,1.5,2015-08-20 00:00:00,1.4,1.5,49,852994,1279371,2015-08-20 00:00:00,1
2015-08-21 00:00:00,2015-08-21 00:00:00,1.5,2015-08-21 00:00:00,1.5,1.5,46,590700,886050,2015-08-21 00:00:00,1
2015-08-24 00:00:00,2015-08-24 00:00:00,1.5,2015-08-24 00:00:00,1.4,1.4,169,3437574,4815592.9,2015-08-24 00:00:00,1
2015-08-25 00:00:00,2015-08-25 00:00:00,1.5,2015-08-25 00:00:00,1.3,1.4,37,720435,1003563.5,2015-08-25 00:00:00,1
2015-08-26 00:00:00,2015-08-26 00:00:00,1.4,2015-08-26 00:00:00,1.3,1.4,67,1038307,1453560.3,2015-08-26 00:00:00,1
2015-08-27 00:00:00,2015-08-27 00:00:00,1.5,2015-08-27 00:00:00,1.3,1.4,30,95304,132716.6,2015-08-27 00:00:00,1
2015-08-28 00:00:00,2015-08-28 00:00:00,1.4,2015-08-28 00:00:00,1.3,1.4,61,2829724,3961368.6,2015-08-28 00:00:00,1
2015-08-31 00:00:00,2015-08-31 00:00:00,1.4,2015-08-31 00:00:00,1.3,1.4,26,300861,421190.4,2015-08-31 00:00:00,1
2015-09-01 00:00:00,2015-09-01 00:00:00,1.4,2015-09-01 00:00:00,1.4,1.4,22,4460152,6244212.8,2015-09-01 00:00:00,1
2015-09-02 00:00:00,2015-09-02 00:00:00,1.3,2015-09-02 00:00:00,1.3,1.3,4,10500,13650,2015-09-02 00:00:00,1
2015-09-03 00:00:00,2015-09-03 00:00:00,1.4,2015-09-03 00:00:00,1.3,1.3,10,96976,132088.8,2015-09-03 00:00:00,1
2015-09-04 00:00:00,2015-09-04 00:00:00,1.4,2015-09-04 00:00:00,1.3,1.3,13,37028,48814.1,2015-09-04 00:00:00,1
2015-09-07 00:00:00,2015-09-07 00:00:00,1.4,2015-09-07 00:00:00,1.3,1.3,35,323288,420488.4,2015-09-07 00:00:00,1
2015-09-08 00:00:00,2015-09-08 00:00:00,1.4,2015-09-08 00:00:00,1.3,1.4,8,77974,102723.6,2015-09-08 00:00:00,1
2015-09-09 00:00:00,2015-09-09 00:00:00,1.4,2015-09-09 00:00:00,1.3,1.4,25,554103,720543.9,2015-09-09 00:00:00,1
2015-09-10 00:00:00,2015-09-10 00:00:00,1.4,2015-09-10 00:00:00,1.3,1.4,16,102365,137563,2015-09-10 00:00:00,1
2015-09-11 00:00:00,2015-09-11 00:00:00,1.4,2015-09-11 00:00:00,1.3,1.3,8,1853,2444.2,2015-09-11 00:00:00,1
2015-09-14 00:00:00,2015-09-14 00:00:00,1.4,2015-09-14 00:00:00,1.3,1.3,11,59405,77447,2015-09-14 00:00:00,1
2015-09-15 00:00:00,2015-09-15 00:00:00,1.4,2015-09-15 00:00:00,1.3,1.3,19,47343,64216.3,2015-09-15 00:00:00,1
2015-09-16 00:00:00,2015-09-16 00:00:00,1.4,2015-09-16 00:00:00,1.3,1.3,27,753489,979643.5,2015-09-16 00:00:00,1
2015-09-17 00:00:00,2015-09-17 00:00:00,1.4,2015-09-17 00:00:00,1.3,1.4,26,588671,768380.9,2015-09-17 00:00:00,1
2015-09-18 00:00:00,2015-09-18 00:00:00,1.4,2015-09-18 00:00:00,1.3,1.3,8,13375,17389.5,2015-09-18 00:00:00,1
2015-09-21 00:00:00,2015-09-21 00:00:00,1.4,2015-09-21 00:00:00,1.3,1.4,20,87194,113960.1,2015-09-21 00:00:00,1
2015-09-22 00:00:00,2015-09-22 00:00:00,1.4,2015-09-22 00:00:00,1.3,1.4,94,22342707,29053970.2,2015-09-22 00:00:00,1
2015-09-23 00:00:00,2015-09-23 00:00:00,1.4,2015-09-23 00:00:00,1.3,1.3,74,7888348,10254948.3,2015-09-23 00:00:00,1
2015-09-25 00:00:00,2015-09-25 00:00:00,1.4,2015-09-25 00:00:00,1.2,1.3,32,207831,270130.3,2015-09-25 00:00:00,1
2015-09-28 00:00:00,2015-09-28 00:00:00,1.4,2015-09-28 00:00:00,1.3,1.3,18,63536,82596.9,2015-09-28 00:00:00,1
2015-09-29 00:00:00,2015-09-29 00:00:00,1.4,2015-09-29 00:00:00,1.2,1.3,27,620270,806320.1,2015-09-29 00:00:00,1
2015-09-30 00:00:00,2015-09-30 00:00:00,1.4,2015-09-30 00:00:00,1.2,1.3,41,1171106,1514628.5,2015-09-30 00:00:00,1
2015-10-01 00:00:00,2015-10-01 00:00:00,1.4,2015-10-01 00:00:00,1.3,1.4,19,79143,105315.7,2015-10-01 00:00:00,1
2015-10-02 00:00:00,2015-10-02 00:00:00,1.4,2015-10-02 00:00:00,1.3,1.3,10,32467,42327.1,2015-10-02 00:00:00,1
2015-10-05 00:00:00,2015-10-05 00:00:00,1.4,2015-10-05 00:00:00,1.2,1.3,65,14323391,18620016.3,2015-10-05 00:00:00,1
2015-10-06 00:00:00,2015-10-06 00:00:00,1.4,2015-10-06 00:00:00,1.2,1.3,48,880415,1117081,2015-10-06 00:00:00,1
2015-10-07 00:00:00,2015-10-07 00:00:00,1.4,2015-10-07 00:00:00,1.3,1.3,12,80200,104380,2015-10-07 00:00:00,1
2015-10-08 00:00:00,2015-10-08 00:00:00,1.3,2015-10-08 00:00:00,1.3,1.3,10,89000,115700,2015-10-08 00:00:00,1
2015-10-09 00:00:00,2015-10-09 00:00:00,1.3,2015-10-09 00:00:00,1.2,1.3,39,723580,938479.4,2015-10-09 00:00:00,1
2015-10-12 00:00:00,2015-10-12 00:00:00,1.3,2015-10-12 00:00:00,1.2,1.2,7,37334,46700.8,2015-10-12 00:00:00,1
2015-10-13 00:00:00,2015-10-13 00:00:00,1.3,2015-10-13 00:00:00,1.2,1.3,17,44230,54806,2015-10-13 00:00:00,1
2015-10-14 00:00:00,2015-10-14 00:00:00,1.3,2015-10-14 00:00:00,1.2,1.3,11,18064,21982.1,2015-10-14 00:00:00,1
2015-10-15 00:00:00,2015-10-15 00:00:00,1.3,2015-10-15 00:00:00,1.2,1.2,36,446000,535400,2015-10-15 00:00:00,1
2015-10-16 00:00:00,2015-10-16 00:00:00,1.3,2015-10-16 00:00:00,1.2,1.2,10,34711,42414.3,2015-10-16 00:00:00,1
2015-10-19 00:00:00,2015-10-19 00:00:00,1.3,2015-10-19 00:00:00,1.2,1.2,20,71858,87840.3,2015-10-19 00:00:00,1
2015-10-20 00:00:00,2015-10-20 00:00:00,1.3,2015-10-20 00:00:00,1.2,1.3,20,59913,75671.9,2015-10-20 00:00:00,1
2015-10-21 00:00:00,2015-10-21 00:00:00,1.3,2015-10-21 00:00:00,1.2,1.2,70,995025,1197032.5,2015-10-21 00:00:00,1
2015-10-22 00:00:00,2015-10-22 00:00:00,1.3,2015-10-22 00:00:00,1.2,1.3,8,34007,42676.8,2015-10-22 00:00:00,1
2015-10-23 00:00:00,2015-10-23 00:00:00,1.3,2015-10-23 00:00:00,1.2,1.3,37,278375,334587.5,2015-10-23 00:00:00,1
2015-10-26 00:00:00,2015-10-26 00:00:00,1.3,2015-10-26 00:00:00,1.2,1.2,15,25300,31140,2015-10-26 00:00:00,1
2015-10-28 00:00:00,2015-10-28 00:00:00,1.3,2015-10-28 00:00:00,1.2,1.2,8,66149,79478.8,2015-10-28 00:00:00,1
2015-10-29 00:00:00,2015-10-29 00:00:00,1.3,2015-10-29 00:00:00,1.2,1.2,50,406937,501456,2015-10-29 00:00:00,1
2015-10-30 00:00:00,2015-10-30 00:00:00,1.3,2015-10-30 00:00:00,1.2,1.3,107,2375266,3084427.3,2015-10-30 00:00:00,1
2015-11-02 00:00:00,2015-11-02 00:00:00,1.4,2015-11-02 00:00:00,1.2,1.2,19,52911,67414.4,2015-11-02 00:00:00,1
2015-11-03 00:00:00,2015-11-03 00:00:00,1.3,2015-11-03 00:00:00,1.2,1.3,49,693438,892374.6,2015-11-03 00:00:00,1
2015-11-04 00:00:00,2015-11-04 00:00:00,1.4,2015-11-04 00:00:00,1.3,1.3,21,204051,265268.4,2015-11-04 00:00:00,1
2015-11-05 00:00:00,2015-11-05 00:00:00,1.3,2015-11-05 00:00:00,1.2,1.2,59,1729557,2130194.4,2015-11-05 00:00:00,1
2015-11-06 00:00:00,2015-11-06 00:00:00,1.4,2015-11-06 00:00:00,1.2,1.3,66,1710957,2217664.1,2015-11-06 00:00:00,1
2015-11-09 00:00:00,2015-11-09 00:00:00,1.4,2015-11-09 00:00:00,1.2,1.3,17,135936,176527.9,2015-11-09 00:00:00,1
2015-11-11 00:00:00,2015-11-11 00:00:00,1.3,2015-11-11 00:00:00,1.2,1.3,17,182060,234390,2015-11-11 00:00:00,1
2015-11-12 00:00:00,2015-11-12 00:00:00,1.3,2015-11-12 00:00:00,1.2,1.2,41,1477837,1866688.1,2015-11-12 00:00:00,1
2015-11-13 00:00:00,2015-11-13 00:00:00,1.3,2015-11-13 00:00:00,1.2,1.3,24,307816,399789.3,2015-11-13 00:00:00,1
2015-11-16 00:00:00,2015-11-16 00:00:00,1.3,2015-11-16 00:00:00,1.2,1.3,19,602004,782405.2,2015-11-16 00:00:00,1
2015-11-17 00:00:00,2015-11-17 00:00:00,1.3,2015-11-17 00:00:00,1.2,1.3,17,130055,157601.5,2015-11-17 00:00:00,1
2015-11-18 00:00:00,2015-11-18 00:00:00,1.3,2015-11-18 00:00:00,1.2,1.3,37,595698,762707.4,2015-11-18 00:00:00,1
2015-11-19 00:00:00,2015-11-19 00:00:00,1.4,2015-11-19 00:00:00,1.3,1.3,30,514387,668708.6,2015-11-19 00:00:00,1
2015-11-20 00:00:00,2015-11-20 00:00:00,1.4,2015-11-20 00:00:00,1.2,1.3,18,116002,149002.9,2015-11-20 00:00:00,1
2015-11-23 00:00:00,2015-11-23 00:00:00,1.4,2015-11-23 00:00:00,1.2,1.3,31,455101,591431.8,2015-11-23 00:00:00,1
2015-11-24 00:00:00,2015-11-24 00:00:00,1.3,2015-11-24 00:00:00,1.2,1.3,9,47656,61752.8,2015-11-24 00:00:00,1
2015-11-26 00:00:00,2015-11-26 00:00:00,1.3,2015-11-26 00:00:00,1.2,1.3,4,61502,79882.6,2015-11-26 00:00:00,1
2015-11-27 00:00:00,2015-11-27 00:00:00,1.4,2015-11-27 00:00:00,1.2,1.3,30,190456,246292.9,2015-11-27 00:00:00,1
2015-11-30 00:00:00,2015-11-30 00:00:00,1.4,2015-11-30 00:00:00,1.2,1.3,23,288481,368786.3,2015-11-30 00:00:00,1
2015-12-01 00:00:00,2015-12-01 00:00:00,1.4,2015-12-01 00:00:00,1.2,1.3,19,430764,559563.3,2015-12-01 00:00:00,1
2015-12-02 00:00:00,2015-12-02 00:00:00,1.4,2015-12-02 00:00:00,1.3,1.3,36,1795262,2333866.6,2015-12-02 00:00:00,1
2015-12-03 00:00:00,2015-12-03 00:00:00,1.3,2015-12-03 00:00:00,1.2,1.2,10,76350,93330,2015-12-03 00:00:00,1
2015-12-04 00:00:00,2015-12-04 00:00:00,1.3,2015-12-04 00:00:00,1.2,1.3,4,7500,9200,2015-12-04 00:00:00,1
2015-12-07 00:00:00,2015-12-07 00:00:00,1.3,2015-12-07 00:00:00,1.2,1.2,10,29195,35853.5,2015-12-07 00:00:00,1
2015-12-08 00:00:00,2015-12-08 00:00:00,1.3,2015-12-08 00:00:00,1.2,1.2,14,376190,451433,2015-12-08 00:00:00,1
2015-12-09 00:00:00,2015-12-09 00:00:00,1.3,2015-12-09 00:00:00,1.2,1.2,24,171370,205852.6,2015-12-09 00:00:00,1
2015-12-10 00:00:00,2015-12-10 00:00:00,1.3,2015-12-10 00:00:00,1.2,1.3,7,16734,20620.8,2015-12-10 00:00:00,1
2015-12-11 00:00:00,2015-12-11 00:00:00,1.3,2015-12-11 00:00:00,1.2,1.3,3,3101,3731.3,2015-12-11 00:00:00,1
2015-12-14 00:00:00,2015-12-14 00:00:00,1.3,2015-12-14 00:00:00,1.2,1.3,16,121461,148759.3,2015-12-14 00:00:00,1
2015-12-15 00:00:00,2015-12-15 00:00:00,1.3,2015-12-15 00:00:00,1.2,1.3,58,1059750,1272070,2015-12-15 00:00:00,1
2015-12-16 00:00:00,2015-12-16 00:00:00,1.3,2015-12-16 00:00:00,1.2,1.3,6,32348,38927.7,2015-12-16 00:00:00,1
2015-12-17 00:00:00,2015-12-17 00:00:00,1.3,2015-12-17 00:00:00,1.2,1.2,10,46625,56950,2015-12-17 00:00:00,1
2015-12-18 00:00:00,2015-12-18 00:00:00,1.3,2015-12-18 00:00:00,1.2,1.3,6,18981,24147.3,2015-12-18 00:00:00,1
2015-12-21 00:00:00,2015-12-21 00:00:00,1.3,2015-12-21 00:00:00,1.2,1.2,12,87850,112070,2015-12-21 00:00:00,1
2015-12-22 00:00:00,2015-12-22 00:00:00,1.3,2015-12-22 00:00:00,1.2,1.3,30,362868,435760.9,2015-12-22 00:00:00,1
2015-12-23 00:00:00,2015-12-23 00:00:00,1.3,2015-12-23 00:00:00,1.2,1.3,7,31451,40286.3,2015-12-23 00:00:00,1
2015-12-28 00:00:00,2015-12-28 00:00:00,1.3,2015-12-28 00:00:00,1.2,1.3,6,23800,28640,2015-12-28 00:00:00,1
2015-12-29 00:00:00,2015-12-29 00:00:00,1.3,2015-12-29 00:00:00,1.2,1.3,8,22011,26613.2,2015-12-29 00:00:00,1
2015-12-30 00:00:00,2015-12-30 00:00:00,1.3,2015-12-30 00:00:00,1.2,1.3,11,88701,108611.3,2015-12-30 00:00:00,1
2015-12-31 00:00:00,2015-12-31 00:00:00,1.3,2015-12-31 00:00:00,1.2,1.3,2,3000,3700,2015-12-31 00:00:00,1
GESTETNER OF CEYLON PLC,,,,,,,,,,
Company Id :,GEST,Security,Type :  N,Sub Type,:  0000,,,,,
Short Name :,GESTETNER,,,,,,,,,
Day,Date High,High (Rs.),Date Low,Low (Rs.),Closing (Rs.),Trades (No.),Shares (No.),Turnover (Rs.),Last Traded,Days Traded
2015-01-06 00:00:00,2015-01-06 00:00:00,150,2015-01-06 00:00:00,150,150,1,5,750,2015-01-06 00:00:00,1
2015-01-08 00:00:00,2015-01-08 00:00:00,157,2015-01-08 00:00:00,157,157,1,2,314,2015-01-08 00:00:00,1
2015-01-09 00:00:00,2015-01-09 00:00:00,154,2015-01-09 00:00:00,154,154,1,1,154,2015-01-09 00:00:00,1
2015-01-12 00:00:00,2015-01-12 00:00:00,170,2015-01-12 00:00:00,165,169.7,3,2348,398434,2015-01-12 00:00:00,1
2015-01-21 00:00:00,2015-01-21 00:00:00,164.9,2015-01-21 00:00:00,150.5,150.5,2,2,315.4,2015-01-21 00:00:00,1
2015-01-22 00:00:00,2015-01-22 00:00:00,151.1,2015-01-22 00:00:00,150,150,6,159,23953.4,2015-01-22 00:00:00,1
2015-01-26 00:00:00,2015-01-26 00:00:00,150,2015-01-26 00:00:00,150,150,1,5,750,2015-01-26 00:00:00,1
2015-01-27 00:00:00,2015-01-27 00:00:00,150,2015-01-27 00:00:00,150,150,1,1,150,2015-01-27 00:00:00,1
2015-01-28 00:00:00,2015-01-28 00:00:00,155,2015-01-28 00:00:00,150,150,2,190,28505,2015-01-28 00:00:00,1
2015-01-30 00:00:00,2015-01-30 00:00:00,151.3,2015-01-30 00:00:00,151.3,151.3,2,3,453.9,2015-01-30 00:00:00,1
2015-02-02 00:00:00,2015-02-02 00:00:00,150,2015-02-02 00:00:00,150,150,3,8,1200,2015-02-02 00:00:00,1
2015-02-10 00:00:00,2015-02-10 00:00:00,155,2015-02-10 00:00:00,155,155,2,200,31000,2015-02-10 00:00:00,1
2015-02-13 00:00:00,2015-02-13 00:00:00,158.6,2015-02-13 00:00:00,158.6,158.6,1,5,793,2015-02-13 00:00:00,1
2015-02-16 00:00:00,2015-02-16 00:00:00,158.6,2015-02-16 00:00:00,158,158,2,16,2537,2015-02-16 00:00:00,1
2015-02-18 00:00:00,2015-02-18 00:00:00,197.1,2015-02-18 00:00:00,160.1,190.8,169,8281,1545361,2015-02-18 00:00:00,1
2015-02-19 00:00:00,2015-02-19 00:00:00,196.9,2015-02-19 00:00:00,185,188.7,25,612,113866.2,2015-02-19 00:00:00,1
2015-02-20 00:00:00,2015-02-20 00:00:00,190,2015-02-20 00:00:00,185,186.4,24,547,102884.2,2015-02-20 00:00:00,1
2015-02-23 00:00:00,2015-02-23 00:00:00,194,2015-02-23 00:00:00,193,193.3,10,50,9693.2,2015-02-23 00:00:00,1
2015-02-24 00:00:00,2015-02-24 00:00:00,193.9,2015-02-24 00:00:00,190,193,12,128,24612.4,2015-02-24 00:00:00,1
2015-02-25 00:00:00,2015-02-25 00:00:00,193.8,2015-02-25 00:00:00,188,193.8,3,86,16262.8,2015-02-25 00:00:00,1
2015-02-27 00:00:00,2015-02-27 00:00:00,193.7,2015-02-27 00:00:00,193.6,193.6,9,42,8131.8,2015-02-27 00:00:00,1
2015-03-02 00:00:00,2015-03-02 00:00:00,192,2015-03-02 00:00:00,192,192,1,12,2304,2015-03-02 00:00:00,1
2015-03-03 00:00:00,2015-03-03 00:00:00,190,2015-03-03 00:00:00,185,185,12,261,49404.1,2015-03-03 00:00:00,1
2015-03-04 00:00:00,2015-03-04 00:00:00,185,2015-03-04 00:00:00,175,177.1,6,598,104776.8,2015-03-04 00:00:00,1
2015-03-06 00:00:00,2015-03-06 00:00:00,185,2015-03-06 00:00:00,177.2,177.3,3,27,4834,2015-03-06 00:00:00,1
2015-03-09 00:00:00,2015-03-09 00:00:00,185,2015-03-09 00:00:00,180,180,6,42,7670,2015-03-09 00:00:00,1
2015-03-10 00:00:00,2015-03-10 00:00:00,180,2015-03-10 00:00:00,180,180,12,76,13680,2015-03-10 00:00:00,1
2015-03-11 00:00:00,2015-03-11 00:00:00,183,2015-03-11 00:00:00,179.8,180,3,107,19559.8,2015-03-11 00:00:00,1
2015-03-12 00:00:00,2015-03-12 00:00:00,183,2015-03-12 00:00:00,180,182.3,10,75,13584.6,2015-03-12 00:00:00,1
2015-03-13 00:00:00,2015-03-13 00:00:00,183,2015-03-13 00:00:00,183,183,11,47,8601,2015-03-13 00:00:00,1
2015-03-16 00:00:00,2015-03-16 00:00:00,183,2015-03-16 00:00:00,181,182.2,19,138,25176,2015-03-16 00:00:00,1
2015-03-17 00:00:00,2015-03-17 00:00:00,183,2015-03-17 00:00:00,181,181.1,8,339,61401,2015-03-17 00:00:00,1
2015-03-18 00:00:00,2015-03-18 00:00:00,183,2015-03-18 00:00:00,181,183,8,260,47380,2015-03-18 00:00:00,1
2015-03-19 00:00:00,2015-03-19 00:00:00,183,2015-03-19 00:00:00,181,181.1,13,197,35701.8,2015-03-19 00:00:00,1
2015-03-20 00:00:00,2015-03-20 00:00:00,184.8,2015-03-20 00:00:00,181,182.6,22,260,47136,2015-03-20 00:00:00,1
2015-03-23 00:00:00,2015-03-23 00:00:00,184.9,2015-03-23 00:00:00,181,181.8,36,478,87138.3,2015-03-23 00:00:00,1
2015-03-24 00:00:00,2015-03-24 00:00:00,184.8,2015-03-24 00:00:00,184,184.6,29,225,41537.5,2015-03-24 00:00:00,1
2015-03-25 00:00:00,2015-03-25 00:00:00,184.9,2015-03-25 00:00:00,183,184.7,49,482,88814.5,2015-03-25 00:00:00,1
2015-03-26 00:00:00,2015-03-26 00:00:00,155,2015-03-26 00:00:00,150,152.8,49,3161,476588.1,2015-03-26 00:00:00,1
2015-03-27 00:00:00,2015-03-27 00:00:00,151,2015-03-27 00:00:00,150,151,6,301,45450,2015-03-27 00:00:00,1
2015-03-30 00:00:00,2015-03-30 00:00:00,146.3,2015-03-30 00:00:00,135,135.1,19,344,47182.7,2015-03-30 00:00:00,1
2015-03-31 00:00:00,2015-03-31 00:00:00,131,2015-03-31 00:00:00,127,129.2,4,18,2326,2015-03-31 00:00:00,1
2015-04-01 00:00:00,2015-04-01 00:00:00,135,2015-04-01 00:00:00,130,130,10,406,52830,2015-04-01 00:00:00,1
2015-04-06 00:00:00,2015-04-06 00:00:00,131,2015-04-06 00:00:00,130,130.5,12,365,47633.4,2015-04-06 00:00:00,1
2015-04-07 00:00:00,2015-04-07 00:00:00,155,2015-04-07 00:00:00,130,148.4,52,1140,166597.9,2015-04-07 00:00:00,1
2015-04-08 00:00:00,2015-04-08 00:00:00,162.8,2015-04-08 00:00:00,150,150,46,2148,336459.2,2015-04-08 00:00:00,1
2015-04-09 00:00:00,2015-04-09 00:00:00,155,2015-04-09 00:00:00,140,140.4,5,11,1572.4,2015-04-09 00:00:00,1
2015-04-10 00:00:00,2015-04-10 00:00:00,159,2015-04-10 00:00:00,140.1,141.1,44,1480,214212.3,2015-04-10 00:00:00,1
2015-04-15 00:00:00,2015-04-15 00:00:00,161.5,2015-04-15 00:00:00,141.4,147.9,63,3219,485039.8,2015-04-15 00:00:00,1
2015-04-16 00:00:00,2015-04-16 00:00:00,157,2015-04-16 00:00:00,140.1,146,45,3207,452279,2015-04-16 00:00:00,1
2015-04-17 00:00:00,2015-04-17 00:00:00,148,2015-04-17 00:00:00,148,148,2,4,592,2015-04-17 00:00:00,1
2015-04-21 00:00:00,2015-04-21 00:00:00,141,2015-04-21 00:00:00,141,141,2,3,423,2015-04-21 00:00:00,1
2015-04-23 00:00:00,2015-04-23 00:00:00,141,2015-04-23 00:00:00,140,140.1,3,17,2381,2015-04-23 00:00:00,1
2015-04-24 00:00:00,2015-04-24 00:00:00,140.9,2015-04-24 00:00:00,137.5,138,10,196,27222.5,2015-04-24 00:00:00,1
2015-04-27 00:00:00,2015-04-27 00:00:00,141,2015-04-27 00:00:00,138,138.2,3,21,2914.2,2015-04-27 00:00:00,1
2015-04-28 00:00:00,2015-04-28 00:00:00,146,2015-04-28 00:00:00,140.9,146,4,58,8206.4,2015-04-28 00:00:00,1
2015-04-29 00:00:00,2015-04-29 00:00:00,146,2015-04-29 00:00:00,145.5,145.5,4,22,3208,2015-04-29 00:00:00,1
2015-04-30 00:00:00,2015-04-30 00:00:00,146.8,2015-04-30 00:00:00,141.1,141.7,9,265,38087.2,2015-04-30 00:00:00,1
2015-05-05 00:00:00,2015-05-05 00:00:00,146.7,2015-05-05 00:00:00,140,140.1,5,66,9404.8,2015-05-05 00:00:00,1
2015-05-06 00:00:00,2015-05-06 00:00:00,140.1,2015-05-06 00:00:00,140.1,140.1,1,1,140.1,2015-05-06 00:00:00,1
2015-05-07 00:00:00,2015-05-07 00:00:00,140,2015-05-07 00:00:00,140,140,2,100,14000,2015-05-07 00:00:00,1
2015-05-08 00:00:00,2015-05-08 00:00:00,140,2015-05-08 00:00:00,135,136,31,4024,554357.9,2015-05-08 00:00:00,1
2015-05-11 00:00:00,2015-05-11 00:00:00,138.8,2015-05-11 00:00:00,135.2,136.9,30,2189,299705.9,2015-05-11 00:00:00,1
2015-05-12 00:00:00,2015-05-12 00:00:00,140,2015-05-12 00:00:00,137,137,22,2727,377652.9,2015-05-12 00:00:00,1
2015-05-13 00:00:00,2015-05-13 00:00:00,144,2015-05-13 00:00:00,136.3,139.6,37,4789,667482.7,2015-05-13 00:00:00,1
2015-05-14 00:00:00,2015-05-14 00:00:00,143.9,2015-05-14 00:00:00,143,143,6,171,24582.8,2015-05-14 00:00:00,1
2015-05-15 00:00:00,2015-05-15 00:00:00,149,2015-05-15 00:00:00,142.9,148,76,12213,1767746.5,2015-05-15 00:00:00,1
2015-05-18 00:00:00,2015-05-18 00:00:00,149,2015-05-18 00:00:00,145,145.1,15,1629,239420.5,2015-05-18 00:00:00,1
2015-05-19 00:00:00,2015-05-19 00:00:00,146,2015-05-19 00:00:00,144.9,145.9,11,1474,214670.8,2015-05-19 00:00:00,1
2015-05-20 00:00:00,2015-05-20 00:00:00,148,2015-05-20 00:00:00,147.5,147.7,6,122,18055.3,2015-05-20 00:00:00,1
2015-05-21 00:00:00,2015-05-21 00:00:00,147,2015-05-21 00:00:00,143,143.4,2,11,1577,2015-05-21 00:00:00,1
2015-05-22 00:00:00,2015-05-22 00:00:00,147,2015-05-22 00:00:00,140,140.3,17,3570,500988.2,2015-05-22 00:00:00,1
2015-05-25 00:00:00,2015-05-25 00:00:00,149.4,2015-05-25 00:00:00,142,145.9,39,11913,1742034.8,2015-05-25 00:00:00,1
2015-05-26 00:00:00,2015-05-26 00:00:00,145.1,2015-05-26 00:00:00,141.5,141.5,10,1449,208638.5,2015-05-26 00:00:00,1
2015-05-27 00:00:00,2015-05-27 00:00:00,141.5,2015-05-27 00:00:00,140,140,8,644,90496,2015-05-27 00:00:00,1
2015-05-28 00:00:00,2015-05-28 00:00:00,140,2015-05-28 00:00:00,137,137,4,250,34410,2015-05-28 00:00:00,1
2015-05-29 00:00:00,2015-05-29 00:00:00,142,2015-05-29 00:00:00,136.1,136.8,5,2251,308737,2015-05-29 00:00:00,1
