,SECURITY_DA,PRICE,
1993-12-20 00:00:00,KDL,14,
1993-12-21 00:00:00,KDL,14,
1993-12-22 00:00:00,KDL,14.5,
1993-12-23 00:00:00,KDL,14,
1993-12-29 00:00:00,KDL,14,
1993-12-31 00:00:00,KDL,14.5,
1991-09-06 00:00:00,KFP,78.25,
1991-09-10 00:00:00,KFP,80,
1991-09-20 00:00:00,KFP,77.5,
1991-09-26 00:00:00,KFP,81.75,
1991-09-27 00:00:00,KFP,79,
1991-09-30 00:00:00,KFP,80,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-10-01 00:00:00,KFP,80,
1991-10-02 00:00:00,KFP,80,
1991-10-07 00:00:00,KFP,80,
1991-10-09 00:00:00,KFP,80,
1991-10-10 00:00:00,KFP,79.75,
1991-10-15 00:00:00,KFP,90,
1991-10-16 00:00:00,KFP,90,
1991-10-17 00:00:00,KFP,90,
1991-10-18 00:00:00,KFP,0,
1991-10-23 00:00:00,KFP,0,
1991-10-24 00:00:00,KFP,88.75,
1991-10-25 00:00:00,KFP,89,
1991-10-29 00:00:00,KFP,87.5,
1991-10-30 00:00:00,KFP,88,
1991-10-31 00:00:00,KFP,86,
1991-11-01 00:00:00,KFP,85,
1991-11-04 00:00:00,KFP,86,
1991-11-05 00:00:00,KFP,86,
1991-11-06 00:00:00,KFP,85,
1991-11-07 00:00:00,KFP,84.75,
1991-11-08 00:00:00,KFP,83.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-11-11 00:00:00,KFP,83.5,
1991-11-12 00:00:00,KFP,83.5,
1991-11-13 00:00:00,KFP,83,
1991-11-14 00:00:00,KFP,82.75,
1991-11-15 00:00:00,KFP,82.75,
1991-11-20 00:00:00,KFP,82.5,
1991-11-27 00:00:00,KFP,70,
1991-12-03 00:00:00,KFP,67.5,
1991-12-06 00:00:00,KFP,64,
1991-12-12 00:00:00,KFP,65,
1991-12-13 00:00:00,KFP,65,
1991-12-24 00:00:00,KFP,65,
1991-12-27 00:00:00,KFP,70,
1991-12-30 00:00:00,KFP,0,
1992-01-21 00:00:00,KFP,72,
1992-01-22 00:00:00,KFP,72,
1992-01-27 00:00:00,KFP,70,
1992-01-28 00:00:00,KFP,70,
1992-01-31 00:00:00,KFP,72,
1992-02-03 00:00:00,KFP,72.25,
1992-02-05 00:00:00,KFP,72.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-02-06 00:00:00,KFP,72,
1992-02-11 00:00:00,KFP,0,
1992-02-12 00:00:00,KFP,65.25,
1992-02-13 00:00:00,KFP,70,
1992-02-14 00:00:00,KFP,75,
1992-02-18 00:00:00,KFP,75,
1992-02-19 00:00:00,KFP,74,
1992-02-20 00:00:00,KFP,72,
1992-02-21 00:00:00,KFP,70,
1992-02-26 00:00:00,KFP,70,
1992-02-28 00:00:00,KFP,70,
1992-03-04 00:00:00,KFP,70,
1992-03-06 00:00:00,KFP,70,
1992-03-17 00:00:00,KFP,70,
1992-03-19 00:00:00,KFP,70,
1992-03-23 00:00:00,KFP,70,
1992-03-30 00:00:00,KFP,69.75,
1992-04-02 00:00:00,KFP,69,
1992-04-06 00:00:00,KFP,65,
1992-04-21 00:00:00,KFP,65,
1992-04-27 00:00:00,KFP,65,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-04-29 00:00:00,KFP,65,
1992-05-04 00:00:00,KFP,65,
1992-05-19 00:00:00,KFP,65,
1992-05-20 00:00:00,KFP,64,
1992-05-26 00:00:00,KFP,60,
1992-05-27 00:00:00,KFP,60,
1992-06-01 00:00:00,KFP,60,
1992-06-19 00:00:00,KFP,0,
1992-06-22 00:00:00,KFP,57,
1992-06-24 00:00:00,KFP,0,
1992-06-29 00:00:00,KFP,54,
1992-06-30 00:00:00,KFP,54,
1992-07-01 00:00:00,KFP,50,
1992-07-15 00:00:00,KFP,0,
1992-07-16 00:00:00,KFP,49,
1992-07-21 00:00:00,KFP,44,
1992-07-23 00:00:00,KFP,35,
1992-07-24 00:00:00,KFP,36,
1992-08-05 00:00:00,KFP,39.5,
1992-08-07 00:00:00,KFP,43,
1992-08-11 00:00:00,KFP,40.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-08-17 00:00:00,KFP,40.25,
1992-08-24 00:00:00,KFP,40.5,
1992-08-25 00:00:00,KFP,41,
1992-08-31 00:00:00,KFP,44,
1992-09-01 00:00:00,KFP,45,
1992-09-04 00:00:00,KFP,46.5,
1992-09-07 00:00:00,KFP,46.5,
1992-09-08 00:00:00,KFP,46.5,
1992-09-09 00:00:00,KFP,46.5,
1992-09-14 00:00:00,KFP,46.75,
1992-09-15 00:00:00,KFP,45,
1992-09-17 00:00:00,KFP,45,
1992-09-21 00:00:00,KFP,46.5,
1992-09-22 00:00:00,KFP,45,
1992-09-25 00:00:00,KFP,45,
1992-09-28 00:00:00,KFP,46,
1992-10-02 00:00:00,KFP,46.5,
1992-10-05 00:00:00,KFP,47,
1992-10-07 00:00:00,KFP,46.25,
1992-10-09 00:00:00,KFP,46.75,
1992-10-12 00:00:00,KFP,47,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-10-14 00:00:00,KFP,47,
1992-10-15 00:00:00,KFP,46.75,
1992-10-19 00:00:00,KFP,46.75,
1992-10-20 00:00:00,KFP,46.25,
1992-10-22 00:00:00,KFP,46.5,
1992-10-28 00:00:00,KFP,0,
1992-10-29 00:00:00,KFP,46.25,
1992-10-30 00:00:00,KFP,46,
1992-11-06 00:00:00,KFP,45.25,
1992-11-12 00:00:00,KFP,45,
1992-11-17 00:00:00,KFP,41,
1992-11-18 00:00:00,KFP,41,
1992-11-19 00:00:00,KFP,41,
1992-11-24 00:00:00,KFP,45,
1992-11-25 00:00:00,KFP,49,
1992-11-26 00:00:00,KFP,48,
1992-12-28 00:00:00,KFP,0,
1992-12-30 00:00:00,KFP,0,
1993-01-04 00:00:00,KFP,33,
1993-01-05 00:00:00,KFP,35.5,
1993-01-06 00:00:00,KFP,39,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-01-11 00:00:00,KFP,37.5,
1993-01-12 00:00:00,KFP,37.5,
1993-01-20 00:00:00,KFP,33,
1993-01-21 00:00:00,KFP,33,
1993-01-22 00:00:00,KFP,33,
1993-02-03 00:00:00,KFP,30,
1993-02-17 00:00:00,KFP,0,
1993-02-18 00:00:00,KFP,28,
1993-02-19 00:00:00,KFP,0,
1993-02-23 00:00:00,KFP,28,
1993-02-26 00:00:00,KFP,26.25,
1993-03-01 00:00:00,KFP,23.5,
1993-03-02 00:00:00,KFP,23,
1993-03-03 00:00:00,KFP,23,
1993-03-04 00:00:00,KFP,23.25,
1993-03-05 00:00:00,KFP,24.25,
1993-03-08 00:00:00,KFP,23.5,
1993-03-09 00:00:00,KFP,23.5,
1993-03-10 00:00:00,KFP,23,
1993-03-12 00:00:00,KFP,23,
1993-03-16 00:00:00,KFP,23,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-03-17 00:00:00,KFP,23,
1993-03-18 00:00:00,KFP,22.25,
1993-03-19 00:00:00,KFP,22.75,
1993-03-22 00:00:00,KFP,23,
1993-03-25 00:00:00,KFP,22,
1993-03-26 00:00:00,KFP,22,
1993-03-29 00:00:00,KFP,22,
1993-03-30 00:00:00,KFP,21.25,
1993-03-31 00:00:00,KFP,21.5,
1993-04-05 00:00:00,KFP,21,
1993-04-07 00:00:00,KFP,21,
1993-04-08 00:00:00,KFP,21,
1993-04-12 00:00:00,KFP,21,
1993-04-16 00:00:00,KFP,21,
1993-04-19 00:00:00,KFP,20.5,
1993-04-20 00:00:00,KFP,20,
1993-04-21 00:00:00,KFP,20,
1993-04-23 00:00:00,KFP,20,
1993-04-28 00:00:00,KFP,20,
1993-05-03 00:00:00,KFP,19.5,
1993-05-11 00:00:00,KFP,0,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-05-12 00:00:00,KFP,19,
1993-05-13 00:00:00,KFP,20,
1993-05-18 00:00:00,KFP,19.75,
1993-05-24 00:00:00,KFP,20,
1993-05-25 00:00:00,KFP,20,
1993-05-26 00:00:00,KFP,20,
1993-05-28 00:00:00,KFP,20.5,
1993-05-31 00:00:00,KFP,20.25,
1993-06-01 00:00:00,KFP,21,
1993-06-02 00:00:00,KFP,20,
1993-06-07 00:00:00,KFP,20,
1993-06-08 00:00:00,KFP,20,
1993-06-11 00:00:00,KFP,20,
1993-06-14 00:00:00,KFP,20,
1993-06-15 00:00:00,KFP,20,
1993-06-16 00:00:00,KFP,20,
1993-06-17 00:00:00,KFP,20.25,
1993-06-21 00:00:00,KFP,20.25,
1993-06-24 00:00:00,KFP,22,
1993-06-28 00:00:00,KFP,20.25,
1993-06-30 00:00:00,KFP,20.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-07-01 00:00:00,KFP,20,
1993-07-02 00:00:00,KFP,20,
1993-07-07 00:00:00,KFP,20,
1993-07-08 00:00:00,KFP,23,
1993-07-09 00:00:00,KFP,24,
1993-07-14 00:00:00,KFP,25,
1993-07-15 00:00:00,KFP,28.5,
1993-07-16 00:00:00,KFP,28,
1993-07-19 00:00:00,KFP,28,
1993-07-20 00:00:00,KFP,28,
1993-07-21 00:00:00,KFP,28,
1993-07-23 00:00:00,KFP,24,
1993-07-29 00:00:00,KFP,25.75,
1993-07-30 00:00:00,KFP,24,
1993-08-02 00:00:00,KFP,23.75,
1993-08-03 00:00:00,KFP,22,
1993-08-04 00:00:00,KFP,22.5,
1993-08-05 00:00:00,KFP,22.5,
1993-08-06 00:00:00,KFP,23,
1993-08-09 00:00:00,KFP,22,
1993-08-11 00:00:00,KFP,23,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-08-12 00:00:00,KFP,23,
1993-08-13 00:00:00,KFP,23.5,
1993-08-16 00:00:00,KFP,22.25,
1993-08-17 00:00:00,KFP,22.5,
1993-08-18 00:00:00,KFP,22.25,
1993-08-19 00:00:00,KFP,22,
1993-08-23 00:00:00,KFP,22,
1993-08-24 00:00:00,KFP,22,
1993-08-26 00:00:00,KFP,22,
1993-08-27 00:00:00,KFP,22,
1993-09-01 00:00:00,KFP,22,
1993-09-02 00:00:00,KFP,22,
1993-09-06 00:00:00,KFP,22,
1993-09-07 00:00:00,KFP,22,
1993-09-10 00:00:00,KFP,0,
1993-09-13 00:00:00,KFP,20,
1993-09-15 00:00:00,KFP,20,
1993-09-16 00:00:00,KFP,20,
1993-09-17 00:00:00,KFP,21,
1993-09-20 00:00:00,KFP,20,
1993-09-22 00:00:00,KFP,20,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-09-23 00:00:00,KFP,20,
1993-09-27 00:00:00,KFP,20,
1993-09-28 00:00:00,KFP,20,
1993-10-01 00:00:00,KFP,20,
1993-10-05 00:00:00,KFP,22,
1993-10-07 00:00:00,KFP,20,
1993-10-12 00:00:00,KFP,20,
1993-10-18 00:00:00,KFP,18,
1993-10-26 00:00:00,KFP,0,
1993-10-27 00:00:00,KFP,18.5,
1993-10-28 00:00:00,KFP,18.5,
1993-10-29 00:00:00,KFP,18.75,
1993-11-01 00:00:00,KFP,19,
1993-11-02 00:00:00,KFP,20.25,
1993-11-03 00:00:00,KFP,20,
1993-11-04 00:00:00,KFP,20.5,
1993-11-05 00:00:00,KFP,20,
1993-11-08 00:00:00,KFP,20.5,
1993-11-09 00:00:00,KFP,25,
1993-11-10 00:00:00,KFP,25,
1993-11-11 00:00:00,KFP,30,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-11-12 00:00:00,KFP,29.75,
1993-11-15 00:00:00,KFP,30,
1993-11-16 00:00:00,KFP,25,
1993-11-17 00:00:00,KFP,28.25,
1993-11-18 00:00:00,KFP,27,
1993-11-19 00:00:00,KFP,29,
1993-11-22 00:00:00,KFP,29,
1993-11-23 00:00:00,KFP,29.25,
1993-11-24 00:00:00,KFP,26,
1993-11-25 00:00:00,KFP,25,
1993-11-26 00:00:00,KFP,26,
1993-11-29 00:00:00,KFP,30,
1993-11-30 00:00:00,KFP,29,
1993-12-01 00:00:00,KFP,29,
1993-12-02 00:00:00,KFP,28,
1993-12-03 00:00:00,KFP,28,
1993-12-06 00:00:00,KFP,28,
1993-12-07 00:00:00,KFP,28,
1993-12-08 00:00:00,KFP,27,
1993-12-09 00:00:00,KFP,28,
1993-12-10 00:00:00,KFP,28,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-13 00:00:00,KFP,26.75,
1993-12-15 00:00:00,KFP,28,
1993-12-16 00:00:00,KFP,25,
1993-12-17 00:00:00,KFP,0,
1993-12-21 00:00:00,KFP,26.25,
1993-12-30 00:00:00,KFP,26,
1993-12-31 00:00:00,KFP,27,
1991-06-18 00:00:00,KHC,280,
1992-02-05 00:00:00,KHC,60.25,
1992-02-13 00:00:00,KHC,60,
1992-03-09 00:00:00,KHC,60,
1992-04-03 00:00:00,KHC,58,
1992-04-10 00:00:00,KHC,58,
1992-04-21 00:00:00,KHC,55,
1992-04-22 00:00:00,KHC,55,
1992-05-05 00:00:00,KHC,55,
1992-06-02 00:00:00,KHC,50.25,
1992-07-24 00:00:00,KHC,0,
1992-08-07 00:00:00,KHC,52,
1992-08-18 00:00:00,KHC,0,
1992-09-04 00:00:00,KHC,47.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-09-08 00:00:00,KHC,42.5,
1992-09-17 00:00:00,KHC,42,
1992-10-28 00:00:00,KHC,50,
1992-10-29 00:00:00,KHC,53,
1992-10-30 00:00:00,KHC,54,
1992-11-25 00:00:00,KHC,54,
1993-01-25 00:00:00,KHC,48.5,
1993-01-26 00:00:00,KHC,0,
1993-06-08 00:00:00,KHC,39.75,
1993-06-09 00:00:00,KHC,33,
1993-06-11 00:00:00,KHC,35,
1993-06-29 00:00:00,KHC,38,
1993-06-30 00:00:00,KHC,35,
1993-07-01 00:00:00,KHC,35,
1993-07-13 00:00:00,KHC,0,
1993-07-20 00:00:00,KHC,38,
1993-07-23 00:00:00,KHC,0,
1993-08-09 00:00:00,KHC,0,
1993-08-12 00:00:00,KHC,0,
1993-12-03 00:00:00,KHC,0,
1993-12-07 00:00:00,KHC,0,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-08-14 00:00:00,KINN,53.25,
1991-10-21 00:00:00,KINN,55,
1991-10-24 00:00:00,KINN,54.75,
1991-10-31 00:00:00,KINN,55,
1991-11-29 00:00:00,KINN,53,
1991-12-05 00:00:00,KINN,53,
1991-12-12 00:00:00,KINN,53,
1992-01-13 00:00:00,KINN,54,
1992-01-24 00:00:00,KINN,54,
1992-02-27 00:00:00,KINN,52,
1992-03-02 00:00:00,KINN,50,
1992-03-05 00:00:00,KINN,52,
1992-03-10 00:00:00,KINN,52,
1992-03-12 00:00:00,KINN,50,
1992-03-19 00:00:00,KINN,49,
1992-03-20 00:00:00,KINN,49,
1992-04-06 00:00:00,KINN,50,
1992-04-29 00:00:00,KINN,51,
1992-05-05 00:00:00,KINN,51,
1992-05-06 00:00:00,KINN,51,
1992-05-28 00:00:00,KINN,50,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-05-29 00:00:00,KINN,50,
1992-06-02 00:00:00,KINN,50,
1992-06-08 00:00:00,KINN,51,
1992-06-12 00:00:00,KINN,50,
1992-06-16 00:00:00,KINN,50,
1992-06-30 00:00:00,KINN,65,
1992-07-27 00:00:00,KINN,54,
1992-07-30 00:00:00,KINN,59.5,
1992-08-07 00:00:00,KINN,54.25,
1992-08-27 00:00:00,KINN,58,
1992-08-28 00:00:00,KINN,58,
1992-09-08 00:00:00,KINN,58.25,
1992-09-09 00:00:00,KINN,58,
1992-09-18 00:00:00,KINN,56,
1992-09-21 00:00:00,KINN,56,
1992-09-22 00:00:00,KINN,55,
1992-09-28 00:00:00,KINN,53.25,
1992-10-01 00:00:00,KINN,54,
1992-10-02 00:00:00,KINN,54,
1992-10-05 00:00:00,KINN,52,
1992-10-07 00:00:00,KINN,52.5,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-10-09 00:00:00,KINN,52,
1992-10-12 00:00:00,KINN,52,
1992-10-13 00:00:00,KINN,53,
1992-10-14 00:00:00,KINN,53,
1992-10-21 00:00:00,KINN,53,
1992-10-22 00:00:00,KINN,0,
1992-10-27 00:00:00,KINN,52,
1992-11-04 00:00:00,KINN,52.25,
1992-11-12 00:00:00,KINN,50,
1992-11-13 00:00:00,KINN,50.25,
1992-11-19 00:00:00,KINN,51,
1992-11-27 00:00:00,KINN,50.5,
1992-12-01 00:00:00,KINN,50.5,
1992-12-03 00:00:00,KINN,50,
1992-12-16 00:00:00,KINN,47.5,
1992-12-17 00:00:00,KINN,47,
1992-12-22 00:00:00,KINN,0,
1993-01-20 00:00:00,KINN,50,
1993-01-25 00:00:00,KINN,50,
1993-01-26 00:00:00,KINN,0,
1993-02-10 00:00:00,KINN,45,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-02-18 00:00:00,KINN,42,
1993-02-22 00:00:00,KINN,42,
1993-02-24 00:00:00,KINN,42,
1993-02-25 00:00:00,KINN,42.25,
1993-03-05 00:00:00,KINN,50,
1993-03-08 00:00:00,KINN,50,
1993-03-12 00:00:00,KINN,55,
1993-03-15 00:00:00,KINN,55,
1993-03-17 00:00:00,KINN,50,
1993-03-19 00:00:00,KINN,50,
1993-03-23 00:00:00,KINN,50,
1993-03-25 00:00:00,KINN,50.5,
1993-03-31 00:00:00,KINN,50.5,
1993-04-02 00:00:00,KINN,52,
1993-04-16 00:00:00,KINN,51,
1993-04-19 00:00:00,KINN,51,
1993-04-20 00:00:00,KINN,51.75,
1993-04-21 00:00:00,KINN,52,
1993-04-28 00:00:00,KINN,53,
1993-04-29 00:00:00,KINN,50,
1993-05-10 00:00:00,KINN,49,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-06-09 00:00:00,KINN,51,
1993-06-11 00:00:00,KINN,54,
1993-06-18 00:00:00,KINN,56.25,
1993-06-29 00:00:00,KINN,59.25,
1993-07-02 00:00:00,KINN,60.25,
1993-07-06 00:00:00,KINN,60,
1993-07-08 00:00:00,KINN,60,
1993-07-12 00:00:00,KINN,60,
1993-07-13 00:00:00,KINN,66.25,
1993-07-14 00:00:00,KINN,68,
1993-07-27 00:00:00,KINN,67.25,
1993-07-28 00:00:00,KINN,68,
1993-07-29 00:00:00,KINN,68,
1993-07-30 00:00:00,KINN,68,
1993-08-02 00:00:00,KINN,68,
1993-08-03 00:00:00,KINN,68,
1993-08-04 00:00:00,KINN,68,
1993-08-05 00:00:00,KINN,68.25,
1993-08-10 00:00:00,KINN,67,
1993-08-11 00:00:00,KINN,67.5,
1993-08-12 00:00:00,KINN,70.25,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-08-13 00:00:00,KINN,71,
1993-08-16 00:00:00,KINN,73,
1993-08-17 00:00:00,KINN,70,
1993-08-19 00:00:00,KINN,70,
1993-08-20 00:00:00,KINN,67.5,
1993-08-24 00:00:00,KINN,0,
1993-08-25 00:00:00,KINN,67.25,
1993-08-26 00:00:00,KINN,67,
1993-09-01 00:00:00,KINN,0,
1993-09-06 00:00:00,KINN,65,
1993-09-09 00:00:00,KINN,63,
1993-09-16 00:00:00,KINN,64,
1993-09-20 00:00:00,KINN,63,
1993-09-21 00:00:00,KINN,61,
1993-09-22 00:00:00,KINN,0,
1993-09-24 00:00:00,KINN,60,
1993-09-27 00:00:00,KINN,60,
1993-09-28 00:00:00,KINN,60,
1993-09-29 00:00:00,KINN,60,
1993-10-05 00:00:00,KINN,60,
1993-10-07 00:00:00,KINN,60.75,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-10-08 00:00:00,KINN,60,
1993-10-12 00:00:00,KINN,58,
1993-10-13 00:00:00,KINN,58,
1993-10-15 00:00:00,KINN,63,
1993-10-21 00:00:00,KINN,60,
1993-10-26 00:00:00,KINN,62.75,
1993-11-02 00:00:00,KINN,66.25,
1993-11-04 00:00:00,KINN,67,
1993-11-05 00:00:00,KINN,68,
1993-11-08 00:00:00,KINN,72.25,
1993-11-09 00:00:00,KINN,69,
1993-11-15 00:00:00,KINN,75,
1993-11-16 00:00:00,KINN,86.5,
1993-11-17 00:00:00,KINN,82.5,
1993-11-19 00:00:00,KINN,87,
1993-11-22 00:00:00,KINN,90,
1993-11-23 00:00:00,KINN,90,
1993-11-25 00:00:00,KINN,90,
1993-11-26 00:00:00,KINN,90.25,
1993-12-03 00:00:00,KINN,95,
1993-12-07 00:00:00,KINN,96,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1993-12-08 00:00:00,KINN,96,
1990-09-07 00:00:00,KPRV,14.25,
1992-01-22 00:00:00,KPRV,12.75,
1992-02-10 00:00:00,KPRV,12.75,
1992-08-20 00:00:00,KPRV,18.25,
1993-06-17 00:00:00,KPRV,20,
1993-08-25 00:00:00,KPRV,20,
1993-09-23 00:00:00,KPRV,18,
1993-12-20 00:00:00,KPRV,18,
1991-08-29 00:00:00,KREA,136,
1991-09-02 00:00:00,KREA,117.5,
1991-09-03 00:00:00,KREA,130,
1991-09-04 00:00:00,KREA,138.25,
1991-09-05 00:00:00,KREA,135.25,
1991-09-06 00:00:00,KREA,130.5,
1991-09-09 00:00:00,KREA,130,
1991-09-10 00:00:00,KREA,125,
1991-09-11 00:00:00,KREA,125,
1991-09-16 00:00:00,KREA,125,
1991-09-17 00:00:00,KREA,121,
1991-09-18 00:00:00,KREA,115,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-09-19 00:00:00,KREA,115,
1991-09-20 00:00:00,KREA,115.25,
1991-09-25 00:00:00,KREA,116.25,
1991-09-26 00:00:00,KREA,127.25,
1991-09-27 00:00:00,KREA,130.25,
1991-09-30 00:00:00,KREA,135.25,
1991-10-01 00:00:00,KREA,140,
1991-10-02 00:00:00,KREA,135.5,
1991-10-03 00:00:00,KREA,135,
1991-10-04 00:00:00,KREA,134.25,
1991-10-07 00:00:00,KREA,138,
1991-10-08 00:00:00,KREA,143,
1991-10-09 00:00:00,KREA,144,
1991-10-10 00:00:00,KREA,149.75,
1991-10-11 00:00:00,KREA,148,
1991-10-14 00:00:00,KREA,150,
1991-10-15 00:00:00,KREA,149.75,
1991-10-16 00:00:00,KREA,149.5,
1991-10-17 00:00:00,KREA,149.75,
1991-10-18 00:00:00,KREA,148,
1991-10-23 00:00:00,KREA,147,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-10-24 00:00:00,KREA,145,
1991-10-25 00:00:00,KREA,142,
1991-10-28 00:00:00,KREA,143,
1991-10-29 00:00:00,KREA,143,
1991-10-30 00:00:00,KREA,143,
1991-10-31 00:00:00,KREA,142,
1991-11-01 00:00:00,KREA,142,
1991-11-07 00:00:00,KREA,149.75,
1991-11-12 00:00:00,KREA,150,
1991-11-13 00:00:00,KREA,150,
1991-11-14 00:00:00,KREA,150.25,
1991-11-20 00:00:00,KREA,165.5,
1991-11-25 00:00:00,KREA,165,
1991-11-26 00:00:00,KREA,170.25,
1991-11-28 00:00:00,KREA,170,
1991-11-29 00:00:00,KREA,170,
1991-12-02 00:00:00,KREA,170,
1991-12-03 00:00:00,KREA,168,
1991-12-06 00:00:00,KREA,165,
1991-12-09 00:00:00,KREA,167,
1991-12-10 00:00:00,KREA,168,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1991-12-11 00:00:00,KREA,168,
1991-12-12 00:00:00,KREA,168,
1991-12-16 00:00:00,KREA,168,
1991-12-17 00:00:00,KREA,168,
1991-12-18 00:00:00,KREA,168,
1991-12-19 00:00:00,KREA,170,
1991-12-23 00:00:00,KREA,175.25,
1991-12-24 00:00:00,KREA,175.25,
1991-12-30 00:00:00,KREA,200,
1992-01-06 00:00:00,KREA,220,
1992-01-07 00:00:00,KREA,240,
1992-01-08 00:00:00,KREA,240,
1992-01-14 00:00:00,KREA,200,
1992-01-16 00:00:00,KREA,200.25,
1992-01-17 00:00:00,KREA,200,
1992-01-20 00:00:00,KREA,200,
1992-01-30 00:00:00,KREA,189.5,
1992-01-31 00:00:00,KREA,187,
1992-02-03 00:00:00,KREA,190,
1992-02-05 00:00:00,KREA,190,
1992-02-06 00:00:00,KREA,190,
SECURITY_DA,COMP CLO,SE_PRICE,
-----------,---- ---,--------,
1992-02-10 00:00:00,KREA,190,
1992-02-11 00:00:00,KREA,190,
