Daily Market Statistics,,,,,,,,,,
,ASPI,MPI,S&P SL 20,TURNOVER,TURNOVER,TURNOVER,TURNOVER,SHARES TRADED,TRADES,MARKET CAP.
,,,,EQUITY-Mn,CORP.DEBT '000,GOVN DEBT '000,FUNDS '000,EQUITY '000,EQUITY,Mn.
1997-10-02 00:00:00,775.6,1218.3,,23.9071415, - , - ,,611.4,581,141975.8
1997-10-03 00:00:00,777.7,1214.9,,122.0366615, - , - ,,2446.8,620,142353
1997-10-06 00:00:00,777,1213.8,,261.49555025,7799.5, - ,,2594.7,545,142229.8
1997-10-07 00:00:00,780.7,1218.3,,205.7678425,35.95, - ,,10831.4,802,142914.1
1997-10-08 00:00:00,781,1219.2,,73.42731525,102.25, - ,,1646.1,805,142967.8
1997-10-09 00:00:00,783.2,1221,,64.885886, - , - ,,1234.4,868,143356.7
1997-10-10 00:00:00,785.4,1222.9,,115.48973,857.75, - ,,1098.5,828,143770.7
1997-10-13 00:00:00,786.5,1225.2,,47.14235475, - , - ,,827.6,732,143971.8
1997-10-14 00:00:00,790.4,1232.3,,75.55708325,1507.5, - ,,1075.6,802,144690.1
1997-10-16 00:00:00,775.6,1206.6,,25.449134, - , - ,,502.7,174,141979.8
1997-10-17 00:00:00,771.6,1196.9,,40.551677, - , - ,,555.5,461,141238.6
1997-10-20 00:00:00,769.2,1198.7,,19.09593425, - , - ,,1057.2,417,140807.7
1997-10-21 00:00:00,769.7,1198.2,,58.03185375, - , - ,,1309.9,578,140893.9
1997-10-22 00:00:00,768.6,1199.2,,26.4925615, - , - ,,843.5,690,140695.5
1997-10-23 00:00:00,766.7,1189.1,,100.57017775,4494.5, - ,,4232.8,751,140339.8
1997-10-24 00:00:00,760.1,1179.3,,69.07106725,153.375, - ,,1531.4,873,139144.9
1997-10-27 00:00:00,758.6,1180.1,,70.38833725,2605.8, - ,,1156.8,519,138857.9
1997-10-28 00:00:00,739.9,1151.6,,75.4089395, - , - ,,3455.8,1049,135438.8
1997-10-29 00:00:00,733.1,1129.3,,53.08876275, - , - ,,1811.4,780,134202.9
1997-10-30 00:00:00,734,1128.7,,26.67944375,156, - ,,1117.9,647,134361.6
1997-10-31 00:00:00,728.5,1119.2,,74.0036585,572, - ,,990.4,718,133352
1997-11-03 00:00:00,729.7,1124.2,,56.9569165, - , - ,,988.3,513,133581.2
1997-11-04 00:00:00,730.3,1125.1,,34.7321825,239.2, - ,,873.5,641,133685.8
1997-11-05 00:00:00,734.6,1124.7,,99.99424, - , - ,,2037.1,4022,134777.2
1997-11-06 00:00:00,737.8,1136.4,,73.573785, - , - ,,2224.1,2491,135366.2
1997-11-07 00:00:00,737.5,1132,,77.798451, - , - ,,4736.9,1774,135294.6
1997-11-10 00:00:00,732.2,1132.3,,59.92979725,138.15, - ,,1543.5,1541,134335.1
1997-11-11 00:00:00,724,1120.4,,121.641284, - , - ,,1792,1047,132824.3
1997-11-12 00:00:00,712.4,1106.8,,67.155155,20.8, - ,,1923.9,1151,130705.5
1997-11-13 00:00:00,705.1,1098.8,,126.33747125, - , - ,,1507,706,129364.2
1997-11-17 00:00:00,696.5,1080.4,,89.41367, - , - ,,1329.9,799,127773.5
1997-11-18 00:00:00,681.3,1053.6,,27.156557,332.8, - ,,1744.1,1158,125001.6
1997-11-19 00:00:00,684.8,1048.4,,98.27107175,532.9, - ,,1735.3,1317,125635.7
1997-11-20 00:00:00,686.1,1050.8,,87.11314425, - , - ,,2113.5,1096,125878.1
1997-11-21 00:00:00,680.1,1036.8,,32.132267,307.1, - ,,1754.4,803,124772.8
1997-11-24 00:00:00,678.1,1035.2,,55.02994925,502.3, - ,,2436,611,124403.1
1997-11-25 00:00:00,670.4,1022.7,,78.9389975, - , - ,,1837.1,869,123001.5
1997-11-26 00:00:00,666.1,1016.3,,16.32389175,51.5, - ,,1267.6,532,122204.2
1997-11-27 00:00:00,667.6,1017.7,,28.35036375,319.3, - ,,700.6,491,122475.2
1997-11-28 00:00:00,671.4,1024.1,,45.01002975, - , - ,,1006.9,717,123186.1
1997-12-01 00:00:00,676,1029.8,,99.80664175, - , - ,,1189.5,3154,124328.6
1997-12-02 00:00:00,675.2,1030.9,,46.3665045,204, - ,,1606.6,2607,124168.5
1997-12-03 00:00:00,676.9,1031.6,,59.09244,71.4, - ,,1239.6,1409,124487.3
1997-12-04 00:00:00,676.1,1028.8,,27.481923, - , - ,,775.3,1231,124341.4
1997-12-05 00:00:00,678.8,1033.5,,24.67533225, - , - ,,674.2,1114,124838.9
1997-12-08 00:00:00,680.2,1035.1,,71.35600375,41.2, - ,,2195,1091,125097.3
1997-12-09 00:00:00,685.7,1044.6,,75.251882,10.3, - ,,1391.7,1182,126115.8
1997-12-10 00:00:00,698.2,1064.6,,57.16979325,51.5, - ,,1930.1,1200,128400.3
1997-12-11 00:00:00,701.1,1073.4,,57.79901625, - , - ,,1577.9,1060,128944.2
1997-12-12 00:00:00,700.8,1071.5,,28.83046675,814.625, - ,,974.7,834,128906.8
1997-12-15 00:00:00,700,1071.6,,28.79595575, - , - ,,605.2,558,128761.3
1997-12-16 00:00:00,692.7,1058.5,,66.9837575, - , - ,,1069,723,127406.1
1997-12-17 00:00:00,690.6,1052,,136.079983, - , - ,,1301.1,651,127026.6
1997-12-18 00:00:00,688.7,1050.6,,106.65118475, - , - ,,3839.8,803,126671.6
1997-12-19 00:00:00,687.9,1045.5,,72.8986795, - , - ,,1373.4,670,126532.9
1997-12-22 00:00:00,688.4,1045.7,,85.661253, - , - ,,1759,640,126623.9
1997-12-23 00:00:00,688.3,1043.4,,13.44616075, - , - ,,577.8,520,126607.9
1997-12-24 00:00:00,693.8,1059.8,,36.29875875, - , - ,,1108.9,536,127624.6
1997-12-29 00:00:00,697.7,1068.5,,91.01483225, - , - ,,794.8,506,128332.6
1997-12-30 00:00:00,696,1063.1,,87.04193975, - , - ,,1052.8,669,128282.5
1997-12-31 00:00:00,702.2,1068,,55.7589875, - , - ,,855.1,705,129428.1
1998-01-02 00:00:00,707.7,1076.4,,21.8730235,1008.4, - ,,435.1,621,130454.2
1998-01-05 00:00:00,713.3,1095.5,,94.49987225,11788.8, - ,,1361.6,925,131487.7
1998-01-06 00:00:00,712.9,1100.3,,50.64732825, - , - ,,1767.4,1263,131415.9
1998-01-07 00:00:00,710.5,1094.4,,158.123323,4080, - ,,3547.6,740,131087.7
1998-01-08 00:00:00,701.3,1076,,123.255636,3767.625, - ,,2984.7,1178,129417.2
1998-01-09 00:00:00,705,1092.1,,23.17856,20202.175, - ,,686.5,736,130096.8
1998-01-13 00:00:00,699.2,1082.2,,91.0721715,35917.32, - ,,3322.1,842,129014.4
1998-01-15 00:00:00,694,1070.6,,39.252366,436.865, - ,,1225.3,609,128054.7
1998-01-16 00:00:00,685.1,1053.6,,13.621569,248.975, - ,,743.2,642,126418.7
1998-01-19 00:00:00,680.4,1042.5,,8.215484,115.5, - ,,374.5,476,125548.2
1998-01-20 00:00:00,676.8,1040,,53.409499,245.25, - ,,1074.2,742,124884.4
1998-01-21 00:00:00,669.2,1031,,42.7098945,38.5, - ,,1418.9,661,123488.8
1998-01-22 00:00:00,666.1,1023.9,,13.4848605,109.3, - ,,815.2,525,122908.9
1998-01-23 00:00:00,662.5,1015.9,,94.99795275,263.6, - ,,5991.6,620,122250.5
1998-01-26 00:00:00,655.9,1005.4,,51.84205875,212.8, - ,,1044.6,712,121034.8
1998-01-27 00:00:00,656.3,1004,,63.2638385,537.045, - ,,892.9,618,121105
1998-01-28 00:00:00,657.8,1007.8,,25.3076255,38.675, - ,,757.7,474,121540.4
1998-01-29 00:00:00,661.8,1016,,305.784268,2274.84, - ,,4765.5,508,122277.3
1998-01-30 00:00:00,662.1,1016.4,,42.83745825,30.75, - ,,2613.9,515,122339.2
1998-02-02 00:00:00,665.1,1023.3,,30.9019935,311.35, - ,,367,388,122894.6
1998-02-03 00:00:00,665.9,1025.5,,26.21482,36.52, - ,,778.8,466,123044.8
1998-02-06 00:00:00,666.6,1028.4,,54.390871,981.05, - ,,1007.1,649,123162.4
1998-02-09 00:00:00,669.3,1034.1,,128.20449,2157.804, - ,,1756.2,425,123668.2
1998-02-11 00:00:00,668.7,1031.1,,94.875407,5533.85, - ,,3211.9,556,123554.9
1998-02-12 00:00:00,672.5,1040,,98.07273025,721, - ,,1800.1,648,124251.3
1998-02-13 00:00:00,679.9,1056.2,,41.470881,909.32, - ,,2808.9,782,125622.5
1998-02-16 00:00:00,680.7,1058.8,,31.350311,45, - ,,836,652,125780.1
1998-02-17 00:00:00,684.6,1065.6,,215.961919,362.512, - ,,4843,832,126485.4
1998-02-18 00:00:00,690,1074.6,,85.77124375,19, - ,,1854,1054,127497.3
1998-02-19 00:00:00,698.4,1092.2,,364.6879645,88.8, - ,,15677.8,1082,129151.1
1998-02-20 00:00:00,701.4,1100.3,,151.6863935,139.779, - ,,2890.9,932,129713.9
1998-02-23 00:00:00,699.9,1095.6,,109.27891375,60.998, - ,,2760.2,895,129802.9
1998-02-24 00:00:00,695.8,1087,,52.3946295,454.925, - ,,2294.7,1215,129036.7
1998-02-25 00:00:00,689.3,1070.7,,73.9648915,17.6, - ,,1283.9,793,127832.7
1998-02-26 00:00:00,693.5,1072.9,,75.32317625,524.164, - ,,2432.3,1074,128615.8
1998-02-27 00:00:00,694.9,1075.9,,60.9457965,96.46, - ,,1151.3,900,128880.1
1998-03-02 00:00:00,697.6,1084.7,,69.3598495,263.086, - ,,945.4,645,130051.7
1998-03-03 00:00:00,700.4,1089.3,,40.77857475,460.165, - ,,693.8,704,130588.8
1998-03-04 00:00:00,701.2,1093.5,,61.57243925,1120.55, - ,,2609.9,999,130720.9
1998-03-05 00:00:00,704.2,1101.1,,29.461982,10142.18, - ,,981.2,884,131280
1998-03-06 00:00:00,704.3,1099.6,,128.10350425,1294.3, - ,,4350.8,970,131769.2
1998-03-09 00:00:00,702.2,1096.8,,33.64136125,255.58, - ,,535.9,617,131880.4
1998-03-10 00:00:00,704.2,1101.7,,65.2493135,24.87, - ,,1266.9,982,132253.6
1998-03-11 00:00:00,707,1108.5,,50.90240025,31.56, - ,,1258.5,910,132778.7
1998-03-13 00:00:00,707.2,1110.2,,70.79338875,1669.41, - ,,786.3,692,132827.6
1998-03-16 00:00:00,708.4,1107.7,,163.349696,36355.96, - ,,2291.8,850,133081.4
1998-03-17 00:00:00,710.3,1110.1,,61.45045425,137.136, - ,,1824.5,743,133433.4
1998-03-18 00:00:00,708,1101.3,,48.56417675,5.43, - ,,2401.3,790,133224.4
1998-03-19 00:00:00,716,1121.3,,168.38911925,224.296, - ,,6262.8,852,134728
1998-03-20 00:00:00,717.3,1123.5,,40.458595,59.746, - ,,881.3,843,134973.1
1998-03-23 00:00:00,711.9,1111.3,,91.086179,7, - ,,2675.9,669,134392.8
1998-03-24 00:00:00,713.3,1116.1,,35.414877,90.38, - ,,1149.1,717,134658.6
1998-03-25 00:00:00,715.8,1111.3,,82.978204,67.625, - ,,3638.6,8153,135324.9
1998-03-26 00:00:00,715.5,1113,,38.5331735,69, - ,,1277.7,2176,135275.5
1998-03-27 00:00:00,714.8,1115,,45.833315,707.8, - ,,1433.4,2502,135138.1
1998-03-30 00:00:00,715.4,1116.7,,35.339115,27.6, - ,,2758.9,1272,135268.5
1998-03-31 00:00:00,712.8,1111.5,,80.4462065,2265.25, - ,,6881.1,1776,134765.6
1998-04-01 00:00:00,711.2,1105.6,,200.766902,15.69, - ,,6161.5,1589,134487.7
1998-04-02 00:00:00,707.1,1098.5,,58.883069,134.96, - ,,1439.8,1057,133712
1998-04-03 00:00:00,705,1099.6,,54.0183195,127.38, - ,,3004.4,1162,133311.7
1998-04-06 00:00:00,704.1,1095.8,,19.24905025,39.28, - ,,695,917,133145.1
1998-04-07 00:00:00,705.3,1093.3,,89.28620375,349.6, - ,,5038.5,1311,133368.5
1998-04-08 00:00:00,706.4,1093.2,,18.84307825,109.5, - ,,1106.1,1183,133581.3
1998-04-09 00:00:00,710.7,1098.8,,87.3898875,5.2, - ,,2055.1,1635,134386.7
1998-04-15 00:00:00,710.8,1097.2,,21.19058675,34.5, - ,,723.4,1022,134416.6
1998-04-16 00:00:00,723.2,1128.7,,82.7085775,10.2, - ,,1480.4,1050,136746.9
1998-04-17 00:00:00,729.7,1139.6,,66.50480775,54.72, - ,,1846.4,2385,137976.1
1998-04-20 00:00:00,734.3,1150.4,,41.9125325,140, - ,,1567.9,1840,138844.5
1998-04-21 00:00:00,742.7,1171.7,,54.48755,331.56, - ,,1455.8,1638,140441.9
1998-04-22 00:00:00,762.2,1206.3,,124.88330875,53.58, - ,,2638.8,2236,144136.3
1998-04-23 00:00:00,775.4,1232.4,,140.42143925, - , - ,,4254.1,1988,146626.4
1998-04-24 00:00:00,778.9,1241.1,,171.841715,81, - ,,3745.9,2096,147293.5
1998-04-27 00:00:00,772,1229,,174.29129525,948.3, - ,,11037.8,1272,145988.4
1998-04-28 00:00:00,767.9,1216.1,,91.7322405,2107.12, - ,,2283.7,1405,145216.3
1998-04-29 00:00:00,773.5,1222.2,,114.2050495,2033.7, - ,,2853.9,2015,146273
1998-04-30 00:00:00,782,1236.6,,177.26729925,5.2, - ,,4094.4,2034,147884.8
1998-05-04 00:00:00,789.7,1232.5,,170.87289425,53.6, - ,,3848.3,5256,149419.7
1998-05-05 00:00:00,788,1225.5,,545.28663275,232, - ,,10071.1,4460,149103.7
1998-05-06 00:00:00,777.6,1213.2,,204.63264875,461.19, - ,,3833.2,3243,147126.8
1998-05-07 00:00:00,772.8,1202.5,,82.05850575,75.025, - ,,4644.9,2361,146510
1998-05-08 00:00:00,777.7,1212.3,,100.12635825,120.4, - ,,4897.9,2431,147445
1998-05-13 00:00:00,777.3,1210.5,,111.25827825,378.5, - ,,2769.3,2228,147362.5
1998-05-14 00:00:00,754.8,1158.7,,135.60657675,907.75, - ,,2328.2,1992,143110.3
1998-05-15 00:00:00,742.1,1142,,155.7567935,93.125, - ,,3096.3,2081,140690.7
1998-05-18 00:00:00,746.6,1153.1,,83.956626,3386.258, - ,,2425.7,1493,141555.3
1998-05-19 00:00:00,736.1,1127.2,,168.0682575,1007.83, - ,,3576.2,1677,139548.9
1998-05-20 00:00:00,717.5,1088.5,,425.3179375,184.225, - ,,5013,1494,136023.8
1998-05-21 00:00:00,719.8,1097.9,,53.34555475,840.35, - ,,2979.1,1506,136678.3
1998-05-22 00:00:00,727.5,1109,,121.564535,322, - ,,3836.6,1499,138150.4
1998-05-25 00:00:00,730.6,1109.3,,85.77877075,2658.85, - ,,1876.4,1499,138731
1998-05-26 00:00:00,726.3,1106.6,,54.43958,613.72, - ,,1677.5,1419,138068
1998-05-27 00:00:00,718.8,1097.2,,57.446128,343.31, - ,,1972.7,1228,136632.9
1998-05-28 00:00:00,700.1,1062.8,,91.630902,103.4, - ,,3213.8,1475,133074.3
1998-05-29 00:00:00,682.3,1024.1,,137.23864975,3941.05, - ,,2024.1,1429,129698.8
1998-06-01 00:00:00,668.2,1002.3,,69.68522375,266.6, - ,,1195.9,1034,127009
1998-06-02 00:00:00,682.6,1026.7,,131.03658875, - , - ,,4896.4,1360,129745.2
1998-06-03 00:00:00,685.9,1031.6,,128.5939435, - , - ,,4350.2,7099,130780.7
1998-06-04 00:00:00,677.4,1022.3,,88.77614125,3005.3, - ,,4240.5,4240,129157.8
1998-06-05 00:00:00,667.9,1009.1,,121.3533265,82.65, - ,,2778.5,2113,127356
1998-06-08 00:00:00,668.6,1010.7,,33.8403485,109.97, - ,,662.9,1192,127481.6
1998-06-10 00:00:00,667.9,1013.6,,25.23117175,420.7, - ,,914.8,1282,127357.4
1998-06-11 00:00:00,659.9,1003.1,,87.91992525,44.5, - ,,13162.4,1573,125832.7
1998-06-12 00:00:00,639.8,977.1,,271.7174305,99.5, - ,,4873.9,1985,121988.9
1998-06-15 00:00:00,606.4,926.6,,80.821585,307.475, - ,,3525.6,1768,116038.5
1998-06-16 00:00:00,613,930.9,,35.26887475,192.15, - ,,1603,1806,117309
1998-06-17 00:00:00,607.5,913.2,,158.02337975,23.46, - ,,3771.2,1538,116261.4
1998-06-18 00:00:00,616.6,928.8,,33.33806025,211, - ,,1058.7,1396,117985.3
1998-06-19 00:00:00,619.9,934.8,,65.7064915,10.34, - ,,1503.4,1291,118623.4
1998-06-22 00:00:00,608.6,907.1,,33.12107325,15, - ,,632.3,955,116458.3
1998-06-23 00:00:00,602.4,899.7,,33.44341975,71.2, - ,,809.5,897,115270.5
1998-06-24 00:00:00,584.2,859.1,,37.23500675,828.125, - ,,1398.8,1597,111786.3
1998-06-25 00:00:00,568.8,827.8,,94.06413425,131.33, - ,,1498,1700,108855.6
1998-06-26 00:00:00,578.9,844.4,,215.08953725,113.65, - ,,2968.9,1258,110771.9
1998-06-29 00:00:00,580.8,845.5,,147.3554685,1247.9, - ,,13654.2,1202,111088.4
1998-06-30 00:00:00,580.9,842,,70.5961355,1237.738, - ,,1044.2,1297,111120.7
1998-07-01 00:00:00,584.7,844.1,,107.2112505,2087.05, - ,,2192.7,1507,111844.5
1998-07-02 00:00:00,589.6,852.2,,122.82067295,955.419, - ,,14782.9,1745,112772.4
1998-07-03 00:00:00,598.4,882.5,,54.10872375,2082.3, - ,,1277,1674,114469.7
1998-07-06 00:00:00,598.8,884.2,,125.71223825,63.98, - ,,1789.1,5471,114834.2
1998-07-08 00:00:00,605,902.4,,36.78882875,44.45, - ,,2000.5,2172,116034.8
1998-07-10 00:00:00,612.6,923.4,,82.515651,1381.225, - ,,2922.9,4451,117494.6
1998-07-13 00:00:00,611.6,921.2,,82.16164,137.25, - ,,1513.8,3504,117323.4
1998-07-14 00:00:00,604.6,912.2,,41.26949375,379.3, - ,,1230.9,2316,115989.2
1998-07-15 00:00:00,599.3,905.9,,80.11121625,16.536, - ,,8007.5,2364,114975.2
1998-07-16 00:00:00,595.4,895.8,,82.7118735,26802.615, - ,,1040.2,1970,114223.1
1998-07-17 00:00:00,595.6,895.1,,238.85354925,47.425, - ,,5995.7,1633,114249.6
1998-07-20 00:00:00,591.7,889.7,,75.56469725,674.75, - ,,1791.5,1954,113511.7
1998-07-21 00:00:00,588.2,881.7,,27.77384685,2878.2, - ,,907.9,1858,112833.9
1998-07-22 00:00:00,586.9,873.2,,61.67849075,112.93, - ,,1455,1913,112591.1
1998-07-23 00:00:00,581.1,864.1,,23.73029975,318.825, - ,,1027.4,1649,111468.4
1998-07-24 00:00:00,587.9,874.5,,56.52806075,275.855, - ,,2491.9,1400,112775
1998-07-27 00:00:00,589,883.4,,13.3607695,132.9, - ,,562.8,1393,113017.6
1998-07-28 00:00:00,590.6,884.2,,85.2782525,1139, - ,,9139.1,1441,113326.8
1998-07-29 00:00:00,590.9,886.5,,41.58332875,20.912, - ,,1103.1,1291,113380.3
1998-07-30 00:00:00,598,900.3,,18.62252,471.22, - ,,606.4,1093,114748.1
1998-07-31 00:00:00,596.3,893.5,,64.528619,67, - ,,2331.1,1397,114419.7
1998-08-03 00:00:00,593.2,884.6,,15.0406075,377.922, - ,,626.9,1243,113833.8
1998-08-04 00:00:00,589,876.3,,35.82322025,1115.887, - ,,847.7,1284,113017.3
1998-08-05 00:00:00,590.3,879,,93.6825,608, - ,,2501.7,1373,113272.8
1998-08-06 00:00:00,592.1,882.7,,16.188074,1348.36, - ,,542.7,1185,114823.7
1998-08-10 00:00:00,587.1,868.3,,28.97971225,236.575, - ,,2337.6,1506,113855.9
1998-08-11 00:00:00,584.5,860.3,,51.67699375,92.8, - ,,1270.5,1532,113344.5
1998-08-12 00:00:00,581.6,853.4,,36.126288,132.423, - ,,1459.7,2027,112783.2
1998-08-13 00:00:00,575.4,835.2,,88.2846225,65.2, - ,,1653.3,1378,111589.1
1998-08-14 00:00:00,561.3,801.1,,60.3253175,76.165, - ,,1689.5,1761,108848.9
1998-08-17 00:00:00,559.4,801.2,,18.9875765,197.678, - ,,814.7,1127,108484.2
1998-08-18 00:00:00,554.7,787.2,,23.47982,593.8, - ,,680.7,1333,107579.5
1998-08-19 00:00:00,552.1,786.1,,231.982803,74.75, - ,,5911.5,1593,107071.7
1998-08-20 00:00:00,540.7,760.9,,52.153673,105.75, - ,,1504.9,1455,104851.5
1998-08-21 00:00:00,533.1,748.5,,48.7906665, - , - ,,2994,1223,103377.3
1998-08-24 00:00:00,518.2,724.4,,63.942889,149.425, - ,,1835.8,1889,100499.3
1998-08-25 00:00:00,505.2,702.3,,158.32975,69.7, - ,,2619.7,2360,97976.9
1998-08-26 00:00:00,515.7,728.2,,86.850439,512, - ,,6192.8,2047,100000.3
1998-08-27 00:00:00,518.9,739,,57.79889575,204, - ,,3064,2118,100617.8
1998-08-28 00:00:00,507,717.2,,58.206392,136.5, - ,,1571.3,2274,98322.1
1998-08-31 00:00:00,496,701,,67.99878625,113.4, - ,,2363.4,3080,96190.4
1998-09-01 00:00:00,476.3,669.1,,30.34628075,677.775, - ,,1599.4,2324,92364.1
1998-09-02 00:00:00,464.4,644,,96.550143,191.998, - ,,3609.7,1392,90067
1998-09-03 00:00:00,461,642.3,,49.53008475,86.875, - ,,1888.1,1024,89393.2
1998-09-04 00:00:00,463.6,638.6,,24.3084379,85, - ,,1290,1066,89914.4
1998-09-07 00:00:00,465.8,644,,10.1514095,2206.975, - ,,472.7,776,90342.4
1998-09-08 00:00:00,473.7,657.7,,30.06518575,3477.05, - ,,2289.1,1212,91862.1
1998-09-09 00:00:00,476.2,661.1,,54.57982775,46.731, - ,,2083.1,1259,92356.1
1998-09-10 00:00:00,482.2,673.4,,50.251059,17.54, - ,,2231,1003,93979.2
1998-09-11 00:00:00,488.9,691.1,,70.7760715,272.65, - ,,1277,513,95271.1
1998-09-14 00:00:00,490.8,693.1,,22.33774825,36.1, - ,,1698.5,961,95651.9
1998-09-15 00:00:00,500.3,712.6,,36.11265975,204, - ,,3021,1324,97489.9
1998-09-16 00:00:00,507,719.6,,87.73223125,3285.8, - ,,1802.5,1859,98798.4
1998-09-17 00:00:00,499.5,706.8,,50.931801,1369.7, - ,,4351.4,1576,97334.8
1998-09-18 00:00:00,490.5,690.6,,29.6930255,19.6, - ,,1063.5,960,95591.3
1998-09-21 00:00:00,493.4,694.1,,59.29192025,1520.11, - ,,929.6,741,96157.1
1998-09-22 00:00:00,498.5,704.5,,19.74469325,129.65, - ,,932.1,862,97146.7
1998-09-23 00:00:00,500,705.3,,47.32103375,15.216, - ,,2115.2,1008,97437
1998-09-24 00:00:00,504.9,714.9,,34.65901775, - , - ,,1823.4,1024,98403.5
1998-09-25 00:00:00,511.6,728.8,,61.534927,3178.2, - ,,5991.3,1163,99699.3
1998-09-28 00:00:00,512.4,732,,9.40358725,10.1, - ,,511.3,819,99851.5
1998-09-29 00:00:00,503.8,718.8,,17.42541425,360.4, - ,,693.1,937,98173.3
1998-09-30 00:00:00,499.1,710.6,,27.00073925,316.9225, - ,,1031.5,758,97271.2
1998-10-01 00:00:00,500.2,712,,10.17157525,1864.82, - ,,552.9,569,97416.5
1998-10-02 00:00:00,497.5,709.2,,13.1584385,393, - ,,3901.7,855,96885.5
1998-10-06 00:00:00,494.1,703.3,,7.56823825,39.64, - ,,706.3,605,96239.9
1998-10-07 00:00:00,495.9,706.1,,15.32445525,75.36, - ,,779.1,753,96585.5
1998-10-08 00:00:00,493,702.1,,16.33968975,2296.676, - ,,1184.7,733,96019.2
1998-10-09 00:00:00,491,698.9,,22.641115,76.624, - ,,4652,692,95635.2
1998-10-12 00:00:00,489.8,698.9,,31.990356,245.06, - ,,990.7,622,95391.4
1998-10-13 00:00:00,488.1,698.5,,63.496007,144.22, - ,,960.1,831,95067.2
1998-10-14 00:00:00,483.5,689.4,,18.120085,1189.73, - ,,1207,1125,94177.4
1998-10-15 00:00:00,485.8,690.6,,102.845672,228.81, - ,,6621.2,950,94617.8
1998-10-16 00:00:00,489.9,697.2,,25.9884625,780.65, - ,,2118.7,676,95423.2
1998-10-19 00:00:00,493,701.3,,20.99611825,6.981, - ,,1984.6,654,96024.3
1998-10-20 00:00:00,498.4,718.4,,45.844429,5054.175, - ,,1557.5,680,97072.2
1998-10-21 00:00:00,494.8,711.3,,15.85536525,1414.78, - ,,920.9,793,96374.8
1998-10-22 00:00:00,492,706.9,,9.8206645,1226.33, - ,,1377.2,719,95819.3
1998-10-23 00:00:00,489.5,702.4,,91.31636825, - , - ,,5333,612,95340.1
1998-10-26 00:00:00,494.5,716.5,,27.64124575,236.525, - ,,636.3,559,96444.3
1998-10-27 00:00:00,496,718.1,,63.23363825,1522.44, - ,,2377.8,830,96753.8
1998-10-28 00:00:00,498.6,722.4,,79.13399325, - , - ,,5465.8,600,97247.5
1998-10-29 00:00:00,498.2,720,,7.39475825, - , - ,,502.4,766,97171.5
1998-10-30 00:00:00,498.9,723.1,,36.23491375,487.806, - ,,2127.1,747,97311.8
1998-11-02 00:00:00,499.7,725.2,,12.0973925,292.36, - ,,1312.7,580,97475.5
1998-11-04 00:00:00,505.5,740.6,,52.10332795,714.125, - ,,1160.1,751,98593.5
1998-11-05 00:00:00,509.9,743.8,,61.1645505,1.3, - ,,1986.3,1122,99456.4
1998-11-06 00:00:00,510.5,743.7,,16.79413075,245.25, - ,,1362.9,1004,99572.4
1998-11-09 00:00:00,511.1,748.6,,78.541493,149.85, - ,,2761.9,648,99694.4
1998-11-10 00:00:00,513.9,760.1,,158.87187975,617.7, - ,,11896,881,100244.5
1998-11-11 00:00:00,514.9,758.1,,45.2988585,37.5, - ,,1100.8,693,100438.1
1998-11-12 00:00:00,513.7,750.8,,14.53006975,2726.252, - ,,861.4,848,100203.7
1998-11-13 00:00:00,517.9,760.1,,92.93582775,33595.96, - ,,3029.9,946,101021.6
1998-11-16 00:00:00,528.9,783.1,,43.8764525,1729.78, - ,,1647.5,1283,103162.2
1998-11-17 00:00:00,535.3,800.8,,110.57296925,45.075, - ,,6709.9,1773,104409
1998-11-18 00:00:00,550.8,847,,291.288418,779.25, - ,,25239.7,1908,107439.5
1998-11-19 00:00:00,542.7,822.3,,100.857282,441.665, - ,,2207.9,1791,105858.1
1998-11-20 00:00:00,541.3,815.2,,44.10341025,857.875, - ,,2661.9,1163,105588.5
1998-11-23 00:00:00,548.1,832,,43.43604,6589.43, - ,,2833.7,1337,106904.7
1998-11-24 00:00:00,554.8,845.4,,47.0523395,43.9, - ,,1977.3,1378,108216.2
1998-11-25 00:00:00,572.2,881,,89.442926,1.74, - ,,3960.9,2636,111617.6
1998-11-26 00:00:00,569.4,873.6,,252.0456967,44.4, - ,,7274.5,1973,111068.2
1998-11-27 00:00:00,571.2,875.8,,56.374893,808.875, - ,,2337.2,1353,111421.3
1998-11-30 00:00:00,575.3,881.4,,159.99752235,10.1, - ,,3723.4,1442,112210.5
1998-12-01 00:00:00,574.5,872.2,,53.693493,386.075, - ,,2368.9,1658,112067.3
1998-12-02 00:00:00,570.4,868.1,,35.17722175,97, - ,,1863.4,3029,111384.8
1998-12-04 00:00:00,567,863.5,,15.160589,381.275, - ,,1162.9,1604,110717.5
1998-12-07 00:00:00,563.7,853.1,,46.2459631,129, - ,,1938.4,1429,110084.5
1998-12-08 00:00:00,556.7,841.9,,39.35395775,299.66, - ,,4975.2,1572,108713.4
1998-12-09 00:00:00,555.1,837.9,,65.58497275,44.7, - ,,1389.6,1275,108400.7
1998-12-10 00:00:00,556.5,840.4,,18.1150644,2936.974, - ,,812.2,1093,108669.8
1998-12-11 00:00:00,557.3,838.8,,13.45593955,495.68, - ,,555.4,994,108825.5
1998-12-14 00:00:00,561.5,848.9,,54.72250025,1032.198, - ,,1411.7,1033,109648.9
1998-12-15 00:00:00,553.2,836.9,,27.3795,614.35, - ,,2198.9,1039,108029.6
