Foreign Holding as at 31st December 2010,,,,,
YEAR,COMPANY ID,MAIN TYPE,SUB TYPE,COMPANY NAME,FOREIGN HOLDING (Volume)
2010,CIND,N,0000,CENTRAL INDUSTRIES PLC,796525
2010,HASU,N,0000,HNB ASSURANCE PLC,193600
2010,ARPI,R,0000,ARPICO FINANCE COMPANY PLC,0
2010,EDEN,R,0000,EDEN HOTEL LANKA PLC,0
2010,JKL,N,0000,JOHN KEELLS PLC,104392
2010,SLTL,N,0000,SRI LANKA TELECOM PLC,815112769
2010,CINS,X,0000,CEYLINCO INSURANCE PLC,1716841
2010,PARQ,N,0000,SWISSTEK (CEYLON) PLC,8464
2010,WMM,B,0000,W. M. MENDIS & COMPANY LIMITED,0
2010,LLUB,N,0000,CHEVRON LUBRICANTS  LANKA  PLC,26439660
2010,CTBL,N,0000,CEYLON TEA BROKERS PLC,23200
2010,KAPI,R,0000,MTD WALKERS PLC,59500
2010,NDB,B,0000,NATIONAL DEVELOPMENT BANK PLC,0
2010,CCS,R,0000,CEYLON COLD STORES PLC,0
2010,COMP,N,0000,COMPAK MORISON (LANKA ) LTD,0
