Total Return Indices - Daily,,,,,,,,,,,,,,,,,,,,,,,,
,ASTRI,MTRI,S&P SL 20 TRI ,TRIBFI,TRIBFT,TRIC&P,TRIC&E,TRIDIV,TRIF&T,TRIHLT,TRIH&T,TRIINV,TRIIT,TRIL&P,TRIMFG,TRIMTR,TRIOIL,TRIPLT,TRIP&E,TRISRV,TRIS&S,TRITLE,TRITRD,
2004-06-22 00:00:00,1358.5827,2040.2501,,2738.8809,1456.0427,1928.0686,316.1111,442.0285,578.3817,93.7757,956.8595,7870.5443,56.6667,170.9824,667.129,700.3062,13520.705,216.7651,100,5167.6426,6846.6612,108.2813,1595.7522,
2004-06-23 00:00:00,1359.87,2045.26,,2756.06,1454.55,1941.11,311.82,441.39,610.7,95.06,952.69,7917.02,56.67,170.74,675.24,710.42,13061.52,218.07,100,5167.64,6845.85,108.28,1590.75,
2004-06-24 00:00:00,1364.4,2057.06,,2769.73,1454.25,1931.26,306.38,442.03,629.64,96.05,957.5,7855.87,55,167.41,677.64,715.97,12988.35,218.74,100,5167.64,6853.17,110,1595.11,
2004-06-25 00:00:00,1372.12,2075.78,,2775.4,1466.4,1900.81,304.5,444.14,644.18,96.05,960.58,7862.4,56.67,167.73,676.77,713.35,12988.35,220.72,100,5030.21,6851.99,113.44,1612.42,
2004-06-28 00:00:00,1370.46,2081.86,,2779.12,1459.52,1903.07,304.91,446.08,626.4,96.3,958.23,7794.15,55,169.92,674.67,717.07,12584.67,220.76,100,5068.39,6847.52,113.44,1594.76,
2004-06-29 00:00:00,1374.87,2087.72,,2792.73,1482.51,1886.28,310.18,447.89,627.94,96.04,957.7,7840.84,55,172.21,676.2,718.87,12191.09,221.74,100,5068.39,6851.05,113.44,1624.07,
2004-06-30 00:00:00,1394.41,2124.7,,2837.11,1530.66,1887.85,316.46,455.54,607.21,97.1,969.21,7850.24,53.33,177.4,686.88,713.81,12024.57,220.11,100,5175.28,6862.2,115.16,1616.15,
2004-07-01 00:00:00,1402.44,2147.69,,2862.46,1512.61,1889.49,309.99,454.67,608.5,97.6,969.06,7670.97,53.33,175.18,715.07,708.98,12622.52,217.36,100,5182.91,6862.2,116.88,1602.18,
2004-07-05 00:00:00,1409.71,2157.83,,2883.94,1532.5,1893.23,312.78,455.05,607.37,97.84,978.34,7741.38,53.33,175.4,721.55,722.08,12737.61,217.38,100,5037.84,6860.53,116.88,1580.91,
2004-07-06 00:00:00,1396.26,2121.27,,2816.81,1524.84,1864.74,308.73,451.17,605.13,95.93,966.52,7858.31,55,173.52,719.43,719.48,12632.11,216.79,100,5152.37,7165.65,115.16,1587.38,
2004-07-07 00:00:00,1375.01,2094.32,,2782.1,1498.6,1836.05,313.05,444.34,596.2,98.12,949.92,7326.32,53.33,171.76,712.08,712.49,11842.09,215.12,100,5030.21,7164.48,113.44,1615.22,
2004-07-08 00:00:00,1394.98,2122,,2822.97,1518.14,1848.81,304.27,449.04,629.56,98.49,965.83,7674.59,56.67,179.55,719.07,711.27,12291.19,217.27,100,5112.83,7165.65,115.16,1638.3,
2004-07-09 00:00:00,1405.32,2129.87,,2855.6,1532.67,1847.92,325.58,449.74,676.44,97.34,971.36,7628.92,56.67,187.59,727.22,725.98,12283.62,219.4,100,5030.21,7166.83,115.16,1653.05,
2004-07-12 00:00:00,1416.19,2151.03,,2889.52,1561.74,1854.46,331.89,451.74,679.49,99.68,966.19,7807.76,58.33,183.16,733.49,728.67,12286.35,223.29,100,5030.21,7158.88,116.88,1664.24,
2004-07-13 00:00:00,1434.8,2192.97,,2888.21,1602.04,1882.34,343.96,456.53,692.73,102,980.15,7753.26,65,189.72,736.88,744.33,12253.08,225.71,100,5263.8,7165.33,122.03,1687.41,
2004-07-14 00:00:00,1447.92,2222.12,,2888.22,1600.3,1898.51,357.01,462.37,685.91,102.9,990.78,7822.9,66.67,188.04,748.21,734.22,12302.11,236.33,100,5325.77,7163.16,125.47,1692.17,
2004-07-15 00:00:00,1451.62,2223.73,,2893.49,1597.89,1846.41,350.43,463.72,689.29,104.05,995.71,7882.38,63.33,187.4,751.29,743.96,12275.62,250.78,100,5269.7,7162.17,125.47,1675.41,
2004-07-16 00:00:00,1442.02,2197.05,,2875.33,1578.59,1888.41,349.96,458.58,709.75,102.65,996.98,7799.2,61.67,186.95,749.34,754.75,12275.62,243.98,100,5136.44,7166.64,123.75,1688.33,
2004-07-19 00:00:00,1436.67,2180.98,,2864.8,1568.88,1900.56,346.85,457.76,742,99.02,989.99,7802.37,61.67,185.88,744.95,747.96,12477.46,239.39,100,5089.23,7168.31,122.03,1730.48,
2004-07-20 00:00:00,1442.37,2190.35,,2866.25,1590.07,1926.32,349.73,455.12,753.82,99.67,986.61,7735.18,61.67,188.67,751.3,772.31,12679.3,239.97,100,5241.93,7151.92,123.75,1768.95,
2004-07-21 00:00:00,1456.63,2195.97,,2864.66,1605.58,2005.85,349.45,458.85,748.91,99.54,990.08,7722.43,65,192.01,751.49,781.97,14768.17,240.97,100,5241.93,7183.03,123.75,1732.69,
2004-07-22 00:00:00,1465.68,2202.06,,2875.65,1613.68,2025.23,343.17,461.28,740.88,100.18,990.31,7742.84,63.33,191.13,750.94,786.59,15926.23,239.99,100,5241.93,7232.68,123.75,1768.01,
2004-07-23 00:00:00,1488.51,2247.36,,2894.67,1634.33,2028.72,352.29,469.05,734.4,101.08,996.11,7682.53,65,189.24,760.1,816.28,16881.48,240.36,100,5384.93,7227.72,128.91,1817.54,
2004-07-26 00:00:00,1487.23,2262.1,,2889.22,1626.88,2022.57,345.65,461.03,732.53,99.9,994.38,7680.36,65,190.5,756,808.64,16845.95,237.05,100,5300.95,7249.57,135.78,1817.37,
2004-07-27 00:00:00,1490.53,2255.06,,2878.06,1612.28,2014.25,345.65,469.25,728.18,100.06,994.66,7582.19,65,191.25,757.54,791.32,16681.96,241.78,100,5415.47,7268.26,135.78,1817.57,
2004-07-28 00:00:00,1492.67,2258.45,,2885.5,1608.17,2023.52,338.37,471.64,730.87,103.14,989.76,7629.72,65,190.92,770.01,795.75,16288.37,240.05,100,5415.47,7250.56,135.78,1822.12,
2004-07-29 00:00:00,1482.48,2236.59,,2881.91,1594.25,2049.06,339.19,471.57,729.94,101.83,977.59,7771.72,60,195.17,766.46,799.76,16155.15,236.68,100,5178.78,7301.76,130.63,1794.5,
2004-07-30 00:00:00,1502.87,2275.42,,2912.25,1604.3,2083.61,340.4,471.93,726.43,101.33,1020.66,7748.08,60,212.61,765.24,800.02,16010.51,239.48,100,5178.78,7317.42,137.5,1792.5,
2004-08-02 00:00:00,1510.16,2270.73,,2913.39,1597.05,2143.24,341.26,472.85,725.49,103.14,1029.76,7796.75,61.67,233.33,773.94,799.34,16010.51,241.78,100,5178.78,7407.38,137.5,1772.91,
2004-08-03 00:00:00,1524.71,2275.08,,2907.47,1599.55,2267,339.34,477.13,734.04,105.47,1037.19,7887.56,61.67,280.28,787.7,813.04,15768.6,240.81,100,5209.32,7472.93,137.5,1784.34,
2004-08-04 00:00:00,1509.55,2257.54,,2886.25,1598.96,2185.47,338.1,469.21,722.07,105.58,1021.61,8050.55,61.67,276.55,780.37,820.89,15857.88,244.13,100,5209.32,7406.49,135.78,1704.22,
2004-08-05 00:00:00,1503.53,2253.76,,2869.75,1594.67,2183.07,336.95,469.28,682.98,105.43,1014.68,7733.91,61.67,279.78,771.56,809.53,15883.11,242.94,100,5229.42,7412.05,135.78,1697.48,
2004-08-06 00:00:00,1505.6,2245.27,,2879.53,1599.08,2182.72,336.9,467.84,690.18,105.43,1014.04,7714.37,68.33,272.32,778.69,804.32,16170.73,253.45,100,5259.56,7475.25,134.06,1739.45,
2004-08-09 00:00:00,1500.87,2234.37,,2876.89,1601.74,2127.06,329.55,472.65,677.7,103.63,1004.14,7678.54,68.33,256.19,781.43,804.77,15777.15,253.07,100,5304.76,7484.46,132.34,1737.34,
2004-08-10 00:00:00,1488.69,2217.61,,2885.58,1597.25,2101.4,323.75,466.51,683.08,104.52,994.38,7641.14,68.33,247.8,764.46,797.19,15625.77,249.24,100,5248.71,7466.26,132.34,1668.44,
2004-08-11 00:00:00,1492.37,2225.66,,2909.54,1588.11,2131.04,324.54,470.56,674.49,104.53,998.89,7688.4,66.67,245.9,766.74,767.6,15676.23,249.96,100,5248.71,7457.01,130.63,1699.68,
2004-08-12 00:00:00,1489.22,2217.89,,2891.28,1594.93,2130.04,325.47,469.41,673.92,104.12,992.67,7743.15,65,253.18,764.56,792.57,15621.49,243.53,100,5248.71,7465.77,130.63,1669.23,
2004-08-13 00:00:00,1490.89,2231.73,,2889.51,1586.7,2089.09,325.47,470.19,673.4,106.34,991.19,8001.05,65,246.94,757.49,792.21,15571.03,243.31,100,5523.57,7465.09,134.06,1665.55,
2004-08-16 00:00:00,1469.37,2202.96,,2852.84,1556.69,2050.98,324.77,456.28,716.56,104.25,994.21,7986.18,65,235.25,750.24,809.62,15385.02,238.37,100,5783.17,7774.3,130.63,1676.09,
2004-08-17 00:00:00,1470.97,2201.05,,2841.32,1557.42,2025.51,323.96,455.43,705.95,104.9,1007.98,8013.03,65,237.94,758.32,799.68,15420.34,237.43,100,5706.82,7775.48,130.63,1680.56,
2004-08-18 00:00:00,1454.75,2174.48,,2830.06,1542.53,1980.68,322.57,455.45,691.34,111.11,1003.09,7912,65,224.8,741.96,765.14,15279.06,234.11,100,5454.86,7764.87,125.47,1638.93,
2004-08-19 00:00:00,1434.24,2143.24,,2803.18,1509.53,1940.32,309.35,446.13,699.93,108.5,981.84,7661.48,65,216.1,737.94,763.71,15247.77,232.96,100,5454.86,7703.98,125.47,1586.54,
2004-08-20 00:00:00,1425.45,2147.14,,2808.92,1499.34,1962.57,309.35,446.02,697.08,106.11,977.46,7002.67,65,213.02,731.78,764.19,14469.36,226.48,100,5416.68,7701.63,125.47,1571.2,
2004-08-23 00:00:00,1437.53,2160.15,,2817.88,1518.34,2015.33,310.38,447.35,686.94,109.17,992.31,7296.69,66.67,233.58,742.52,745.3,14217.06,230.52,100,5439.58,7726.88,125.47,1616,
2004-08-24 00:00:00,1446.3,2177.55,,2838.09,1526.7,2001.66,319.74,451.06,685.28,108.58,988.85,7171.53,66.67,233.39,748.72,745.3,14281.65,233.47,100,5431.95,7743.22,127.19,1650.41,
2004-08-25 00:00:00,1436.15,2157.89,,2823.34,1516.25,1965.15,311.78,448.81,673.31,108.45,996.34,7083.94,66.67,223.59,744.45,745.3,13657.29,235.07,100,5456.87,7742.05,125.47,1667.37,
2004-08-26 00:00:00,1418.12,2125.48,,2766.99,1509.46,1913.19,311.66,444.43,670.88,108.32,988.73,6837.39,66.67,214.77,734.22,729.09,13607.59,227.85,100,5411.05,7719.83,123.75,1668.69,
2004-08-27 00:00:00,1431.43,2157.52,,2791.84,1521.67,1974.24,311.66,448.75,669.74,108.17,990.12,6925.23,66.67,221.46,735.91,754.75,13607.59,231.35,100,5411.05,7721.01,127.19,1649.24,
2004-08-30 00:00:00,1422.33,2138.93,,2777.72,1503.77,1978.38,307.82,447.25,662.33,108.86,986.95,6708.06,63.33,216.62,732.02,735.27,14099.58,231.07,100,5411.05,7721.01,123.75,1628.92,
2004-08-31 00:00:00,1417.72,2134.31,,2767.17,1490.05,1893.63,303.76,443.33,661.76,109.51,999.07,6597.1,63.33,209.67,727.51,734.45,14124.81,227.82,100,5449.23,7719.83,125.47,1628.18,
2004-09-01 00:00:00,1440.87,2155.05,,2794.3,1504.11,1905.73,307.87,455.76,660.46,112.51,998.98,6725.3,63.33,218.21,734.91,732.51,15084.3,230.88,100,5464.5,7719.83,127.19,1656.84,
2004-09-02 00:00:00,1436.3,2145.98,,2776.66,1497.15,1891.36,304.68,456.37,665.43,118.1,993.81,7022.01,63.33,215.68,731.55,737.07,15014.26,229.01,100,5556.12,7718.66,125.47,1645.06,
2004-09-03 00:00:00,1461.37,2193.1,,2804.76,1531.2,1960.9,305.41,457.46,667.09,117.97,1007.12,7104.9,63.33,235.79,744.72,742.76,14907.28,233.41,100,5556.12,7750.8,134.06,1671.7,
2004-09-06 00:00:00,1474.74,2210.15,,2831.17,1537.89,2039.75,323.95,462.38,667.66,116.9,1022.28,7078.89,70,244.49,751.53,749.94,15012.39,234.96,100,5556.12,7753.15,134.06,1686.17,
2004-09-07 00:00:00,1463.89,2196.02,,2833.11,1518.78,2006.46,323.74,462.85,667.3,119.38,1009.49,6899.65,66.67,234.1,741.73,747.09,15012.39,235.63,100,5556.12,7742.05,130.63,1666.55,
2004-09-08 00:00:00,1453.52,2167.44,,2819.56,1534.83,1953.97,322.81,457.47,663.88,119.24,1000.4,7077.8,66.67,230.97,743.16,773.77,14708.16,233.96,100,5556.12,7727.08,127.19,1663.31,
2004-09-09 00:00:00,1453.52,2168.81,,2801.08,1530.14,1980.22,307.91,458.42,657.05,122.76,1004.78,7070.52,66.67,228.34,741.68,794.07,14708.16,230.7,100,5556.12,7708.89,128.91,1623.76,
2004-09-10 00:00:00,1462.17,2185.88,,2831.29,1530.98,1989.67,321.02,459.34,657.61,126.01,1006.88,7020.8,71.67,234.74,746.55,795.61,14461.97,235.37,100,5556.12,7708.39,130.63,1657.69,
2004-09-13 00:00:00,1468.2,2192.73,,2817.53,1544.12,2006.19,320.79,462.59,657.61,131.56,1021.13,6979.34,76.67,234.72,749.25,812.2,14461.97,233.79,100,5403.42,7708.58,130.63,1667.69,
2004-09-14 00:00:00,1479.74,2207.42,,2821.23,1558.79,1981.87,322.34,464.39,689.52,131.18,1055.6,6938.74,73.33,239.48,746.54,801.77,14731.94,234.77,100,5403.42,7710.93,132.34,1659.3,
2004-09-15 00:00:00,1482.2,2211.67,,2804.56,1557.24,2014.29,316.11,467.27,678.49,128.11,1076.95,6898.54,73.33,239.24,751.81,809.44,14858.01,235.75,100,5403.42,7707.4,130.63,1664.3,
2004-09-16 00:00:00,1488.14,2212.7,,2818.85,1546.87,2034.74,322.43,466.24,678.28,131.88,1102.92,6871.44,73.33,241.52,758.29,802.49,14817.64,236.07,100,5403.42,7728.45,130.63,1680.38,
2004-09-17 00:00:00,1491.96,2217.69,,2825.66,1576.7,2012.7,322.51,465.08,630.1,133.82,1105.13,6853.88,73.33,238.26,769.87,817.78,14817.64,237.28,100,5403.42,7723.3,130.63,1679.97,
2004-09-20 00:00:00,1493.58,2222.4,,2821.25,1581.24,2005.11,321.85,466.62,629.74,131.34,1138.24,6745.58,73.33,235.33,769.18,806.6,14598.14,237.87,100,5403.42,7724.48,128.91,1676.43,
2004-09-21 00:00:00,1500.03,2243.42,,2790.65,1585.62,2006.01,322.08,467.44,629.58,131.12,1177.12,6705.8,73.33,236.92,773.33,805.52,14598.14,238.96,100,5403.42,7723.3,130.63,1670.88,
2004-09-22 00:00:00,1508.1,2245.54,,2808.46,1580.26,1983.84,325.06,464.9,642.48,132.14,1221.52,6713.99,73.33,238.78,784.16,779.53,14688.97,241.21,100,5403.42,7724.48,130.63,1641.99,
2004-09-23 00:00:00,1494.11,2215.03,,2798.24,1570.87,1970.92,328.26,460.75,646.31,126.57,1200.99,6672.77,73.33,237.96,779.59,784.78,14709.15,237.11,100,5403.42,7724.48,127.19,1644.28,
2004-09-24 00:00:00,1504.21,2240.26,,2801.95,1579.69,1988.06,325.14,464.27,646.88,127.7,1206.14,6710.59,73.33,236.92,787.84,793.87,14588.05,237.59,100,5403.42,7729.27,130.63,1671.59,
2004-09-27 00:00:00,1500.25,2228.9,,2791.94,1580.4,1993.41,325.55,465.98,648.01,126.95,1187.4,6703.03,73.33,235.83,781.84,800.12,14686.44,243.85,100,5403.42,7728.09,128.91,1689.71,
2004-09-29 00:00:00,1493.54,2212.34,,2788.65,1576.6,1978.06,322.43,463.8,646.31,125.94,1183.82,6752.58,63.33,233.93,783.89,796.47,14314.04,243.47,100,5403.42,7725.8,127.19,1686.79,
2004-09-30 00:00:00,1501.73,2221.48,,2799.26,1597.48,1979.97,316.65,463.56,647.03,127.07,1190.56,7325.22,63.33,232.66,786.73,797.65,14398.68,243.36,100,5336.77,7728.78,128.91,1711.22,
2004-10-01 00:00:00,1500.26,2231.82,,2833.1,1607.72,2005.71,312.94,466.45,643.66,127.43,1179.36,6830.15,63.33,230.02,782.59,792.38,14370.92,243.42,100,5336.77,7408.76,127.19,1690.57,
2004-10-04 00:00:00,1502.16,2227.21,,2808.55,1618.5,2032.85,313.58,465.76,676.63,127.02,1183.31,6868.68,63.33,232.54,783.95,795.73,14392.11,241.57,100,5336.77,7408.76,128.91,1676.48,
2004-10-05 00:00:00,1499.36,2221.48,,2827.96,1612.26,2018.26,310.76,464.44,675.33,125.69,1179.99,6846.56,63.33,231.77,784.52,793.95,14392.11,242.45,100,5336.77,7408.76,127.19,1655.85,
2004-10-06 00:00:00,1499.34,2222.5,,2828.19,1611.9,2012.9,310.93,465.23,677.82,124.64,1178.1,6847.95,73.33,228.83,785.31,788.22,14382.02,242.74,100,5336.77,7414.22,127.19,1668.13,
2004-10-07 00:00:00,1495.66,2213.12,,2828.5,1607.73,2042.89,310.76,464.07,673.26,124.12,1174.57,6850.83,73.33,229.66,786.97,791.62,14382.02,240.38,100,5336.77,7426.19,125.47,1644.94,
2004-10-08 00:00:00,1500.31,2224.96,,2835.6,1604.48,2048.63,311.34,465.87,680.46,123.83,1177.98,6816.6,73.33,231.02,787.7,791.62,14341.65,242.13,100,5336.77,7424.7,127.19,1651.75,
2004-10-11 00:00:00,1496.53,2214.04,,2839.74,1604.74,2044.43,311.25,465.06,678.18,124.17,1165.38,6871.48,73.33,226.23,790.99,798.35,14374.59,241.23,100,5344.4,7426.38,125.47,1652.06,
2004-10-12 00:00:00,1502.68,2220.15,,2838.4,1618.39,2041.56,308.97,465.17,678.68,122.8,1196.63,6747.11,73.33,227.91,792.73,807.86,14374.59,241.87,100,5344.4,7425.21,125.47,1662.92,
2004-10-13 00:00:00,1531.49,2229.53,,2852.78,1626.97,2040.72,308.3,468.2,678.43,123.43,1354.33,6711.24,73.33,227.49,793.75,805.56,14600.6,240.99,100,5344.4,7425.21,125.47,1672.72,
2004-10-14 00:00:00,1544.98,2235.35,,2835.37,1620.33,2063.73,306.33,469.72,677.89,123.8,1392.7,7067.99,73.33,227.67,794.04,798.61,15964.02,241.85,100,5344.4,7425.21,127.19,1695.56,
2004-10-15 00:00:00,1553.65,2232.67,,2836.42,1617.55,2064.46,314.35,490.14,662.95,122.54,1373.98,7250.47,73.33,223.28,802.61,794.75,15604.87,238.5,100,5344.4,7425.21,125.47,1694.8,
2004-10-18 00:00:00,1562.23,2242.22,,2848.11,1633.91,2094.48,327.38,490.44,676.41,123.53,1401.06,7234.3,73.33,223.24,808.3,799.95,15602.27,238.93,100,5344.4,7434.15,125.47,1665.62,
2004-10-19 00:00:00,1561.7,2242.22,,2846.52,1636.04,2087.81,324.88,495.68,677.19,122.28,1404.69,7126.13,73.33,223.9,802.78,785.31,15771.91,238.62,100,5359.67,7434.15,122.03,1657.65,
2004-10-20 00:00:00,1586.7,2274.51,,2872.01,1637.19,2102.59,325.61,508.24,668.34,122.66,1494.9,7341.71,76.67,221.5,796.18,795.06,15502.56,238.41,100,5359.67,7409.81,123.75,1658.65,
2004-10-21 00:00:00,1601.75,2288.4,,2871.41,1643.8,2102.69,318.5,514.08,654.85,125.65,1545.71,7668.17,66.67,229.74,799.69,797.19,15502.56,239.18,100,5359.67,7408.64,123.75,1660.44,
2004-10-22 00:00:00,1618.08,2307.29,,2872.72,1651.84,2115.29,318.5,522.75,652.96,130.1,1589.37,8059.09,66.67,233.25,814.22,802.54,15322.22,237.77,100,5436.02,7408.64,122.03,1701.03,
2004-10-25 00:00:00,1615.46,2301.86,,2867.49,1645.18,2093.51,321.44,522.55,648.35,136.89,1575.29,8020.75,76.67,230.96,816.3,821.06,15322.22,234.29,100,5436.02,7408.64,122.03,1691.31,
2004-10-26 00:00:00,1603.4,2291.62,,2855.48,1640.99,2073.92,318.33,511.07,650.22,149.62,1564.89,7954.12,76.67,230.59,812,821.13,15329.23,233.64,100,5436.02,7408.64,120.31,1690.88,
2004-10-28 00:00:00,1587.6,2271.77,,2834.72,1626.74,2061.4,317.94,505.7,647.83,142.12,1550.33,7795.96,73.33,232.47,798.78,804.53,15026.47,242.11,100,5436.02,7418.57,118.59,1679.86,
2004-10-29 00:00:00,1592.27,2285.37,,2842.13,1600.58,2070.89,329.36,502.93,648.16,142.03,1557.77,7946.2,73.33,236.83,805.31,817.32,15026.47,249.72,100,5436.02,7418.57,122.03,1676.88,
2004-11-01 00:00:00,1586.62,2273.66,,2835.43,1596.24,1988.47,317.56,506.49,647.8,138.41,1530.04,7915.9,73.33,233.2,802.9,820.79,15026.47,247.72,100,5436.02,7419.07,122.03,1667.97,
2004-11-02 00:00:00,1576.89,2258.81,,2819.9,1594.58,2032.39,323.38,502.93,647.45,135.3,1512.14,7800.77,73.33,231.11,791.56,822.53,15054.48,245.65,100,5436.02,7417.89,122.03,1654.25,
2004-11-03 00:00:00,1576.64,2262.82,,2828.46,1592.73,2035.89,310.72,500.38,646.89,135.26,1511.08,8107.96,73.33,229.69,821.96,809.95,15054.48,245.18,100,5436.02,7418.39,118.59,1649,
2004-11-04 00:00:00,1548.77,2212.29,,2792.04,1576.15,2036.56,315.35,497.44,641.4,130.43,1456.5,8165.89,73.33,220.62,797.46,792.34,14650.8,243.92,100,5436.02,7417.39,115.16,1620.77,
2004-11-05 00:00:00,1551.47,2216.62,,2800.48,1575.86,2149.55,327.15,497,644.46,131.27,1448.68,8231.98,73.33,221.58,808.17,794.08,14650.8,243.76,100,5329.13,7417.39,115.16,1614.56,
2004-11-08 00:00:00,1517.22,2153.67,,2727.24,1555.9,2039.26,311.82,488.46,626.62,128.92,1420.74,7507.38,66.67,214.09,790.15,787.03,14650.8,240.51,100,5329.13,7415.04,110,1575.01,
2004-11-09 00:00:00,1519.74,2150.91,,2738.96,1563.18,2005.61,311.82,488.69,629.47,131.16,1425.23,7542.63,66.67,216.4,796.56,787.03,14706.31,239.54,100,5329.13,7415.04,108.28,1574.46,
2004-11-10 00:00:00,1532.67,2166.58,,2748.25,1564.93,2008.41,321.85,489.85,629.95,134.04,1471,7643.58,66.67,219.19,805.41,780.17,14708.83,238.3,100,5039,7416.22,110,1574.65,
2004-11-12 00:00:00,1532.11,2166.28,,2755.41,1547.78,2047.5,331.53,490.98,627.15,146.09,1449.74,7489.02,66.67,216.58,808.18,781.45,14673.81,240.94,100,5039,7415.04,110,1568.21,
2004-11-15 00:00:00,1506.57,2129.67,,2674.19,1530.21,2023.81,311.9,487.55,623.74,142.19,1408.84,7392.32,66.67,212.56,789.79,780.14,14439.17,235.73,100,5039,7410.08,110,1544.38,
2004-11-16 00:00:00,1503.7,2127.71,,2677.79,1523.46,2023.81,309.03,485.23,627.18,141.82,1406.94,7315.5,66.67,209.81,790.64,774.83,14437.44,234.27,100,5039,7410.08,110,1552.99,
2004-11-17 00:00:00,1513.2,2137.09,,2673.9,1534.73,2025.17,321.54,485.49,627.7,142.45,1433.44,7232.71,66.67,210.13,796.45,791.59,14762.91,234.12,100,5039,7410.08,111.72,1550.62,
2004-11-18 00:00:00,1520.85,2142.28,,2681.25,1540.53,2078.5,322.63,487.3,624.85,143.76,1450.24,7322.28,66.67,214.64,806.39,791.48,14762.91,236.37,100,5044,7565.5,110,1585.38,
2004-11-19 00:00:00,1544.13,2182.49,,2719.17,1546.35,1994.17,321.29,498.8,669.49,140.93,1502.17,7196.87,66.67,216.32,814.35,795.88,14513.13,237.67,100,5044,7709.9,111.72,1608.19,
2004-11-22 00:00:00,1537.74,2178.02,,2716.35,1538.86,1992.2,318.97,496.69,655.86,142.19,1484.31,7376.99,66.67,213.88,809.94,798.8,14513.13,236.93,100,5044,7709.9,111.72,1588.47,
2004-11-23 00:00:00,1538.13,2181.97,,2659.63,1538.18,1985.12,317.94,501.82,655.29,138.43,1493.63,7542.54,66.67,212.38,812.12,792.3,14545.93,233.33,100,5044,7601.4,113.44,1590.39,
2004-11-24 00:00:00,1548.09,2206.5,,2714.38,1531.32,1942.17,318.64,505.93,668.56,139.32,1511.1,7612.35,66.67,210.09,813.22,785.21,14513.13,232.93,100,5044,7660.47,113.44,1564.82,
2004-11-25 00:00:00,1554.3,2216.31,,2708.81,1549.19,1958.29,322.82,507.34,668.56,139.43,1517.14,7571.91,60,209.9,816.23,785.21,14601.12,233.33,100,5196.86,7614.06,115.16,1571.3,
2004-11-29 00:00:00,1553.62,2212.54,,2707.6,1544.72,1973.61,322.82,505.8,677.66,138.84,1515.24,7576.25,60,216.79,816.42,785.21,14601.12,233.33,100,5196.86,7614.06,115.16,1570.83,
2004-11-30 00:00:00,1559.69,2221.66,,2721.22,1555.21,1975.44,324.41,503.6,678.6,139.99,1530.45,7558.6,76.67,215.25,830.13,790.43,14608.06,233.75,100,5196.86,7608.82,115.16,1596.74,
2004-12-01 00:00:00,1549.37,2206.65,,2664.05,1559.31,1980.7,310.17,504.65,669.47,136.3,1516.62,7551.3,76.67,213.93,824.28,785.21,14416.08,230.57,100,5196.86,7617.11,115.16,1597.71,
2004-12-02 00:00:00,1539.55,2193.95,,2677.9,1552.16,1980.7,309.01,502.57,633.04,135.6,1500.19,7538.61,76.67,201.9,816.6,781.73,14416.08,230.58,100,5196.86,7619.3,113.44,1567.64,
2004-12-03 00:00:00,1548.02,2211.57,,2688.58,1560.7,1970.06,310.46,505.96,643.7,137.53,1508.92,7553.58,60,201.02,815.44,793.13,14416.08,231.12,100,5196.86,7645.13,115.16,1590.04,
2004-12-06 00:00:00,1564.87,2248.96,,2696.5,1568.59,1976.93,321.1,513.54,636.99,139.86,1530.36,7605.77,60,204.86,822.68,793.13,14406.08,232.96,100,5196.86,7676.57,118.59,1583.42,
2004-12-07 00:00:00,1580.63,2273.69,,2718.38,1586.09,1974.74,321.99,526.21,636.06,138.92,1528.13,7666.68,60,218.78,832.16,809.42,14580,233.33,100,5303.86,7645.13,116.88,1602.54,
2004-12-08 00:00:00,1580.59,2270.71,,2718.93,1586.77,1979.57,303.58,525.41,669.66,139,1539.2,7795.27,60,218.96,831.91,800.23,14677.08,229.89,100,5303.86,7713.38,115.16,1600.8,
2004-12-09 00:00:00,1585.24,2285.03,,2735.47,1590.12,1980.22,318.92,528.27,670.39,139.7,1526.86,7770.76,60,219.34,828.77,799.26,14724.49,231.55,100,5410.86,7723.22,116.88,1601.76,
2004-12-10 00:00:00,1583.08,2280.33,,2723.91,1591.96,1980.22,318.92,529.75,651.02,139.2,1526.11,7772.93,60,217.93,834,798.3,14643.75,231.78,100,5410.86,7723.22,115.16,1602.02,
