Market Indices - Daily ,,,,,,,,,,,,,,,,,,,,,,,,
,,,S&P Sri Lanka 20,Banks Finance & Insurance,"Beverage, Food & Tobacco",Chemicals & Pharmaceuticals,Construction & Engineering,Diversified,Footwear & Textile,Healthcare,Hotels & Travels,Investment Trusts,IT,Land & Property,Manufacturing,Motors,Oil Palms,Plantations,Power & Energy,Services,,Stores & Supplies,Telecommunications,Trading
,All Share Price Index,Milanka Price Index,,,,,,,,,,,,,,,,,,,,,,
1985-09-05 00:00:00,104.1,116.83,,96.04,119.72,112.93,49.68,,96.3,,96.31,109.22,,102.9,109.99,120.49,100.35,,,101.71,,104.02,,106.86
1985-09-06 00:00:00,103.88,116.82,,96.37,118.78,112.81,49.68,,96.3,,96.31,109.22,,102.97,109.99,120.49,100.35,,,99.14,,102.12,,106.86
1985-09-09 00:00:00,104.03,118.33,,96.42,118.85,114.17,49.68,,96.3,,94.7,109.22,,102.97,110,120.49,100.35,,,99.14,,102.12,,113.68
1985-09-10 00:00:00,104.12,118.61,,97.28,119.07,114.47,49.68,,95.64,,94.63,109.22,,102.97,110,120.49,100.35,,,98.45,,104.22,,113.68
1985-09-11 00:00:00,104.1,118.83,,98.15,119.09,114.41,49.68,,95.22,,94.17,109.22,,102.97,110,120.49,100.35,,,98.45,,104.22,,113.68
1985-09-12 00:00:00,104.08,119.11,,98.27,119.65,114.41,49.68,,95.22,,94.17,100.19,,103.1,109.8,120.49,100.35,,,98.45,,104.22,,113.68
1985-09-13 00:00:00,104.08,119.11,,98.27,119.65,114.41,49.68,,95.22,,94.17,100.19,,103.1,109.8,120.49,100.35,,,98.45,,104.22,,113.68
1985-09-16 00:00:00,104.13,119.27,,98.35,119.89,114.41,49.68,,95.22,,94.63,100.19,,102.89,109.4,120.49,100.35,,,98.45,,104.22,,114.22
1985-09-17 00:00:00,104.13,119.27,,98.35,119.89,114.41,49.68,,95.22,,94.65,100.19,,102.91,109.4,120.49,100.35,,,98.45,,104.22,,114.22
1985-09-18 00:00:00,104.22,119.7,,98.72,119.89,117.12,49.68,,93.57,,94.65,100.19,,102.95,109.4,120.49,100.35,,,98.45,,104.22,,114.22
1985-09-19 00:00:00,104.31,119.96,,98.72,120.33,117.3,49.68,,93.57,,94.65,100.19,,102.97,109.44,120.49,100.35,,,98.45,,104.22,,114.22
1985-09-20 00:00:00,104.35,120.12,,98.72,119.61,117.17,49.68,,92.17,,94.77,100.52,,102.97,110.65,120.49,100.35,,,98.45,,104.22,,114.22
1985-09-23 00:00:00,104.24,119.78,,98.72,119.61,117.17,49.17,,92.17,,94.82,100.52,,102.97,110.63,120.49,100.35,,,98.34,,104.22,,112.43
1985-09-24 00:00:00,104.45,120.64,,98.72,120.48,117.17,49.17,,92.17,,94.6,100.52,,102.97,110.63,120.49,100.35,,,98.34,,104.22,,114.05
1985-09-25 00:00:00,104.52,121.01,,98.72,120.52,117.06,49.17,,92.17,,94.6,100.52,,102.97,111.27,120.49,100.35,,,97.18,,104.22,,114.05
1985-09-26 00:00:00,100.32,120.93,,98.72,120.52,117.06,49.17,,92.17,,94.6,100.52,,102.97,84.41,120.49,100.35,,,97.18,,104.22,,114.05
1985-09-27 00:00:00,100.48,120.93,,98.72,121.4,117.17,49.17,,92.17,,94.6,100.52,,102.97,84.41,120.49,100.35,,,97.18,,104.22,,114.05
1985-09-30 00:00:00,100.9,122.5,,98.72,123.86,117.17,49.17,,92.17,,94.57,100.52,,102.97,84.41,120.49,100.35,,,97.18,,104.22,,114.05
1985-10-01 00:00:00,100.93,122.53,,98.72,123.91,117.17,49.17,,92.17,,94.51,100.52,,102.97,84.41,124.45,100.35,,,97.18,,104.22,,114.05
1985-10-02 00:00:00,100.82,122.37,,98.19,124.65,118.54,49.17,,92.17,,94.51,100.52,,103.01,84.02,124.45,100.35,,,97.18,,104.22,,110.32
1985-10-03 00:00:00,101.15,122.45,,98.72,124.65,118.85,49.17,,92.17,,94.51,100.52,,104.02,85.1,124.45,100.35,,,97.18,,104.22,,108.69
1985-10-04 00:00:00,101.21,123.11,,99.71,124.56,119.83,49.17,,92.17,,94.51,100.52,,103.47,85.2,124.45,100.35,,,97.18,,104.22,,109.77
1985-10-07 00:00:00,101.24,123.14,,99.77,124.68,119.83,49.17,,92.9,,94.51,100.02,,103.47,85.2,124.45,100.35,,,97.18,,104.22,,109.77
1985-10-08 00:00:00,102.6,127.85,,101.46,131.51,120.52,49.17,,92.9,,94.51,100.02,,103.47,85.21,124.45,100.35,,,97.18,,98.38,,111.4
1985-10-09 00:00:00,102.35,127.09,,100.93,130.87,119.83,49.17,,92.9,,94.37,100.02,,103.47,84.86,124.45,100.35,,,97.18,,98.38,,111.4
1985-10-10 00:00:00,102.4,127.2,,100.93,130.87,119.83,48.31,,94.01,,94.37,100.02,,103.47,84.9,128.4,100.35,,,97.8,,98.38,,111.4
1985-10-11 00:00:00,102.54,127.63,,100.93,131.3,121.15,48.31,,94.01,,94.67,97.12,,103.47,84.9,129.39,100.35,,,97.8,,98.38,,111.4
1985-10-14 00:00:00,102.59,127.7,,101.14,131.3,121.15,48.31,,94.01,,94.7,97.12,,103.64,84.9,128.4,100.35,,,97.8,,98.38,,111.4
1985-10-15 00:00:00,102.52,127.81,,101.14,131.3,121.15,48.17,,95.12,,93.95,97.12,,103.82,84.9,128.4,100.35,,,97.8,,98.38,,111.36
1985-10-16 00:00:00,102.52,127.81,,101.14,131.3,121.15,48.17,,95.12,,93.94,97.12,,103.82,84.9,128.4,100.35,,,97.8,,98.38,,111.36
1985-10-17 00:00:00,102.5,127.71,,101.22,131.3,121.15,48.17,,95.12,,93.94,97.12,,103.82,84.31,124.45,100.35,,,99.54,,98.38,,112.44
1985-10-18 00:00:00,103.08,129.78,,101.14,133.94,121.15,48.17,,97.34,,93.94,97.12,,104.1,84.31,124.45,100.35,,,99.54,,98.38,,112.44
1985-10-21 00:00:00,103.53,131.51,,101.14,133.94,121.15,48.17,,95.12,,93.94,97.12,,103.82,87.73,128.4,100.35,,,99.54,,98.38,,112.44
1985-10-22 00:00:00,104.4,132.96,,102.37,136.62,123.39,48.17,,99.56,,93.94,97.12,,103.99,87.73,124.45,100.35,,,99.54,,98.38,,114.6
1985-10-23 00:00:00,105.45,135.77,,102.62,141.47,123.16,48.17,,99.56,,93.94,97.12,,104.54,87.73,124.45,100.35,,,99.54,,98.38,,116
1985-10-24 00:00:00,105.56,136.13,,102.62,142.03,123.05,48.17,,99.56,,93.94,97.12,,104.66,87.73,124.45,100.35,,,98.96,,98.38,,116
1985-10-25 00:00:00,105.68,136.37,,102.62,142.03,123.2,48.9,,101.78,,94.16,97.12,,104.66,87.73,124.45,100.35,,,98.96,,98.38,,116
1985-10-29 00:00:00,105.7,136.48,,102.62,141.94,123.2,48.9,,102.89,,94.16,97.12,,104.66,87.73,124.45,100.35,,,98.96,,98.38,,116
1985-10-30 00:00:00,105.81,136.75,,102.87,141.94,123.2,48.9,,102.89,,94.3,97.12,,104.66,87.73,124.45,100.35,,,99.54,,98.38,,117.08
1985-10-31 00:00:00,106,137.48,,104.1,141.94,123.2,48.9,,104,,94.3,97.12,,104.66,88.23,122.47,100.35,,,99.54,,98.38,,117.08
1985-11-01 00:00:00,106.22,138.67,,104.85,141.94,129.68,48.9,,106.23,,94.3,97.12,,104.66,88.23,122.47,100.35,,,99.54,,90.59,,117.08
1985-11-04 00:00:00,106.27,138.87,,104.85,141.94,129.53,48.9,,108.45,,94.3,97.12,,104.66,88.23,122.47,100.35,,,99.4,,90.59,,117.08
1985-11-05 00:00:00,106.29,138.95,,104.97,141.94,129.86,48.9,,108.45,,94.3,97.12,,104.66,88.23,122.47,100.35,,,99.41,,90.59,,117.08
1985-11-06 00:00:00,105.61,138.98,,105.09,140.94,129.86,49.33,,108.45,,94.31,97.12,,104.48,85.06,122.47,100.35,,,99.41,,90.59,,117.08
1985-11-07 00:00:00,105.85,139.23,,105.22,140.94,129.86,49.33,,110.67,,94.3,97.12,,104.62,85.06,122.47,100.35,,,104.74,,90.59,,117.08
1985-11-08 00:00:00,105.86,139.18,,105.22,141.06,128.96,49.33,,110.67,,94.3,97.12,,104.62,85.16,122.47,100.35,,,104.74,,90.59,,117.08
1985-11-11 00:00:00,105.97,139.65,,105.22,141.62,128.96,49.33,,111.78,,94.3,97.12,,104.62,85.07,122.47,100.35,,,104.74,,90.59,,117.08
1985-11-12 00:00:00,106.04,139.73,,105.22,141.62,128.73,49.33,,112.89,,94.31,97.12,,104.8,85.1,122.47,100.35,,,104.74,,90.59,,117.08
1985-11-13 00:00:00,106.08,139.77,,104.97,141.62,128.73,49.55,,114,,94.31,97.12,,104.93,85.1,122.47,100.35,,,104.74,,90.59,,117.08
1985-11-14 00:00:00,106.56,140.71,,105.3,144.39,128.43,49.55,,115.11,,94.31,97.12,,104.93,85.1,122.47,100.35,,,104.74,,90.59,,116
1985-11-15 00:00:00,106.61,140.91,,106.04,144.39,128.43,49.55,,115.11,,94.59,97.12,,104.67,85.1,122.47,100.35,,,104.74,,90.59,,116
1985-11-18 00:00:00,106.61,140.91,,106.04,144.39,128.43,49.55,,115.13,,94.59,97.12,,104.67,85.1,122.47,100.35,,,104.74,,90.59,,116
1985-11-19 00:00:00,106.82,141.65,,106.04,143.9,130.05,49.55,,120.68,,94.59,97.12,,105.11,85.1,122.47,100.35,,,104.74,,90.59,,116
1985-11-20 00:00:00,107.03,142.42,,108.45,143.9,129.72,48.47,,119.57,,94.59,97.12,,105.28,85.11,122.47,100.35,,,104.74,,90.59,,117.4
1985-11-21 00:00:00,107.71,143.92,,108.7,147.02,129.72,48.47,,119.24,,94.59,97.12,,105.65,85.43,122.47,100.35,,,104.74,,90.59,,117.4
1985-11-22 00:00:00,107.71,143.96,,108.7,147.07,130.05,48.47,,118.91,,94.59,97.12,,105.65,85.4,122.47,100.35,,,104.69,,90.59,,117.39
1985-11-26 00:00:00,108.52,143.96,,108.7,147.07,129.72,71.36,,118.91,,94.59,97.12,,105.65,85.5,122.47,100.35,,,104.69,,90.59,,117.59
1985-11-28 00:00:00,108.85,145.86,,108.31,149.87,130.05,71.36,,121.13,,93.56,97.12,,105.66,85.4,122.47,100.35,,,104.69,,90.59,,117.39
1985-11-29 00:00:00,108.69,145.24,,108.75,150.43,130.38,71.36,,121.13,,93.56,97.12,,105.62,83.29,122.47,100.35,,,104.89,,90.59,,117.93
1985-12-02 00:00:00,109.13,146.36,,110.14,151.21,130.16,71.36,,125.57,,93.56,97.12,,106.42,83.41,108.01,100.35,,,105.48,,90.59,,117.93
1985-12-03 00:00:00,110,148.16,,111.31,152.09,133.16,71.58,,127.79,,93.85,97.12,,107.16,83.45,108.01,100.35,,,105.48,,90.59,,122.8
1985-12-04 00:00:00,111.01,151.07,,114.15,152.87,135.8,71.79,,134.45,,93.85,97.12,,107.16,84.64,108.01,100.35,,,105.48,,90.59,,126.6
1985-12-05 00:00:00,113.72,157.73,,116.74,159.15,140.41,71.79,,141.11,,93.63,97.12,,109.18,85.34,106.04,100.35,,,108.96,,90.59,,136.44
1985-12-06 00:00:00,118.95,167.76,,116.65,177.52,152.39,84.12,,152.2,,93.63,97.12,,110.89,86.88,109.99,100.35,,,114.52,,90.59,,138.73
1985-12-09 00:00:00,126.66,174.88,,118.09,199.35,156.39,85.85,,154.89,,93.85,97.12,,122.51,92.45,109.99,100.35,,,123.59,,90.59,,138.73
1985-12-10 00:00:00,130.79,175.28,,121.48,202.84,160.25,84.77,,152.67,,93.85,97.12,,137.85,92.92,113.95,100.35,,,124.75,,90.66,,138.73
1985-12-11 00:00:00,131.89,174.07,,119.91,201.97,158.52,84.23,,151.56,,93.85,97.12,,145.17,92.88,113.95,100.35,,,124.75,,90.87,,138.73
1985-12-12 00:00:00,128.77,165.2,,120.16,193.52,158.52,84.23,,135.58,,93.94,97.12,,143.15,92.63,113.95,100.35,,,114.89,,90.97,,129
1985-12-13 00:00:00,125.45,158.55,,119.54,184.66,158.52,84.23,,126.7,,93.94,97.12,,136.17,92.38,113.95,100.35,,,113.61,,90.97,,129
1985-12-16 00:00:00,123.17,159.44,,119.54,186.32,157,84.23,,126.7,,93.94,97.12,,123.86,92.74,113.95,100.35,,,113.61,,85.13,,128.73
1985-12-17 00:00:00,123.52,159.44,,119.54,186.32,157,84.28,,126.63,,93.94,97.12,,125.73,92.74,113.95,100.35,,,112.75,,85.13,,128.73
1985-12-18 00:00:00,122.96,159.42,,119.46,186.21,157,84.28,,126.63,,93.94,97.12,,123.61,92.35,113.95,100.35,,,111.01,,85.13,,128.73
1985-12-19 00:00:00,122.92,159.42,,119.46,185.87,157,84.28,,126.63,,93.94,97.12,,123.61,92.36,113.95,100.35,,,111.59,,85.13,,128.73
1985-12-20 00:00:00,121.68,158.75,,119.46,180.24,157,84.28,,126.63,,93.94,97.12,,123.61,91.17,109.99,100.35,,,110.43,,85.13,,128.73
1985-12-30 00:00:00,121.51,158.43,,118.47,180.13,155.87,84.28,,126.63,,93.86,97.12,,123.61,91.17,109.99,100.35,,,110.43,,85.13,,128.28
1985-12-31 00:00:00,121.97,158.91,,120.54,180,155.87,84.42,,125.97,,93.86,97.12,,124.34,92.27,112.79,100.35,,,110.43,,85.13,,128.28
1986-01-02 00:00:00,122.04,159.04,,120.54,180,156.96,83.01,,126.79,,95.26,97.12,,124.34,91.24,109.99,100.35,,,111.59,,85.13,,127.74
1986-01-03 00:00:00,118.98,157.93,,120.05,164.23,145.17,83.01,,131.23,,95.26,97.12,,125.26,90.15,109.99,100.35,,,111.59,,85.13,,127.74
1986-01-06 00:00:00,119.07,158.16,,120.05,164.25,146.17,83.01,,132.34,,95.26,97.12,,125.26,90.15,112.96,100.35,,,111.59,,85.13,,127.74
1986-01-07 00:00:00,118.94,158.03,,119.63,164.25,146.17,82.8,,133.45,,95.26,97.12,,125.26,89.56,112.96,100.35,,,111.59,,85.13,,127.2
1986-01-08 00:00:00,118.5,157.93,,119.63,164.27,145.31,82.8,,133.49,,95.26,97.12,,123.24,89.56,112.96,100.35,,,111.59,,85.02,,127.2
1986-01-09 00:00:00,118.47,157.93,,119.63,164.27,145.31,82.75,,133.49,,95.09,97.12,,123.21,89.56,112.96,100.35,,,111.61,,85.02,,127.2
1986-01-10 00:00:00,118.14,157.51,,119.63,164.27,145.24,82.75,,135.71,,95.09,97.12,,122.15,89.56,112.96,100.35,,,111.61,,85.02,,123.96
1986-01-13 00:00:00,118.15,157.48,,119.63,164.14,146.55,82.75,,134.6,,95.09,97.12,,122.15,89.67,112.96,100.35,,,111.61,,85.02,,123.96
1986-01-15 00:00:00,117.79,157.47,,119.63,162.26,146.55,82.75,,134.63,,95.09,97.12,,122.01,89.56,112.96,100.35,,,111.61,,85.02,,124.23
1986-01-16 00:00:00,118.12,157.69,,119.63,162.18,148.48,82.75,,134.63,,95.09,97.12,,123.48,89.74,109,100.35,,,111.61,,85.02,,123.96
1986-01-17 00:00:00,118.62,159.64,,119.63,164.38,148.79,82.75,,133.52,,95.09,97.12,,123.41,90.78,109,100.35,,,110.45,,86.66,,123.96
1986-01-20 00:00:00,119.36,161.47,,119.96,166.62,150.47,82.75,,134.63,,95.09,97.12,,123.48,92.16,109,100.35,,,110.45,,86.66,,123.96
1986-01-21 00:00:00,119.99,164.6,,120.29,170.09,153.38,82.75,,133.31,,95.06,97.12,,123.48,91.59,106.04,100.35,,,110.45,,86.61,,125.04
1986-01-22 00:00:00,122.02,166.34,,120,172.37,155.92,83.47,,132.2,,95.18,97.12,,125.75,98.52,106.04,101.51,,,110.45,,86.61,,125.04
1986-01-23 00:00:00,123.49,167.17,,120.25,172.82,157.04,83.47,,132.2,,95.18,97.12,,125.89,106.25,106.04,101.51,,,112.3,,86.61,,125.97
1986-01-24 00:00:00,123.5,167.38,,121.82,172.28,156.94,83.47,,132.2,,95.19,97.12,,125.89,105.96,106.04,101.51,,,112.3,,86.61,,126.59
1986-01-27 00:00:00,124.63,167.62,,122.72,173.16,157.53,83.47,,132.2,,94.88,97.42,,126.36,111.34,106.04,101.51,,,112.3,,86.61,,126.59
1986-01-28 00:00:00,125.2,167.52,,122.72,172.62,159.08,83.47,,132.2,,98.4,97.42,,126.36,111.5,106.04,101.51,,,112.3,,86.61,,126.59
1986-01-29 00:00:00,125.23,167.65,,122.72,172.99,160.29,83.47,,131.37,,98.4,97.42,,125.27,112.8,106.04,101.51,,,111.14,,86.61,,126.59
1986-01-30 00:00:00,125.2,167.65,,122.72,172.99,160.29,83.61,,131.37,,97.94,100.57,,125.27,112.8,106.04,101.51,,,111.14,,86.61,,126.59
1986-01-31 00:00:00,126.08,168.04,,123.22,172.99,160.62,83.75,,133.59,,97.85,100.57,,129.26,112.6,106.04,101.51,,,111.14,,86.69,,126.59
1986-02-03 00:00:00,126.18,168.03,,123.22,173.1,160.29,85.91,,133.59,,97.85,100.57,,129.26,112.66,106.04,101.51,,,111.13,,86.69,,126.59
1986-02-05 00:00:00,126.82,170.08,,123.71,173.32,161.82,85.91,,150.24,,97.85,100.57,,129.26,112.85,106.04,101.51,,,111.13,,87.24,,127.05
1986-02-06 00:00:00,127.38,170.41,,123.71,173.32,162.81,85.91,,151.35,,97.85,100.57,,131.26,113.05,106.04,101.51,,,111.13,,91.96,,127.05
1986-02-07 00:00:00,127.43,172.2,,123.71,176.01,162.87,86,,151.35,,97.85,100.57,,129.26,113.08,103.07,101.51,,,111.13,,91.96,,127.05
1986-02-10 00:00:00,127.44,172.17,,123.22,176.96,162.87,86,,151.35,,96.74,100.57,,129.26,113.3,103.07,101.51,,,111.13,,91.96,,127.59
1986-02-11 00:00:00,127.5,172.22,,123.96,176.91,162.99,86,,151.35,,96.74,100.57,,129.26,113.21,106.04,101.51,,,111.13,,91.96,,127.59
1986-02-12 00:00:00,127.9,173.32,,123.96,178.54,163.17,86.08,,151.35,,97.03,100.57,,129.26,113.31,106.04,101.51,,,111.13,,95.39,,127.59
1986-02-13 00:00:00,128.33,173.31,,124.08,178.63,162.83,86.08,,151.35,,96.78,100.57,,131.44,113.41,106.04,101.51,,,111.2,,95.39,,127.59
1986-02-14 00:00:00,128.88,174.59,,123.96,180.31,169.83,86.08,,145.8,,96.89,101.23,,132.17,113.42,109.99,101.51,,,111.2,,95.39,,127.05
1986-02-17 00:00:00,129.1,175.32,,123.96,180.22,169.83,86.08,,151.35,,96.83,101.23,,132.17,113.81,109.99,101.51,,,110.62,,95.39,,127.98
1986-02-18 00:00:00,130.06,178.36,,123.96,184.78,172.84,86.08,,151.35,,96.83,101.23,,132.14,113.39,109.99,101.51,,,110.11,,103.02,,128.92
1986-02-19 00:00:00,130.32,178.93,,123.13,185.9,173.51,86.08,,151.35,,96.83,101.23,,132.7,113.39,109.99,101.51,,,109.53,,103.02,,128.92
1986-02-20 00:00:00,130.52,179.04,,124.74,185.9,174.18,86.16,,151.68,,96.83,101.23,,132.97,113.38,109.99,101.51,,,109.53,,103.02,,128.92
1986-02-21 00:00:00,130.53,178.91,,124.78,185.34,176.37,86.16,,151.68,,97.33,101.23,,132.77,113.38,109.99,101.51,,,109.53,,103.02,,128.65
1986-02-25 00:00:00,130.75,178.9,,124.78,187.09,176.24,86.16,,153.9,,97.49,101.23,,132.24,113.35,109.99,101.51,,,109.53,,103.02,,127.57
1986-02-26 00:00:00,130.85,179.16,,125.42,187.09,176.43,86.16,,153.9,,97.4,101.23,,132.45,113.18,109.99,101.51,,,109.53,,103.02,,128.5
1986-02-27 00:00:00,130.69,178.07,,121.41,187.09,175.75,86.16,,156.12,,98.11,101.23,,132.45,113.41,109.99,101.51,,,108.37,,103.02,,127.96
1986-02-28 00:00:00,131.11,179.78,,121.41,187.09,174.71,86.16,,171.8,,98.11,101.9,,132.45,113.38,109.99,101.51,,,108.37,,103.02,,128.42
1986-03-03 00:00:00,131.04,179.73,,122.03,187.09,183.87,86.16,,158.48,,98.14,101.9,,132.13,113.38,109.99,101.51,,,108.37,,103.02,,128.42
1986-03-04 00:00:00,130.7,179.82,,121.2,187.2,185.19,86.16,,160.7,,98.14,101.9,,132.05,110.94,109,101.51,,,108.37,,103.02,,128.42
1986-03-05 00:00:00,131.5,181,,124.17,189.83,184.82,86.16,,160.7,,98.14,102.19,,132.05,111.51,110.09,101.51,,,108.37,,103.02,,128.93
1986-03-06 00:00:00,131.69,181.11,,124.17,190.64,184.82,86.16,,160.7,,98.14,102.19,,132.05,111.51,111.08,101.51,,,108.37,,103.02,,129.71
1986-03-07 00:00:00,132.21,181.85,,124.29,192.69,185.3,86.16,,165.14,,98.14,102.19,,132.47,111.5,111.08,101.51,,,108.37,,103.02,,128.52
1986-03-10 00:00:00,132.04,181.52,,124.29,192.07,183.27,86.16,,165.14,,98.14,102.19,,132.47,111.5,111.08,101.51,,,108.37,,103.02,,128.68
1986-03-11 00:00:00,132.62,183.38,,124.03,192.07,189.89,86.16,,167.36,,98.14,102.19,,133.46,112.53,106.13,101.51,,,108.37,,103.02,,128.68
1986-03-12 00:00:00,132.43,182.51,,124.28,191.28,189.89,86.16,,165.14,,98.23,102.19,,133.46,112.53,106.13,101.51,,,108.37,,103.02,,128.14
1986-03-13 00:00:00,132.42,182.81,,124.36,190.98,189.22,86.16,,165.43,,98.26,102.19,,133.43,112.66,104.16,101.51,,,108.37,,106.84,,128.14
1986-03-14 00:00:00,132.5,183,,124.36,190.98,189.22,86.16,,165.43,,98.26,102.19,,133.43,112.62,104.16,101.51,,,108.37,,108.75,,129.22
1986-03-17 00:00:00,132.57,183.2,,124.36,190.98,190.23,86.16,,165.76,,98.26,102.19,,133.43,112.64,104.16,101.51,,,108.37,,108.75,,129.62
1986-03-18 00:00:00,132.8,183.88,,124.36,191.73,190.79,87.67,,167.98,,98.26,102.19,,133.43,112.57,104.16,101.51,,,108.37,,108.75,,129.34
1986-03-19 00:00:00,133.32,186.17,,125.1,190.95,207.5,87.67,,167.36,,98.26,102.19,,133.43,112.57,104.16,101.51,,,110.69,,108.75,,129.34
1986-03-20 00:00:00,132.99,185.93,,123.62,190.95,207.17,87.67,,169.58,,98.26,102.19,,132.13,112.57,104.16,101.51,,,110.69,,108.75,,129.25
1986-03-21 00:00:00,133.08,186,,123.7,190.95,205.16,87.67,,169.58,,98.26,102.19,,132.13,113.45,104.62,101.51,,,110.69,,108.75,,129.52
1986-03-24 00:00:00,132.8,186.15,,123.7,189.35,205.36,87.67,,169.58,,98.26,102.19,,132.13,113.47,104.62,101.51,,,110.69,,108.75,,129.25
1986-03-26 00:00:00,132.82,186.24,,123.58,189.62,205.36,87.67,,169.58,,98.26,102.19,,132.13,113.38,104.62,101.51,,,110.69,,108.75,,129.25
1986-03-27 00:00:00,132.93,187.09,,124.9,189.85,204.7,87.67,,171.8,,98.26,102.19,,132.14,113.38,104.62,101.51,,,110.69,,108.75,,127.98
1986-03-31 00:00:00,133.45,187.44,,124.9,189.85,206.49,87.67,,171.8,,98.26,102.19,,132.83,113.82,108.59,101.51,,,118.88,,108.75,,127.98
1986-04-01 00:00:00,135.78,187.15,,125.15,188.97,208.28,87.67,,172.13,,98.26,102.19,,142.34,116.82,108.59,101.51,,,117.72,,108.75,,127.18
1986-04-02 00:00:00,135.51,186.84,,124.9,189.31,208.95,87.67,,174.35,,96.72,102.19,,142.67,115.82,108.59,101.51,,,117.72,,108.75,,126.35
1986-04-03 00:00:00,135.64,186.85,,125.15,189.42,208.21,87.67,,174.35,,96.72,110.18,,142.45,116.08,108.59,101.51,,,118.02,,108.75,,126.35
1986-04-04 00:00:00,135.24,186.57,,125.27,185.52,207.88,86.78,,188.74,,96.72,110.18,,141.33,115.92,107.6,101.51,,,116.35,,108.75,,130.91
1986-04-07 00:00:00,135.67,188.11,,125.85,185.58,208.77,86.78,,196.84,,96.72,110.18,,141.36,116.02,107.6,101.51,,,115.84,,108.85,,133.36
1986-04-08 00:00:00,135.69,188.87,,125.97,186.28,208.77,86.78,,197.95,,96.72,110.18,,140.42,116.02,108.3,101.51,,,116.01,,108.85,,134.32
1986-04-09 00:00:00,135.6,188.82,,125.97,186.3,208.82,86.78,,197.95,,96.21,110.18,,140.43,116.02,108.3,101.51,,,116.01,,108.85,,134.05
1986-04-10 00:00:00,135.2,186.83,,125.97,186.3,191.36,86.78,,197.66,,96.74,110.18,,140.5,116.05,109.29,101.51,,,117.16,,108.85,,134.75
1986-04-11 00:00:00,136.06,189.76,,126.14,190.76,191.58,86.78,,197.66,,96.74,110.18,,140.88,115.94,109.29,101.51,,,117.16,,108.85,,134.75
1986-04-21 00:00:00,135.77,188.2,,126.14,188.67,191.58,86.18,,196.55,,96.53,124.62,,140.88,115.94,109.29,101.51,,,117.16,,108.85,,134.15
1986-04-22 00:00:00,136.18,188.25,,126.14,190.54,191.88,86.18,,196.55,,96.83,122.86,,140.89,115.94,109.29,101.51,,,117.16,,110.76,,134.42
1986-04-23 00:00:00,136.21,188.3,,126.14,190.57,191.55,86.18,,196.61,,96.83,122.54,,140.89,116.14,109.29,101.51,,,117.16,,110.76,,134.69
1986-04-25 00:00:00,135.6,187.47,,126.22,190.6,191.55,86.18,,187.74,,96.83,121.58,,138.99,116.2,109.29,101.51,,,117.77,,110.76,,134.69
1986-04-28 00:00:00,135.59,187.73,,126.22,190.55,191.55,86.18,,187.74,,96.83,121.58,,138.64,116.2,109.29,101.51,,,117.77,,110.76,,136.16
1986-04-29 00:00:00,135.42,186.75,,126.22,190.44,191.55,86.18,,177.75,,97.34,121.1,,138.78,116.2,109.29,101.51,,,117.77,,110.86,,136.16
1986-04-30 00:00:00,135.49,186.99,,126.22,191.25,193.97,86.18,,177.75,,96.83,121.1,,138.85,116.2,109.29,101.51,,,117.77,,110.86,,134.77
1986-05-02 00:00:00,135.32,186.7,,125.85,191.72,191.03,86.18,,177.75,,96.83,121.1,,137.9,116.2,109.29,101.51,,,118.68,,110.86,,135.62
1986-05-05 00:00:00,135.93,188.9,,125.85,193.59,191.03,86.18,,177.75,,96.83,121.1,,137.94,117.84,109.29,101.51,,,118.98,,110.86,,136.17
1986-05-06 00:00:00,135.98,188.83,,125.85,194.44,191.36,86.18,,177.75,,96.83,121.1,,137.56,117.59,109.29,101.51,,,118.98,,110.86,,136.29
1986-05-07 00:00:00,135.37,188.83,,125.85,194.54,191.36,86.18,,177.42,,96.83,121.1,,134.66,117.59,109.29,101.51,,,118.98,,110.86,,136.29
1986-05-08 00:00:00,135.2,189.06,,126.72,194.54,191.36,86.18,,177.42,,96.83,121.1,,133.57,117.59,109.29,101.51,,,118.98,,110.86,,136.29
1986-05-09 00:00:00,135.25,189.44,,126.34,194.78,191.36,86.18,,177.42,,96.31,121.26,,133.57,118.45,108.3,101.51,,,118.98,,110.86,,136.29
1986-05-12 00:00:00,134.5,188.73,,126.34,194.68,191.73,86.18,,167.72,,96.31,121.26,,130.92,119.16,108.3,101.51,,,118.98,,111.16,,135.49
1986-05-13 00:00:00,134.62,189.34,,127.09,194.63,190.38,86.18,,167.72,,96.31,121.26,,130.92,120.03,107.31,101.51,,,118.98,,111.21,,135.37
1986-05-14 00:00:00,134.72,189.46,,127.33,194.67,190.61,86.18,,167.72,,96.31,125.9,,130.82,120.12,109.29,101.51,,,118.98,,111.21,,135.37
1986-05-15 00:00:00,134.68,189.43,,127.09,194.74,190.61,85.88,,167.72,,96.11,125.74,,130.82,120.22,109.29,101.51,,,118.98,,111.21,,135.37
1986-05-16 00:00:00,134.92,190.1,,127.33,195.36,192.08,85.88,,167.72,,96.11,125.74,,130.82,120.27,109.29,101.51,,,118.98,,114.8,,135.37
1986-05-19 00:00:00,134.93,190.16,,127.33,195.36,193.28,85.88,,167.72,,96.11,125.74,,130.82,120.38,109.29,101.51,,,118.98,,114.8,,134.58
