Date,Automobiles & Components,Banks,Capital Goods,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy,Food & Staples Retailing,"Food, Beverage & Tobacco",Health Care Equipment & Services,Household & Personal Products,Insurance,Materials,"Pharmaceuticals, Biotechnology & Life Sciences",Real Estate Management & Development,Retailing,Software & Services,Telecommunication Services,Transportation,Utilities
2023-05-23 00:00:00,782.8418230563003,510.66357414771267,1196.947576817703,1099.9901850247384,1190.251792185944,349.26167485435127,1541.3867486946936,2452.154299445337,1463.151055543675,939.3458974386771,1113.945449883093,1406.357878819042,1441.70222738093,1242.794527262414,,895.726210795372,749.0238804929445,561.2981893691565,1094.0806613787606,22673.68016400486,778.4670867012308
2023-05-24 00:00:00,782.8418230563003,516.5429831728625,1212.18904494061,1119.8706531517266,1198.6570511633286,353.58050014932087,1576.0720296753686,2534.8470016194947,1460.561134211534,944.4467774935835,1135.9894584125946,1406.357878819042,1441.2590249751113,1272.9736120764371,,897.8680687442544,752.6735814685718,566.6406111597644,1109.4063554826716,23922.481447631122,791.5366175096439
2023-05-25 00:00:00,782.8418230563003,516.5054469391346,1212.9435148185098,1103.6513277673455,1204.5897416209743,352.21413176146024,1558.4653355793432,2520.6052440386197,1459.067813958961,938.5438003652055,1129.657531413314,1388.9265482090761,1436.6354946945212,1267.4237934281757,,895.5768805918528,747.4097397005471,570.2022256868363,1110.4367508288792,23381.51002570096,786.9424178253228
2023-05-26 00:00:00,782.8418230563003,519.9558394705479,1201.7963196897279,1128.9786509673656,1211.3655495556586,352.6328998384114,1556.4793727725023,2501.5284323561236,1410.4258361762772,935.8233319516329,1133.9749000508882,1388.9265482090761,1438.1273790539553,1262.9995473690258,,900.0166842144513,754.5028209451291,574.2132458934572,1113.9780164960043,23048.6045352824,786.5340275310729
2023-05-29 00:00:00,782.8418230563003,506.06842447634943,1193.4069076684411,1032.1575486158922,1204.8612096524212,348.97146532119905,1535.8460803989065,2396.267472824544,1411.209200208078,930.9429091640052,1125.0620884689606,1452.8414271122847,1428.3784454565953,1243.6666201387445,,890.3983568349097,737.4860699738823,570.6516313663852,1102.1935880592184,22424.4067407476,780.5747060043332
2023-05-30 00:00:00,782.8418230563003,506.0286461928731,1187.0046622547225,1074.7552031210653,1195.7854447050368,346.98996409312554,1524.0139301134966,2379.9027263379317,1411.209200208078,924.3135840019735,1108.340245499609,1429.5996529656634,1422.0556069023505,1234.682167513798,,887.887316459919,757.0989742923383,562.1970007282544,1090.9243572955365,22466.01992704992,778.9550291012328
2023-05-31 00:00:00,782.8418230563003,505.2618227754123,1189.892835810439,1076.765476632828,1197.4468383217093,346.15345290738924,1527.931489518012,2434.60886483328,1423.4800619573232,924.8678218990165,1112.5768530693974,1423.789209429008,1425.3848755159506,1240.536733294299,,892.3575840160877,762.0384959608631,549.2987596586133,1115.008411842212,22176.756095716977,786.6237236995586
2023-06-01 00:00:00,782.8418230563003,516.8714830548804,1209.873598378007,1194.6516451800653,1220.6356991478515,350.45386987838606,1557.9176413109708,2552.1422317092956,1429.7469742117303,931.4317612747669,1139.4071194707687,1423.789209429008,1424.5011617743367,1256.2928556066445,,904.4522179044209,764.132420421015,566.657426614424,1145.8551541838378,22759.34070394946,785.9587934366309
2023-06-02 00:00:00,782.8418230563003,517.5158833394812,1220.64508362665,1190.4930416089035,1233.7322093837608,351.9346547292322,1561.7429571554196,2500.4881826982446,1435.9208728514566,942.0799633415487,1151.778192325023,1423.789209429008,1419.8945779105381,1277.7404759964775,,912.2285946565606,762.279962065282,561.7644105033651,1160.2806890307438,22592.88795874018,784.4435208183605
2023-06-05 00:00:00,782.8418230563003,518.0718823693214,1229.2404736813846,1189.2810518222525,1223.2868808252006,354.6815654613302,1558.6923803987324,2440.903347990772,1432.5475874875146,943.5955905511834,1162.5623453740072,1423.789209429008,1429.9939051469328,1283.5423517851393,,905.862885183532,763.041417149677,558.2027959762931,1163.8870727424703,22426.4352135309,787.7562184801121
2023-06-06 00:00:00,782.8418230563003,517.4378691832933,1224.2591035461105,1189.4181891125324,1230.4906707049333,350.42127340842484,1564.359088924999,2450.4281771402493,1433.497372945025,945.0315673667086,1169.8270827872814,1406.357878819042,1425.3940038123683,1277.1003421975402,,889.1924615711871,769.1872316314327,558.2027959762931,1153.5831192803946,21966.66169142208,786.2521550730357
2023-06-07 00:00:00,782.8418230563003,514.2388890483176,1219.2275373705684,1181.3770950654819,1228.090052294465,347.48354183404774,1558.3286405889546,2453.43547199352,1448.2148681235324,942.9050150919476,1151.5333799575253,1464.4623141855955,1419.629928663771,1280.930466275469,,883.9988848184013,763.2747671422859,565.7586152553263,1158.669977966831,21756.567287127178,787.5360240617687
2023-06-08 00:00:00,782.8418230563003,524.0764491794828,1223.7380453591704,1175.86231430848,1221.351879558908,347.23913618758746,1577.4928113978042,2441.1619121285607,1447.5979255174411,956.1156942146347,1142.966594429021,1435.4100965023188,1421.3859102596562,1275.9123407765196,,883.9363858533856,761.9706043137661,554.6411814492212,1156.1591076459135,21714.5484062682,789.3350886966263
2023-06-09 00:00:00,782.8418230563003,532.5880197163804,1228.7204916619298,1127.2481588602416,1222.9455155242358,349.66458697126296,1576.8424724122003,2411.100842240717,1449.9480176128438,961.3824342575589,1125.2437174058452,1464.4623141855955,1425.3148925414916,1277.6988589550876,,887.4101657081092,758.5041531083034,563.545217766901,1121.5757455033586,21631.32203366356,785.9907184777925
2023-06-12 00:00:00,782.8418230563003,551.0011608192821,1242.145833381275,1120.3291896197577,1227.7709088136648,358.0668383292888,1642.0637818720481,2402.4166769282706,1455.2651444097403,975.9736154015785,1143.7062018978002,1476.083201258906,1441.3721782502168,1320.1649434127646,,900.5327277713924,768.0256562671024,570.6684468210449,1131.3645012923305,21882.21823514746,784.7116315104555
2023-06-13 00:00:00,782.8418230563003,555.5313060366105,1249.2453471410045,1118.852248913672,1235.1000261701895,362.40236036385346,1665.4375128831423,2378.1552747196824,1455.504973646479,975.6930972171199,1137.3202730091823,1476.083201258906,1455.2505875280658,1327.3508228125672,,907.1005286341601,769.0103675255406,572.4492540845808,1122.1560612210635,22756.09514749618,785.841693152121
2023-06-14 00:00:00,782.8418230563003,574.3506744704424,1259.684877149692,1125.680433916715,1232.431000401876,359.6223144611719,1715.6980129585854,2424.2150659427066,1438.2563986648252,982.9506681752249,1143.169759214647,1464.4623141855955,1463.546559097058,1340.6733442848622,,911.9054283246057,790.3258467077826,570.6684468210449,1139.0924663888873,23005.7742653101,795.3812364430032
2023-06-15 00:00:00,782.8418230563003,584.3378247501043,1259.330854538223,1135.479170146523,1243.6321630523998,359.437040880021,1705.4220065863014,2449.6571562767394,1452.5233726629508,982.5098732253593,1137.5408253962269,1470.2727577222506,1508.2760162760298,1332.0371856705497,,915.6766931784639,804.4965556334322,570.6684468210449,1129.8840263176205,22798.92541746848,784.0961148549335
2023-06-16 00:00:00,782.8418230563003,584.7880904435945,1257.5081612131075,1115.5887615875956,1252.6998549234327,355.56272359379216,1691.7047990017702,2423.5621707494206,1452.2835434262124,979.2433375041427,1128.7943557819408,1435.4100965023188,1503.230636617791,1335.2272245771298,,920.99000092905,796.9758783343015,574.6794670276656,1136.131516439467,22549.24629965456,794.4215368019269
2023-06-19 00:00:00,782.8418230563003,575.1925397314232,1253.7692949333882,1078.2843928155635,1238.7650404024405,350.6305892142117,1690.8631286110767,2353.224488590847,1467.1674600304293,975.5914739381988,1134.7165046909104,1464.4623141855955,1490.5820387638394,1342.2430062401968,,917.6438647462741,799.7438815172544,556.8882098469658,1141.2834931705052,22008.274877724398,791.0738131478232
2023-06-20 00:00:00,782.8418230563003,568.6449130784707,1258.7689629210902,1080.431803617606,1212.5685700630004,354.1629775383664,1692.269334871379,2328.2298835588717,1467.1674600304293,977.0227899994145,1142.0199286127272,1464.4623141855955,1497.0169409371374,1340.3473266146013,,904.4419389162676,795.597733254021,553.7760009994427,1155.7741460620125,22008.274877724398,791.2835148051969
2023-06-21 00:00:00,782.8418230563003,582.4123057141287,1274.6401338797211,1093.0192138216385,1238.548819466637,355.6892206188832,1715.1897655178932,2353.224488590847,1466.3840959986283,981.5620525135579,1167.1843221878457,1417.9787658923528,1501.3176091129515,1364.3865125007314,,911.3160193662894,799.7355183755947,565.7922461646455,1205.6832023084785,21841.416437958458,789.4437874765348
2023-06-22 00:00:00,782.8418230563003,580.550378403752,1282.4107178473553,1115.4859721948626,1225.3144479657008,352.142522593869,1711.687263204089,2377.4587374158937,1464.9837893607362,979.4578170194524,1164.4729676334912,1464.4623141855955,1509.8854788328422,1374.4364596213816,,903.4618144477786,802.7307752581546,565.3428404850966,1204.7801697096202,22548.8406050979,800.5189950133843
2023-06-23 00:00:00,782.8418230563003,584.9682599770658,1296.5731136356,1201.8403093095978,1226.3185091133275,349.49525722722245,1693.0452925057932,2375.73959170171,1467.1674600304293,981.7541190708503,1162.3645608785075,1464.4623141855955,1520.6841662025333,1380.1850373413645,,908.6598001054855,801.749950143948,560.0004186944888,1190.0970360261622,22506.821724238922,796.4815511880024
2023-06-26 00:00:00,782.8418230563003,598.688021921046,1328.673285443634,1229.65601778908,1228.2006163796837,349.3943817149421,1683.532490415348,2401.235988802826,1467.1674600304293,984.4498674314249,1175.523567535044,1464.4623141855955,1530.0722907348675,1395.696021704409,,910.3243385103003,795.7940807440732,553.3265953198938,1182.8842686027092,22173.10484470704,811.2774817060581
2023-06-27 00:00:00,782.8418230563003,591.3895023071644,1324.464488029651,1197.5253662856278,1240.6417505876464,346.56780026544953,1679.3842278720924,2472.585614715213,1472.034065646944,974.012002026456,1172.9989320346294,1464.4623141855955,1519.4116076806367,1387.611726768791,,916.7244856958396,797.1162211527017,555.1074025834298,1165.4326657617817,22007.46348861108,802.1546566273367
2023-06-28 00:00:00,782.8418230563003,598.1890415654086,1325.715859078887,1237.3577377161896,1256.2510764681847,347.8408542216628,1710.8636194681117,2434.78965688612,1473.8029184133925,984.4880179453827,1182.8901148479695,1458.65187064894,1518.2482387566818,1405.9484700117719,,914.3595038189217,798.6601840447711,556.4388041674168,1175.1563035061524,22006.652099497758,801.973765770504
2023-07-04 00:00:00,828.4182305630027,690.4602109516405,1388.7124182047098,1254.6799857446088,1291.6785181678013,356.0967897880171,1883.7328851312877,2504.2052150570375,1466.6596285125038,1020.2683607856948,1172.9734875605168,1447.0309835756293,1560.6478982741971,1440.355251551601,,938.026808136124,826.0466514727605,573.3480654436786,1180.243162192589,23797.641888724163,804.5519483509207
2023-07-05 00:00:00,829.7587131367292,691.3021949107638,1421.2967665729855,1273.6460443257686,1321.218454396974,361.1813185799081,1883.4354205991444,2495.5753565116743,1445.3066749510333,1033.0922037317723,1172.4581817850383,1481.8936447955614,1566.6700047020151,1468.161156530751,,966.2616982086731,825.7199764471075,571.5672581801426,1226.8656782666283,24463.452869561286,818.4678415119846
2023-07-06 00:00:00,824.3967828418231,685.0898979951795,1410.9904301712165,1223.3611363840357,1326.2899790366534,369.33829007441636,1908.1422122408958,2453.65154654133,1464.1808195252834,1036.866569671004,1178.0295951311048,1493.514531868872,1567.521193875823,1496.0348406800808,,968.8219769731664,826.2106620444457,571.5672581801426,1245.477912542966,24213.773751747365,823.8061534690552
2023-07-07 00:00:00,888.739946380697,681.3608601658891,1425.4323137600793,1284.4946294540093,1352.8159852599742,378.34287257549386,1952.146974776698,2457.178274711226,1464.309536417101,1058.1684497655124,1189.2612963723936,1545.80852369877,1579.733855907571,1515.9834709634863,,1002.7554846065477,838.6057223830859,574.6794670276656,1262.4143177107896,23882.896734112102,840.4618121081248
2023-07-10 00:00:00,888.739946380697,676.0379364554994,1431.079986767599,1276.8971501308788,1391.4481225705197,389.58973696738485,1951.8103385837198,2483.893177977909,1472.9265407669109,1062.439862056128,1184.9676643530534,1580.671184918702,1571.5894677605452,1522.6052801435274,,1004.9342949656859,844.6525092268495,623.1434070040468,1255.071314198134,23552.83110559016,845.5181031426022
2023-07-11 00:00:00,873.994638069705,674.4342403255534,1438.4563398800815,1277.2565544117967,1401.844482511099,397.1190014268895,1936.71721537239,2564.6873254096718,1502.8964986781912,1057.572056615172,1185.9515738535392,1551.6189672354253,1574.7808321371924,1522.4072734959202,,999.0772277648426,842.6873695699225,611.1439772935037,1248.6313432843367,23553.64249470348,847.2261433503102
2023-07-12 00:00:00,895.4423592493298,696.2604476941951,1441.7432307630916,1307.7088691110507,1397.805991951682,399.7671009889194,2007.256344840531,2524.7507374273564,1551.4263223788191,1073.958392215174,1213.3676847291972,1598.102515528668,1587.5535626993503,1540.249533725372,,1002.1097401580814,853.6051245694366,628.0532385697654,1260.2232909291718,23470.41612209884,859.403984626227
2023-07-13 00:00:00,883.3780160857909,695.3936128530319,1437.6910200047535,1309.1919200302057,1381.0556150421073,397.5911160523045,1996.0501879830679,2627.934885708854,1571.0104231738412,1071.5473878547555,1220.7381701511788,1598.102515528668,1587.9407896489975,1554.1574760219564,,1011.3389362195127,859.3487375734444,612.9247845570396,1264.0872734774503,23470.821816655498,858.4931293637377
2023-07-14 00:00:00,891.4209115281501,710.4294729668796,1440.8584711368715,1280.2852234415532,1378.0493519686545,400.00157981845126,2003.1142179339556,2719.73093259345,1591.1124007512592,1075.471237848425,1190.1809168576704,1580.671184918702,1584.5748746221866,1575.1059381903194,,1032.4153670502265,863.8947324341464,597.7963305443138,1254.8788334061835,24136.22710293596,859.7645946811482
2023-07-17 00:00:00,896.7828418230563,733.7415726836964,1449.0176621525886,1300.1104705305634,1374.2450927285904,400.0727978766068,2041.6577337874269,2797.5177851719413,1624.1650219974908,1076.7890758739322,1220.4705497407176,1621.3442896752892,1581.3258857039302,1585.2252623426214,,1045.0071961290191,871.7697140269283,616.4695836294519,1260.2232909291718,24177.43459468162,864.0927529516372
2023-07-18 00:00:00,934.3163538873995,753.3382531603552,1447.315934407504,1300.0461433502119,1400.864722397223,402.3542183573048,2053.410578170516,2726.6251566976684,1623.2805956142665,1075.3339637042156,1209.8606764715867,1603.9129590653233,1603.3933396110726,1577.121113542423,,1046.722180606366,864.8240456546805,610.6777561592952,1223.3895306441045,23636.86886730812,850.4985638225309
2023-07-19 00:00:00,935.656836461126,784.9520435744042,1446.2962541073216,1283.9051357145147,1394.7049039509925,404.6478183669436,2092.383822494444,2722.552763844024,1637.1413189499442,1069.4289505360687,1199.9058094338352,1609.7234026019785,1607.8690611973755,1581.1838567382779,,1042.6817897963404,867.6430666716066,600.8917239371772,1230.3418258891522,23054.689953632296,847.2482667765754
2023-07-20 00:00:00,916.8900804289544,784.5931920756798,1456.3877226139432,1267.709751000923,1420.3420185199338,404.231743012135,2120.5714247966334,2783.8578967862036,1632.6809639958772,1080.3108141329733,1217.995094474942,1569.0502978453912,1664.8095387417272,1571.874318696471,,1034.742667845827,872.1352697159749,604.4533384642491,1252.8802874165162,24385.906220749883,842.7126499961911
2023-07-21 00:00:00,923.5924932975871,792.9598928634135,1452.818548280017,1290.979548881689,1412.9339968696913,410.8036331014008,2118.5101481968672,2805.6114911696136,1658.8728686334682,1089.5029840648517,1217.775456135752,1627.1547332119446,1694.3597459978894,1594.9730727554384,,1023.2369228310596,885.0137015958336,590.223695810621,1263.184240878592,24509.52869598686,854.5225592241685
2023-07-24 00:00:00,914.2091152815013,797.4036080342977,1442.7258522967263,1263.3231551458364,1396.6843209785739,417.84038128945383,2155.158225403081,2670.127693969463,1737.209271813557,1084.9307382224736,1216.8615214987958,1627.1547332119446,1686.2850822628693,1558.1814720657992,,1031.6053438490012,880.634206413529,595.1167119216801,1263.184240878592,24136.63279749262,848.2516555072319
2023-07-25 00:00:00,918.2305630026809,795.6286335665994,1445.5918471673335,1285.714571061198,1390.2125710843914,423.73032779059963,2149.8515769140195,2459.2478788662993,1757.841695927677,1086.4431084180035,1208.2840554784493,1580.671184918702,1677.2059463338264,1548.9997054767875,,1027.657525362507,886.5164514682147,592.8864989785952,1240.1305816781241,24177.028900124962,850.333079956986
2023-07-26 00:00:00,912.8686327077747,788.6803384202308,1435.5386211688724,1287.585028036419,1364.7805795644788,417.2279697308308,2132.547234837304,2539.4610791193445,1713.1899461150263,1082.4229805528898,1211.7143851401759,1551.6189672354253,1681.0241769090303,1532.825950697245,,1014.6897402754524,881.8322544392344,597.7795150896542,1232.9829322992725,23802.51022340408,848.6685047901321
2023-07-27 00:00:00,914.2091152815013,825.9997870958314,1484.4034783690197,1305.2619450660302,1387.064487529534,423.02257435591355,2209.2624170808567,2513.9185043625735,1700.997013194374,1098.1750063757634,1244.3816860897775,1580.671184918702,1682.4557208739836,1548.0591398740457,,1023.9453688975493,888.7479453148906,594.6673062421312,1258.032264147554,23885.73659600872,848.4423212141769
2023-07-28 00:00:00,918.2305630026809,832.603294578495,1484.5172995127846,1303.9366232877314,1474.6873442901322,422.0085055538979,2249.2082814387363,2488.74564282291,1714.314201734989,1099.8269070229314,1220.9470813606974,1586.4816284553572,1678.890658457089,1558.3650843616676,,1023.6086779069216,882.2001738163096,604.4533384642491,1227.8309555682345,23303.5576823329,845.745968817518
2023-07-31 00:00:00,916.8900804289544,836.7322115703989,1497.0304460200823,1304.1924680647924,1509.747311444043,423.07126577454125,2257.549842440139,2587.1395316338135,1748.7088113231991,1098.997941896873,1212.5079056183827,1638.7756202852552,1646.3242996658296,1565.7384350685463,,1046.5753788597185,908.3329856755228,601.790535296275,1234.4634072739825,24928.094726350024,849.3698427002043
2023-08-02 00:00:00,922.2520107238606,855.0905825241817,1504.0872341870681,1265.2811420257278,1502.2835892383684,435.86347125093624,2272.42094308859,2552.9058149736916,1727.5579824645752,1099.1127671986717,1233.6344580867565,1656.206950895221,1644.509799609427,1544.8650628891946,,1054.9429438451675,905.4412092988193,598.2289207692031,1229.3114305429447,24724.08574040502,851.0629683301289
2023-08-03 00:00:00,947.7211796246648,881.5263645481185,1525.7207194723467,1301.3793224465192,1525.7841785713742,437.9697377346699,2283.6767962175877,2514.814627487211,1712.8108314889187,1114.0322487241253,1203.866136966725,1656.206950895221,1638.374456560365,1549.6787669087785,,1034.58652493104,910.7476431415633,594.6673062421312,1252.1697356096086,25139.406214314902,855.9132796848378
2023-08-04 00:00:00,966.4879356568365,889.947603662624,1562.2702513302138,1268.230050000938,1538.7637779865647,438.19863115572593,2262.371483370233,2455.6123066581317,1712.1938888828274,1114.8085572356108,1218.486017778656,1662.0173944318765,1647.8232960712467,1540.659288501102,,1031.7983046517295,904.3379235290347,594.6673062421312,1299.1120952229478,25304.641875854202,858.0366024119717
2023-08-07 00:00:00,931.6353887399464,901.9516344001507,1614.7777503142752,1298.299942234376,1516.7829242202308,435.7394350241293,2227.592712569228,2384.2721928818014,1759.2686153688283,1118.0267325853256,1240.02793737196,1650.396507358566,1641.208843900136,1538.8929492032237,,1026.9145318685391,897.4123398992197,588.4428885470852,1278.634424387999,24564.529802658955,858.170144496359
2023-08-08 00:00:00,911.5281501340482,904.9661466150613,1636.8920883869762,1290.1557925159154,1542.672281735506,439.8639555366363,2221.942740977426,2476.3917753278497,1759.0287861320899,1115.821499481819,1214.5501612758003,1632.9651767485998,1636.8594291250092,1556.2976305737097,,1015.4318202452616,897.0705619685798,589.7742901310722,1269.8760639452344,24605.331599847956,857.596978057635
2023-08-09 00:00:00,912.8686327077747,897.8769387182666,1621.0859984272947,1288.6804846638674,1536.7949869962742,438.98617275357753,2209.0605237984105,2461.272688390346,1731.3234707129855,1121.313200389249,1203.7100479774872,1592.2920719920126,1549.1198668399613,1541.2713005744254,,1016.4655402452154,892.1108042661748,583.5498724360261,1270.326143573737,24353.218314694077,876.1449229600463
2023-08-10 00:00:00,914.2091152815013,906.810572968807,1605.4171591732259,1264.4022426650133,1517.2256229608984,438.0646386994844,2226.6348904782185,2445.4640407399575,1830.7709100145084,1111.9413494326723,1234.9752193530596,1627.1547332119446,1550.2187610536805,1536.4914137619303,,1017.369053079169,889.2714504218712,578.6568563249672,1268.2002348367205,24351.18984191078,872.2737197385962
2023-08-11 00:00:00,916.8900804289544,899.6706585605482,1591.049287072642,1262.206056850927,1495.6551844647324,437.0206294561069,2189.0667582112624,2481.3410365299137,1821.332837099006,1123.348028054152,1221.4025117750652,1609.7234026019785,1551.9251750592166,1515.7887168630655,,1008.6518973338173,892.1791364383687,594.2179005625823,1252.9396587774108,24476.029400817737,870.2924301443367
2023-08-14 00:00:00,918.2305630026809,865.0688506384578,1535.3785290320534,1267.7840354196983,1480.1426490492117,433.59207890892486,2172.3989158655572,2502.4322235839804,1821.332837099006,1118.0029464957013,1203.8216057732075,1586.4816284553572,1541.3780332816234,1500.2220307349446,,1005.3845212552718,937.4962227518896,555.0905871287702,1232.5271059870634,24267.963469306138,867.879434512359
2023-08-15 00:00:00,914.2091152815013,833.8751742822037,1540.5016310787719,1260.8871091656035,1479.6081180588462,430.86425643671987,2171.6814775049,2435.488038222747,1816.6326529082005,1099.7090414253994,1235.6301508566983,1580.671184918702,1557.3723784489043,1488.3830661411569,,994.5717465121203,927.3524299787034,551.978378281247,1212.0494351521145,24184.331402144835,868.9321180238912
2023-08-16 00:00:00,920.911528150134,853.1520635665563,1576.2556456458296,1305.1608084114876,1502.4033079234578,435.84901219269796,2253.6946720959386,2412.390835412643,1847.9672141802362,1107.0172589971176,1249.0564061612267,1545.80852369877,1565.4853149518074,1504.4053229494377,,1000.1737131658334,931.5567798507348,558.2027959762931,1240.6400326675212,24307.1424882685,863.5261935612779
2023-08-17 00:00:00,938.3378016085791,862.2357868822454,1574.0833301372083,1279.382390817575,1507.0671303947802,438.94363185282594,2292.6189770786796,2430.3507778728344,1830.7332054806166,1100.956272308937,1242.1521084638568,1545.80852369877,1563.1480633357762,1500.0462943630707,,998.3894090329326,936.0256315326951,556.4219887127572,1215.5255827746382,24804.472251113042,859.8063322137441
2023-08-18 00:00:00,938.3378016085791,847.9244161039097,1562.5233020362582,1286.066926394876,1538.8918243896621,438.80697576254533,2353.132339520774,2422.2498647801535,1830.7332054806166,1100.5295964396723,1230.236099997418,1539.9980801621145,1579.8528454644684,1501.6455005722137,,996.4808510369619,917.7928372942616,542.1923460591291,1224.8642589351077,24471.56676069448,878.6614192604376
2023-08-21 00:00:00,1006.7024128686327,833.7216146487331,1576.8254200742765,1262.8558250998299,1574.4478464479848,437.0887889260157,2346.0608438352706,2384.274497922849,1816.6326529082005,1086.8113347661063,1194.1948963889618,1487.7040883322168,1593.8892662352307,1502.425474988209,,996.2062006636464,924.412679808832,540.8609444751421,1217.6514915116547,23762.11412077174,886.8223120597545
2023-08-22 00:00:00,991.9571045576407,824.4922600558988,1568.075924322909,1273.7002904971432,1591.6777643153569,438.4303816268844,2329.187516884551,2301.8132065029386,1799.5650656342907,1078.8219449415785,1235.6317884877992,1464.4623141855955,1613.9353488134768,1506.7976901681297,,1004.5122434286112,920.0899138273244,538.6307315320572,1200.715086343831,23345.98225774854,887.2431917467992
2023-08-23 00:00:00,995.9785522788204,842.4515252873798,1569.9417746606814,1294.9258315214577,1587.9534481577568,453.2623803139717,2299.8372134343936,2327.6048332614414,1829.166477417015,1090.8827225014722,1232.1259115460011,1476.083201258906,1615.2484066132683,1530.146829316365,,1018.4929612887374,922.6772196066506,548.866169433724,1210.4387240882018,23388.001138607517,893.8569377320213
2023-08-24 00:00:00,997.3190348525469,818.8794388718269,1566.4234797872984,1272.652649856076,1584.9504801774412,466.72180328881524,2231.5300243270317,2312.949720352956,1830.566784054907,1089.7666504736596,1231.9556952612772,1487.7040883322168,1591.8965533498433,1525.354407599542,,1011.5936701293994,920.5055172134339,540.8609444751421,1184.3589968937124,23219.9256151716,892.2326083771535
2023-08-25 00:00:00,981.2332439678285,811.0700029400303,1540.3764738926236,1279.6767026799926,1585.5482924662103,459.8103232886499,2216.0217726405435,2331.0347650742756,1739.9002507680943,1095.7081563943634,1220.2486058309353,1464.4623141855955,1603.242009384573,1521.9348172114526,,1014.3135303627156,922.332526035679,545.7539605862011,1188.4154602339415,23053.47286996232,887.5625067535323
2023-08-28 00:00:00,983.9142091152816,806.0991908196067,1535.2403354923697,1276.0204520424288,1562.7494716511037,461.14597335366074,2198.216397079752,2322.162831118085,1769.1245491814657,1091.3162827507851,1239.037348637382,1464.4623141855955,1597.2446422375149,1513.3311652012344,,1007.1340209361202,920.4219398819239,548.866169433724,1189.3807375355477,22720.973074100417,888.3437543511108
2023-08-29 00:00:00,906.1662198391421,802.6804757777879,1528.9693929472917,1278.7024396015381,1563.4603833816598,458.3336984210758,2215.993612608327,2336.143719520123,1801.0760530595924,1096.1627769827892,1253.0933033611848,1464.4623141855955,1598.2484509773315,1501.2660662690057,,997.6388393240512,918.2411972054298,542.1923460591291,1197.1087026321045,22720.973074100417,887.7521512562217
2023-08-31 00:00:00,894.1018766756032,789.2221565781207,1524.365105628707,1290.2996181834424,1576.1258117326652,460.0189921634814,2185.6206963587115,2356.95985370944,1846.1209605473036,1098.8083331798196,1244.9889684733635,1464.4623141855955,1586.97053420196,1509.0324093070037,,997.7785733296743,919.2480944509182,547.0853621701881,1221.2578752233812,23011.04829454668,888.9894766508875
2023-09-01 00:00:00,884.7184986595174,795.1995354926338,1531.128489532971,1322.3938190024764,1571.717011800344,459.5610026297934,2191.632965900807,2468.495119605874,1835.3202855278007,1099.2836171133952,1248.3265306137196,1464.4623141855955,1588.4589961605739,1511.5319290744612,,998.3589712365878,924.5062331552581,560.8655991442672,1197.6890183498097,23013.482461886637,883.7980503831589
2023-09-04 00:00:00,912.8686327077747,828.3707433800788,1576.753949725793,1306.19169235417,1613.0334893072054,455.8612359155722,2258.869727619146,2462.05068584476,1850.8211447381088,1112.2783649977878,1254.369109763449,1470.2727577222506,1594.3274214640824,1517.216041149254,,996.3178626242897,924.0507960338595,551.5289726016982,1201.7454816900386,23391.652389617455,878.6127465752095
2023-09-05 00:00:00,898.1233243967829,846.7469865338508,1592.275835375589,1306.088871822673,1628.9039488647225,457.6472622769024,2288.9312614840373,2470.608596375555,1858.2651019324585,1110.6911355564537,1262.258260171204,1505.1354189421827,1604.5633512854229,1548.8053591322857,,999.504754257819,915.0914203765296,546.6359564906393,1185.904589913024,23265.190052483857,881.1213679498755
2023-09-06 00:00:00,903.485254691689,827.69686404709,1572.6188796004644,1317.0811680356333,1633.2165138840744,457.06295710725914,2244.2269847864877,2424.5594698091113,1859.8318299960604,1107.5740249946807,1273.8242437923782,1464.4623141855955,1598.448181474681,1548.7129883873365,,999.324688211747,917.7426625270624,539.9621331160442,1178.176624816467,23139.133409906917,879.7019999842405
2023-09-07 00:00:00,902.1447721179625,826.6624156484222,1562.339385992651,1283.2709693593886,1622.7986184320043,461.04400963872916,2241.071129223425,2425.0682384691563,1860.992307397214,1113.6659535026477,1265.359178908368,1545.80852369877,1598.1897745064264,1558.7794803104455,,1005.0646950152023,920.9138976944565,549.7481653381623,1179.7873358803797,23056.718426415595,881.7407938181445
2023-09-08 00:00:00,930.2949061662198,832.0037157188857,1579.5511286314065,1300.1810460419042,1658.3689647542947,473.38234432952805,2251.227148089407,2415.4726138256347,1891.1663912680958,1127.77341599668,1261.3505323324862,1534.1876366254594,1593.4972273088943,1567.547327936289,,1018.1138307073011,928.2092628981377,543.9731533226651,1185.904589913024,23639.303034648077,882.4478958968499
2023-09-11 00:00:00,918.2305630026809,815.2818920336425,1587.8196177941084,1306.5604492323328,1649.9669636979938,476.5975990830573,2219.9633034164867,2420.2863386140943,1890.9265620313574,1127.0420439404754,1264.3669830985086,1522.5667495521486,1588.9608218409933,1561.7548129915972,,1007.8839407436603,924.1254322151478,549.7481653381623,1192.5370416187718,23306.803238786175,882.3491781780788
